Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
xDAI Stake,Protocols,STAKE,Ethereum,+0.88%,+10.61%,+0.73%,"$82,536,349",82536349,2021-05-04 07:11:28.816391
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-04 07:11:28.816391
BarnBridge,Yield,BOND,Ethereum,+2874%,"$80,606,882",-0.20%,"$80,606,882",80606882,2021-05-04 07:11:28.816391
BasketDAO,Indexes,BASK,Ethereum,-,-17.58%,+2.56%,"$79,085,475",79085475,2021-05-04 07:11:28.816391
mStable,Protocols,MTA,Ethereum,-1.72%,+3.88%,+0.35%,"$76,718,052",76718052,2021-05-04 07:11:28.816391
imToken,Assets,imBTC,Ethereum,+9.98%,+19.04%,+0.44%,"$76,658,673",76658673,2021-05-04 07:11:28.816391
BoringDAO,Protocols,BOR,Ethereum,-1.98%,-0.92%,+0.50%,"$72,743,228",72743228,2021-05-04 07:11:28.816391
dForce,Lending,DF,Multi-Chain,+2.39%,+6.44%,+0.83%,"$71,257,832",71257832,2021-05-04 07:11:28.816391
Hyper Finance,Yield,HYFI,Binance,+5.54%,-,+1.74%,"$70,893,461",70893461,2021-05-04 07:11:28.816391
 Lightning Netwo...,Protocols,-,Bitcoin,-,+6.21%,+0.49%,"$69,342,060",69342060,2021-05-04 07:11:28.816391
Defi Swap,Dexes,CRO,Ethereum,-,+14.82%,+1.71%,"$67,244,344",67244344,2021-05-04 07:11:28.816391
Hegic,Options,HEGIC,Ethereum,+4.34%,+11.61%,+1.73%,"$63,734,425",63734425,2021-05-04 07:11:28.816391
FutureSwap,Dexes,-,Ethereum,-,+10.40%,+1.14%,"$61,852,842",61852842,2021-05-04 07:11:28.816391
WanSwap Dex,Dexes,WASP,Wanchain,-0.83%,+12.58%,+2.22%,"$56,769,132",56769132,2021-05-04 07:11:28.816391
Orca,Dexes,-,Solana,-,+39.38%,+0.54%,"$55,469,819",55469819,2021-05-04 07:11:28.816391
BiFi,Lending,BiFi,Multi-Chain,-,+11.76%,+1.88%,"$54,935,964",54935964,2021-05-04 07:11:28.816391
SharedStake,Staking,SGT,Ethereum,-,+26.96%,+2.26%,"$53,501,460",53501460,2021-05-04 07:11:28.816391
Swipe,Dexes,SXP,Ethereum,-,+17.12%,+0.95%,"$53,259,216",53259216,2021-05-04 07:11:28.816391
Zookeeper,Yield,ZOO,Wanchain,+8.14%,+51.13%,+1.78%,"$50,674,926",50674926,2021-05-04 07:11:28.816391
Mimo Defi,Lending,MIMO,Ethereum,-,+36.61%,+1.86%,"$49,746,426",49746426,2021-05-04 07:11:28.816391
Wasabix,Yield,WASABI,Ethereum,-,-46.13%,+0.66%,"$48,859,938",48859938,2021-05-04 07:11:28.816391
Kyber,Dexes,KNC,Ethereum,-,+14.14%,+9.57%,"$48,699,528",48699528,2021-05-04 07:11:28.816391
Smoothy,Dexes,-,Ethereum,-33.04%,-57.34%,-0.07%,"$48,373,648",48373648,2021-05-04 07:11:28.816391
88mph,Yield,MPH,Ethereum,-2.81%,+3.24%,+0.63%,"$45,393,309",45393309,2021-05-04 07:11:28.816391
Pickle,Yield,PICKLE,Ethereum,+6.22%,+17.59%,+1.67%,"$44,481,455",44481455,2021-05-04 07:11:28.816391
Bella Protocol,Yield,BEL,Ethereum,-,+19.68%,+1.14%,"$40,638,809",40638809,2021-05-04 07:11:28.816391
Indexed Finance,Indexes,NDX,Ethereum,-,+29.09%,+1.63%,"$39,091,742",39091742,2021-05-04 07:11:28.816391
Oxygen,Lending,OXY,Solana,-,+415%,+0.15%,"$37,630,278",37630278,2021-05-04 07:11:28.816391
DerivaDEX,Dexes,DDX,Ethereum,-,-1.16%,+0.20%,"$37,358,644",37358644,2021-05-04 07:11:28.816391
Serum Swap,Dexes,SRM,Solana,-,+15.41%,0%,"$35,127,954",35127954,2021-05-04 07:11:28.816391
Enzyme Finance,Yield,MLN,Ethereum,-,+26.67%,+1.55%,"$33,990,197",33990197,2021-05-04 07:11:28.816391
Opyn,Options,-,Ethereum,-,+147%,+1.89%,"$33,925,085",33925085,2021-05-04 07:11:28.816391
dHEDGE,Protocols,DHT,Ethereum,-2.00%,+13.60%,+1.04%,"$33,253,107",33253107,2021-05-04 07:11:28.816391
Gnosis,Dexes,GNO,Ethereum,-,+27.56%,+1.88%,"$33,002,268",33002268,2021-05-04 07:11:28.816391
cVault.finance,Assets,CORE,Ethereum,-,-31.09%,+2.02%,"$30,900,846",30900846,2021-05-04 07:11:28.816391
Swerve,Dexes,SWRV,Ethereum,+43.17%,"$28,631,885",+8.32%,"$28,631,885",28631885,2021-05-04 07:11:28.816391
ACoconut,Yield,AC,Multi-Chain,-,-5.30%,+0.47%,"$28,206,253",28206253,2021-05-04 07:11:28.816391
PowerPool,Indexes,CVP,Ethereum,-,+5.15%,+1.38%,"$27,736,892",27736892,2021-05-04 07:11:28.816391
WePiggy,Lending,WPC,Ethereum,-,+23.84%,+1.31%,"$27,620,704",27620704,2021-05-04 07:11:28.816391
IDEX,Dexes,IDEX,Ethereum,-,+9.66%,+1.54%,"$27,433,451",27433451,2021-05-04 07:11:28.816391
Cryptex,Indexes,CTX,Ethereum,-,+7.80%,+2.08%,"$25,294,768",25294768,2021-05-04 07:11:28.816391
Cometh,Dexes,MUST,Polygon,-,+49.99%,+2.13%,"$24,872,647",24872647,2021-05-04 07:11:28.816391
DeversiFi,Dexes,DVF,Ethereum,+0.90%,+23.81%,+1.12%,"$23,764,791",23764791,2021-05-04 07:11:28.816391
 Mushrooms Finan...,Yield,MM,Ethereum,-0.71%,+58.63%,+1.00%,"$22,224,117",22224117,2021-05-04 07:11:28.816391
Ribbon Finance,Options,-,Ethereum,-,+781%,+1.82%,"$22,206,101",22206101,2021-05-04 07:11:28.816391
Mango Markets,Lending,-,Solana,-,+16.94%,+1.34%,"$20,899,306",20899306,2021-05-04 07:11:28.816391
Perlin,Dexes,PERL,Ethereum,-,+17.57%,+1.84%,"$20,364,399",20364399,2021-05-04 07:11:28.816391
Penguin Finance,Dexes,PEFI,Avalanche,-,+213%,+1.94%,"$19,894,497",19894497,2021-05-04 07:11:28.816391
Notional,Lending,-,Ethereum,-,+3.69%,+1.26%,"$19,417,620",19417620,2021-05-04 07:11:28.816391
Unagii,Yield,-,Ethereum,+6.85%,+25.30%,+1.33%,"$18,727,563",18727563,2021-05-04 07:11:28.816391
Snowball,Yield,SNOB,Avalanche,-1.76%,+36.91%,+2.08%,"$17,961,738",17961738,2021-05-04 07:11:28.816391
Erasure,Protocols,NMR,Ethereum,-,+12.21%,+2.06%,"$17,661,914",17661914,2021-05-04 07:11:28.816391
PieDAO,Indexes,DOUGH,Ethereum,-2.32%,+7.65%,+1.42%,"$16,110,427",16110427,2021-05-04 07:11:28.816391
Energiswap,Protocols,NRG,Energi,+4.12%,+8.96%,-0.01%,"$15,617,058",15617058,2021-05-04 07:11:28.816391
Fuse,Protocols,FUSE,Multi-Chain,+7.92%,+12.62%,+2.31%,"$14,040,900",14040900,2021-05-04 07:11:28.816391
DefiDollar,Protocols,DFD,Ethereum,-0.53%,+3.49%,0%,"$13,039,851",13039851,2021-05-04 07:11:28.816391
FinNexus,Options,FNX,Multi-Chain,+1.28%,-7.07%,+0.02%,"$12,752,687",12752687,2021-05-04 07:11:28.816391
Allinx,Yield,INX,Binance,+2.59%,+3.27%,+1.93%,"$12,384,911",12384911,2021-05-04 07:11:28.816391
Honeyswap,Dexes,HNY,xDai,-,+38.45%,+0.17%,"$12,176,261",12176261,2021-05-04 07:11:28.816391
DDEX,Dexes,-,Ethereum,-,+26.02%,+2.27%,"$11,890,707",11890707,2021-05-04 07:11:28.816391
0.exchange,Dexes,ZERO,Multi-Chain,-,+2.40%,+1.05%,"$10,740,820",10740820,2021-05-04 07:11:28.816391
Hakka Finance,Yield,HAKKA,Ethereum,+8.30%,+30.75%,+2.32%,"$8,695,320",8695320,2021-05-04 07:11:28.816391
Governor DAO,Protocols,GDAO,Ethereum,+1.18%,+3.47%,+2.26%,"$8,234,194",8234194,2021-05-04 07:11:28.816391
YF Link,Dexes,YFL,Ethereum,+2.75%,+18.62%,+0.17%,"$7,927,565",7927565,2021-05-04 07:11:28.816391
ForTube,Lending,FOR,Ethereum,-4.86%,+1.74%,+1.61%,"$7,891,387",7891387,2021-05-04 07:11:28.816391
ForceDAO,Yield,-,Ethereum,-,-54.03%,+0.39%,"$7,861,462",7861462,2021-05-04 07:11:28.816391
BondAppetit,Assets,BAG,Ethereum,-0.44%,+1.07%,-0.01%,"$7,807,525",7807525,2021-05-04 07:11:28.816391
Cover Protocol,Insurance,COVER,Ethereum,< 0.0001%,-7.66%,< 0.0001%,"$6,839,864",6839864,2021-05-04 07:11:28.816391
Growth DeFi,Yield,GRO,Ethereum,+2.05%,+4.03%,0%,"$6,238,252",6238252,2021-05-04 07:11:28.816391
DEXTF Protocol,Protocols,DEXTF,Ethereum,-,+37.50%,+2.35%,"$6,206,129",6206129,2021-05-04 07:11:28.816391
Yam Finance,Protocols,YAM,Ethereum,-,-11.68%,+1.51%,"$5,119,224",5119224,2021-05-04 07:11:28.816391
Opium,Insurance,OPIUM,Ethereum,+83.08%,+83.09%,+0.01%,"$5,089,928",5089928,2021-05-04 07:11:28.816391
Stafi,Staking,FIS,Ethereum,-,+32.84%,+2.26%,"$4,982,759",4982759,2021-05-04 07:11:28.816391
Dev Protocol,Protocols,DEV,Ethereum,+9.64%,+6.57%,+1.45%,"$4,980,026",4980026,2021-05-04 07:11:28.816391
Auctus,Options,AUC,Ethereum,-,-0.04%,+1.85%,"$4,948,476",4948476,2021-05-04 07:11:28.816391
Lydia,Dexes,-,Avalanche,-,+122%,+3.32%,"$4,819,284",4819284,2021-05-04 07:11:28.816391
SnowSwap,Dexes,SNOW,Ethereum,+2.73%,+15.50%,+1.36%,"$4,666,688",4666688,2021-05-04 07:11:28.816391
zLot,Staking,zLot,Ethereum,-0.38%,+27.51%,+2.26%,"$4,635,701",4635701,2021-05-04 07:11:28.816391
CreamSwap,Dexes,CREAM,Ethereum,-,+31.17%,+1.58%,"$4,226,380",4226380,2021-05-04 07:11:28.816391
Siren,Options,SI,Ethereum,-3.58%,-27.56%,+1.95%,"$3,788,477",3788477,2021-05-04 07:11:28.816391
Olive Cash,Yield,OLIVE,Multi-Chain,-,+15.56%,+1.82%,"$3,765,679",3765679,2021-05-04 07:11:28.816391
N3RD Finance,Yield,N3RDz,Ethereum,+10.72%,-16.56%,+3.31%,"$3,408,052",3408052,2021-05-04 07:11:28.816391
BT.Finance,Yield,BT,Ethereum,-0.65%,+13.66%,-5.81%,"$3,271,661",3271661,2021-05-04 07:11:28.816391
Swapr,Dexes,-,Multi-Chain,-,+17.03%,+0.28%,"$3,252,298",3252298,2021-05-04 07:11:28.816391
XDeFi,Dexes,XDEX,Ethereum,-,-37.94%,-1.75%,"$2,830,940",2830940,2021-05-04 07:11:28.816391
MCDEX,Dexes,MCB,Ethereum,-,+31.88%,+3.01%,"$2,396,719",2396719,2021-05-04 07:11:28.816391
Connext,Protocols,-,Ethereum,-,-20.40%,+0.55%,"$1,498,158",1498158,2021-05-04 07:11:28.816391
Strudel Finance,Assets,TRDL,Ethereum,-,+5.33%,+0.76%,"$1,286,381",1286381,2021-05-04 07:11:28.816391
Jarvis Network,Protocols,JRT,Ethereum,-,-0.41%,+0.14%,"$1,059,002",1059002,2021-05-04 07:11:28.816391
QIAN,Assets,KUN,Ethereum,-,-45.58%,+2.01%,"$1,019,587",1019587,2021-05-04 07:11:28.816391
S Finance,Dexes,SFG,Ethereum,+8.62%,"$880,258",-,"$880,258",880258,2021-05-04 07:11:28.816391
Primitive,Options,-,Ethereum,-,+19.00%,+1.90%,"$842,976",842976,2021-05-04 07:11:28.816391
Levinswap,Dexes,LEVIN,xDai,-,+10.74%,-0.08%,"$811,655",811655,2021-05-04 07:11:28.816391
Dracula,Yield,DRC,Ethereum,-5.60%,-67.43%,+2.88%,"$673,691",673691,2021-05-04 07:11:28.816391
YetiSwap,Dexes,YTS,Avalanche,-,-15.86%,+4.77%,"$636,621",636621,2021-05-04 07:11:28.816391
YFII,Dexes,YFII,Ethereum,-,+1.44%,+0.47%,"$597,819",597819,2021-05-04 07:11:28.816391
PEAKDEFI,Yield,PEAK,Ethereum,-,-5.61%,+0.73%,"$556,771",556771,2021-05-04 07:11:28.816391
DeFiner,Yield,FIN,Ethereum,-,+34.28%,-1.10%,"$425,926",425926,2021-05-04 07:11:28.816391
Basis Cash,Assets,BAC,Ethereum,0%,"$403,782",0%,"$403,782",403782,2021-05-04 07:11:28.816391
UniTrade,Dexes,TRADE,Ethereum,-,+35.50%,+0.80%,"$391,301",391301,2021-05-04 07:11:28.816391
CoFiX,Dexes,COFI,Ethereum,+4.11%,+20.53%,+1.72%,"$296,131",296131,2021-05-04 07:11:28.816391
SynLev,Protocols,SYN,Ethereum,+9.53%,+33.70%,+2.78%,"$122,537",122537,2021-05-04 07:11:28.816391
Shell Protocol,Dexes,-,Ethereum,0%,-0.89%,0%,"$113,654",113654,2021-05-04 07:11:28.816391
Augur,Dexes,REP,Ethereum,0%,"$75,013",0%,"$75,013",75013,2021-05-04 07:11:28.816391
 Robo-Advisor fo...,Yield,-,Ethereum,-,+3.53%,+0.13%,"$45,696",45696,2021-05-04 07:11:28.816391
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-04 07:11:28.816391
