Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Nerve,Dexes,NRV,Binance,-3.40%,-3.84%,+0.28%,$444.24m,444240000,2021-05-28 08:27:09.507285
Nexus Mutual,Insurance,NXM,Ethereum,-0.23%,-3.67%,-1.21%,$433.54m,433540000,2021-05-28 08:27:09.507285
Fei Protocol,Assets,FEI,Ethereum,+0.35%,-5.31%,+0.20%,$389.2m,389200000,2021-05-28 08:27:09.507285
Pangolin,Dexes,PNG,Avalanche,+1.58%,+7.35%,+0.72%,$372.85m,372850000,2021-05-28 08:27:09.507285
Wault,Yield,WEX,Binance,-4.06%,-16.40%,-0.29%,$365.44m,365440000,2021-05-28 08:27:09.507285
Thorchain,Dexes,RUNE,Binance,-1.92%,-14.79%,-5.63%,$354.67m,354670000,2021-05-28 08:27:09.507285
Unit Protocol,Protocols,DUCK,Ethereum,-3.30%,-26.34%,-2.79%,$333.91m,333910000,2021-05-28 08:27:09.507285
Harvest Finance,Yield,FARM,Ethereum,+2.43%,-16.69%,+0.93%,$324.78m,324780000,2021-05-28 08:27:09.507285
ACryptoS,Yield,ACS,Binance,-4.96%,-17.75%,-1.97%,$283.1m,283100000,2021-05-28 08:27:09.507285
Serum,Dexes,SRM,Solana,-4.58%,-20.83%,-3.90%,$264.44m,264440000,2021-05-28 08:27:09.507285
Set Protocol,Indexes,-,Ethereum,+0.91%,-6.54%,-1.65%,$255.22m,255220000,2021-05-28 08:27:09.507285
CREAM Finance,Lending,CREAM,Ethereum,-4.20%,-17.90%,-1.63%,$229.98m,229980000,2021-05-28 08:27:09.507285
Wing Finance,Lending,WING,Ontology,-1.95%,+26.79%,-1.86%,$225.11m,225110000,2021-05-28 08:27:09.507285
Index Coop,Indexes,INDEX,Ethereum,+0.32%,-14.69%,-2.58%,$218.33m,218330000,2021-05-28 08:27:09.507285
Depth,Dexes,DEP,Heco,-10.40%,-36.38%,-0.05%,$200.85m,200850000,2021-05-28 08:27:09.507285
Flamingo Finance,Dexes,FLM,NEO,-5.45%,+1.40%,-0.42%,$193.06m,193060000,2021-05-28 08:27:09.507285
PoolTogether,Protocols,POOL,Ethereum,+6.73%,-3.73%,-0.76%,$190.82m,190820000,2021-05-28 08:27:09.507285
KEEP Network,Assets,KEEP,Ethereum,-3.58%,-22.83%,-2.33%,$189.7m,189700000,2021-05-28 08:27:09.507285
B.Protocol,Lending,BPRO,Ethereum,-0.40%,+19.25%,-1.09%,$187.91m,187910000,2021-05-28 08:27:09.507285
Idle Finance,Yield,IDLE,Ethereum,+0.59%,+5.36%,+0.51%,$187.71m,187710000,2021-05-28 08:27:09.507285
Dfyn Network,Dexes,DFYN,Polygon,+3.52%,-3.04%,-1.71%,$173.47m,173470000,2021-05-28 08:27:09.507285
StakeHound,Staking,-,Ethereum,-0.18%,-3.35%,-1.20%,$171.26m,171260000,2021-05-28 08:27:09.507285
Kava,Lending,KAVA,Multi-Chain,-3.59%,-15.03%,-2.53%,$162.94m,162940000,2021-05-28 08:27:09.507285
dYdX,Dexes,-,Ethereum,-1.05%,-17.07%,-0.62%,$155.49m,155490000,2021-05-28 08:27:09.507285
Loopring,Dexes,LRC,Ethereum,-12.03%,-14.20%,-2.62%,$152.58m,152580000,2021-05-28 08:27:09.507285
bZx,Lending,BZRX,Ethereum,-1.08%,-13.06%,-3.41%,$142.82m,142820000,2021-05-28 08:27:09.507285
TrueFi,Lending,TRU,Ethereum,+9.34%,+44.45%,+0.01%,$131.66m,131660000,2021-05-28 08:27:09.507285
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-28 08:27:09.507285
Ankr,Staking,ANKR,Ethereum,-0.12%,+3.31%,-1.20%,$128.58m,128580000,2021-05-28 08:27:09.507285
UMA Protocol,Protocols,UMA,Ethereum,-0.61%,-17.24%,-1.47%,$122.02m,122020000,2021-05-28 08:27:09.507285
Reflexer,Assets,RAI,Ethereum,+0.02%,-12.21%,-1.19%,$118.68m,118680000,2021-05-28 08:27:09.507285
Sablier Finance,Protocols,-,Ethereum,-3.25%,-20.66%,-1.12%,$117.17m,117170000,2021-05-28 08:27:09.507285
Unslashed,Insurance,USF,Ethereum,-5.00%,-7.04%,-2.74%,$104.78m,104780000,2021-05-28 08:27:09.507285
ZilSwap,Dexes,ZWAP,Zilliqa,-4.39%,-20.41%,+0.15%,$102.91m,102910000,2021-05-28 08:27:09.507285
DODO,Dexes,DODO,Ethereum,+3.26%,-24.13%,+0.55%,$100.31m,100310000,2021-05-28 08:27:09.507285
MANTRA DAO,Protocols,OM,Ethereum,-3.53%,-11.28%,-3.42%,"$98,253,295",98253295,2021-05-28 08:27:09.507285
SolFarm,Yield,Token not found,Solana,+12.75%,"$95,694,037",+0.71%,"$95,694,037",95694037,2021-05-28 08:27:09.507285
Integral,Dexes,-,Ethereum,-21.11%,-32.79%,0%,"$82,798,569",82798569,2021-05-28 08:27:09.507285
Pickle,Yield,PICKLE,Ethereum,-0.53%,-,-1.79%,"$79,937,835",79937835,2021-05-28 08:27:09.507285
Flamincome,Yield,FLAG,Ethereum,-2.46%,-5.27%,-1.41%,"$76,782,114",76782114,2021-05-28 08:27:09.507285
BarnBridge,Yield,BOND,Ethereum,-1.78%,-8.24%,-1.16%,"$76,319,528",76319528,2021-05-28 08:27:09.507285
OnX.Finance,Lending,ONX,Ethereum,-4.51%,-19.03%,-3.17%,"$74,968,482",74968482,2021-05-28 08:27:09.507285
yAxis,Yield,YAX,Ethereum,+8.12%,-3.79%,-0.90%,"$73,699,074",73699074,2021-05-28 08:27:09.507285
StakeWise,Staking,SWISE,Ethereum,+0.06%,-0.68%,-1.20%,"$73,057,129",73057129,2021-05-28 08:27:09.507285
Secret Bridge,Assets,-,Secret,-1.94%,-9.30%,-1.82%,"$72,988,688",72988688,2021-05-28 08:27:09.507285
imToken,Assets,imBTC,Ethereum,-16.73%,+1.35%,+9.13%,"$67,329,460",67329460,2021-05-28 08:27:09.507285
1inch,Dexes,1INCH,Ethereum,-2.05%,-27.43%,-3.90%,"$65,831,101",65831101,2021-05-28 08:27:09.507285
Metronome,Assets,MET,Ethereum,-2.59%,-7.67%,-1.50%,"$64,068,246",64068246,2021-05-28 08:27:09.507285
mStable,Protocols,MTA,Ethereum,-1.30%,-1.37%,-0.54%,"$63,332,852",63332852,2021-05-28 08:27:09.507285
WePiggy,Lending,WPC,Multi-Chain,+182%,+140%,-1.50%,"$61,835,157",61835157,2021-05-28 08:27:09.507285
Goose Finance,Yield,EGG,Binance,-4.12%,-22.01%,-1.89%,"$60,094,678",60094678,2021-05-28 08:27:09.507285
dForce,Lending,DF,Multi-Chain,-2.07%,-0.40%,-0.82%,"$57,135,704",57135704,2021-05-28 08:27:09.507285
Rari Capital,Yield,RGT,Ethereum,+2.27%,-,-1.52%,"$53,451,621",53451621,2021-05-28 08:27:09.507285
Hard Protocol,Protocols,HARD,Multi-Chain,-0.20%,-,-2.43%,"$53,392,214",53392214,2021-05-28 08:27:09.507285
BoringDAO,Protocols,BOR,Ethereum,+0.44%,-7.93%,-1.35%,"$52,189,334",52189334,2021-05-28 08:27:09.507285
Defi Swap,Dexes,CRO,Ethereum,-1.01%,-4.38%,-1.12%,"$52,023,053",52023053,2021-05-28 08:27:09.507285
 Lightning Netwo...,Protocols,-,Bitcoin,+0.58%,-3.42%,-1.27%,"$51,444,953",51444953,2021-05-28 08:27:09.507285
Saddle Finance,Dexes,-,Ethereum,-1.57%,-8.53%,-1.03%,"$50,590,818",50590818,2021-05-28 08:27:09.507285
Unicly,Dexes,UNIC,Ethereum,+5.66%,-,+0.36%,"$48,308,677",48308677,2021-05-28 08:27:09.507285
StakeDAO,Yield,SDT,Ethereum,-0.78%,-7.05%,-0.90%,"$47,012,438",47012438,2021-05-28 08:27:09.507285
FutureSwap,Dexes,FST,Ethereum,+0.99%,+1.86%,-0.58%,"$46,396,519",46396519,2021-05-28 08:27:09.507285
SpiritSwap,Dexes,SPIRIT,Fantom,-3.32%,-36.64%,-3.00%,"$45,194,297",45194297,2021-05-28 08:27:09.507285
Hegic,Options,HEGIC,Ethereum,-4.73%,-6.54%,-2.26%,"$43,956,593",43956593,2021-05-28 08:27:09.507285
Zookeeper,Yield,ZOO,Wanchain,0%,-6.18%,0%,"$43,397,935",43397935,2021-05-28 08:27:09.507285
SharedStake,Staking,SGT,Ethereum,-0.18%,-3.42%,-1.20%,"$42,786,397",42786397,2021-05-28 08:27:09.507285
WanSwap Dex,Dexes,WASP,Wanchain,-2.91%,-8.78%,-3.71%,"$41,723,034",41723034,2021-05-28 08:27:09.507285
SecretSwap,Dexes,SEFI,Secret,+0.98%,-5.42%,-0.69%,"$39,400,184",39400184,2021-05-28 08:27:09.507285
88mph,Yield,MPH,Ethereum,+0.22%,-2.47%,-1.53%,"$38,898,109",38898109,2021-05-28 08:27:09.507285
SpookySwap,Dexes,BOO,Fantom,-6.97%,-48.26%,+3647343694006865%,"$38,429,860",38429860,2021-05-28 08:27:09.507285
Orca,Dexes,-,Solana,-1.47%,-,-0.97%,"$38,244,474",38244474,2021-05-28 08:27:09.507285
Kyber,Dexes,KNC,Ethereum,+3.15%,-3.97%,+2.73%,"$37,875,343",37875343,2021-05-28 08:27:09.507285
DefiDollar DAO,Protocols,DFD,Ethereum,+7.62%,+143%,-0.71%,"$33,260,523",33260523,2021-05-28 08:27:09.507285
Hyper Finance,Yield,HYFI,Binance,-7.71%,-36.10%,+0.09%,"$33,205,531",33205531,2021-05-28 08:27:09.507285
Ruler,Lending,RULER,Ethereum,+0.48%,-16.90%,0%,"$32,927,842",32927842,2021-05-28 08:27:09.507285
KeeperDAO,Yield,ROOK,Ethereum,-4.13%,-60.51%,-3.75%,"$31,992,204",31992204,2021-05-28 08:27:09.507285
Opyn,Options,-,Ethereum,-0.17%,-9.74%,-1.65%,"$31,897,243",31897243,2021-05-28 08:27:09.507285
DerivaDEX,Dexes,DDX,Ethereum,-0.33%,-9.84%,-0.06%,"$30,907,759",30907759,2021-05-28 08:27:09.507285
BiFi,Lending,BiFi,Multi-Chain,-3.48%,-9.28%,-1.39%,"$30,488,926",30488926,2021-05-28 08:27:09.507285
Mimo Defi,Lending,MIMO,Ethereum,-0.05%,-30.99%,-1.12%,"$28,736,043",28736043,2021-05-28 08:27:09.507285
BasketDAO,Indexes,BASK,Ethereum,-0.17%,-21.55%,-1.71%,"$28,656,375",28656375,2021-05-28 08:27:09.507285
dHEDGE,Protocols,DHT,Ethereum,-4.50%,-11.50%,-2.85%,"$28,397,147",28397147,2021-05-28 08:27:09.507285
Serum Swap,Dexes,SRM,Solana,+1.35%,-9.30%,0%,"$27,704,282",27704282,2021-05-28 08:27:09.507285
Bella Protocol,Yield,BEL,Ethereum,-0.82%,-7.90%,-1.43%,"$27,083,005",27083005,2021-05-28 08:27:09.507285
Indexed Finance,Indexes,NDX,Ethereum,-0.54%,+247789%,-2.19%,"$25,543,963",25543963,2021-05-28 08:27:09.507285
Enzyme Finance,Yield,MLN,Ethereum,+0.08%,-7.47%,-1.34%,"$25,472,778",25472778,2021-05-28 08:27:09.507285
DeversiFi,Dexes,DVF,Ethereum,-3.28%,+0.21%,-1.42%,"$25,314,226",25314226,2021-05-28 08:27:09.507285
Gnosis,Dexes,GNO,Ethereum,-0.33%,-4.23%,-1.21%,"$24,776,807",24776807,2021-05-28 08:27:09.507285
Ribbon Finance,Options,-,Ethereum,+2.53%,+1.21%,-1.02%,"$23,978,161",23978161,2021-05-28 08:27:09.507285
ValueDefi,Yield,VALUE,Multi-Chain,-1.18%,-32.95%,-0.97%,"$23,808,905",23808905,2021-05-28 08:27:09.507285
ViperSwap,Dexes,VIPER,Harmony,-1.35%,-2.20%,+1.82%,"$22,505,952",22505952,2021-05-28 08:27:09.507285
Swerve,Dexes,SWRV,Ethereum,-6.24%,-15.37%,< 0.0001%,"$18,410,630",18410630,2021-05-28 08:27:09.507285
Notional,Lending,-,Ethereum,+0.39%,+4.66%,-0.63%,"$17,994,638",17994638,2021-05-28 08:27:09.507285
Unagii,Yield,-,Ethereum,-2.76%,-5.31%,-1.56%,"$17,888,629",17888629,2021-05-28 08:27:09.507285
PowerPool,Indexes,CVP,Ethereum,-0.29%,-22.45%,-0.90%,"$17,683,520",17683520,2021-05-28 08:27:09.507285
Mango Markets,Lending,-,Solana,-3.18%,-,-1.61%,"$16,607,095",16607095,2021-05-28 08:27:09.507285
IDEX,Dexes,IDEX,Ethereum,-0.72%,-20.27%,-1.36%,"$16,530,679",16530679,2021-05-28 08:27:09.507285
 Mushrooms Finan...,Yield,MM,Ethereum,-3.59%,-15.97%,-1.56%,"$16,340,435",16340435,2021-05-28 08:27:09.507285
PieDAO,Indexes,DOUGH,Ethereum,-2.91%,+21.73%,-1.58%,"$15,708,562",15708562,2021-05-28 08:27:09.507285
Stacker Ventures,Yield,STACK,Ethereum,-0.04%,+13.16%,0%,"$14,524,401",14524401,2021-05-28 08:27:09.507285
Erasure,Protocols,NMR,Ethereum,+4.49%,+2.62%,-3.33%,"$14,408,043",14408043,2021-05-28 08:27:09.507285
xToken,Yield,XTK,Ethereum,-6.16%,-66.08%,-3.10%,"$14,296,920",14296920,2021-05-28 08:27:09.507285
Penguin Finance,Dexes,PEFI,Avalanche,-8.15%,-,-0.40%,"$13,758,826",13758826,2021-05-28 08:27:09.507285
Smoothy,Dexes,SMTY,Ethereum,-59.14%,-58.63%,-0.54%,"$12,713,431",12713431,2021-05-28 08:27:09.507285
ACoconut,Yield,AC,Multi-Chain,-0.88%,-11.50%,-1.06%,"$10,924,911",10924911,2021-05-28 08:27:09.507285
Cryptex,Indexes,CTX,Ethereum,-0.70%,-6.42%,-1.19%,"$10,733,051",10733051,2021-05-28 08:27:09.507285
Swipe,Dexes,SXP,Ethereum,-33.95%,-72.49%,-6.91%,"$10,309,428",10309428,2021-05-28 08:27:09.507285
Energiswap,Dexes,NRG,Energi,+10.41%,+2.25%,-0.27%,"$10,203,168",10203168,2021-05-28 08:27:09.507285
HyperSwap,Dexes,Token not found,Fantom,-57.08%,"$9,869,056",+6.09%,"$9,869,056",9869056,2021-05-28 08:27:09.507285
BondAppetit,Assets,BAG,Ethereum,+2.51%,-2.52%,-0.27%,"$9,729,998",9729998,2021-05-28 08:27:09.507285
Snowball,Yield,SNOB,Avalanche,-7.16%,-,-2.25%,"$9,509,581",9509581,2021-05-28 08:27:09.507285
Cometh,Dexes,MUST,Polygon,-2.45%,-5.66%,-5.15%,"$9,458,614",9458614,2021-05-28 08:27:09.507285
Wasabix,Yield,WASABI,Ethereum,-0.06%,-,-0.73%,"$9,289,549",9289549,2021-05-28 08:27:09.507285
DDEX,Dexes,-,Ethereum,-0.17%,-12.36%,-0.97%,"$8,116,151",8116151,2021-05-28 08:27:09.507285
Perlin,Dexes,PERL,Ethereum,+6.39%,-19.17%,-3.71%,"$7,837,169",7837169,2021-05-28 08:27:09.507285
Fuse,Protocols,FUSE,Multi-Chain,+2.04%,-4.83%,-1.35%,"$7,776,139",7776139,2021-05-28 08:27:09.507285
YouSwap,Dexes,YOU,Multi-Chain,-,-,-1.41%,"$7,763,749",7763749,2021-05-28 08:27:09.507285
Honeyswap,Dexes,HNY,xDai,-1.96%,-17.09%,-2.47%,"$7,623,262",7623262,2021-05-28 08:27:09.507285
Gondola Finance,Dexes,GDL,Avalanche,-3.61%,-,-1.70%,"$7,539,480",7539480,2021-05-28 08:27:09.507285
Hakka Finance,Yield,HAKKA,Ethereum,-4.69%,-3.61%,-2.62%,"$6,691,484",6691484,2021-05-28 08:27:09.507285
Fluity,Protocols,FLTY,Binance,-0.48%,-,-1.67%,"$6,665,498",6665498,2021-05-28 08:27:09.507285
 SteakBank Finan...,Staking,SBF,Binance,-,-,-1.67%,"$6,072,204",6072204,2021-05-28 08:27:09.507285
Oxygen,Lending,OXY,Solana,-3.07%,-8.24%,-1.39%,"$5,934,242",5934242,2021-05-28 08:27:09.507285
Yogi Finance,Dexes,YOGI,MultiChain,+1.25%,-,-0.49%,"$5,699,827",5699827,2021-05-28 08:27:09.507285
Wheat Protocol,Yield,WHEAT,Binance,-1.52%,-18.94%,-1.00%,"$5,123,141",5123141,2021-05-28 08:27:09.507285
Stafi,Staking,FIS,Ethereum,+11.36%,+11.27%,-1.20%,"$4,681,342",4681342,2021-05-28 08:27:09.507285
Opium,Insurance,OPIUM,Ethereum,-0.04%,-4.17%,-0.05%,"$4,649,091",4649091,2021-05-28 08:27:09.507285
Governor DAO,Protocols,GDAO,Ethereum,-10.68%,-13.91%,-2.73%,"$4,447,000",4447000,2021-05-28 08:27:09.507285
Allinx,Yield,INX,Binance,-5.63%,-41.34%,-1.96%,"$4,374,186",4374186,2021-05-28 08:27:09.507285
Lydia,Dexes,-,Avalanche,-2.74%,-24.60%,-6.30%,"$3,909,670",3909670,2021-05-28 08:27:09.507285
DEXTF Protocol,Protocols,DEXTF,Ethereum,-1.26%,-20.59%,-1.38%,"$3,677,042",3677042,2021-05-28 08:27:09.507285
Swapr,Dexes,-,Multi-Chain,-2.54%,-11.67%,+0.02%,"$3,611,479",3611479,2021-05-28 08:27:09.507285
cVault.finance,Assets,CORE,Ethereum,-5.12%,-4.64%,-1.49%,"$3,599,948",3599948,2021-05-28 08:27:09.507285
Augur,Dexes,REP,Ethereum,-0.18%,-4.34%,-1.17%,"$3,433,441",3433441,2021-05-28 08:27:09.507285
Cover Protocol,Insurance,COVER,Ethereum,-4.58%,-35.42%,< 0.0001%,"$3,382,134",3382134,2021-05-28 08:27:09.507285
CreamSwap,Dexes,CREAM,Ethereum,-1.07%,-1.87%,-1.17%,"$3,382,132",3382132,2021-05-28 08:27:09.507285
zLot,Staking,zLot,Ethereum,-6.80%,+6.13%,-2.39%,"$3,247,189",3247189,2021-05-28 08:27:09.507285
SnowSwap,Dexes,SNOW,Ethereum,-4.11%,-,+2.49%,"$3,175,191",3175191,2021-05-28 08:27:09.507285
ForTube,Lending,FOR,Ethereum,+4.67%,-38.68%,-0.24%,"$3,158,187",3158187,2021-05-28 08:27:09.507285
Yam Finance,Protocols,YAM,Ethereum,-0.19%,+0.56%,-0.64%,"$3,137,375",3137375,2021-05-28 08:27:09.507285
Dev Protocol,Protocols,DEV,Ethereum,-5.57%,-37.49%,-2.68%,"$3,132,090",3132090,2021-05-28 08:27:09.507285
Auctus,Options,AUC,Ethereum,+0.67%,-16.58%,-1.27%,"$2,912,990",2912990,2021-05-28 08:27:09.507285
Growth DeFi,Yield,GRO,Ethereum,0%,-29.95%,0%,"$2,772,424",2772424,2021-05-28 08:27:09.507285
0.exchange,Dexes,ZERO,Multi-Chain,+1.63%,-32.79%,-1.69%,"$2,754,520",2754520,2021-05-28 08:27:09.507285
Siren,Options,SI,Ethereum,-2.10%,-17.68%,-1.09%,"$2,619,607",2619607,2021-05-28 08:27:09.507285
Jarvis Network,Protocols,JRT,Ethereum,+0.03%,+6.26%,-0.01%,"$2,573,416",2573416,2021-05-28 08:27:09.507285
YF Link,Dexes,YFL,Ethereum,+3.12%,-30.45%,-2.00%,"$2,415,052",2415052,2021-05-28 08:27:09.507285
Connext,Protocols,-,Ethereum,+45.11%,+770%,-0.19%,"$2,071,054",2071054,2021-05-28 08:27:09.507285
Olive Cash,Yield,OLIVE,Multi-Chain,-7.95%,-33.72%,-4.75%,"$2,016,190",2016190,2021-05-28 08:27:09.507285
MCDEX,Dexes,MCB,Ethereum,-0.19%,-3.60%,-1.20%,"$1,910,729",1910729,2021-05-28 08:27:09.507285
N3RD Finance,Yield,N3RDz,Ethereum,-9.37%,-22.89%,-2.69%,"$1,716,524",1716524,2021-05-28 08:27:09.507285
ForceDAO,Yield,FORCE,Ethereum,-2.11%,-25.51%,-0.28%,"$1,569,641",1569641,2021-05-28 08:27:09.507285
Ram Protocol,Lending,RAM,ThunderCore,-12.11%,-,-0.35%,"$1,549,676",1549676,2021-05-28 08:27:09.507285
XDeFi,Dexes,XDEX,Ethereum,+4.12%,-43.84%,+2.23%,"$1,496,560",1496560,2021-05-28 08:27:09.507285
BT.Finance,Yield,BT,Ethereum,+7.24%,-18.66%,-1.98%,"$1,338,603",1338603,2021-05-28 08:27:09.507285
S Finance,Dexes,SFG,Ethereum,-0.08%,+0.22%,+0.08%,"$964,656",964656,2021-05-28 08:27:09.507285
Strudel Finance,Assets,TRDL,Ethereum,-3.35%,-6.78%,-1.30%,"$859,198",859198,2021-05-28 08:27:09.507285
MochiSwap,Dexes,MOCHI,Binance,-11.72%,-,-4.10%,"$783,543",783543,2021-05-28 08:27:09.507285
PEAKDEFI,Yield,PEAK,Ethereum,-0.20%,+0.05%,-0.01%,"$667,043",667043,2021-05-28 08:27:09.507285
FinNexus,Options,FNX,Multi-Chain,-9.91%,-44.00%,-1.27%,"$650,342",650342,2021-05-28 08:27:09.507285
DeFiner,Yield,FIN,Ethereum,+2.26%,-7.91%,-4.17%,"$621,027",621027,2021-05-28 08:27:09.507285
Primitive,Options,-,Ethereum,+0.24%,-8.42%,-1.16%,"$530,514",530514,2021-05-28 08:27:09.507285
Levinswap,Dexes,LEVIN,xDai,+0.58%,-7.66%,-0.08%,"$466,522",466522,2021-05-28 08:27:09.507285
YFII,Dexes,YFII,Ethereum,-0.96%,+44.18%,-0.45%,"$403,580",403580,2021-05-28 08:27:09.507285
Dracula,Yield,DRC,Ethereum,0%,-11.14%,0%,"$389,247",389247,2021-05-28 08:27:09.507285
Basis Cash,Assets,BAC,Ethereum,0%,-5.48%,0%,"$382,774",382774,2021-05-28 08:27:09.507285
YetiSwap,Dexes,YTS,Avalanche,-0.10%,+14.81%,-6.41%,"$380,028",380028,2021-05-28 08:27:09.507285
QIAN,Assets,KUN,Ethereum,+0.01%,-8.79%,-0.87%,"$311,322",311322,2021-05-28 08:27:09.507285
UniTrade,Dexes,TRADE,Ethereum,+4.69%,-2.93%,-1.19%,"$234,475",234475,2021-05-28 08:27:09.507285
Shell Protocol,Dexes,-,Ethereum,+0.01%,+0.03%,< 0.0001%,"$113,711",113711,2021-05-28 08:27:09.507285
SynLev,Protocols,SYN,Ethereum,-5.00%,-6.86%,-2.74%,"$94,629",94629,2021-05-28 08:27:09.507285
CoFiX,Dexes,COFI,Ethereum,-5.00%,-79.83%,-2.74%,"$46,524",46524,2021-05-28 08:27:09.507285
 Robo-Advisor fo...,Yield,-,Ethereum,-0.28%,-33.01%,-0.08%,"$14,753",14753,2021-05-28 08:27:09.507285
