Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Unit Protocol,Protocols,DUCK,Ethereum,-4.46%,-9.19%,-1.06%,$508.72m,508720000,2021-05-17 07:25:59.255675
Harvest Finance,Yield,FARM,Ethereum,-6.34%,-20.08%,-0.51%,$459.1m,459100000,2021-05-17 07:25:59.255675
Fei Protocol,Assets,FEI,Ethereum,-1.38%,-12.05%,-0.36%,$456.76m,456760000,2021-05-17 07:25:59.255675
ACryptoS,Yield,ACS,Binance,-5.63%,-2.52%,0%,$446.44m,446440000,2021-05-17 07:25:59.255675
bZx,Lending,BZRX,Ethereum,-3.41%,-,-0.30%,$370.91m,370910000,2021-05-17 07:25:59.255675
Stacks,Protocols,STX,Stacks,-16.67%,-30.41%,-1.46%,$363.09m,363090000,2021-05-17 07:25:59.255675
Fantom,Protocols,FTM,Multi-Chain,-6.70%,-32.40%,-1.41%,$360.05m,360050000,2021-05-17 07:25:59.255675
Set Protocol,Indexes,-,Ethereum,-7.38%,-11.29%,-0.58%,$328.4m,328400000,2021-05-17 07:25:59.255675
Pangolin,Dexes,PNG,Avalanche,-2.29%,-14.24%,+0.01%,$324.06m,324060000,2021-05-17 07:25:59.255675
KEEP Network,Assets,KEEP,Ethereum,-13.19%,-22.19%,-0.16%,$312.78m,312780000,2021-05-17 07:25:59.255675
Wing Finance,Lending,WING,Ontology,-8.10%,-18.49%,+0.18%,$311.61m,311610000,2021-05-17 07:25:59.255675
DefiChain,Protocols,DFI,DefiChain,-10.85%,-21.37%,-0.97%,$310.88m,310880000,2021-05-17 07:25:59.255675
CREAM Finance,Lending,CREAM,Ethereum,-7.17%,-16.03%,+0.19%,$302.32m,302320000,2021-05-17 07:25:59.255675
dYdX,Dexes,-,Ethereum,+4.32%,-1.77%,-0.52%,$292.19m,292190000,2021-05-17 07:25:59.255675
Index Coop,Indexes,INDEX,Ethereum,-12.47%,-8.11%,+0.35%,$284.39m,284390000,2021-05-17 07:25:59.255675
Idle Finance,Yield,IDLE,Ethereum,+6.14%,+24.54%,+0.01%,$263.43m,263430000,2021-05-17 07:25:59.255675
Kava,Lending,KAVA,Multi-Chain,-11.75%,-25.09%,-1.03%,$263.3m,263300000,2021-05-17 07:25:59.255675
Integral,Dexes,-,Ethereum,-22.03%,-38.65%,-0.39%,$257.07m,257070000,2021-05-17 07:25:59.255675
Flamingo Finance,Dexes,FLM,NEO,-12.06%,-33.17%,-1.03%,$226.63m,226630000,2021-05-17 07:25:59.255675
PoolTogether,Protocols,POOL,Ethereum,-3.25%,-2.75%,-0.34%,$220.55m,220550000,2021-05-17 07:25:59.255675
Dfyn Network,Dexes,DFYN,Polygon,+5.10%,-,-0.14%,$215.98m,215980000,2021-05-17 07:25:59.255675
Loopring,Dexes,LRC,Ethereum,-11.40%,-13.69%,-0.16%,$215.46m,215460000,2021-05-17 07:25:59.255675
StakeHound,Staking,-,Ethereum,-8.24%,-19.24%,-0.36%,$211.15m,211150000,2021-05-17 07:25:59.255675
B.Protocol,Lending,BPRO,Ethereum,-11.36%,-23.10%,-0.91%,$205.52m,205520000,2021-05-17 07:25:59.255675
Reflexer,Assets,RAI,Ethereum,-10.01%,-46.48%,+0.22%,$202.17m,202170000,2021-05-17 07:25:59.255675
UMA Protocol,Protocols,UMA,Ethereum,-9.83%,-16.08%,-0.66%,$185.92m,185920000,2021-05-17 07:25:59.255675
Sablier Finance,Protocols,-,Ethereum,-4.55%,-24.54%,-0.29%,$177.98m,177980000,2021-05-17 07:25:59.255675
DODO,Dexes,DODO,Ethereum,-7.91%,-4.34%,-0.30%,$163.85m,163850000,2021-05-17 07:25:59.255675
xDAI Stake,Protocols,STAKE,Ethereum,+89.86%,+78.57%,-0.86%,$159.09m,159090000,2021-05-17 07:25:59.255675
ZilSwap,Dexes,ZWAP,Zilliqa,-10.18%,-33.25%,-1.46%,$155.48m,155480000,2021-05-17 07:25:59.255675
yAxis,Yield,YAX,Ethereum,-0.23%,-19.76%,-0.07%,$150.51m,150510000,2021-05-17 07:25:59.255675
Ankr,Staking,ANKR,Ethereum,-8.04%,-18.93%,-0.36%,$148.04m,148040000,2021-05-17 07:25:59.255675
MANTRA DAO,Protocols,OM,Ethereum,-12.56%,-21.02%,-0.97%,$136.04m,136040000,2021-05-17 07:25:59.255675
Unslashed,Insurance,USF,Ethereum,-6.19%,-20.36%,-1.06%,$133.24m,133240000,2021-05-17 07:25:59.255675
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-17 07:25:59.255675
1inch,Dexes,1INCH,Ethereum,-4.54%,-63.63%,+0.45%,$128.63m,128630000,2021-05-17 07:25:59.255675
KeeperDAO,Yield,ROOK,Ethereum,-21.76%,-82.08%,-0.91%,$110.54m,110540000,2021-05-17 07:25:59.255675
OnX.Finance,Lending,ONX,Ethereum,-5.44%,-27.67%,-0.65%,$108.29m,108290000,2021-05-17 07:25:59.255675
Secret Network,Protocols,SCRT,Secret,-7.83%,-27.76%,-0.06%,$103.99m,103990000,2021-05-17 07:25:59.255675
Hyper Finance,Yield,HYFI,Binance,-11.58%,+104%,-1.02%,$103.76m,103760000,2021-05-17 07:25:59.255675
Secret Bridge,Assets,-,Secret,-8.21%,-28.05%,-0.47%,$103.57m,103570000,2021-05-17 07:25:59.255675
TrueFi,Lending,TRU,Ethereum,-2.65%,-4.91%,+1.84%,$100.45m,100450000,2021-05-17 07:25:59.255675
SolFarm,Yield,Token not found,Solana,-,"$99,578,593",+6.01%,"$99,578,593",99578593,2021-05-17 07:25:59.255675
Goose Finance,Yield,EGG,Binance,-6.34%,-21.36%,-0.58%,"$96,432,328",96432328,2021-05-17 07:25:59.255675
Pickle,Yield,PICKLE,Ethereum,-1.63%,-1.37%,+0.25%,"$94,569,654",94569654,2021-05-17 07:25:59.255675
SpiritSwap,Dexes,SPIRIT,Fantom,-4.04%,-,-0.34%,"$89,996,598",89996598,2021-05-17 07:25:59.255675
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-17 07:25:59.255675
Flamincome,Yield,FLAG,Ethereum,-6.47%,-19.47%,-0.62%,"$87,516,723",87516723,2021-05-17 07:25:59.255675
SpookySwap,Dexes,BOO,Fantom,-6.10%,-,-0.22%,"$86,589,659",86589659,2021-05-17 07:25:59.255675
StakeWise,Staking,SWISE,Ethereum,-8.15%,-17.61%,-0.36%,"$85,978,373",85978373,2021-05-17 07:25:59.255675
Metronome,Assets,MET,Ethereum,-10.47%,-17.36%,-0.52%,"$82,605,646",82605646,2021-05-17 07:25:59.255675
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-17 07:25:59.255675
BarnBridge,Yield,BOND,Ethereum,-14.91%,-13.57%,-14.54%,"$77,698,912",77698912,2021-05-17 07:25:59.255675
Saddle Finance,Dexes,-,Ethereum,-5.04%,-25.28%,-0.66%,"$70,456,332",70456332,2021-05-17 07:25:59.255675
dForce,Lending,DF,Multi-Chain,-5.41%,-10.89%,-0.44%,"$67,748,817",67748817,2021-05-17 07:25:59.255675
StakeDAO,Yield,SDT,Ethereum,-6.23%,-24.59%,-0.41%,"$67,162,574",67162574,2021-05-17 07:25:59.255675
mStable,Protocols,MTA,Ethereum,-5.57%,-16.09%,-1.09%,"$66,873,946",66873946,2021-05-17 07:25:59.255675
BoringDAO,Protocols,BOR,Ethereum,-11.84%,-23.31%,+0.27%,"$61,060,862",61060862,2021-05-17 07:25:59.255675
Defi Swap,Dexes,CRO,Ethereum,-9.48%,-19.26%,+0.47%,"$60,610,441",60610441,2021-05-17 07:25:59.255675
WanSwap Dex,Dexes,WASP,Wanchain,-9.35%,-21.32%,+1.40%,"$58,498,357",58498357,2021-05-17 07:25:59.255675
 Lightning Netwo...,Protocols,-,Bitcoin,-9.39%,-23.19%,-0.24%,"$57,920,359",57920359,2021-05-17 07:25:59.255675
Zookeeper,Yield,ZOO,Wanchain,-9.44%,-19.00%,-2.31%,"$56,358,596",56358596,2021-05-17 07:25:59.255675
ValueDefi,Yield,VALUE,Multi-Chain,-4.81%,-42.05%,-1.11%,"$56,061,466",56061466,2021-05-17 07:25:59.255675
Hegic,Options,HEGIC,Ethereum,-11.01%,-25.04%,+1.80%,"$55,551,724",55551724,2021-05-17 07:25:59.255675
FutureSwap,Dexes,-,Ethereum,-8.88%,-14.04%,-0.74%,"$55,452,326",55452326,2021-05-17 07:25:59.255675
SharedStake,Staking,SGT,Ethereum,-8.11%,-18.82%,-0.35%,"$52,848,722",52848722,2021-05-17 07:25:59.255675
Orca,Dexes,-,Solana,-1.23%,-5.73%,-0.05%,"$52,774,071",52774071,2021-05-17 07:25:59.255675
Mimo Defi,Lending,MIMO,Ethereum,-7.37%,-16.38%,-0.44%,"$49,550,884",49550884,2021-05-17 07:25:59.255675
xToken,Yield,XTK,Ethereum,-2.90%,-47.54%,-1.47%,"$48,962,941",48962941,2021-05-17 07:25:59.255675
BasketDAO,Indexes,BASK,Ethereum,-13.42%,-25.76%,-0.66%,"$48,389,184",48389184,2021-05-17 07:25:59.255675
imToken,Assets,imBTC,Ethereum,-30.77%,-42.26%,-0.25%,"$47,602,022",47602022,2021-05-17 07:25:59.255675
Ruler,Lending,RULER,Ethereum,-5.58%,-2.64%,-0.21%,"$47,022,239",47022239,2021-05-17 07:25:59.255675
Swipe,Dexes,SXP,Ethereum,-5.92%,-20.92%,-0.48%,"$46,726,607",46726607,2021-05-17 07:25:59.255675
SecretSwap,Dexes,SEFI,Secret,-8.16%,-,-0.75%,"$45,354,280",45354280,2021-05-17 07:25:59.255675
88mph,Yield,MPH,Ethereum,-7.93%,-1.78%,-0.48%,"$44,352,964",44352964,2021-05-17 07:25:59.255675
BiFi,Lending,BiFi,Multi-Chain,-9.27%,-28.32%,-0.98%,"$41,324,392",41324392,2021-05-17 07:25:59.255675
Wasabix,Yield,WASABI,Ethereum,-2.99%,-11.00%,-0.30%,"$40,901,075",40901075,2021-05-17 07:25:59.255675
Kyber,Dexes,KNC,Ethereum,-9.60%,-33.76%,-7.06%,"$40,378,803",40378803,2021-05-17 07:25:59.255675
Opyn,Options,-,Ethereum,-8.07%,-13.50%,-0.89%,"$39,712,511",39712511,2021-05-17 07:25:59.255675
DerivaDEX,Dexes,DDX,Ethereum,+0.84%,+0.19%,+1.00%,"$37,636,385",37636385,2021-05-17 07:25:59.255675
dHEDGE,Protocols,DHT,Ethereum,-3.79%,-7.30%,-0.84%,"$35,861,233",35861233,2021-05-17 07:25:59.255675
Indexed Finance,Indexes,NDX,Ethereum,-11.30%,-17.69%,-0.16%,"$34,376,303",34376303,2021-05-17 07:25:59.255675
Serum Swap,Dexes,SRM,Solana,-5.01%,-7.86%,0%,"$33,469,694",33469694,2021-05-17 07:25:59.255675
Bella Protocol,Yield,BEL,Ethereum,-2.94%,-22.82%,-0.56%,"$32,553,301",32553301,2021-05-17 07:25:59.255675
Smoothy,Dexes,-,Ethereum,-12.60%,"$31,320,601",-0.00%,"$31,320,601",31320601,2021-05-17 07:25:59.255675
Gnosis,Dexes,GNO,Ethereum,-11.25%,-18.94%,+0.53%,"$30,690,884",30690884,2021-05-17 07:25:59.255675
Ribbon Finance,Options,-,Ethereum,-0.07%,-16.40%,-0.50%,"$29,430,262",29430262,2021-05-17 07:25:59.255675
Enzyme Finance,Yield,MLN,Ethereum,-11.50%,-22.94%,+0.65%,"$28,751,182",28751182,2021-05-17 07:25:59.255675
Swerve,Dexes,SWRV,Ethereum,-0.48%,-7.07%,< 0.0001%,"$28,248,608",28248608,2021-05-17 07:25:59.255675
PowerPool,Indexes,CVP,Ethereum,+75.32%,-10.28%,-0.70%,"$25,616,469",25616469,2021-05-17 07:25:59.255675
WePiggy,Lending,WPC,Ethereum,-11.52%,-19.42%,-0.54%,"$24,853,055",24853055,2021-05-17 07:25:59.255675
IDEX,Dexes,IDEX,Ethereum,+3.55%,-18.45%,-0.03%,"$24,431,888",24431888,2021-05-17 07:25:59.255675
DeversiFi,Dexes,DVF,Ethereum,-12.37%,-18.34%,-0.65%,"$23,473,931",23473931,2021-05-17 07:25:59.255675
ViperSwap,Dexes,VIPER,Harmony,-12.05%,-,-1.91%,"$22,217,197",22217197,2021-05-17 07:25:59.255675
Erasure,Protocols,NMR,Ethereum,+41.78%,+24.50%,+1.53%,"$22,048,827",22048827,2021-05-17 07:25:59.255675
DefiDollar DAO,Protocols,DFD,Ethereum,-2.73%,+65.47%,-0.39%,"$21,914,272",21914272,2021-05-17 07:25:59.255675
ACoconut,Yield,AC,Multi-Chain,+2435%,-28.39%,-1.84%,"$21,497,718",21497718,2021-05-17 07:25:59.255675
HyperSwap,Dexes,Token not found,Fantom,-,"$21,236,555",-33.44%,"$21,236,555",21236555,2021-05-17 07:25:59.255675
Unagii,Yield,-,Ethereum,-0.58%,-6.09%,-0.77%,"$21,218,205",21218205,2021-05-17 07:25:59.255675
PieDAO,Indexes,DOUGH,Ethereum,-13.19%,+25.24%,-2.14%,"$21,216,111",21216111,2021-05-17 07:25:59.255675
 Mushrooms Finan...,Yield,MM,Ethereum,-9.75%,-33.03%,+0.46%,"$20,970,528",20970528,2021-05-17 07:25:59.255675
Cryptex,Indexes,CTX,Ethereum,-8.09%,-31.32%,-0.36%,"$20,943,075",20943075,2021-05-17 07:25:59.255675
Gondola Finance,Dexes,GDL,Avalanche,-2.65%,-,-2.30%,"$19,770,684",19770684,2021-05-17 07:25:59.255675
Penguin Finance,Dexes,PEFI,Avalanche,-10.61%,-23.41%,-0.83%,"$18,860,995",18860995,2021-05-17 07:25:59.255675
Mango Markets,Lending,-,Solana,-7.28%,-19.53%,-0.81%,"$18,625,499",18625499,2021-05-17 07:25:59.255675
Notional,Lending,-,Ethereum,-8.06%,-14.26%,-0.21%,"$18,590,449",18590449,2021-05-17 07:25:59.255675
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-17 07:25:59.255675
Stacker Ventures,Yield,STACK,Ethereum,-10.62%,-,-0.40%,"$15,645,356",15645356,2021-05-17 07:25:59.255675
Cometh,Dexes,MUST,Polygon,-13.66%,-30.12%,+0.56%,"$13,092,343",13092343,2021-05-17 07:25:59.255675
Perlin,Dexes,PERL,Ethereum,-11.69%,-28.97%,+0.23%,"$12,963,965",12963965,2021-05-17 07:25:59.255675
Energiswap,Dexes,NRG,Energi,-6.37%,-18.27%,+0.01%,"$12,500,682",12500682,2021-05-17 07:25:59.255675
FinNexus,Options,FNX,Multi-Chain,-4.28%,-10.93%,-1.25%,"$11,600,622",11600622,2021-05-17 07:25:59.255675
Fuse,Protocols,FUSE,Multi-Chain,-11.02%,-19.57%,-0.07%,"$11,287,167",11287167,2021-05-17 07:25:59.255675
Honeyswap,Dexes,HNY,xDai,-4.36%,-11.51%,-0.39%,"$10,845,468",10845468,2021-05-17 07:25:59.255675
DDEX,Dexes,-,Ethereum,-11.43%,-27.44%,+0.42%,"$10,469,870",10469870,2021-05-17 07:25:59.255675
BondAppetit,Assets,BAG,Ethereum,-2.76%,+26.47%,-0.24%,"$10,150,382",10150382,2021-05-17 07:25:59.255675
Allinx,Yield,INX,Binance,-9.20%,-31.00%,-1.27%,"$9,158,959",9158959,2021-05-17 07:25:59.255675
Hakka Finance,Yield,HAKKA,Ethereum,-13.78%,-20.00%,-0.98%,"$8,432,490",8432490,2021-05-17 07:25:59.255675
Wheat Protocol,Yield,WHEAT,Binance,-16.31%,-,-0.84%,"$7,905,172",7905172,2021-05-17 07:25:59.255675
Oxygen,Lending,OXY,Solana,-2.08%,-10.20%,-0.36%,"$7,440,458",7440458,2021-05-17 07:25:59.255675
Lydia,Dexes,-,Avalanche,-7.03%,+1.33%,-0.41%,"$7,164,425",7164425,2021-05-17 07:25:59.255675
0.exchange,Dexes,ZERO,Multi-Chain,-24.08%,-39.37%,+3.21%,"$7,040,445",7040445,2021-05-17 07:25:59.255675
Governor DAO,Protocols,GDAO,Ethereum,-4.79%,-20.59%,-0.81%,"$7,033,417",7033417,2021-05-17 07:25:59.255675
Dev Protocol,Protocols,DEV,Ethereum,-3.25%,-19.22%,-1.68%,"$6,470,433",6470433,2021-05-17 07:25:59.255675
Cover Protocol,Insurance,COVER,Ethereum,< 0.0001%,-15.61%,0%,"$6,029,284",6029284,2021-05-17 07:25:59.255675
ForTube,Lending,FOR,Ethereum,-13.67%,-29.06%,-1.00%,"$5,920,200",5920200,2021-05-17 07:25:59.255675
DEXTF Protocol,Protocols,DEXTF,Ethereum,+11.33%,-26.72%,+0.24%,"$5,553,165",5553165,2021-05-17 07:25:59.255675
Stafi,Staking,FIS,Ethereum,-8.11%,-19.22%,-0.36%,"$4,947,149",4947149,2021-05-17 07:25:59.255675
Opium,Insurance,OPIUM,Ethereum,-0.85%,-2.05%,< 0.0001%,"$4,880,295",4880295,2021-05-17 07:25:59.255675
Growth DeFi,Yield,GRO,Ethereum,-9.50%,-18.17%,0%,"$4,769,336",4769336,2021-05-17 07:25:59.255675
YF Link,Dexes,YFL,Ethereum,-19.44%,-44.40%,-10.79%,"$4,542,348",4542348,2021-05-17 07:25:59.255675
Swapr,Dexes,-,Multi-Chain,-4.73%,-5.27%,+0.02%,"$4,490,056",4490056,2021-05-17 07:25:59.255675
Augur,Dexes,REP,Ethereum,-13.77%,-20.32%,-1.04%,"$4,230,816",4230816,2021-05-17 07:25:59.255675
SnowSwap,Dexes,SNOW,Ethereum,-17.11%,-23.19%,-0.71%,"$4,117,052",4117052,2021-05-17 07:25:59.255675
CreamSwap,Dexes,CREAM,Ethereum,-9.73%,-13.44%,-0.25%,"$4,022,887",4022887,2021-05-17 07:25:59.255675
cVault.finance,Assets,CORE,Ethereum,-10.63%,-22.71%,-0.24%,"$3,999,194",3999194,2021-05-17 07:25:59.255675
Auctus,Options,AUC,Ethereum,-18.49%,-41.71%,-3.37%,"$3,806,221",3806221,2021-05-17 07:25:59.255675
Yam Finance,Protocols,YAM,Ethereum,-4.94%,-39.33%,-0.35%,"$3,467,125",3467125,2021-05-17 07:25:59.255675
Siren,Options,SI,Ethereum,-1.63%,-21.07%,-0.25%,"$3,368,780",3368780,2021-05-17 07:25:59.255675
zLot,Staking,zLot,Ethereum,-9.95%,-37.62%,+0.60%,"$3,356,684",3356684,2021-05-17 07:25:59.255675
XDeFi,Dexes,XDEX,Ethereum,+5.66%,-20.90%,0%,"$3,159,908",3159908,2021-05-17 07:25:59.255675
ForceDAO,Yield,-,Ethereum,-4.39%,-18.76%,-0.19%,"$2,787,428",2787428,2021-05-17 07:25:59.255675
N3RD Finance,Yield,N3RDz,Ethereum,-15.99%,-39.24%,+2.17%,"$2,688,745",2688745,2021-05-17 07:25:59.255675
Connext,Protocols,-,Ethereum,-6.73%,+35.32%,-0.88%,"$2,671,077",2671077,2021-05-17 07:25:59.255675
Olive Cash,Yield,OLIVE,Multi-Chain,-8.73%,-38.82%,-1.20%,"$2,411,855",2411855,2021-05-17 07:25:59.255675
MCDEX,Dexes,MCB,Ethereum,-13.42%,-19.19%,+0.98%,"$2,361,155",2361155,2021-05-17 07:25:59.255675
BT.Finance,Yield,BT,Ethereum,-14.58%,-19.66%,-0.81%,"$2,340,732",2340732,2021-05-17 07:25:59.255675
S Finance,Dexes,SFG,Ethereum,+31.69%,"$1,180,415",-0.17%,"$1,180,415",1180415,2021-05-17 07:25:59.255675
Jarvis Network,Protocols,JRT,Ethereum,-0.39%,-0.21%,-0.35%,"$1,054,218",1054218,2021-05-17 07:25:59.255675
Strudel Finance,Assets,TRDL,Ethereum,-9.77%,-26.56%,-0.03%,"$1,001,278",1001278,2021-05-17 07:25:59.255675
Levinswap,Dexes,LEVIN,xDai,-3.94%,-3.78%,+0.09%,"$751,104",751104,2021-05-17 07:25:59.255675
YetiSwap,Dexes,YTS,Avalanche,-0.39%,+24.70%,0%,"$738,889",738889,2021-05-17 07:25:59.255675
Primitive,Options,-,Ethereum,-15.36%,-20.77%,-0.34%,"$738,462",738462,2021-05-17 07:25:59.255675
PEAKDEFI,Yield,PEAK,Ethereum,-0.69%,"$669,627",-4.85%,"$669,627",669627,2021-05-17 07:25:59.255675
Dracula,Yield,DRC,Ethereum,-7.79%,-18.99%,-0.44%,"$507,432",507432,2021-05-17 07:25:59.255675
QIAN,Assets,KUN,Ethereum,-16.02%,-54.84%,-1.39%,"$468,432",468432,2021-05-17 07:25:59.255675
Basis Cash,Assets,BAC,Ethereum,0%,+0.30%,0%,"$404,974",404974,2021-05-17 07:25:59.255675
UniTrade,Dexes,TRADE,Ethereum,-13.67%,-11.16%,-0.94%,"$315,647",315647,2021-05-17 07:25:59.255675
YFII,Dexes,YFII,Ethereum,-1.12%,-4.67%,-0.14%,"$300,260",300260,2021-05-17 07:25:59.255675
DeFiner,Yield,FIN,Ethereum,+4.32%,-33.45%,-2.86%,"$288,652",288652,2021-05-17 07:25:59.255675
CoFiX,Dexes,COFI,Ethereum,-12.82%,-23.01%,-1.04%,"$265,725",265725,2021-05-17 07:25:59.255675
SynLev,Protocols,SYN,Ethereum,-13.42%,-19.18%,+0.98%,"$120,897",120897,2021-05-17 07:25:59.255675
Shell Protocol,Dexes,-,Ethereum,+0.01%,+0.01%,< 0.0001%,"$113,665",113665,2021-05-17 07:25:59.255675
 Robo-Advisor fo...,Yield,-,Ethereum,-98.83%,-51.97%,-0.14%,"$14,852",14852,2021-05-17 07:25:59.255675
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-17 07:25:59.255675
