Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Harvest Finance,Yield,FARM,Ethereum,+3.63%,-2.20%,0%,$530.79m,530790000,2021-05-06 06:55:44.363017
Unit Protocol,Protocols,DUCK,Ethereum,+13.58%,+31.11%,-1.13%,$492.62m,492620000,2021-05-06 06:55:44.363017
Fei Protocol,Assets,FEI,Ethereum,+3.93%,-60.68%,+0.44%,$477.27m,477270000,2021-05-06 06:55:44.363017
Integral,Dexes,-,Ethereum,-7.24%,-7.16%,+0.32%,$453.34m,453340000,2021-05-06 06:55:44.363017
ACryptoS,Yield,ACS,Binance,+2.52%,+14.25%,0%,$429.57m,429570000,2021-05-06 06:55:44.363017
Serum,Dexes,SRM,Solana,-4.06%,+7.34%,+6.02%,$409.82m,409820000,2021-05-06 06:55:44.363017
KEEP Network,Assets,KEEP,Ethereum,+3.35%,+9.57%,+0.31%,$403.73m,403730000,2021-05-06 06:55:44.363017
1inch,Dexes,1INCH,Ethereum,+15.46%,+16.94%,-0.10%,$401.13m,401130000,2021-05-06 06:55:44.363017
Wing Finance,Lending,WING,Ontology,+4.55%,+11.85%,+0.50%,$360.87m,360870000,2021-05-06 06:55:44.363017
DefiChain,Protocols,DFI,DefiChain,+4.77%,+16.89%,-0.28%,$357.86m,357860000,2021-05-06 06:55:44.363017
CREAM Finance,Lending,CREAM,Ethereum,+4.40%,+10.59%,+0.22%,$338.9m,338900000,2021-05-06 06:55:44.363017
Kava,Lending,KAVA,Multi-Chain,+4.83%,+13.87%,+0.46%,$337.56m,337560000,2021-05-06 06:55:44.363017
Set Protocol,Indexes,-,Ethereum,+5.54%,+28.57%,+0.72%,$332.36m,332360000,2021-05-06 06:55:44.363017
Pangolin,Dexes,PNG,Avalanche,+11.55%,+48.31%,+1.66%,$327.57m,327570000,2021-05-06 06:55:44.363017
Reflexer,Assets,RAI,Ethereum,-14.47%,-1.55%,+0.36%,$305.42m,305420000,2021-05-06 06:55:44.363017
Index Coop,Indexes,INDEX,Ethereum,+6.28%,+32.32%,-0.47%,$277.68m,277680000,2021-05-06 06:55:44.363017
B.Protocol,Lending,BPRO,Ethereum,+4.76%,-,+0.18%,$263.15m,263150000,2021-05-06 06:55:44.363017
Sablier Finance,Protocols,-,Ethereum,+4.59%,-2.83%,-0.29%,$251.51m,251510000,2021-05-06 06:55:44.363017
dYdX,Dexes,-,Ethereum,+4.99%,-13.74%,+0.57%,$244.9m,244900000,2021-05-06 06:55:44.363017
Loopring,Dexes,LRC,Ethereum,+7.20%,+17.13%,+0.46%,$236.67m,236670000,2021-05-06 06:55:44.363017
yAxis,Yield,YAX,Ethereum,-1.77%,-3.08%,+0.12%,$228.95m,228950000,2021-05-06 06:55:44.363017
StakeHound,Staking,-,Ethereum,+4.94%,+29.45%,+0.36%,$223.28m,223280000,2021-05-06 06:55:44.363017
PoolTogether,Protocols,POOL,Ethereum,+0.83%,+5.47%,-0.05%,$217.41m,217410000,2021-05-06 06:55:44.363017
UMA Protocol,Protocols,UMA,Ethereum,+4.65%,+8.36%,+0.29%,$209.84m,209840000,2021-05-06 06:55:44.363017
Idle Finance,Yield,IDLE,Ethereum,+6.63%,+9.67%,-0.02%,$187.03m,187030000,2021-05-06 06:55:44.363017
MANTRA DAO,Protocols,OM,Ethereum,+22.88%,+40.97%,-0.14%,$163.26m,163260000,2021-05-06 06:55:44.363017
DODO,Dexes,DODO,Ethereum,-0.95%,+16.72%,+0.27%,$158.08m,158080000,2021-05-06 06:55:44.363017
Ankr,Staking,ANKR,Ethereum,+5.11%,+30.06%,+0.36%,$155.28m,155280000,2021-05-06 06:55:44.363017
Unslashed,Insurance,USF,Ethereum,+5.43%,+28.83%,-0.62%,$140.89m,140890000,2021-05-06 06:55:44.363017
OnX.Finance,Lending,ONX,Ethereum,+6.49%,+20.31%,-0.31%,$139.37m,139370000,2021-05-06 06:55:44.363017
Goose Finance,Yield,EGG,Binance,-2.08%,+35.18%,-1.05%,$128.88m,128880000,2021-05-06 06:55:44.363017
Secret Network,Protocols,SCRT,Secret,+4.85%,+23.28%,+0.91%,$128.88m,128880000,2021-05-06 06:55:44.363017
Secret Bridge,Assets,-,Secret,+4.84%,+23.28%,+0.91%,$128.88m,128880000,2021-05-06 06:55:44.363017
Flamincome,Yield,FLAG,Ethereum,+3.78%,+9.05%,+0.28%,$102.87m,102870000,2021-05-06 06:55:44.363017
xToken,Yield,XTK,Ethereum,+7.83%,+14.59%,+0.38%,$100.86m,100860000,2021-05-06 06:55:44.363017
Deus,Protocols,DEUS,Multi-Chain,+5.51%,+27.16%,+0.91%,"$99,964,475",99964475,2021-05-06 06:55:44.363017
TrueFi,Lending,TRU,Ethereum,+2.51%,+14.76%,+0.27%,"$97,491,608",97491608,2021-05-06 06:55:44.363017
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-06 06:55:44.363017
StakeDAO,Yield,SDT,Ethereum,+2.40%,-0.37%,+0.09%,"$89,432,128",89432128,2021-05-06 06:55:44.363017
StakeWise,Staking,SWISE,Ethereum,+5.39%,+52.90%,+0.42%,"$88,055,615",88055615,2021-05-06 06:55:44.363017
Metronome,Assets,MET,Ethereum,+7.29%,+32.61%,+0.28%,"$87,356,765",87356765,2021-05-06 06:55:44.363017
Pickle,Yield,PICKLE,Ethereum,+5.97%,+143%,+0.23%,"$87,320,777",87320777,2021-05-06 06:55:44.363017
Saddle Finance,Dexes,-,Ethereum,+3.71%,+4.07%,-0.26%,"$86,934,311",86934311,2021-05-06 06:55:44.363017
xDAI Stake,Protocols,STAKE,Ethereum,+2.17%,+6.71%,+0.17%,"$83,222,530",83222530,2021-05-06 06:55:44.363017
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-06 06:55:44.363017
BasketDAO,Indexes,BASK,Ethereum,+1.87%,-19.00%,+0.19%,"$78,070,027",78070027,2021-05-06 06:55:44.363017
BarnBridge,Yield,BOND,Ethereum,+2.62%,"$77,160,932",-4.32%,"$77,160,932",77160932,2021-05-06 06:55:44.363017
mStable,Protocols,MTA,Ethereum,+2.00%,+2.63%,+0.17%,"$76,376,251",76376251,2021-05-06 06:55:44.363017
BoringDAO,Protocols,BOR,Ethereum,+3.01%,+0.89%,-0.14%,"$76,252,087",76252087,2021-05-06 06:55:44.363017
dForce,Lending,DF,Multi-Chain,+2.18%,+5.56%,+0.10%,"$72,136,786",72136786,2021-05-06 06:55:44.363017
 Lightning Netwo...,Protocols,-,Bitcoin,+4.97%,+8.57%,+0.52%,"$71,965,151",71965151,2021-05-06 06:55:44.363017
Hyper Finance,Yield,HYFI,Binance,+10.85%,"$69,214,953",-0.69%,"$69,214,953",69214953,2021-05-06 06:55:44.363017
Defi Swap,Dexes,CRO,Ethereum,+5.03%,+14.44%,+0.17%,"$68,969,885",68969885,2021-05-06 06:55:44.363017
Hegic,Options,HEGIC,Ethereum,+5.36%,+11.15%,+0.38%,"$66,391,954",66391954,2021-05-06 06:55:44.363017
FutureSwap,Dexes,-,Ethereum,+2.67%,+10.59%,+0.34%,"$60,856,187",60856187,2021-05-06 06:55:44.363017
WanSwap Dex,Dexes,WASP,Wanchain,+10.18%,+14.08%,-0.03%,"$59,689,095",59689095,2021-05-06 06:55:44.363017
imToken,Assets,imBTC,Ethereum,-0.06%,-17.68%,+0.55%,"$56,604,262",56604262,2021-05-06 06:55:44.363017
SharedStake,Staking,SGT,Ethereum,+4.84%,+27.60%,+0.36%,"$55,977,472",55977472,2021-05-06 06:55:44.363017
Orca,Dexes,-,Solana,-1.08%,+18.94%,+0.28%,"$54,932,195",54932195,2021-05-06 06:55:44.363017
BiFi,Lending,BiFi,Multi-Chain,+1.71%,+3.85%,+1.42%,"$52,896,189",52896189,2021-05-06 06:55:44.363017
Mimo Defi,Lending,MIMO,Ethereum,+6.73%,+31.69%,+0.51%,"$52,786,845",52786845,2021-05-06 06:55:44.363017
Swipe,Dexes,SXP,Ethereum,+1.69%,+9.88%,+0.21%,"$52,478,414",52478414,2021-05-06 06:55:44.363017
Zookeeper,Yield,ZOO,Wanchain,+2.94%,+32.26%,+5.45%,"$51,176,623",51176623,2021-05-06 06:55:44.363017
Kyber,Dexes,KNC,Ethereum,+1.27%,+0.76%,+1.53%,"$50,800,317",50800317,2021-05-06 06:55:44.363017
SpookySwap,Dexes,BOO,Fantom,-,-,-0.73%,"$47,706,624",47706624,2021-05-06 06:55:44.363017
Wasabix,Yield,WASABI,Ethereum,-8.02%,-49.27%,-0.16%,"$47,108,764",47108764,2021-05-06 06:55:44.363017
88mph,Yield,MPH,Ethereum,+1.21%,+3.18%,+0.04%,"$45,793,535",45793535,2021-05-06 06:55:44.363017
Bella Protocol,Yield,BEL,Ethereum,+2.35%,+16.29%,+0.10%,"$40,566,353",40566353,2021-05-06 06:55:44.363017
Indexed Finance,Indexes,NDX,Ethereum,+3.28%,+18.93%,+0.20%,"$40,098,363",40098363,2021-05-06 06:55:44.363017
Smoothy,Dexes,-,Ethereum,-6.28%,-59.64%,-0.06%,"$38,737,575",38737575,2021-05-06 06:55:44.363017
DerivaDEX,Dexes,DDX,Ethereum,+0.31%,-1.29%,-0.05%,"$37,498,852",37498852,2021-05-06 06:55:44.363017
Serum Swap,Dexes,SRM,Solana,+2.24%,+18.11%,-1.35%,"$35,892,305",35892305,2021-05-06 06:55:44.363017
dHEDGE,Protocols,DHT,Ethereum,+4.32%,+16.02%,-0.22%,"$35,403,072",35403072,2021-05-06 06:55:44.363017
Enzyme Finance,Yield,MLN,Ethereum,+4.96%,+24.84%,+0.28%,"$35,315,401",35315401,2021-05-06 06:55:44.363017
Opyn,Options,-,Ethereum,+5.08%,+146%,+0.74%,"$35,238,035",35238035,2021-05-06 06:55:44.363017
Gnosis,Dexes,GNO,Ethereum,+4.29%,+25.18%,+0.42%,"$34,147,090",34147090,2021-05-06 06:55:44.363017
 Mushrooms Finan...,Yield,MM,Ethereum,+2.51%,+112%,-0.24%,"$29,785,036",29785036,2021-05-06 06:55:44.363017
Swerve,Dexes,SWRV,Ethereum,+0.31%,+44.26%,0%,"$29,591,272",29591272,2021-05-06 06:55:44.363017
ACoconut,Yield,AC,Multi-Chain,+6.23%,+0.69%,+12.28%,"$29,491,773",29491773,2021-05-06 06:55:44.363017
WePiggy,Lending,WPC,Ethereum,+5.40%,+17.65%,+0.47%,"$28,719,022",28719022,2021-05-06 06:55:44.363017
PowerPool,Indexes,CVP,Ethereum,+3.15%,+4.95%,-0.04%,"$28,073,006",28073006,2021-05-06 06:55:44.363017
IDEX,Dexes,IDEX,Ethereum,+4.27%,+10.68%,+0.27%,"$27,895,456",27895456,2021-05-06 06:55:44.363017
Cryptex,Indexes,CTX,Ethereum,+8.28%,+9.08%,+0.36%,"$27,266,254",27266254,2021-05-06 06:55:44.363017
Cometh,Dexes,MUST,Polygon,+3.84%,+15.82%,+0.17%,"$25,287,831",25287831,2021-05-06 06:55:44.363017
DeversiFi,Dexes,DVF,Ethereum,+4.89%,+65.14%,+0.28%,"$25,068,193",25068193,2021-05-06 06:55:44.363017
Ribbon Finance,Options,-,Ethereum,+4.48%,+60.02%,+0.35%,"$21,557,146",21557146,2021-05-06 06:55:44.363017
Mango Markets,Lending,-,Solana,+2.81%,+12.53%,+0.49%,"$21,214,630",21214630,2021-05-06 06:55:44.363017
Penguin Finance,Dexes,PEFI,Avalanche,+11.32%,+216%,+0.89%,"$20,269,422",20269422,2021-05-06 06:55:44.363017
Notional,Lending,-,Ethereum,+2.88%,+14.49%,+0.33%,"$19,966,427",19966427,2021-05-06 06:55:44.363017
Perlin,Dexes,PERL,Ethereum,+2.27%,+10.02%,+0.71%,"$19,526,028",19526028,2021-05-06 06:55:44.363017
Unagii,Yield,-,Ethereum,+2.16%,+21.17%,-0.31%,"$18,852,455",18852455,2021-05-06 06:55:44.363017
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-06 06:55:44.363017
Erasure,Protocols,NMR,Ethereum,+0.03%,+12.74%,-0.03%,"$17,700,381",17700381,2021-05-06 06:55:44.363017
PieDAO,Indexes,DOUGH,Ethereum,+2.86%,+4.50%,-0.09%,"$16,308,901",16308901,2021-05-06 06:55:44.363017
Energiswap,Protocols,NRG,Energi,+2.79%,+10.21%,+0.09%,"$15,347,908",15347908,2021-05-06 06:55:44.363017
Fuse,Protocols,FUSE,Multi-Chain,+4.80%,+12.13%,-0.17%,"$14,374,254",14374254,2021-05-06 06:55:44.363017
DefiDollar,Protocols,DFD,Ethereum,+1.28%,+0.34%,0%,"$13,206,112",13206112,2021-05-06 06:55:44.363017
FinNexus,Options,FNX,Multi-Chain,+2.86%,-2.37%,-0.60%,"$12,613,687",12613687,2021-05-06 06:55:44.363017
DDEX,Dexes,-,Ethereum,+4.90%,+24.38%,+0.20%,"$12,337,746",12337746,2021-05-06 06:55:44.363017
Allinx,Yield,INX,Binance,+2.54%,+9.82%,+0.38%,"$12,319,553",12319553,2021-05-06 06:55:44.363017
Honeyswap,Dexes,HNY,xDai,+1.65%,+11.48%,+0.11%,"$12,015,474",12015474,2021-05-06 06:55:44.363017
0.exchange,Dexes,ZERO,Multi-Chain,-,+0.33%,+0.47%,"$11,307,736",11307736,2021-05-06 06:55:44.363017
Hakka Finance,Yield,HAKKA,Ethereum,+5.39%,+27.61%,+0.21%,"$9,049,410",9049410,2021-05-06 06:55:44.363017
BondAppetit,Assets,BAG,Ethereum,+0.66%,+0.13%,0%,"$7,965,107",7965107,2021-05-06 06:55:44.363017
Oxygen,Lending,OXY,Solana,+2.31%,+11.77%,+0.43%,"$7,933,042",7933042,2021-05-06 06:55:44.363017
Governor DAO,Protocols,GDAO,Ethereum,-0.84%,-4.14%,-0.22%,"$7,928,893",7928893,2021-05-06 06:55:44.363017
ForTube,Lending,FOR,Ethereum,+3.70%,-0.65%,-0.03%,"$7,632,770",7632770,2021-05-06 06:55:44.363017
DEXTF Protocol,Protocols,DEXTF,Ethereum,+17.58%,+41.37%,-0.36%,"$7,418,214",7418214,2021-05-06 06:55:44.363017
Dev Protocol,Protocols,DEV,Ethereum,+56.12%,+53.52%,+8.51%,"$7,407,788",7407788,2021-05-06 06:55:44.363017
YF Link,Dexes,YFL,Ethereum,-8.58%,-18.15%,-3.01%,"$7,143,066",7143066,2021-05-06 06:55:44.363017
Cover Protocol,Insurance,COVER,Ethereum,-0.02%,-4.35%,0%,"$6,939,029",6939029,2021-05-06 06:55:44.363017
Auctus,Options,AUC,Ethereum,+9.28%,+52.57%,+0.03%,"$6,901,469",6901469,2021-05-06 06:55:44.363017
ForceDAO,Yield,-,Ethereum,-18.25%,-62.28%,+0.06%,"$5,789,463",5789463,2021-05-06 06:55:44.363017
Stafi,Staking,FIS,Ethereum,+4.96%,+29.51%,+0.36%,"$5,229,731",5229731,2021-05-06 06:55:44.363017
Growth DeFi,Yield,GRO,Ethereum,-1.93%,-10.55%,0%,"$5,206,483",5206483,2021-05-06 06:55:44.363017
Yam Finance,Protocols,YAM,Ethereum,+3.11%,-12.69%,+0.26%,"$5,187,273",5187273,2021-05-06 06:55:44.363017
Opium,Insurance,OPIUM,Ethereum,-0.03%,+84.51%,-0.00%,"$5,129,861",5129861,2021-05-06 06:55:44.363017
Lydia,Dexes,-,Avalanche,+8.99%,+165%,+0.12%,"$5,112,706",5112706,2021-05-06 06:55:44.363017
SnowSwap,Dexes,SNOW,Ethereum,+2.55%,+13.90%,+0.12%,"$4,735,194",4735194,2021-05-06 06:55:44.363017
XDeFi,Dexes,XDEX,Ethereum,+67.75%,+18.52%,0%,"$4,681,215",4681215,2021-05-06 06:55:44.363017
cVault.finance,Assets,CORE,Ethereum,-84.96%,-90.32%,+0.35%,"$4,609,050",4609050,2021-05-06 06:55:44.363017
Augur,Dexes,REP,Ethereum,+5917%,+5917%,+0.21%,"$4,513,538",4513538,2021-05-06 06:55:44.363017
zLot,Staking,zLot,Ethereum,+1.82%,+16.36%,+0.11%,"$4,373,837",4373837,2021-05-06 06:55:44.363017
CreamSwap,Dexes,CREAM,Ethereum,+5.82%,+23.74%,+0.46%,"$4,293,675",4293675,2021-05-06 06:55:44.363017
Siren,Options,SI,Ethereum,-0.35%,-33.01%,-0.03%,"$3,694,087",3694087,2021-05-06 06:55:44.363017
Olive Cash,Yield,OLIVE,Multi-Chain,+4.13%,+40.43%,+0.10%,"$3,517,939",3517939,2021-05-06 06:55:44.363017
N3RD Finance,Yield,N3RDz,Ethereum,+3.72%,+1.02%,-1.62%,"$3,368,682",3368682,2021-05-06 06:55:44.363017
Swapr,Dexes,-,Multi-Chain,+0.31%,+13.86%,+0.09%,"$3,288,544",3288544,2021-05-06 06:55:44.363017
BT.Finance,Yield,BT,Ethereum,-0.71%,+3.38%,-0.25%,"$3,078,410",3078410,2021-05-06 06:55:44.363017
MCDEX,Dexes,MCB,Ethereum,+5.82%,+29.38%,+0.21%,"$2,508,059",2508059,2021-05-06 06:55:44.363017
Connext,Protocols,-,Ethereum,+3.07%,-5.55%,+0.11%,"$1,521,188",1521188,2021-05-06 06:55:44.363017
Strudel Finance,Assets,TRDL,Ethereum,+4.63%,+6.35%,+0.55%,"$1,320,059",1320059,2021-05-06 06:55:44.363017
Jarvis Network,Protocols,JRT,Ethereum,+0.10%,-0.32%,0%,"$1,059,002",1059002,2021-05-06 06:55:44.363017
QIAN,Assets,KUN,Ethereum,+3.21%,-49.14%,+0.22%,"$970,023",970023,2021-05-06 06:55:44.363017
S Finance,Dexes,SFG,Ethereum,+1.27%,+10.11%,+0.04%,"$890,931",890931,2021-05-06 06:55:44.363017
Primitive,Options,-,Ethereum,+6.06%,+14.98%,+0.27%,"$870,991",870991,2021-05-06 06:55:44.363017
Levinswap,Dexes,LEVIN,xDai,-3.22%,+6.56%,+0.09%,"$765,234",765234,2021-05-06 06:55:44.363017
Dracula,Yield,DRC,Ethereum,+3.99%,-69.80%,-0.04%,"$674,259",674259,2021-05-06 06:55:44.363017
YetiSwap,Dexes,YTS,Avalanche,+4.65%,-20.67%,+0.09%,"$669,815",669815,2021-05-06 06:55:44.363017
PEAKDEFI,Yield,PEAK,Ethereum,+15.49%,+8.38%,+0.06%,"$639,813",639813,2021-05-06 06:55:44.363017
Basis Cash,Assets,BAC,Ethereum,0%,"$403,782",0%,"$403,782",403782,2021-05-06 06:55:44.363017
DeFiner,Yield,FIN,Ethereum,+4.27%,+15.28%,+0.32%,"$401,019",401019,2021-05-06 06:55:44.363017
UniTrade,Dexes,TRADE,Ethereum,+6.12%,+25.75%,+0.41%,"$362,992",362992,2021-05-06 06:55:44.363017
YFII,Dexes,YFII,Ethereum,-7.63%,-50.52%,-,"$319,792",319792,2021-05-06 06:55:44.363017
CoFiX,Dexes,COFI,Ethereum,+5.42%,+19.47%,+0.40%,"$307,342",307342,2021-05-06 06:55:44.363017
SynLev,Protocols,SYN,Ethereum,+5.42%,+28.61%,-0.63%,"$126,912",126912,2021-05-06 06:55:44.363017
Shell Protocol,Dexes,-,Ethereum,0%,-0.89%,0%,"$113,654",113654,2021-05-06 06:55:44.363017
 Robo-Advisor fo...,Yield,-,Ethereum,+1.25%,+1.29%,+8.99%,"$46,180",46180,2021-05-06 06:55:44.363017
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-06 06:55:44.363017
