Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Lido,Staking,LDO,Multi-Chain,+1.99%,+18.89%,+0.27%,$1.66b,1660000000,2021-05-05 06:57:21.444641
hBTC,Assets,hBTC,Ethereum,-1.34%,-0.29%,-0.10%,$1.53b,1530000000,2021-05-05 06:57:21.444641
Vesper,Yield,VSP,Ethereum,+1.60%,+12.58%,-0.19%,$1.43b,1430000000,2021-05-05 06:57:21.444641
Badger DAO,Yield,BADGER,Ethereum,+4.48%,+27.24%,-0.59%,$1.36b,1360000000,2021-05-05 06:57:21.444641
Alchemix,Yield,ALCX,Ethereum,+1.91%,+20.81%,-0.30%,$1.35b,1350000000,2021-05-05 06:57:21.444641
Flexa,Protocols,AMP,Ethereum,+1.45%,-3.24%,+0.30%,$1.32b,1320000000,2021-05-05 06:57:21.444641
DefiSaver,Protocols,-,Ethereum,-1.11%,+32.36%,-1.06%,$1.15b,1150000000,2021-05-05 06:57:21.444641
ValueDefi,Yield,VALUE,Multi-Chain,-3.14%,+2.99%,-4.32%,$927.83m,927830000,2021-05-05 06:57:21.444641
Alpha Finance,Yield,ALPHA,Multi-Chain,-6.68%,-3.61%,+0.54%,$917.55m,917550000,2021-05-05 06:57:21.444641
Raydium,Dexes,RAY,Solana,-4.54%,+17.90%,+0.37%,$905.09m,905090000,2021-05-05 06:57:21.444641
Nerve,Dexes,NRV,Binance,+10.25%,+68.09%,+0.15%,$880.6m,880600000,2021-05-05 06:57:21.444641
RenVM,Assets,REN,Multi-Chain,+1.26%,+2.29%,-0.13%,$866.56m,866560000,2021-05-05 06:57:21.444641
Anchor,Lending,ANC,Terra,+2.43%,+11.03%,-0.33%,$769.87m,769870000,2021-05-05 06:57:21.444641
Stacks,Protocols,STX,Stacks,-3.38%,-7.83%,0%,$693.17m,693170000,2021-05-05 06:57:21.444641
Thorchain,Dexes,RUNE,Binance,+4.70%,+16.22%,-0.80%,$673.28m,673280000,2021-05-05 06:57:21.444641
Tornado Cash,Protocols,-,Ethereum,+1.53%,+34.02%,+0.01%,$578.86m,578860000,2021-05-05 06:57:21.444641
bZx,Lending,BZRX,Ethereum,+4.43%,-17.84%,-1.37%,$541.13m,541130000,2021-05-05 06:57:21.444641
KeeperDAO,Yield,ROOK,Ethereum,+0.54%,+13.39%,-0.20%,$539.56m,539560000,2021-05-05 06:57:21.444641
Nexus Mutual,Insurance,NXM,Ethereum,+1.17%,+24.99%,-0.19%,$537.3m,537300000,2021-05-05 06:57:21.444641
Harvest Finance,Yield,FARM,Ethereum,-1.10%,-7.33%,0%,$512.18m,512180000,2021-05-05 06:57:21.444641
Fantom,Protocols,FTM,Multi-Chain,+1.71%,+26.90%,-2.53%,$508.51m,508510000,2021-05-05 06:57:21.444641
Integral,Dexes,-,Ethereum,-0.26%,-3.93%,+0.23%,$488.71m,488710000,2021-05-05 06:57:21.444641
Fei Protocol,Assets,FEI,Ethereum,-0.62%,-61.50%,-0.51%,$459.21m,459210000,2021-05-05 06:57:21.444641
Unit Protocol,Protocols,DUCK,Ethereum,-1.84%,+25.21%,-1.15%,$433.71m,433710000,2021-05-05 06:57:21.444641
ACryptoS,Yield,ACS,Binance,+0.25%,+17.56%,0%,$419.02m,419020000,2021-05-05 06:57:21.444641
Serum,Dexes,SRM,Solana,-4.06%,+7.34%,+6.02%,$409.82m,409820000,2021-05-05 06:57:21.444641
KEEP Network,Assets,KEEP,Ethereum,-2.31%,+13.64%,-0.16%,$390.64m,390640000,2021-05-05 06:57:21.444641
Reflexer,Assets,RAI,Ethereum,+1.09%,+17.32%,+0.29%,$357.08m,357080000,2021-05-05 06:57:21.444641
1inch,Dexes,1INCH,Ethereum,+0.94%,+7.96%,-0.76%,$347.42m,347420000,2021-05-05 06:57:21.444641
Wing Finance,Lending,WING,Ontology,+0.11%,+7.66%,-0.35%,$345.16m,345160000,2021-05-05 06:57:21.444641
DefiChain,Protocols,DFI,DefiChain,+1.70%,+11.59%,-0.38%,$341.57m,341570000,2021-05-05 06:57:21.444641
CREAM Finance,Lending,CREAM,Ethereum,-0.67%,+3.14%,-0.19%,$324.62m,324620000,2021-05-05 06:57:21.444641
Kava,Lending,KAVA,Multi-Chain,-1.61%,+8.46%,-0.28%,$322m,322000000,2021-05-05 06:57:21.444641
Set Protocol,Indexes,-,Ethereum,+2.11%,+23.91%,+0.72%,$314.92m,314920000,2021-05-05 06:57:21.444641
Pangolin,Dexes,PNG,Avalanche,-4.38%,+30.48%,+1.04%,$293.65m,293650000,2021-05-05 06:57:21.444641
Index Coop,Indexes,INDEX,Ethereum,+1.61%,+27.18%,-1.04%,$261.26m,261260000,2021-05-05 06:57:21.444641
B.Protocol,Lending,BPRO,Ethereum,+4.70%,-,-0.08%,$251.18m,251180000,2021-05-05 06:57:21.444641
Sablier Finance,Protocols,-,Ethereum,-3.48%,-11.28%,-0.35%,$240.48m,240480000,2021-05-05 06:57:21.444641
dYdX,Dexes,-,Ethereum,-0.07%,-17.96%,-0.46%,$233.26m,233260000,2021-05-05 06:57:21.444641
yAxis,Yield,YAX,Ethereum,-1.96%,+1.04%,-0.15%,$233.07m,233070000,2021-05-05 06:57:21.444641
Loopring,Dexes,LRC,Ethereum,-1.36%,+7.78%,-0.27%,$220.78m,220780000,2021-05-05 06:57:21.444641
PoolTogether,Protocols,POOL,Ethereum,+1.31%,+1.45%,-0.30%,$215.62m,215620000,2021-05-05 06:57:21.444641
StakeHound,Staking,-,Ethereum,+2.15%,+25.55%,+0.29%,$212.78m,212780000,2021-05-05 06:57:21.444641
UMA Protocol,Protocols,UMA,Ethereum,-0.97%,+2.09%,-0.28%,$200.51m,200510000,2021-05-05 06:57:21.444641
Idle Finance,Yield,IDLE,Ethereum,-1.67%,+1.87%,+0.05%,$175.4m,175400000,2021-05-05 06:57:21.444641
DODO,Dexes,DODO,Ethereum,-0.34%,+18.13%,-0.12%,$159.59m,159590000,2021-05-05 06:57:21.444641
Ankr,Staking,ANKR,Ethereum,+2.20%,+26.01%,+0.29%,$147.73m,147730000,2021-05-05 06:57:21.444641
Unslashed,Insurance,USF,Ethereum,+0.98%,+24.74%,-1.22%,$133.63m,133630000,2021-05-05 06:57:21.444641
MANTRA DAO,Protocols,OM,Ethereum,+0.42%,+11.26%,-0.31%,$132.87m,132870000,2021-05-05 06:57:21.444641
Goose Finance,Yield,EGG,Binance,-5.10%,+38.06%,-0.90%,$131.62m,131620000,2021-05-05 06:57:21.444641
OnX.Finance,Lending,ONX,Ethereum,+0.02%,+17.38%,-1.51%,$130.88m,130880000,2021-05-05 06:57:21.444641
Secret Bridge,Assets,-,Secret,+2.05%,+10.04%,+0.18%,$122.92m,122920000,2021-05-05 06:57:21.444641
Secret Network,Protocols,SCRT,Secret,+2.05%,+10.04%,+0.17%,$122.92m,122920000,2021-05-05 06:57:21.444641
Flamincome,Yield,FLAG,Ethereum,-1.42%,+4.31%,-0.16%,"$99,119,364",99119364,2021-05-05 06:57:21.444641
TrueFi,Lending,TRU,Ethereum,-0.95%,+12.82%,-0.31%,"$95,100,733",95100733,2021-05-05 06:57:21.444641
Deus,Protocols,DEUS,Multi-Chain,+7.01%,+20.14%,-0.46%,"$94,314,884",94314884,2021-05-05 06:57:21.444641
xToken,Yield,XTK,Ethereum,-0.18%,+16.53%,-1.00%,"$93,543,272",93543272,2021-05-05 06:57:21.444641
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-05 06:57:21.444641
StakeDAO,Yield,SDT,Ethereum,-4.07%,+4.89%,-0.06%,"$87,337,673",87337673,2021-05-05 06:57:21.444641
Saddle Finance,Dexes,-,Ethereum,-1.84%,-0.39%,-0.45%,"$83,825,354",83825354,2021-05-05 06:57:21.444641
StakeWise,Staking,SWISE,Ethereum,+2.50%,+48.40%,+0.29%,"$83,552,574",83552574,2021-05-05 06:57:21.444641
Pickle,Yield,PICKLE,Ethereum,+88.33%,+124%,-0.15%,"$82,398,575",82398575,2021-05-05 06:57:21.444641
xDAI Stake,Protocols,STAKE,Ethereum,-0.58%,+7.51%,-0.22%,"$81,456,809",81456809,2021-05-05 06:57:21.444641
Metronome,Assets,MET,Ethereum,-1.68%,+23.27%,-0.34%,"$81,421,890",81421890,2021-05-05 06:57:21.444641
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-05 06:57:21.444641
BarnBridge,Yield,BOND,Ethereum,+0.05%,+0.46%,-0.03%,"$80,648,964",80648964,2021-05-05 06:57:21.444641
BasketDAO,Indexes,BASK,Ethereum,-3.10%,-23.29%,-0.20%,"$76,637,318",76637318,2021-05-05 06:57:21.444641
mStable,Protocols,MTA,Ethereum,-2.05%,+1.18%,-0.22%,"$74,880,827",74880827,2021-05-05 06:57:21.444641
BoringDAO,Protocols,BOR,Ethereum,+2.27%,-2.73%,-0.12%,"$74,024,756",74024756,2021-05-05 06:57:21.444641
dForce,Lending,DF,Multi-Chain,-0.11%,+3.43%,-0.15%,"$70,594,464",70594464,2021-05-05 06:57:21.444641
Hyper Finance,Yield,HYFI,Binance,+0.18%,+7.69%,+0.15%,"$69,803,445",69803445,2021-05-05 06:57:21.444641
 Lightning Netwo...,Protocols,-,Bitcoin,-1.13%,+2.14%,-0.23%,"$68,559,089",68559089,2021-05-05 06:57:21.444641
Defi Swap,Dexes,CRO,Ethereum,-2.34%,+8.87%,-0.15%,"$65,667,872",65667872,2021-05-05 06:57:21.444641
Hegic,Options,HEGIC,Ethereum,+0.58%,+5.71%,+0.13%,"$63,012,523",63012523,2021-05-05 06:57:21.444641
FutureSwap,Dexes,-,Ethereum,-4.17%,+2.43%,-0.29%,"$59,273,031",59273031,2021-05-05 06:57:21.444641
imToken,Assets,imBTC,Ethereum,-25.79%,-18.40%,-0.10%,"$56,636,646",56636646,2021-05-05 06:57:21.444641
Orca,Dexes,-,Solana,+0.65%,+22.21%,+0.16%,"$55,533,596",55533596,2021-05-05 06:57:21.444641
WanSwap Dex,Dexes,WASP,Wanchain,-2.45%,-1.20%,-1.75%,"$54,175,245",54175245,2021-05-05 06:57:21.444641
SharedStake,Staking,SGT,Ethereum,+2.05%,+21.46%,+0.30%,"$53,391,478",53391478,2021-05-05 06:57:21.444641
BiFi,Lending,BiFi,Multi-Chain,-5.33%,+3.38%,-0.15%,"$52,009,251",52009251,2021-05-05 06:57:21.444641
Swipe,Dexes,SXP,Ethereum,-2.76%,+9.46%,-0.06%,"$51,790,242",51790242,2021-05-05 06:57:21.444641
Wasabix,Yield,WASABI,Ethereum,+4.82%,-39.89%,-0.05%,"$51,217,267",51217267,2021-05-05 06:57:21.444641
Kyber,Dexes,KNC,Ethereum,+12.87%,+0.18%,+0.05%,"$50,165,621",50165621,2021-05-05 06:57:21.444641
Mimo Defi,Lending,MIMO,Ethereum,-0.58%,+24.62%,-0.48%,"$49,458,433",49458433,2021-05-05 06:57:21.444641
Zookeeper,Yield,ZOO,Wanchain,-2.92%,+20.28%,-2.77%,"$48,336,816",48336816,2021-05-05 06:57:21.444641
88mph,Yield,MPH,Ethereum,+0.31%,+1.76%,-0.41%,"$45,245,910",45245910,2021-05-05 06:57:21.444641
Smoothy,Dexes,-,Ethereum,-14.61%,-59.70%,-0.01%,"$41,333,100",41333100,2021-05-05 06:57:21.444641
Bella Protocol,Yield,BEL,Ethereum,-1.36%,+14.06%,-0.49%,"$39,633,662",39633662,2021-05-05 06:57:21.444641
Indexed Finance,Indexes,NDX,Ethereum,+0.94%,+19.63%,-0.57%,"$38,824,362",38824362,2021-05-05 06:57:21.444641
DerivaDEX,Dexes,DDX,Ethereum,+0.07%,-3.41%,-0.01%,"$37,383,524",37383524,2021-05-05 06:57:21.444641
Serum Swap,Dexes,SRM,Solana,-0.06%,+8.86%,0%,"$35,106,377",35106377,2021-05-05 06:57:21.444641
dHEDGE,Protocols,DHT,Ethereum,+3.12%,+13.20%,-1.26%,"$33,937,778",33937778,2021-05-05 06:57:21.444641
Enzyme Finance,Yield,MLN,Ethereum,-1.01%,+18.10%,-0.22%,"$33,646,783",33646783,2021-05-05 06:57:21.444641
Opyn,Options,-,Ethereum,+0.72%,+137%,+0.61%,"$33,534,241",33534241,2021-05-05 06:57:21.444641
Gnosis,Dexes,GNO,Ethereum,-0.79%,+127%,-0.25%,"$32,742,662",32742662,2021-05-05 06:57:21.444641
cVault.finance,Assets,CORE,Ethereum,-0.79%,-33.83%,-0.26%,"$30,655,365",30655365,2021-05-05 06:57:21.444641
Swerve,Dexes,SWRV,Ethereum,+3.03%,+44.36%,< 0.0001%,"$29,500,226",29500226,2021-05-05 06:57:21.444641
 Mushrooms Finan...,Yield,MM,Ethereum,+32.05%,+106%,-0.62%,"$29,055,941",29055941,2021-05-05 06:57:21.444641
ACoconut,Yield,AC,Multi-Chain,-1.11%,-7.80%,-0.00%,"$27,762,714",27762714,2021-05-05 06:57:21.444641
WePiggy,Lending,WPC,Ethereum,-1.35%,+12.03%,-0.40%,"$27,248,465",27248465,2021-05-05 06:57:21.444641
PowerPool,Indexes,CVP,Ethereum,-1.88%,-0.24%,-0.26%,"$27,214,708",27214708,2021-05-05 06:57:21.444641
IDEX,Dexes,IDEX,Ethereum,-2.48%,+6.43%,-0.13%,"$26,753,060",26753060,2021-05-05 06:57:21.444641
Cryptex,Indexes,CTX,Ethereum,+1.62%,+2.02%,+0.27%,"$25,180,177",25180177,2021-05-05 06:57:21.444641
Cometh,Dexes,MUST,Polygon,-3.40%,+26.92%,-0.07%,"$24,026,228",24026228,2021-05-05 06:57:21.444641
DeversiFi,Dexes,DVF,Ethereum,+1.69%,+12.03%,-0.18%,"$23,899,576",23899576,2021-05-05 06:57:21.444641
Mango Markets,Lending,-,Solana,+0.06%,+12.33%,+0.29%,"$20,634,047",20634047,2021-05-05 06:57:21.444641
Ribbon Finance,Options,-,Ethereum,-5.39%,+674%,+0.24%,"$20,633,727",20633727,2021-05-05 06:57:21.444641
Notional,Lending,-,Ethereum,-0.05%,+12.23%,-0.07%,"$19,408,419",19408419,2021-05-05 06:57:21.444641
Perlin,Dexes,PERL,Ethereum,-6.24%,+2.11%,-0.07%,"$19,093,539",19093539,2021-05-05 06:57:21.444641
Unagii,Yield,-,Ethereum,-0.15%,+20.62%,-0.59%,"$18,454,699",18454699,2021-05-05 06:57:21.444641
Penguin Finance,Dexes,PEFI,Avalanche,-6.70%,+180%,+0.18%,"$18,208,295",18208295,2021-05-05 06:57:21.444641
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-05 06:57:21.444641
Erasure,Protocols,NMR,Ethereum,+0.19%,+9.43%,+0.74%,"$17,695,251",17695251,2021-05-05 06:57:21.444641
PieDAO,Indexes,DOUGH,Ethereum,-0.18%,+1.72%,-0.83%,"$15,854,840",15854840,2021-05-05 06:57:21.444641
Energiswap,Protocols,NRG,Energi,-4.39%,+2.24%,+0.52%,"$14,931,490",14931490,2021-05-05 06:57:21.444641
Fuse,Protocols,FUSE,Multi-Chain,-0.07%,+3.68%,-0.78%,"$13,715,254",13715254,2021-05-05 06:57:21.444641
DefiDollar,Protocols,DFD,Ethereum,0%,+1.04%,0%,"$13,039,851",13039851,2021-05-05 06:57:21.444641
FinNexus,Options,FNX,Multi-Chain,-3.82%,-7.54%,-0.02%,"$12,262,413",12262413,2021-05-05 06:57:21.444641
Allinx,Yield,INX,Binance,-3.00%,+0.26%,-0.07%,"$12,013,868",12013868,2021-05-05 06:57:21.444641
Honeyswap,Dexes,HNY,xDai,-2.76%,+20.41%,-0.23%,"$11,820,161",11820161,2021-05-05 06:57:21.444641
DDEX,Dexes,-,Ethereum,-1.09%,+19.84%,-0.13%,"$11,761,660",11761660,2021-05-05 06:57:21.444641
0.exchange,Dexes,ZERO,Multi-Chain,-,+2.32%,-0.58%,"$10,945,813",10945813,2021-05-05 06:57:21.444641
Hakka Finance,Yield,HAKKA,Ethereum,+1.04%,+22.87%,-0.17%,"$8,586,428",8586428,2021-05-05 06:57:21.444641
Governor DAO,Protocols,GDAO,Ethereum,-0.69%,-4.99%,-2.96%,"$7,996,404",7996404,2021-05-05 06:57:21.444641
BondAppetit,Assets,BAG,Ethereum,+1.35%,-0.97%,0%,"$7,913,204",7913204,2021-05-05 06:57:21.444641
YF Link,Dexes,YFL,Ethereum,-1.27%,+11.35%,+0.03%,"$7,813,646",7813646,2021-05-05 06:57:21.444641
Oxygen,Lending,OXY,Solana,-79.42%,+7.30%,-0.30%,"$7,731,218",7731218,2021-05-05 06:57:21.444641
ForTube,Lending,FOR,Ethereum,-5.23%,-9.55%,-1.90%,"$7,360,368",7360368,2021-05-05 06:57:21.444641
ForceDAO,Yield,-,Ethereum,-9.91%,-56.43%,-0.03%,"$7,082,142",7082142,2021-05-05 06:57:21.444641
Cover Protocol,Insurance,COVER,Ethereum,+1.47%,-5.70%,< 0.0001%,"$6,940,145",6940145,2021-05-05 06:57:21.444641
Auctus,Options,AUC,Ethereum,+27.62%,+25.59%,-0.10%,"$6,315,111",6315111,2021-05-05 06:57:21.444641
DEXTF Protocol,Protocols,DEXTF,Ethereum,+1.66%,+20.88%,-0.76%,"$6,308,936",6308936,2021-05-05 06:57:21.444641
Growth DeFi,Yield,GRO,Ethereum,-14.90%,-7.18%,0%,"$5,308,863",5308863,2021-05-05 06:57:21.444641
Opium,Insurance,OPIUM,Ethereum,+0.82%,+84.59%,-0.00%,"$5,131,433",5131433,2021-05-05 06:57:21.444641
Yam Finance,Protocols,YAM,Ethereum,-0.24%,-15.09%,+0.26%,"$5,030,707",5030707,2021-05-05 06:57:21.444641
Stafi,Staking,FIS,Ethereum,+2.25%,+25.56%,+0.29%,"$4,982,502",4982502,2021-05-05 06:57:21.444641
Dev Protocol,Protocols,DEV,Ethereum,-3.34%,-10.75%,-2.47%,"$4,744,967",4744967,2021-05-05 06:57:21.444641
Lydia,Dexes,-,Avalanche,+0.57%,+182%,+0.30%,"$4,691,123",4691123,2021-05-05 06:57:21.444641
SnowSwap,Dexes,SNOW,Ethereum,+0.30%,+9.60%,-0.11%,"$4,617,615",4617615,2021-05-05 06:57:21.444641
zLot,Staking,zLot,Ethereum,-5.24%,+11.67%,-0.46%,"$4,295,684",4295684,2021-05-05 06:57:21.444641
CreamSwap,Dexes,CREAM,Ethereum,-4.00%,+19.06%,-0.17%,"$4,057,446",4057446,2021-05-05 06:57:21.444641
Siren,Options,SI,Ethereum,-0.24%,-31.91%,-0.12%,"$3,707,172",3707172,2021-05-05 06:57:21.444641
Olive Cash,Yield,OLIVE,Multi-Chain,-8.65%,+45.29%,+0.11%,"$3,378,449",3378449,2021-05-05 06:57:21.444641
Swapr,Dexes,-,Multi-Chain,+1.09%,+13.38%,-0.03%,"$3,278,372",3278372,2021-05-05 06:57:21.444641
N3RD Finance,Yield,N3RDz,Ethereum,-1.54%,-4.42%,-1.05%,"$3,247,919",3247919,2021-05-05 06:57:21.444641
BT.Finance,Yield,BT,Ethereum,-10.74%,+3.71%,-0.40%,"$3,100,276",3100276,2021-05-05 06:57:21.444641
XDeFi,Dexes,XDEX,Ethereum,-1.43%,-34.07%,-0.36%,"$2,790,536",2790536,2021-05-05 06:57:21.444641
MCDEX,Dexes,MCB,Ethereum,-1.11%,+24.25%,-0.14%,"$2,370,165",2370165,2021-05-05 06:57:21.444641
Connext,Protocols,-,Ethereum,-1.49%,-8.33%,-0.06%,"$1,475,862",1475862,2021-05-05 06:57:21.444641
Strudel Finance,Assets,TRDL,Ethereum,-1.93%,+0.11%,-0.10%,"$1,261,588",1261588,2021-05-05 06:57:21.444641
Jarvis Network,Protocols,JRT,Ethereum,-0.10%,-0.58%,-0.03%,"$1,057,967",1057967,2021-05-05 06:57:21.444641
QIAN,Assets,KUN,Ethereum,-7.82%,-50.24%,-0.23%,"$939,894",939894,2021-05-05 06:57:21.444641
S Finance,Dexes,SFG,Ethereum,-0.05%,+8.58%,+0.05%,"$879,784",879784,2021-05-05 06:57:21.444641
Primitive,Options,-,Ethereum,-2.58%,+9.95%,-0.47%,"$821,230",821230,2021-05-05 06:57:21.444641
Levinswap,Dexes,LEVIN,xDai,-2.67%,+6.10%,-0.18%,"$790,667",790667,2021-05-05 06:57:21.444641
Dracula,Yield,DRC,Ethereum,-0.99%,-71.72%,+0.34%,"$648,404",648404,2021-05-05 06:57:21.444641
YetiSwap,Dexes,YTS,Avalanche,+4.46%,-33.74%,-0.83%,"$634,728",634728,2021-05-05 06:57:21.444641
PEAKDEFI,Yield,PEAK,Ethereum,-0.49%,-6.16%,-0.07%,"$554,022",554022,2021-05-05 06:57:21.444641
Basis Cash,Assets,BAC,Ethereum,0%,"$403,782",0%,"$403,782",403782,2021-05-05 06:57:21.444641
DeFiner,Yield,FIN,Ethereum,-9.70%,+15.44%,-0.79%,"$384,596",384596,2021-05-05 06:57:21.444641
YFII,Dexes,YFII,Ethereum,-41.82%,-41.92%,+0.13%,"$346,207",346207,2021-05-05 06:57:21.444641
UniTrade,Dexes,TRADE,Ethereum,-11.89%,+12.57%,+0.53%,"$342,052",342052,2021-05-05 06:57:21.444641
CoFiX,Dexes,COFI,Ethereum,+0.14%,+13.62%,-0.16%,"$291,533",291533,2021-05-05 06:57:21.444641
SynLev,Protocols,SYN,Ethereum,+0.98%,+24.53%,-1.19%,"$120,384",120384,2021-05-05 06:57:21.444641
Shell Protocol,Dexes,-,Ethereum,0%,-0.89%,0%,"$113,654",113654,2021-05-05 06:57:21.444641
Augur,Dexes,REP,Ethereum,0%,"$75,013",0%,"$75,013",75013,2021-05-05 06:57:21.444641
 Robo-Advisor fo...,Yield,-,Ethereum,-0.06%,+2.74%,+0.12%,"$45,608",45608,2021-05-05 06:57:21.444641
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-05 06:57:21.444641
