Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Bunny,Yield,BUNNY,Binance,+1.47%,+2.39%,-1.86%,$1.24b,1240000000,2021-06-05 06:35:50.389177
Flexa,Protocols,AMP,Ethereum,+18.79%,+26.74%,+0.74%,$1.18b,1180000000,2021-06-05 06:35:50.389177
Quickswap,Dexes,QUICK,Polygon,-,+12.62%,+0.39%,$1.06b,1060000000,2021-06-05 06:35:50.389177
Autofarm,Yield,AUTO,Multi-Chain,+6.76%,-4.73%,+0.45%,$962m,962000000,2021-06-05 06:35:50.389177
Belt Finance,Yield,BELT,Binance,+1.99%,-49.16%,+0.08%,$782.22m,782220000,2021-06-05 06:35:50.389177
Alpha Finance,Yield,ALPHA,Multi-Chain,-4.24%,+3.39%,+0.27%,$737.15m,737150000,2021-06-05 06:35:50.389177
Alchemix,Yield,ALCX,Ethereum,-19.64%,-40.19%,-0.08%,$723.81m,723810000,2021-06-05 06:35:50.389177
Alpaca Finance,Yield,ALPACA,Binance,-,-,-0.43%,$704.17m,704170000,2021-06-05 06:35:50.389177
Vesper,Yield,VSP,Ethereum,-2.41%,-8.02%,+0.20%,$647.2m,647200000,2021-06-05 06:35:50.389177
Badger DAO,Yield,BADGER,Ethereum,-1.51%,-4.34%,+0.12%,$637.91m,637910000,2021-06-05 06:35:50.389177
Beefy Finance,Yield,BIFI,Multi-Chain,+4.30%,+10.27%,+0.91%,$594.37m,594370000,2021-06-05 06:35:50.389177
Sablier Finance,Protocols,-,Ethereum,+7.24%,+407%,+0.43%,$573.1m,573100000,2021-06-05 06:35:50.389177
Anchor,Lending,ANC,Terra,-0.32%,+14.26%,-0.54%,$558.03m,558030000,2021-06-05 06:35:50.389177
DefiSaver,Protocols,-,Ethereum,+0.50%,+0.04%,+0.42%,$545.48m,545480000,2021-06-05 06:35:50.389177
Unit Protocol,Protocols,DUCK,Ethereum,+11.08%,+73.94%,+0.23%,$535.38m,535380000,2021-06-05 06:35:50.389177
Raydium,Dexes,RAY,Solana,+2.38%,+19.44%,+0.40%,$522.55m,522550000,2021-06-05 06:35:50.389177
RenVM,Assets,REN,Multi-Chain,-7.54%,-9.14%,-7.30%,$504.21m,504210000,2021-06-05 06:35:50.389177
Tornado Cash,Protocols,-,Ethereum,+0.19%,+10.10%,+0.34%,$487.67m,487670000,2021-06-05 06:35:50.389177
Wault,Yield,WEX,Binance,+6.63%,+33.88%,+0.21%,$480.16m,480160000,2021-06-05 06:35:50.389177
Nerve,Dexes,NRV,Binance,+6.59%,+2.75%,+0.26%,$457.67m,457670000,2021-06-05 06:35:50.389177
Nexus Mutual,Insurance,NXM,Ethereum,+1.54%,+10.34%,+0.28%,$449.85m,449850000,2021-06-05 06:35:50.389177
Pangolin,Dexes,PNG,Avalanche,+2.32%,+2.96%,+1.21%,$377.61m,377610000,2021-06-05 06:35:50.389177
Fei Protocol,Assets,FEI,Ethereum,-0.31%,-6.44%,+0.12%,$338.8m,338800000,2021-06-05 06:35:50.389177
Harvest Finance,Yield,FARM,Ethereum,-1.34%,-1.70%,-0.44%,$306.89m,306890000,2021-06-05 06:35:50.389177
DefiChain,Dexes,DFI,DefiChain,+0.03%,+6.60%,-0.20%,$291.2m,291200000,2021-06-05 06:35:50.389177
Set Protocol,Indexes,-,Ethereum,+1.06%,+21.21%,+0.08%,$288.26m,288260000,2021-06-05 06:35:50.389177
Thorchain,Dexes,RUNE,Thorchain,-2.59%,-16.41%,+0.02%,$273.14m,273140000,2021-06-05 06:35:50.389177
ACryptoS,Yield,ACS,Binance,-7.07%,-3.45%,+0.13%,$263.87m,263870000,2021-06-05 06:35:50.389177
Index Coop,Indexes,INDEX,Ethereum,+2.45%,+25.55%,+0.95%,$254.64m,254640000,2021-06-05 06:35:50.389177
TrueFi,Lending,TRU,Ethereum,+2.13%,+85.38%,+0.06%,$241.86m,241860000,2021-06-05 06:35:50.389177
Wing Finance,Lending,WING,Ontology,-0.61%,+4.51%,+0.07%,$235.42m,235420000,2021-06-05 06:35:50.389177
Dfyn Network,Dexes,DFYN,Polygon,-4.64%,+26.54%,+1.08%,$210.97m,210970000,2021-06-05 06:35:50.389177
KEEP Network,Assets,KEEP,Ethereum,+3.18%,+10.27%,-0.53%,$202.88m,202880000,2021-06-05 06:35:50.389177
dYdX,Dexes,-,Ethereum,+27.00%,+34.80%,+0.36%,$201.02m,201020000,2021-06-05 06:35:50.389177
Idle Finance,Yield,IDLE,Ethereum,+0.07%,$196.08m,-1.91%,$196.08m,196080000,2021-06-05 06:35:50.389177
Flamingo Finance,Dexes,FLM,NEO,-0.64%,+7.42%,-0.21%,$195.98m,195980000,2021-06-05 06:35:50.389177
Kava,Lending,KAVA,Kava,+1.05%,+19.72%,+0.03%,$194.07m,194070000,2021-06-05 06:35:50.389177
DODO,Dexes,DODO,Ethereum,+0.93%,-,+0.98%,$189.26m,189260000,2021-06-05 06:35:50.389177
ForTube,Lending,FOR,Ethereum,-3.63%,+6201%,+0.56%,$189.23m,189230000,2021-06-05 06:35:50.389177
B.Protocol,Lending,BPRO,Ethereum,+1.97%,+2.25%,+0.15%,$184.04m,184040000,2021-06-05 06:35:50.389177
PoolTogether,Protocols,POOL,Ethereum,+0.53%,-4.90%,+0.44%,$183.72m,183720000,2021-06-05 06:35:50.389177
StakeHound,Staking,-,Ethereum,+1.58%,+10.31%,+0.27%,$177.54m,177540000,2021-06-05 06:35:50.389177
Integral,Dexes,-,Ethereum,+0.56%,+128%,+0.64%,$177.54m,177540000,2021-06-05 06:35:50.389177
Serum,Dexes,SRM,Solana,+19.53%,-38.03%,-1.57%,$171.98m,171980000,2021-06-05 06:35:50.389177
Loopring,Dexes,LRC,Ethereum,+4.07%,+8.53%,+0.03%,$158.31m,158310000,2021-06-05 06:35:50.389177
BarnBridge,Yield,BOND,Ethereum,+0.04%,+93.25%,+0.18%,$148.8m,148800000,2021-06-05 06:35:50.389177
SolFarm,Yield,TULIP,Solana,+2.93%,+62.07%,-0.28%,$146.35m,146350000,2021-06-05 06:35:50.389177
bZx,Lending,BZRX,Ethereum,+0.58%,+0.25%,+0.99%,$138.4m,138400000,2021-06-05 06:35:50.389177
Ankr,Staking,ANKR,Ethereum,+1.69%,+11.21%,+0.27%,$134.41m,134410000,2021-06-05 06:35:50.389177
UMA Protocol,Protocols,UMA,Ethereum,+5.29%,+11.95%,+1.01%,$132.49m,132490000,2021-06-05 06:35:50.389177
Reflexer,Assets,RAI,Ethereum,+0.88%,+4.92%,+0.27%,$116.88m,116880000,2021-06-05 06:35:50.389177
Depth,Dexes,DEP,Heco,-25.36%,-45.80%,+0.19%,$110.89m,110890000,2021-06-05 06:35:50.389177
ZilSwap,Dexes,ZWAP,Zilliqa,-1.54%,+1.26%,-0.48%,$105.99m,105990000,2021-06-05 06:35:50.389177
Unslashed,Insurance,USF,Ethereum,+0.36%,-0.42%,+0.31%,$101.38m,101380000,2021-06-05 06:35:50.389177
O3 Swap,Dexes,O3,PolyNetwork,-0.47%,-,< 0.0001%,$101.2m,101200000,2021-06-05 06:35:50.389177
MANTRA DAO,Protocols,OM,Ethereum,+1.03%,+7.82%,-0.33%,"$99,288,549",99288549,2021-06-05 06:35:50.389177
Pickle,Yield,PICKLE,Ethereum,-1.03%,+14.31%,+0.10%,"$86,116,765",86116765,2021-06-05 06:35:50.389177
StakeWise,Staking,SWISE,Ethereum,+1.71%,+15.43%,+0.27%,"$79,485,307",79485307,2021-06-05 06:35:50.389177
yAxis,Yield,YAX,Ethereum,+2.15%,+10.14%,+1.35%,"$79,339,870",79339870,2021-06-05 06:35:50.389177
Flamincome,Yield,FLAG,Ethereum,-0.01%,+4.08%,+0.30%,"$78,910,259",78910259,2021-06-05 06:35:50.389177
OnX.Finance,Lending,ONX,Ethereum,+0.59%,+6.86%,-0.13%,"$78,203,159",78203159,2021-06-05 06:35:50.389177
1inch,Dexes,1INCH,Ethereum,+7.60%,+9.90%,+5.96%,"$68,804,611",68804611,2021-06-05 06:35:50.389177
Hard Protocol,Protocols,HARD,Multi-Chain,-1.40%,+31.30%,+1.27%,"$67,909,860",67909860,2021-06-05 06:35:50.389177
Metronome,Assets,MET,Ethereum,+0.85%,+10.46%,+0.48%,"$67,779,012",67779012,2021-06-05 06:35:50.389177
Secret Bridge,Assets,-,Secret,-3.91%,-4.82%,+0.49%,"$66,190,810",66190810,2021-06-05 06:35:50.389177
WePiggy,Lending,WPC,Multi-Chain,+0.34%,+5.65%,-0.97%,"$64,381,122",64381122,2021-06-05 06:35:50.389177
mStable,Protocols,MTA,Ethereum,+0.30%,+2.18%,+0.37%,"$64,178,835",64178835,2021-06-05 06:35:50.389177
Sovryn,Dexes,SOV,RSK,-0.32%,+18.43%,+0.01%,"$55,081,797",55081797,2021-06-05 06:35:50.389177
BoringDAO,Protocols,BOR,Ethereum,-2.52%,+6.65%,+0.03%,"$54,291,214",54291214,2021-06-05 06:35:50.389177
Rari Capital,Yield,RGT,Ethereum,-1.32%,+5.36%,+0.32%,"$53,944,057",53944057,2021-06-05 06:35:50.389177
 Lightning Netwo...,Protocols,-,Bitcoin,+0.28%,+7.92%,-0.06%,"$53,745,992",53745992,2021-06-05 06:35:50.389177
Unicly,Dexes,UNIC,Ethereum,+1.33%,+9.97%,+1.03%,"$53,183,873",53183873,2021-06-05 06:35:50.389177
imToken,Assets,imBTC,Ethereum,-7.28%,-25.62%,-0.03%,"$53,041,347",53041347,2021-06-05 06:35:50.389177
Defi Swap,Dexes,CRO,Ethereum,+0.39%,+5.60%,+0.30%,"$52,619,455",52619455,2021-06-05 06:35:50.389177
SpiritSwap,Dexes,SPIRIT,Fantom,-0.53%,+66.85%,+0.16%,"$52,053,968",52053968,2021-06-05 06:35:50.389177
dForce,Lending,DF,Multi-Chain,-14.73%,-8.13%,-23.34%,"$51,861,993",51861993,2021-06-05 06:35:50.389177
Goose Finance,Yield,EGG,Binance,-1.19%,-9.58%,-1.08%,"$50,225,373",50225373,2021-06-05 06:35:50.389177
Saddle Finance,Dexes,-,Ethereum,+1.48%,-0.57%,+0.18%,"$49,033,775",49033775,2021-06-05 06:35:50.389177
Bao Finance,Yield,BAO,Multi-Chain,-,-,+0.15%,"$47,005,018",47005018,2021-06-05 06:35:50.389177
Hegic,Options,HEGIC,Ethereum,+1.53%,+8.21%,+0.05%,"$46,470,037",46470037,2021-06-05 06:35:50.389177
SpookySwap,Dexes,BOO,Fantom,-0.22%,+24.85%,-0.10%,"$45,036,925",45036925,2021-06-05 06:35:50.389177
StakeDAO,Yield,SDT,Ethereum,+2.46%,-4.37%,+0.35%,"$44,349,629",44349629,2021-06-05 06:35:50.389177
SharedStake,Staking,SGT,Ethereum,+1.57%,+10.28%,+0.27%,"$44,344,454",44344454,2021-06-05 06:35:50.389177
Zookeeper,Yield,ZOO,Wanchain,0%,"$43,397,935",0%,"$43,397,935",43397935,2021-06-05 06:35:50.389177
DefiDollar DAO,Protocols,DFD,Ethereum,+0.45%,+22.07%,-0.40%,"$42,318,814",42318814,2021-06-05 06:35:50.389177
WanSwap Dex,Dexes,WASP,Wanchain,-1.65%,+0.85%,+0.49%,"$41,846,656",41846656,2021-06-05 06:35:50.389177
Kyber,Dexes,KNC,Ethereum,+1.60%,+12.09%,+1.01%,"$39,732,122",39732122,2021-06-05 06:35:50.389177
Opyn,Options,-,Ethereum,+20.61%,+25.05%,+1.40%,"$38,554,150",38554150,2021-06-05 06:35:50.389177
88mph,Yield,MPH,Ethereum,-2.39%,-2.48%,+0.10%,"$37,782,621",37782621,2021-06-05 06:35:50.389177
Orca,Dexes,-,Solana,+1.56%,+7.12%,+0.30%,"$35,139,493",35139493,2021-06-05 06:35:50.389177
SecretSwap,Dexes,SEFI,Secret,+1.62%,-6.90%,< 0.0001%,"$34,661,468",34661468,2021-06-05 06:35:50.389177
Ribbon Finance,Options,-,Ethereum,+2.69%,+33.87%,+0.12%,"$33,739,531",33739531,2021-06-05 06:35:50.389177
dHEDGE,Protocols,DHT,Ethereum,-0.84%,+18.36%,+0.08%,"$33,328,831",33328831,2021-06-05 06:35:50.389177
DerivaDEX,Dexes,DDX,Ethereum,-2.11%,+0.14%,+0.09%,"$31,809,932",31809932,2021-06-05 06:35:50.389177
Mimo Defi,Lending,MIMO,Ethereum,+1.09%,+9.29%,+0.19%,"$29,918,535",29918535,2021-06-05 06:35:50.389177
Indexed Finance,Indexes,NDX,Ethereum,+2.71%,+15.53%,+1.64%,"$27,493,083",27493083,2021-06-05 06:35:50.389177
Enzyme Finance,Yield,MLN,Ethereum,+4.08%,+15.63%,+1.11%,"$27,189,653",27189653,2021-06-05 06:35:50.389177
Hyper Finance,Yield,HYFI,Binance,-1.11%,-11.51%,-0.17%,"$27,066,456",27066456,2021-06-05 06:35:50.389177
KeeperDAO,Yield,ROOK,Ethereum,-1.13%,-12.03%,+0.03%,"$26,992,316",26992316,2021-06-05 06:35:50.389177
Bella Protocol,Yield,BEL,Ethereum,-0.33%,+1.76%,+0.22%,"$26,281,986",26281986,2021-06-05 06:35:50.389177
Ruler,Lending,RULER,Ethereum,+3.46%,-19.64%,-0.07%,"$25,508,829",25508829,2021-06-05 06:35:50.389177
MoneyOnChain,Protocols,MOC,RSK,-1.99%,-,+0.06%,"$25,396,689",25396689,2021-06-05 06:35:50.389177
Inverse Finance,Lending,INV,Ethereum,-,-,+1.92%,"$24,915,668",24915668,2021-06-05 06:35:50.389177
Gnosis,Dexes,GNO,Ethereum,-3.90%,+3.61%,-4.90%,"$24,145,170",24145170,2021-06-05 06:35:50.389177
DeversiFi,Dexes,DVF,Ethereum,-7.90%,-7.64%,+0.06%,"$23,057,343",23057343,2021-06-05 06:35:50.389177
ValueDefi,Yield,VALUE,Multi-Chain,-3.83%,"$22,420,486",-0.19%,"$22,420,486",22420486,2021-06-05 06:35:50.389177
Swerve,Dexes,SWRV,Ethereum,+0.03%,+6.09%,+0.23%,"$21,348,765",21348765,2021-06-05 06:35:50.389177
BasketDAO,Indexes,BASK,Ethereum,-0.39%,-23.47%,+3.10%,"$20,284,720",20284720,2021-06-05 06:35:50.389177
Unagii,Yield,-,Ethereum,+0.51%,+12.36%,+0.30%,"$19,982,505",19982505,2021-06-05 06:35:50.389177
xToken,Yield,XTK,Ethereum,+6.94%,+15.24%,+4.01%,"$19,134,400",19134400,2021-06-05 06:35:50.389177
FutureSwap,Dexes,FST,Ethereum,-1.63%,-56.83%,+0.17%,"$18,862,601",18862601,2021-06-05 06:35:50.389177
Notional,Lending,-,Ethereum,+0.88%,+3.75%,+0.23%,"$18,136,885",18136885,2021-06-05 06:35:50.389177
PowerPool,Indexes,CVP,Ethereum,+3.89%,+4.96%,+0.19%,"$17,986,359",17986359,2021-06-05 06:35:50.389177
Honeyswap,Dexes,HNY,xDai,+9.84%,+138%,+1.71%,"$17,896,739",17896739,2021-06-05 06:35:50.389177
ViperSwap,Dexes,VIPER,Harmony,-,-,-0.98%,"$17,159,614",17159614,2021-06-05 06:35:50.389177
Mango Markets,Lending,-,Solana,+0.30%,+4.42%,+0.30%,"$17,097,688",17097688,2021-06-05 06:35:50.389177
Olympus DAO,Assets,OHM,Ethereum,-,-,+1.81%,"$16,048,479",16048479,2021-06-05 06:35:50.389177
Erasure,Protocols,NMR,Ethereum,+1.38%,+16.99%,+0.56%,"$15,540,770",15540770,2021-06-05 06:35:50.389177
PieDAO,Indexes,DOUGH,Ethereum,-1.21%,+4.45%,+0.11%,"$15,427,767",15427767,2021-06-05 06:35:50.389177
Stacker Ventures,Yield,STACK,Ethereum,+0.16%,+5.46%,-0.08%,"$14,734,078",14734078,2021-06-05 06:35:50.389177
IDEX,Dexes,IDEX,Ethereum,+0.09%,-6.83%,+0.51%,"$14,288,732",14288732,2021-06-05 06:35:50.389177
Impermax Finance,Yield,IMX,Ethereum,-,-,+0.42%,"$13,879,768",13879768,2021-06-05 06:35:50.389177
Penguin Finance,Dexes,PEFI,Avalanche,-2.46%,-0.30%,-0.89%,"$12,903,738",12903738,2021-06-05 06:35:50.389177
Wasabix,Yield,WASABI,Ethereum,+15.46%,+19.89%,+0.53%,"$11,346,501",11346501,2021-06-05 06:35:50.389177
 Mushrooms Finan...,Yield,MM,Ethereum,-0.86%,-30.59%,-0.05%,"$11,195,459",11195459,2021-06-05 06:35:50.389177
Cryptex,Indexes,CTX,Ethereum,+0.34%,+10.32%,+0.28%,"$11,079,336",11079336,2021-06-05 06:35:50.389177
Cometh,Dexes,MUST,Polygon,+0.80%,+25.31%,+0.85%,"$10,924,734",10924734,2021-06-05 06:35:50.389177
Smoothy,Dexes,SMTY,Ethereum,-2.93%,-20.44%,-0.20%,"$10,076,600",10076600,2021-06-05 06:35:50.389177
HyperSwap,Dexes,Token not found,Fantom,-57.08%,"$9,869,056",+6.09%,"$9,869,056",9869056,2021-06-05 06:35:50.389177
Hakka Finance,Yield,HAKKA,Ethereum,+0.65%,+51.15%,+0.12%,"$9,863,340",9863340,2021-06-05 06:35:50.389177
BondAppetit,Assets,BAG,Ethereum,-0.38%,-0.27%,+0.03%,"$9,701,174",9701174,2021-06-05 06:35:50.389177
Fluity,Protocols,FLTY,Binance,+2.30%,+28.22%,+4.46%,"$9,258,422",9258422,2021-06-05 06:35:50.389177
Energiswap,Dexes,NRG,Energi,-6.89%,-4.00%,-0.58%,"$8,937,291",8937291,2021-06-05 06:35:50.389177
MochiSwap,Dexes,MOCHI,Binance,-,+990%,+3.57%,"$8,581,515",8581515,2021-06-05 06:35:50.389177
DDEX,Dexes,-,Ethereum,+1.27%,+7.64%,+0.32%,"$8,342,539",8342539,2021-06-05 06:35:50.389177
Yogi Finance,Dexes,YOGI,MultiChain,+3.80%,+42.41%,+1.12%,"$8,088,588",8088588,2021-06-05 06:35:50.389177
Fuse,Protocols,FUSE,Multi-Chain,-1.64%,+1.15%,-0.33%,"$7,862,982",7862982,2021-06-05 06:35:50.389177
YouSwap,Dexes,YOU,Multi-Chain,+3.16%,-0.91%,+2.37%,"$7,671,454",7671454,2021-06-05 06:35:50.389177
Snowball,Yield,SNOB,Avalanche,-0.43%,-17.26%,-0.85%,"$7,487,327",7487327,2021-06-05 06:35:50.389177
Perlin,Dexes,PERL,Ethereum,-0.41%,+1.77%,+0.53%,"$7,315,347",7315347,2021-06-05 06:35:50.389177
Nsure,Insurance,NSURE,Ethereum,-,-,+456%,"$6,922,160",6922160,2021-06-05 06:35:50.389177
 SteakBank Finan...,Staking,SBF,Binance,+0.96%,+13.51%,+4.46%,"$6,702,113",6702113,2021-06-05 06:35:50.389177
Stafi,Staking,FIS,Ethereum,+1.58%,+47.40%,+0.27%,"$6,665,011",6665011,2021-06-05 06:35:50.389177
Swipe,Dexes,SXP,Ethereum,-5.48%,-36.43%,+0.04%,"$5,832,925",5832925,2021-06-05 06:35:50.389177
Aquarius,Protocols,AQU,Fantom,+31.16%,-,+11.68%,"$5,459,167",5459167,2021-06-05 06:35:50.389177
Gondola Finance,Dexes,GDL,Avalanche,+0.96%,-32.13%,-0.11%,"$5,346,254",5346254,2021-06-05 06:35:50.389177
Wheat Protocol,Yield,WHEAT,Binance,+15.78%,-0.11%,-0.39%,"$5,101,805",5101805,2021-06-05 06:35:50.389177
Lydia,Dexes,-,Avalanche,-0.33%,+31.63%,-0.99%,"$4,972,544",4972544,2021-06-05 06:35:50.389177
ACoconut,Yield,AC,Multi-Chain,+1.10%,-53.91%,+1.43%,"$4,860,974",4860974,2021-06-05 06:35:50.389177
Oxygen,Lending,OXY,Solana,-1.85%,-19.43%,+1.00%,"$4,706,188",4706188,2021-06-05 06:35:50.389177
Governor DAO,Protocols,GDAO,Ethereum,+0.53%,+5.26%,+0.06%,"$4,564,114",4564114,2021-06-05 06:35:50.389177
CreamSwap,Dexes,CREAM,Ethereum,+1.31%,+22.48%,+0.26%,"$3,967,427",3967427,2021-06-05 06:35:50.389177
DEXTF Protocol,Protocols,DEXTF,Ethereum,-0.42%,+14.32%,+0.28%,"$3,897,246",3897246,2021-06-05 06:35:50.389177
Swapr,Dexes,-,Multi-Chain,-0.01%,+5.73%,-1.17%,"$3,876,121",3876121,2021-06-05 06:35:50.389177
Augur,Dexes,REP,Ethereum,+1.56%,+10.13%,+0.28%,"$3,558,524",3558524,2021-06-05 06:35:50.389177
cVault.finance,Assets,CORE,Ethereum,-1.39%,-4.18%,-2.40%,"$3,487,060",3487060,2021-06-05 06:35:50.389177
Allinx,Yield,INX,Binance,+1.31%,-21.39%,+0.63%,"$3,381,135",3381135,2021-06-05 06:35:50.389177
zLot,Staking,zLot,Ethereum,+1.16%,+12.20%,+2.23%,"$3,379,744",3379744,2021-06-05 06:35:50.389177
Yam Finance,Protocols,YAM,Ethereum,+0.87%,+7.39%,+0.19%,"$3,266,496",3266496,2021-06-05 06:35:50.389177
Cover Protocol,Insurance,COVER,Ethereum,-0.00%,-0.97%,0%,"$3,151,185",3151185,2021-06-05 06:35:50.389177
SnowSwap,Dexes,SNOW,Ethereum,+0.28%,+1.53%,-0.03%,"$3,138,952",3138952,2021-06-05 06:35:50.389177
Auctus,Options,AUC,Ethereum,+10.36%,+8.76%,+0.04%,"$2,990,171",2990171,2021-06-05 06:35:50.389177
Dev Protocol,Protocols,DEV,Ethereum,+6.47%,+19.35%,+0.51%,"$2,810,622",2810622,2021-06-05 06:35:50.389177
Jarvis Network,Protocols,JRT,Ethereum,+0.02%,-3.32%,+0.08%,"$2,692,146",2692146,2021-06-05 06:35:50.389177
0.exchange,Dexes,ZERO,Multi-Chain,-2.41%,+9.25%,+0.77%,"$2,673,824",2673824,2021-06-05 06:35:50.389177
Growth DeFi,Yield,GRO,Ethereum,0%,-6.53%,0%,"$2,591,260",2591260,2021-06-05 06:35:50.389177
Lien,Options,LIEN,Ethereum,-,-,+0.27%,"$2,419,627",2419627,2021-06-05 06:35:50.389177
CompliFi,Dexes,COMFI,Ethereum,-,-,+9.52%,"$2,387,786",2387786,2021-06-05 06:35:50.389177
Connext,Protocols,-,Ethereum,-2.14%,-10.59%,+2.42%,"$2,268,166",2268166,2021-06-05 06:35:50.389177
YF Link,Dexes,YFL,Ethereum,-3.53%,-1.57%,-0.59%,"$2,180,020",2180020,2021-06-05 06:35:50.389177
MCDEX,Dexes,MCB,Ethereum,+1.57%,+10.29%,+0.27%,"$1,980,580",1980580,2021-06-05 06:35:50.389177
Olive Cash,Yield,OLIVE,Multi-Chain,+1.52%,+5.87%,-0.53%,"$1,891,822",1891822,2021-06-05 06:35:50.389177
N3RD Finance,Yield,N3RDz,Ethereum,+0.34%,-6.51%,-0.19%,"$1,551,496",1551496,2021-06-05 06:35:50.389177
Siren,Options,SI,Ethereum,-1.99%,+14.46%,-0.09%,"$1,381,356",1381356,2021-06-05 06:35:50.389177
XDeFi,Dexes,XDEX,Ethereum,+0.95%,-10.87%,0%,"$1,376,962",1376962,2021-06-05 06:35:50.389177
ForceDAO,Yield,FORCE,Ethereum,+0.78%,-21.24%,+0.53%,"$1,155,431",1155431,2021-06-05 06:35:50.389177
Ram Protocol,Lending,RAM,ThunderCore,+2.25%,-34.55%,-0.05%,"$1,020,448",1020448,2021-06-05 06:35:50.389177
BT.Finance,Yield,BT,Ethereum,-1.31%,-23.91%,-2.34%,"$995,012",995012,2021-06-05 06:35:50.389177
S Finance,Dexes,SFG,Ethereum,+0.46%,-4.45%,+0.47%,"$921,640",921640,2021-06-05 06:35:50.389177
Strudel Finance,Assets,TRDL,Ethereum,-1.41%,+3.16%,-0.16%,"$872,462",872462,2021-06-05 06:35:50.389177
PEAKDEFI,Yield,PEAK,Ethereum,+0.16%,+0.25%,+0.08%,"$670,705",670705,2021-06-05 06:35:50.389177
DeFiner,Yield,FIN,Ethereum,+3.03%,+7.83%,+1.61%,"$641,010",641010,2021-06-05 06:35:50.389177
FinNexus,Options,FNX,Multi-Chain,-16.69%,-20.16%,+0.53%,"$531,449",531449,2021-06-05 06:35:50.389177
Opium,Insurance,OPIUM,Ethereum,-3.57%,-89.00%,+0.03%,"$511,349",511349,2021-06-05 06:35:50.389177
Primitive,Options,-,Ethereum,+0.93%,-5.43%,+0.18%,"$469,244",469244,2021-06-05 06:35:50.389177
YFII,Dexes,YFII,Ethereum,+0.93%,+8.04%,+0.73%,"$433,823",433823,2021-06-05 06:35:50.389177
Basis Cash,Assets,BAC,Ethereum,0%,"$382,774",0%,"$382,774",382774,2021-06-05 06:35:50.389177
Flashstake,Yield,FLASH,Ethereum,-0.78%,-,+1.00%,"$375,682",375682,2021-06-05 06:35:50.389177
YetiSwap,Dexes,YTS,Avalanche,+1.23%,-2.50%,+0.19%,"$358,059",358059,2021-06-05 06:35:50.389177
