Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Uniswap v3,Dexes,UNI,Ethereum,+0.58%,-,-0.08%,$1.84b,1840000000,2021-06-06 13:40:41.237696
Mirror,Assets,MIR,Multi-Chain,+0.15%,+2.88%,-0.00%,$1.81b,1810000000,2021-06-06 13:40:41.237696
Ellipsis Finance,Dexes,EPS,Binance,+0.94%,+15.36%,-0.01%,$1.62b,1620000000,2021-06-06 13:40:41.237696
Lido,Staking,LDO,Multi-Chain,-0.49%,+17.31%,-0.47%,$1.6b,1600000000,2021-06-06 13:40:41.237696
CREAM Finance,Lending,CREAM,Multi-Chain,+5.34%,+245%,-0.54%,$1.58b,1580000000,2021-06-06 13:40:41.237696
Bancor,Dexes,BNT,Ethereum,-0.58%,+4.75%,-0.13%,$1.46b,1460000000,2021-06-06 13:40:41.237696
MDEX,Dexes,MDX,Multi-Chain,-,-,-1.72%,$1.42b,1420000000,2021-06-06 13:40:41.237696
hBTC,Assets,hBTC,Ethereum,-1.26%,+13.26%,-0.25%,$1.29b,1290000000,2021-06-06 13:40:41.237696
Flexa,Protocols,AMP,Ethereum,+5.36%,+30.14%,+0.41%,$1.23b,1230000000,2021-06-06 13:40:41.237696
Bunny,Yield,BUNNY,Binance,-3.19%,-1.73%,-1.29%,$1.12b,1120000000,2021-06-06 13:40:41.237696
Quickswap,Dexes,QUICK,Polygon,-,+12.62%,+0.39%,$1.06b,1060000000,2021-06-06 13:40:41.237696
Autofarm,Yield,AUTO,Multi-Chain,+0.46%,+13.86%,-0.64%,$956.89m,956890000,2021-06-06 13:40:41.237696
Belt Finance,Yield,BELT,Binance,+0.54%,-30.77%,+0.02%,$771.15m,771150000,2021-06-06 13:40:41.237696
Alpha Finance,Yield,ALPHA,Multi-Chain,+0.78%,+5.17%,+41.11%,$729.28m,729280000,2021-06-06 13:40:41.237696
Alpaca Finance,Yield,ALPACA,Binance,+0.80%,-,-0.61%,$701.6m,701600000,2021-06-06 13:40:41.237696
Alchemix,Yield,ALCX,Ethereum,-2.28%,-45.95%,-0.26%,$644.85m,644850000,2021-06-06 13:40:41.237696
Vesper,Yield,VSP,Ethereum,-0.58%,-8.99%,-0.57%,$629.26m,629260000,2021-06-06 13:40:41.237696
Badger DAO,Yield,BADGER,Ethereum,-1.69%,-7.15%,-0.54%,$610.39m,610390000,2021-06-06 13:40:41.237696
Beefy Finance,Yield,BIFI,Multi-Chain,-2.92%,+23.43%,-1.01%,$576.48m,576480000,2021-06-06 13:40:41.237696
Unit Protocol,Protocols,DUCK,Ethereum,+11.67%,+88.41%,-0.39%,$570.5m,570500000,2021-06-06 13:40:41.237696
Sablier Finance,Protocols,-,Ethereum,-2.36%,+392%,+0.02%,$539.34m,539340000,2021-06-06 13:40:41.237696
DefiSaver,Protocols,-,Ethereum,-0.02%,+18.90%,-0.36%,$535.14m,535140000,2021-06-06 13:40:41.237696
Anchor,Lending,ANC,Terra,-1.35%,+9.70%,-0.22%,$534.96m,534960000,2021-06-06 13:40:41.237696
RenVM,Assets,REN,Multi-Chain,-1.18%,+3.35%,-0.69%,$518.49m,518490000,2021-06-06 13:40:41.237696
Raydium,Dexes,RAY,Solana,-0.68%,+15.49%,-0.39%,$508.89m,508890000,2021-06-06 13:40:41.237696
Wault,Yield,WEX,Binance,+6.09%,+41.47%,-0.08%,$507.34m,507340000,2021-06-06 13:40:41.237696
Tornado Cash,Protocols,-,Ethereum,+1.00%,+12.72%,-0.30%,$478.72m,478720000,2021-06-06 13:40:41.237696
Nerve,Dexes,NRV,Binance,-1.43%,+4.81%,-0.05%,$443.7m,443700000,2021-06-06 13:40:41.237696
Nexus Mutual,Insurance,NXM,Ethereum,+0.46%,+12.50%,-0.52%,$441.12m,441120000,2021-06-06 13:40:41.237696
Pangolin,Dexes,PNG,Avalanche,+2.87%,+2.09%,-0.01%,$379.02m,379020000,2021-06-06 13:40:41.237696
FilDA,Lending,FILDA,Heco,-,-,-0.22%,$378.84m,378840000,2021-06-06 13:40:41.237696
Fei Protocol,Assets,FEI,Ethereum,-1.37%,-4.92%,-0.36%,$327.24m,327240000,2021-06-06 13:40:41.237696
Harvest Finance,Yield,FARM,Ethereum,-2.64%,+1.22%,-0.36%,$301.93m,301930000,2021-06-06 13:40:41.237696
DefiChain,Dexes,DFI,DefiChain,+1.98%,+3.81%,+0.07%,$294.84m,294840000,2021-06-06 13:40:41.237696
Set Protocol,Indexes,-,Ethereum,-1.27%,+17.39%,-0.26%,$275.66m,275660000,2021-06-06 13:40:41.237696
ACryptoS,Yield,ACS,Binance,-2.96%,+2.50%,+0.29%,$264.46m,264460000,2021-06-06 13:40:41.237696
Thorchain,Dexes,RUNE,Thorchain,-5.75%,-23.40%,-0.85%,$251.19m,251190000,2021-06-06 13:40:41.237696
TrueFi,Lending,TRU,Ethereum,+2.94%,+82.69%,-0.46%,$247.14m,247140000,2021-06-06 13:40:41.237696
Index Coop,Indexes,INDEX,Ethereum,-2.10%,+20.49%,-0.65%,$240.98m,240980000,2021-06-06 13:40:41.237696
Wing Finance,Lending,WING,Ontology,+1.29%,+6.57%,+1.08%,$236.51m,236510000,2021-06-06 13:40:41.237696
B.Protocol,Lending,BPRO,Ethereum,-0.56%,+20.41%,-0.57%,$207.64m,207640000,2021-06-06 13:40:41.237696
KEEP Network,Assets,KEEP,Ethereum,+0.92%,+13.90%,-0.52%,$200.88m,200880000,2021-06-06 13:40:41.237696
dYdX,Dexes,-,Ethereum,-0.33%,+36.27%,-0.42%,$197.84m,197840000,2021-06-06 13:40:41.237696
Dfyn Network,Dexes,DFYN,Polygon,-1.16%,+19.75%,-0.86%,$197.47m,197470000,2021-06-06 13:40:41.237696
Flamingo Finance,Dexes,FLM,NEO,+8.55%,$191.64m,+0.31%,$191.64m,191640000,2021-06-06 13:40:41.237696
DODO,Dexes,DODO,Multi-Chain,+169%,-,-0.01%,$189.12m,189120000,2021-06-06 13:40:41.237696
BarnBridge,Yield,BOND,Ethereum,+26.45%,+161%,+1.39%,$188.63m,188630000,2021-06-06 13:40:41.237696
Kava,Lending,KAVA,Kava,-2.05%,+17.98%,-0.58%,$186.95m,186950000,2021-06-06 13:40:41.237696
Idle Finance,Yield,IDLE,Ethereum,-7.39%,-2.99%,+0.03%,$181.01m,181010000,2021-06-06 13:40:41.237696
PoolTogether,Protocols,POOL,Ethereum,-1.35%,-5.72%,-0.37%,$179.15m,179150000,2021-06-06 13:40:41.237696
StakeHound,Staking,-,Ethereum,+0.45%,+12.48%,-0.55%,$174.02m,174020000,2021-06-06 13:40:41.237696
ForTube,Lending,FOR,Multi-Chain,-9.09%,+5883%,-0.41%,$173.43m,173430000,2021-06-06 13:40:41.237696
Integral,Dexes,-,Ethereum,-1.58%,+120%,-0.19%,$169.78m,169780000,2021-06-06 13:40:41.237696
Serum,Dexes,SRM,Solana,-8.11%,-39.49%,-0.92%,$166.91m,166910000,2021-06-06 13:40:41.237696
Loopring,Dexes,LRC,Ethereum,-0.13%,+10.27%,-0.29%,$154.02m,154020000,2021-06-06 13:40:41.237696
SolFarm,Yield,TULIP,Solana,+0.17%,+24.20%,-0.22%,$144.32m,144320000,2021-06-06 13:40:41.237696
Depth,Dexes,DEP,Heco,+23.25%,-25.66%,+0.22%,$137.73m,137730000,2021-06-06 13:40:41.237696
bZx,Lending,BZRX,Ethereum,-2.26%,+3.63%,-0.18%,$133.97m,133970000,2021-06-06 13:40:41.237696
Ankr,Staking,ANKR,Ethereum,+0.47%,+13.34%,-0.55%,$131.79m,131790000,2021-06-06 13:40:41.237696
UMA Protocol,Protocols,UMA,Ethereum,-4.40%,+10.40%,-0.35%,$127.25m,127250000,2021-06-06 13:40:41.237696
Reflexer,Assets,RAI,Ethereum,+0.02%,+9.24%,-0.55%,$114.06m,114060000,2021-06-06 13:40:41.237696
ZilSwap,Dexes,ZWAP,Zilliqa,+2.45%,+2.81%,-0.39%,$103.72m,103720000,2021-06-06 13:40:41.237696
O3 Swap,Dexes,O3,PolyNetwork,-0.15%,-,< 0.0001%,$101.05m,101050000,2021-06-06 13:40:41.237696
Unslashed,Insurance,USF,Ethereum,+0.14%,+2.02%,-0.37%,"$99,445,135",99445135,2021-06-06 13:40:41.237696
MANTRA DAO,Protocols,OM,Ethereum,-2.77%,+2.88%,-0.70%,"$94,870,977",94870977,2021-06-06 13:40:41.237696
Pickle,Yield,PICKLE,Ethereum,+0.88%,+13.01%,-0.44%,"$84,816,631",84816631,2021-06-06 13:40:41.237696
yAxis,Yield,YAX,Ethereum,-0.73%,+11.10%,-0.29%,"$79,947,938",79947938,2021-06-06 13:40:41.237696
StakeWise,Staking,SWISE,Ethereum,+0.52%,+17.70%,-0.52%,"$77,974,075",77974075,2021-06-06 13:40:41.237696
Flamincome,Yield,FLAG,Ethereum,+0.19%,+2.87%,-0.30%,"$76,815,832",76815832,2021-06-06 13:40:41.237696
OnX.Finance,Lending,ONX,Ethereum,+0.09%,+9.95%,-0.66%,"$76,662,017",76662017,2021-06-06 13:40:41.237696
Hard Protocol,Protocols,HARD,Kava,+5.94%,+37.19%,+5.45%,"$69,149,833",69149833,2021-06-06 13:40:41.237696
1inch,Dexes,1INCH,Ethereum,+10.57%,"$67,034,166",-0.56%,"$67,034,166",67034166,2021-06-06 13:40:41.237696
Metronome,Assets,MET,Ethereum,-0.14%,+12.10%,-0.54%,"$66,556,440",66556440,2021-06-06 13:40:41.237696
dForce,Lending,DF,Multi-Chain,+2.89%,+15.99%,-0.05%,"$64,456,870",64456870,2021-06-06 13:40:41.237696
Secret Bridge,Assets,-,Secret,-0.67%,-4.94%,-0.66%,"$64,009,959",64009959,2021-06-06 13:40:41.237696
mStable,Protocols,MTA,Ethereum,+1.70%,+2.13%,-0.40%,"$63,775,071",63775071,2021-06-06 13:40:41.237696
WePiggy,Lending,WPC,Multi-Chain,-0.58%,-3.05%,-0.05%,"$62,437,767",62437767,2021-06-06 13:40:41.237696
Unicly,Dexes,UNIC,Ethereum,+3.73%,+18.83%,-0.10%,"$57,266,160",57266160,2021-06-06 13:40:41.237696
Rari Capital,Yield,RGT,Ethereum,+3.26%,+8.63%,-0.31%,"$54,369,252",54369252,2021-06-06 13:40:41.237696
imToken,Assets,imBTC,Ethereum,+1.53%,+0.24%,+2.29%,"$53,803,442",53803442,2021-06-06 13:40:41.237696
Sovryn,Dexes,SOV,RSK,-1.90%,+13.75%,-0.41%,"$53,257,163",53257163,2021-06-06 13:40:41.237696
 Lightning Netwo...,Protocols,-,Bitcoin,-0.33%,+5.07%,-0.64%,"$52,017,268",52017268,2021-06-06 13:40:41.237696
BoringDAO,Protocols,BOR,Ethereum,-0.91%,+4.25%,-0.07%,"$51,632,403",51632403,2021-06-06 13:40:41.237696
Defi Swap,Dexes,CRO,Ethereum,-0.11%,+6.20%,-0.43%,"$51,363,102",51363102,2021-06-06 13:40:41.237696
Abracadabra,Lending,SPELL,Ethereum,-,-,-4.71%,"$49,193,481",49193481,2021-06-06 13:40:41.237696
SpiritSwap,Dexes,SPIRIT,Fantom,-3.65%,+2.97%,-0.38%,"$48,194,418",48194418,2021-06-06 13:40:41.237696
Saddle Finance,Dexes,-,Ethereum,-0.72%,-3.86%,-0.39%,"$47,319,084",47319084,2021-06-06 13:40:41.237696
Goose Finance,Yield,EGG,Binance,-4.73%,-11.81%,-0.65%,"$47,107,762",47107762,2021-06-06 13:40:41.237696
Bao Finance,Yield,BAO,Multi-Chain,-,-,+0.15%,"$47,005,018",47005018,2021-06-06 13:40:41.237696
Hegic,Options,HEGIC,Ethereum,-0.31%,+9.60%,-0.21%,"$45,275,700",45275700,2021-06-06 13:40:41.237696
SpookySwap,Dexes,BOO,Fantom,+2.43%,+23.74%,-0.38%,"$44,645,386",44645386,2021-06-06 13:40:41.237696
SharedStake,Staking,SGT,Ethereum,+0.45%,+12.46%,-0.54%,"$43,464,202",43464202,2021-06-06 13:40:41.237696
Zookeeper,Yield,ZOO,Wanchain,0%,"$43,397,935",0%,"$43,397,935",43397935,2021-06-06 13:40:41.237696
StakeDAO,Yield,SDT,Ethereum,-0.69%,-6.97%,-0.27%,"$42,532,804",42532804,2021-06-06 13:40:41.237696
DefiDollar DAO,Protocols,DFD,Ethereum,-0.31%,+16.57%,-0.35%,"$41,229,659",41229659,2021-06-06 13:40:41.237696
WanSwap Dex,Dexes,WASP,Wanchain,+0.28%,-0.07%,-0.72%,"$40,782,787",40782787,2021-06-06 13:40:41.237696
Opyn,Options,-,Ethereum,-3.48%,+32.89%,-0.23%,"$38,243,555",38243555,2021-06-06 13:40:41.237696
Kyber,Dexes,KNC,Ethereum,+3.47%,+8.28%,-3.19%,"$37,677,270",37677270,2021-06-06 13:40:41.237696
88mph,Yield,MPH,Ethereum,-0.94%,-2.36%,-0.42%,"$36,787,271",36787271,2021-06-06 13:40:41.237696
SecretSwap,Dexes,SEFI,Secret,+3.96%,-3.20%,+0.14%,"$35,080,087",35080087,2021-06-06 13:40:41.237696
Orca,Dexes,-,Solana,+0.85%,+6.99%,+0.04%,"$34,875,215",34875215,2021-06-06 13:40:41.237696
Ribbon Finance,Options,-,Ethereum,+0.70%,+29.68%,-0.53%,"$33,542,661",33542661,2021-06-06 13:40:41.237696
dHEDGE,Protocols,DHT,Ethereum,-1.16%,+18.78%,-0.68%,"$32,368,214",32368214,2021-06-06 13:40:41.237696
DerivaDEX,Dexes,DDX,Ethereum,-1.29%,-1.57%,-0.37%,"$31,212,991",31212991,2021-06-06 13:40:41.237696
Mimo Defi,Lending,MIMO,Ethereum,+0.07%,+9.80%,-0.56%,"$29,229,727",29229727,2021-06-06 13:40:41.237696
Enzyme Finance,Yield,MLN,Ethereum,+4.55%,+18.89%,-0.21%,"$27,624,896",27624896,2021-06-06 13:40:41.237696
Hyper Finance,Yield,HYFI,Binance,-2.53%,-8.78%,-0.18%,"$26,161,806",26161806,2021-06-06 13:40:41.237696
Indexed Finance,Indexes,NDX,Ethereum,+0.10%,+11.20%,-0.24%,"$25,741,036",25741036,2021-06-06 13:40:41.237696
Bella Protocol,Yield,BEL,Ethereum,-0.13%,+1.78%,-0.29%,"$25,579,451",25579451,2021-06-06 13:40:41.237696
Ruler,Lending,RULER,Ethereum,-0.88%,-17.53%,-0.21%,"$25,071,928",25071928,2021-06-06 13:40:41.237696
Gnosis,Dexes,GNO,Ethereum,+0.35%,+11.30%,-0.52%,"$25,003,427",25003427,2021-06-06 13:40:41.237696
KeeperDAO,Yield,ROOK,Ethereum,-6.98%,-17.27%,-0.23%,"$24,609,577",24609577,2021-06-06 13:40:41.237696
MoneyOnChain,Protocols,MOC,RSK,-3.75%,-,+0.01%,"$24,467,251",24467251,2021-06-06 13:40:41.237696
DeversiFi,Dexes,DVF,Ethereum,-0.32%,-0.68%,-0.22%,"$22,808,414",22808414,2021-06-06 13:40:41.237696
ValueDefi,Yield,VALUE,Multi-Chain,-0.99%,-4.06%,-0.02%,"$22,070,801",22070801,2021-06-06 13:40:41.237696
 Injective Proto...,Protocols,INJ,Ethereum,-,-,-0.41%,"$22,037,711",22037711,2021-06-06 13:40:41.237696
Swerve,Dexes,SWRV,Ethereum,-1.84%,+4.15%,0%,"$20,957,160",20957160,2021-06-06 13:40:41.237696
BasketDAO,Indexes,BASK,Ethereum,-2.41%,-21.19%,+0.70%,"$20,126,178",20126178,2021-06-06 13:40:41.237696
Unagii,Yield,-,Ethereum,+0.61%,+10.01%,-0.23%,"$20,034,870",20034870,2021-06-06 13:40:41.237696
FutureSwap,Dexes,FST,Ethereum,-0.08%,-53.40%,-0.43%,"$18,587,041",18587041,2021-06-06 13:40:41.237696
Honeyswap,Dexes,HNY,xDai,+3.32%,+154%,-0.03%,"$18,443,734",18443734,2021-06-06 13:40:41.237696
Notional,Lending,-,Ethereum,-0.06%,+3.65%,-0.44%,"$17,866,322",17866322,2021-06-06 13:40:41.237696
PowerPool,Indexes,CVP,Ethereum,-0.22%,+4.26%,-0.32%,"$17,627,563",17627563,2021-06-06 13:40:41.237696
xToken,Yield,XTK,Ethereum,-5.35%,+8.43%,-0.85%,"$17,423,879",17423879,2021-06-06 13:40:41.237696
Olympus DAO,Assets,OHM,Ethereum,+5.29%,-,+0.23%,"$16,876,055",16876055,2021-06-06 13:40:41.237696
Mango Markets,Lending,-,Solana,+0.42%,+4.30%,-0.29%,"$16,723,344",16723344,2021-06-06 13:40:41.237696
Erasure,Protocols,NMR,Ethereum,+8.17%,+0.89%,-0.08%,"$16,503,885",16503885,2021-06-06 13:40:41.237696
ViperSwap,Dexes,VIPER,Harmony,-1.50%,-29.16%,+0.23%,"$16,379,661",16379661,2021-06-06 13:40:41.237696
PieDAO,Indexes,DOUGH,Ethereum,-5.38%,+0.89%,-0.33%,"$14,438,048",14438048,2021-06-06 13:40:41.237696
Stacker Ventures,Yield,STACK,Ethereum,+0.09%,+8.19%,-0.16%,"$14,426,047",14426047,2021-06-06 13:40:41.237696
Impermax Finance,Yield,IMX,Ethereum,+21.89%,-,+29.56%,"$13,619,140",13619140,2021-06-06 13:40:41.237696
IDEX,Dexes,IDEX,Ethereum,-4.55%,-7.04%,-0.91%,"$13,393,748",13393748,2021-06-06 13:40:41.237696
Wasabix,Yield,WASABI,Ethereum,+4.10%,+15.33%,-0.08%,"$11,871,332",11871332,2021-06-06 13:40:41.237696
Cryptex,Indexes,CTX,Ethereum,+0.71%,+12.43%,-0.54%,"$10,887,303",10887303,2021-06-06 13:40:41.237696
 Mushrooms Finan...,Yield,MM,Ethereum,-1.37%,+1.93%,-0.31%,"$10,771,631",10771631,2021-06-06 13:40:41.237696
Cometh,Dexes,MUST,Polygon,-1.90%,+25.17%,-1.23%,"$10,107,022",10107022,2021-06-06 13:40:41.237696
Smoothy,Dexes,SMTY,Ethereum,-1.41%,-10.89%,< 0.0001%,"$9,935,751",9935751,2021-06-06 13:40:41.237696
Hakka Finance,Yield,HAKKA,Ethereum,+0.51%,+53.79%,-0.41%,"$9,651,081",9651081,2021-06-06 13:40:41.237696
BondAppetit,Assets,BAG,Ethereum,+1.67%,-0.72%,-0.07%,"$9,605,156",9605156,2021-06-06 13:40:41.237696
Energiswap,Dexes,NRG,Energi,-6.89%,-4.00%,-0.58%,"$8,937,291",8937291,2021-06-06 13:40:41.237696
Fluity,Protocols,FLTY,Binance,-5.45%,+17.37%,-1.06%,"$8,684,114",8684114,2021-06-06 13:40:41.237696
MochiSwap,Dexes,MOCHI,Multi-Chain,-,+1015%,-2.84%,"$8,286,092",8286092,2021-06-06 13:40:41.237696
DDEX,Dexes,-,Ethereum,+0.50%,+8.64%,-0.48%,"$8,184,764",8184764,2021-06-06 13:40:41.237696
Yogi Finance,Dexes,YOGI,Multi-Chain,+0.02%,+37.43%,-0.22%,"$7,833,385",7833385,2021-06-06 13:40:41.237696
YouSwap,Dexes,YOU,Multi-Chain,+1.44%,-5.56%,-0.31%,"$7,570,971",7570971,2021-06-06 13:40:41.237696
Fuse,Protocols,FUSE,Ethereum,-2.90%,+1.92%,-0.29%,"$7,501,009",7501009,2021-06-06 13:40:41.237696
Perlin,Dexes,PERL,Ethereum,+5.71%,+10.86%,-0.85%,"$7,432,810",7432810,2021-06-06 13:40:41.237696
Nsure,Insurance,NSURE,Ethereum,+3.96%,-,-0.41%,"$6,997,963",6997963,2021-06-06 13:40:41.237696
Stafi,Staking,FIS,Ethereum,+6.75%,+49.14%,+1.41%,"$6,942,265",6942265,2021-06-06 13:40:41.237696
 SteakBank Finan...,Staking,SBF,Binance,-4.15%,+10.85%,-1.06%,"$6,368,927",6368927,2021-06-06 13:40:41.237696
HyperSwap,Dexes,Token not found,Fantom,-,"$6,021,640",-1.66%,"$6,021,640",6021640,2021-06-06 13:40:41.237696
Swipe,Dexes,SXP,Multi-Chain,-5.48%,-36.43%,+0.04%,"$5,832,925",5832925,2021-06-06 13:40:41.237696
Gondola Finance,Dexes,GDL,Avalanche,+7.85%,-20.56%,-0.19%,"$5,739,414",5739414,2021-06-06 13:40:41.237696
Gambit Protocol,Dexes,GMT,Binance,-,-,-0.43%,"$5,423,260",5423260,2021-06-06 13:40:41.237696
Yieldly,Yield,YLDY,Algorand,-,-,-0.52%,"$5,292,697",5292697,2021-06-06 13:40:41.237696
Wheat Protocol,Yield,WHEAT,Binance,+0.12%,+2.53%,-0.08%,"$4,906,962",4906962,2021-06-06 13:40:41.237696
Lydia,Dexes,-,Avalanche,+0.85%,+27.57%,+0.31%,"$4,900,140",4900140,2021-06-06 13:40:41.237696
Aquarius,Protocols,AQU,Fantom,-20.88%,-24.14%,-0.50%,"$4,805,125",4805125,2021-06-06 13:40:41.237696
Oxygen,Lending,OXY,Solana,+2.37%,-19.22%,-0.09%,"$4,655,174",4655174,2021-06-06 13:40:41.237696
CVI Finance,Protocols,GOVI,Ethereum,-,-,-0.36%,"$4,643,932",4643932,2021-06-06 13:40:41.237696
Governor DAO,Protocols,GDAO,Ethereum,-1.34%,+3.36%,-0.42%,"$4,386,229",4386229,2021-06-06 13:40:41.237696
ACoconut,Yield,AC,Multi-Chain,-5.64%,-56.57%,-0.89%,"$4,256,355",4256355,2021-06-06 13:40:41.237696
CreamSwap,Dexes,CREAM,Ethereum,+0.86%,+23.52%,-0.39%,"$3,914,612",3914612,2021-06-06 13:40:41.237696
Swapr,Dexes,-,Multi-Chain,+0.83%,+8.26%,+0.11%,"$3,876,047",3876047,2021-06-06 13:40:41.237696
DEXTF Protocol,Protocols,DEXTF,Ethereum,+0.48%,+10.24%,+0.20%,"$3,818,653",3818653,2021-06-06 13:40:41.237696
cVault.finance,Assets,CORE,Ethereum,-0.80%,+2.62%,-0.73%,"$3,586,864",3586864,2021-06-06 13:40:41.237696
Augur,Dexes,REP,Ethereum,+0.46%,+12.11%,-0.53%,"$3,488,719",3488719,2021-06-06 13:40:41.237696
zLot,Staking,zLot,Ethereum,+5.01%,+18.86%,+0.19%,"$3,460,322",3460322,2021-06-06 13:40:41.237696
Allinx,Yield,INX,Binance,-1.81%,-12.15%,-0.52%,"$3,254,636",3254636,2021-06-06 13:40:41.237696
Yam Finance,Protocols,YAM,Ethereum,+0.10%,+8.30%,-0.45%,"$3,225,623",3225623,2021-06-06 13:40:41.237696
SnowSwap,Dexes,SNOW,Ethereum,+2.10%,+6.90%,-0.22%,"$3,154,592",3154592,2021-06-06 13:40:41.237696
Cover Protocol,Insurance,COVER,Ethereum,< 0.0001%,-0.97%,0%,"$3,151,185",3151185,2021-06-06 13:40:41.237696
Auctus,Options,AUC,Ethereum,-0.40%,+12.07%,+1.14%,"$2,903,182",2903182,2021-06-06 13:40:41.237696
Jarvis Network,Protocols,JRT,Ethereum,-0.44%,-3.50%,-0.32%,"$2,680,383",2680383,2021-06-06 13:40:41.237696
0.exchange,Dexes,ZERO,Avalanche,+2.05%,+9.15%,-0.02%,"$2,562,018",2562018,2021-06-06 13:40:41.237696
Dev Protocol,Protocols,DEV,Ethereum,-12.40%,-7.92%,-0.38%,"$2,503,961",2503961,2021-06-06 13:40:41.237696
Lien,Options,LIEN,Ethereum,+0.45%,-,-0.55%,"$2,372,688",2372688,2021-06-06 13:40:41.237696
Growth DeFi,Yield,GRO,Ethereum,-14.84%,-20.40%,0%,"$2,206,737",2206737,2021-06-06 13:40:41.237696
Snowball,Yield,SNOB,Avalanche,-75.95%,"$2,097,878",-71.27%,"$2,097,878",2097878,2021-06-06 13:40:41.237696
Inverse Finance,Lending,INV,Ethereum,-91.33%,-,-0.03%,"$2,093,028",2093028,2021-06-06 13:40:41.237696
YF Link,Dexes,YFL,Ethereum,-6.81%,+1.42%,-0.00%,"$2,046,118",2046118,2021-06-06 13:40:41.237696
MCDEX,Dexes,MCB,Ethereum,+0.44%,+12.45%,-0.55%,"$1,941,130",1941130,2021-06-06 13:40:41.237696
Connext,Protocols,-,Multi-Chain,-15.60%,-22.57%,-0.47%,"$1,903,182",1903182,2021-06-06 13:40:41.237696
Olive Cash,Yield,OLIVE,Avalanche,-7.42%,-0.07%,+0.15%,"$1,648,983",1648983,2021-06-06 13:40:41.237696
N3RD Finance,Yield,N3RDz,Ethereum,+1.59%,-4.75%,-0.69%,"$1,499,668",1499668,2021-06-06 13:40:41.237696
Ram Protocol,Lending,RAM,ThunderCore,+41.05%,-7.15%,-0.10%,"$1,433,543",1433543,2021-06-06 13:40:41.237696
XDeFi,Dexes,XDEX,Ethereum,+1.05%,-11.03%,0%,"$1,387,433",1387433,2021-06-06 13:40:41.237696
Siren,Options,SI,Ethereum,-1.99%,+2.77%,-0.76%,"$1,290,822",1290822,2021-06-06 13:40:41.237696
ForceDAO,Yield,FORCE,Ethereum,-0.96%,-10.45%,-0.24%,"$1,125,749",1125749,2021-06-06 13:40:41.237696
Penguin Finance,Dexes,PEFI,Avalanche,-92.36%,-92.47%,-1.20%,"$956,918",956918,2021-06-06 13:40:41.237696
BT.Finance,Yield,BT,Ethereum,-5.27%,-23.39%,-0.30%,"$929,503",929503,2021-06-06 13:40:41.237696
S Finance,Dexes,SFG,Ethereum,+1.10%,-5.08%,-0.15%,"$918,822",918822,2021-06-06 13:40:41.237696
Strudel Finance,Assets,TRDL,Ethereum,-1.26%,+0.64%,-0.25%,"$838,348",838348,2021-06-06 13:40:41.237696
PEAKDEFI,Yield,PEAK,Ethereum,-0.32%,+0.18%,-0.33%,"$669,235",669235,2021-06-06 13:40:41.237696
DeFiner,Yield,FIN,Ethereum,-7.76%,+1.36%,+2.30%,"$569,665",569665,2021-06-06 13:40:41.237696
FinNexus,Options,FNX,Multi-Chain,+10.02%,-21.24%,-4.83%,"$567,555",567555,2021-06-06 13:40:41.237696
