Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Ellipsis Finance,Dexes,EPS,Binance,+0.18%,+4.17%,-0.03%,$2.81b,2810000000,2021-05-18 08:54:27.983755
Synthetix,Dexes,SNX,Ethereum,+27.42%,+32.21%,+0.14%,$2.5b,2500000000,2021-05-18 08:54:27.983755
Mirror,Assets,MIR,Terra,+0.89%,-1.70%,-1.07%,$2.14b,2140000000,2021-05-18 08:54:27.983755
Bancor,Dexes,BNT,Ethereum,+9.50%,-7.00%,+0.79%,$2.07b,2070000000,2021-05-18 08:54:27.983755
Belt Finance,Yield,BELT,Binance,-4.86%,-,-0.11%,$2.07b,2070000000,2021-05-18 08:54:27.983755
Lido,Staking,LDO,Multi-Chain,+7.41%,-2.82%,+0.50%,$2b,2000000000,2021-05-18 08:54:27.983755
Autofarm,Yield,AUTO,Multi-Chain,+3.71%,-5.18%,+0.30%,$1.62b,1620000000,2021-05-18 08:54:27.983755
Alchemix,Yield,ALCX,Ethereum,+2.99%,-10.52%,+0.02%,$1.47b,1470000000,2021-05-18 08:54:27.983755
hBTC,Assets,hBTC,Ethereum,+6.33%,-5.83%,-0.38%,$1.45b,1450000000,2021-05-18 08:54:27.983755
Flexa,Protocols,AMP,Ethereum,+6.19%,-11.72%,+1.16%,$1.4b,1400000000,2021-05-18 08:54:27.983755
Alpha Finance,Yield,ALPHA,Multi-Chain,+4.43%,-,-2.30%,$1.37b,1370000000,2021-05-18 08:54:27.983755
Vesper,Yield,VSP,Ethereum,+6.07%,-16.58%,+0.52%,$1.31b,1310000000,2021-05-18 08:54:27.983755
DefiSaver,Protocols,-,Ethereum,-4.58%,-23.33%,+1.84%,$1.15b,1150000000,2021-05-18 08:54:27.983755
Uniswap v3,Dexes,UNI,Ethereum,+8.93%,+94.27%,+0.38%,$1.13b,1130000000,2021-05-18 08:54:27.983755
Badger DAO,Yield,BADGER,Ethereum,+6.86%,-31.07%,-0.27%,$913.68m,913680000,2021-05-18 08:54:27.983755
Raydium,Dexes,RAY,Solana,+6.04%,+2.64%,+0.36%,$826.44m,826440000,2021-05-18 08:54:27.983755
Anchor,Lending,ANC,Terra,+1.66%,+2.91%,-0.88%,$752.81m,752810000,2021-05-18 08:54:27.983755
RenVM,Assets,REN,Multi-Chain,+6.62%,-8.48%,+0.48%,$747.56m,747560000,2021-05-18 08:54:27.983755
Quickswap,Dexes,QUICK,Polygon,+10.83%,+48.12%,+1.05%,$741.86m,741860000,2021-05-18 08:54:27.983755
Wault,Yield,WEX,Binance,+2.95%,-27.21%,+0.08%,$686.81m,686810000,2021-05-18 08:54:27.983755
Nerve,Dexes,NRV,Binance,-2.37%,-28.31%,-0.03%,$655.76m,655760000,2021-05-18 08:54:27.983755
Thorchain,Dexes,RUNE,Binance,+3.04%,+7.87%,-2.95%,$651.71m,651710000,2021-05-18 08:54:27.983755
Tornado Cash,Protocols,-,Ethereum,+3.49%,-11.92%,+0.21%,$634.72m,634720000,2021-05-18 08:54:27.983755
Unit Protocol,Protocols,DUCK,Ethereum,+7.53%,+4.72%,+0.19%,$578.25m,578250000,2021-05-18 08:54:27.983755
Nexus Mutual,Insurance,NXM,Ethereum,+8.74%,-9.37%,+0.52%,$573.95m,573950000,2021-05-18 08:54:27.983755
ACryptoS,Yield,ACS,Binance,+10.47%,+16.24%,+2.22%,$485.99m,485990000,2021-05-18 08:54:27.983755
Fei Protocol,Assets,FEI,Ethereum,+1.89%,-4.38%,+0.04%,$478.1m,478100000,2021-05-18 08:54:27.983755
Harvest Finance,Yield,FARM,Ethereum,+2.98%,-14.24%,+0.32%,$467.43m,467430000,2021-05-18 08:54:27.983755
Fantom,Protocols,FTM,Multi-Chain,+2.72%,-18.55%,+0.04%,$391.18m,391180000,2021-05-18 08:54:27.983755
Set Protocol,Indexes,-,Ethereum,+13.79%,+11.14%,+0.35%,$384.61m,384610000,2021-05-18 08:54:27.983755
Stacks,Protocols,STX,Stacks,+0.71%,-18.39%,0%,$381.92m,381920000,2021-05-18 08:54:27.983755
bZx,Lending,BZRX,Ethereum,-0.84%,-24.69%,+0.11%,$373.63m,373630000,2021-05-18 08:54:27.983755
Serum,Dexes,SRM,Solana,-48.26%,-,+0.43%,$341.89m,341890000,2021-05-18 08:54:27.983755
KEEP Network,Assets,KEEP,Ethereum,+8.52%,-10.29%,+0.21%,$335.74m,335740000,2021-05-18 08:54:27.983755
Index Coop,Indexes,INDEX,Ethereum,+17.03%,+15.66%,+6.45%,$333.11m,333110000,2021-05-18 08:54:27.983755
DefiChain,Protocols,DFI,DefiChain,+6.48%,-,+0.09%,$326.25m,326250000,2021-05-18 08:54:27.983755
Wing Finance,Lending,WING,Ontology,+4.38%,-11.50%,+0.14%,$323.31m,323310000,2021-05-18 08:54:27.983755
Pangolin,Dexes,PNG,Avalanche,-5.88%,-6.12%,+0.10%,$320.45m,320450000,2021-05-18 08:54:27.983755
CREAM Finance,Lending,CREAM,Ethereum,+6.48%,-5.51%,+0.93%,$317.31m,317310000,2021-05-18 08:54:27.983755
dYdX,Dexes,-,Ethereum,-0.98%,+0.64%,-0.06%,$298.46m,298460000,2021-05-18 08:54:27.983755
Kava,Lending,KAVA,Multi-Chain,-4.16%,-21.03%,+0.13%,$262.66m,262660000,2021-05-18 08:54:27.983755
Idle Finance,Yield,IDLE,Ethereum,-0.86%,+17.08%,-0.00%,$261.24m,261240000,2021-05-18 08:54:27.983755
Flamingo Finance,Dexes,FLM,NEO,+2.92%,-20.89%,-0.25%,$244.08m,244080000,2021-05-18 08:54:27.983755
Integral,Dexes,-,Ethereum,-8.66%,-39.12%,+0.05%,$242.23m,242230000,2021-05-18 08:54:27.983755
Dfyn Network,Dexes,DFYN,Polygon,-,-,+0.63%,$239.45m,239450000,2021-05-18 08:54:27.983755
PoolTogether,Protocols,POOL,Ethereum,+1.76%,+0.38%,+0.10%,$228.86m,228860000,2021-05-18 08:54:27.983755
Loopring,Dexes,LRC,Ethereum,+7.03%,-1.42%,+0.18%,$227.23m,227230000,2021-05-18 08:54:27.983755
StakeHound,Staking,-,Ethereum,+3.51%,-9.14%,+0.11%,$227.08m,227080000,2021-05-18 08:54:27.983755
B.Protocol,Lending,BPRO,Ethereum,+1.96%,-14.04%,+0.16%,$219.2m,219200000,2021-05-18 08:54:27.983755
Reflexer,Assets,RAI,Ethereum,+3.49%,-24.69%,+0.10%,$214.68m,214680000,2021-05-18 08:54:27.983755
UMA Protocol,Protocols,UMA,Ethereum,+3.80%,-7.82%,-0.18%,$200.04m,200040000,2021-05-18 08:54:27.983755
Sablier Finance,Protocols,-,Ethereum,+2.58%,-10.85%,-0.27%,$185.87m,185870000,2021-05-18 08:54:27.983755
DODO,Dexes,DODO,Ethereum,-0.82%,+0.34%,+0.02%,$166.05m,166050000,2021-05-18 08:54:27.983755
ZilSwap,Dexes,ZWAP,Zilliqa,+3.15%,-18.14%,+0.34%,$166m,166000000,2021-05-18 08:54:27.983755
xDAI Stake,Protocols,STAKE,Ethereum,+4.26%,+94.60%,+0.57%,$165.85m,165850000,2021-05-18 08:54:27.983755
Ankr,Staking,ANKR,Ethereum,+3.53%,-8.78%,+0.11%,$159.24m,159240000,2021-05-18 08:54:27.983755
MANTRA DAO,Protocols,OM,Ethereum,+12.30%,-0.89%,+1.01%,$151.5m,151500000,2021-05-18 08:54:27.983755
yAxis,Yield,YAX,Ethereum,-1.67%,-17.63%,+0.05%,$148.45m,148450000,2021-05-18 08:54:27.983755
Unslashed,Insurance,USF,Ethereum,+2.70%,-10.26%,+0.20%,$144.58m,144580000,2021-05-18 08:54:27.983755
1inch,Dexes,1INCH,Ethereum,+2.59%,-57.97%,+0.26%,$135.84m,135840000,2021-05-18 08:54:27.983755
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-18 08:54:27.983755
OnX.Finance,Lending,ONX,Ethereum,+3.32%,-17.18%,+0.17%,$117.13m,117130000,2021-05-18 08:54:27.983755
KeeperDAO,Yield,ROOK,Ethereum,-2.43%,-80.85%,+0.11%,$112.91m,112910000,2021-05-18 08:54:27.983755
Secret Network,Protocols,SCRT,Secret,+5.32%,-18.67%,+0.70%,$111.71m,111710000,2021-05-18 08:54:27.983755
Secret Bridge,Assets,-,Secret,+5.06%,-18.81%,+0.52%,$111.52m,111520000,2021-05-18 08:54:27.983755
Hyper Finance,Yield,HYFI,Binance,-0.34%,+111%,-0.15%,$107.43m,107430000,2021-05-18 08:54:27.983755
Convex Finance,Yield,CVX,Ethereum,-,-,+23.59%,$105.52m,105520000,2021-05-18 08:54:27.983755
SolFarm,Yield,Token not found,Solana,-,$104.06m,+5.51%,$104.06m,104060000,2021-05-18 08:54:27.983755
TrueFi,Lending,TRU,Ethereum,+1.54%,-0.41%,+0.19%,"$99,728,799",99728799,2021-05-18 08:54:27.983755
SpiritSwap,Dexes,SPIRIT,Fantom,+2.37%,-,+0.84%,"$99,639,579",99639579,2021-05-18 08:54:27.983755
Goose Finance,Yield,EGG,Binance,-1.08%,-14.68%,-0.16%,"$98,533,889",98533889,2021-05-18 08:54:27.983755
SpookySwap,Dexes,BOO,Fantom,+2.33%,-,+1.46%,"$95,330,087",95330087,2021-05-18 08:54:27.983755
Pickle,Yield,PICKLE,Ethereum,-1.63%,-1.37%,+0.25%,"$94,569,654",94569654,2021-05-18 08:54:27.983755
StakeWise,Staking,SWISE,Ethereum,+3.70%,-8.29%,+0.11%,"$92,630,657",92630657,2021-05-18 08:54:27.983755
Flamincome,Yield,FLAG,Ethereum,+0.18%,-11.77%,-0.02%,"$91,799,173",91799173,2021-05-18 08:54:27.983755
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-18 08:54:27.983755
Metronome,Assets,MET,Ethereum,+6.82%,-7.97%,+0.97%,"$86,871,729",86871729,2021-05-18 08:54:27.983755
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-18 08:54:27.983755
BarnBridge,Yield,BOND,Ethereum,-11.66%,"$79,481,809",+2.69%,"$79,481,809",79481809,2021-05-18 08:54:27.983755
Saddle Finance,Dexes,-,Ethereum,+0.38%,-18.80%,-0.23%,"$73,448,899",73448899,2021-05-18 08:54:27.983755
dForce,Lending,DF,Multi-Chain,+3.31%,-5.17%,+0.13%,"$69,866,004",69866004,2021-05-18 08:54:27.983755
BoringDAO,Protocols,BOR,Ethereum,+12.63%,-8.84%,+1.03%,"$67,881,235",67881235,2021-05-18 08:54:27.983755
mStable,Protocols,MTA,Ethereum,+1.46%,-8.43%,-0.44%,"$67,771,169",67771169,2021-05-18 08:54:27.983755
StakeDAO,Yield,SDT,Ethereum,-1.94%,-22.62%,+0.01%,"$67,280,166",67280166,2021-05-18 08:54:27.983755
Defi Swap,Dexes,CRO,Ethereum,+6.24%,-9.24%,+0.19%,"$63,714,983",63714983,2021-05-18 08:54:27.983755
 Lightning Netwo...,Protocols,-,Bitcoin,+6.66%,-13.91%,+0.15%,"$60,619,363",60619363,2021-05-18 08:54:27.983755
xToken,Yield,XTK,Ethereum,+15.93%,-28.31%,+0.77%,"$60,052,596",60052596,2021-05-18 08:54:27.983755
Hegic,Options,HEGIC,Ethereum,+8.23%,-15.56%,+0.39%,"$59,119,881",59119881,2021-05-18 08:54:27.983755
WanSwap Dex,Dexes,WASP,Wanchain,-0.81%,-20.60%,-0.28%,"$57,786,562",57786562,2021-05-18 08:54:27.983755
FutureSwap,Dexes,-,Ethereum,+3.57%,-9.69%,+1.46%,"$57,165,488",57165488,2021-05-18 08:54:27.983755
SharedStake,Staking,SGT,Ethereum,+3.51%,-8.63%,+0.76%,"$56,824,809",56824809,2021-05-18 08:54:27.983755
Zookeeper,Yield,ZOO,Wanchain,-2.85%,-19.56%,+0.35%,"$56,124,430",56124430,2021-05-18 08:54:27.983755
ValueDefi,Yield,VALUE,Multi-Chain,-1.79%,-20.91%,+0.09%,"$55,268,595",55268595,2021-05-18 08:54:27.983755
Orca,Dexes,-,Solana,-1.16%,-0.84%,+0.24%,"$53,744,814",53744814,2021-05-18 08:54:27.983755
imToken,Assets,imBTC,Ethereum,+15.00%,-42.28%,-0.34%,"$53,689,135",53689135,2021-05-18 08:54:27.983755
SecretSwap,Dexes,SEFI,Secret,+17.46%,-,+1.01%,"$53,208,614",53208614,2021-05-18 08:54:27.983755
BasketDAO,Indexes,BASK,Ethereum,+8.21%,-10.23%,+1.85%,"$52,902,467",52902467,2021-05-18 08:54:27.983755
Mimo Defi,Lending,MIMO,Ethereum,+2.46%,-7.03%,+0.05%,"$52,658,519",52658519,2021-05-18 08:54:27.983755
Swipe,Dexes,SXP,Ethereum,+11.76%,-7.10%,+0.15%,"$51,961,311",51961311,2021-05-18 08:54:27.983755
Ruler,Lending,RULER,Ethereum,+5.01%,+8.39%,-0.12%,"$50,475,282",50475282,2021-05-18 08:54:27.983755
BiFi,Lending,BiFi,Multi-Chain,+7.04%,-10.50%,+0.37%,"$46,608,425",46608425,2021-05-18 08:54:27.983755
88mph,Yield,MPH,Ethereum,+2.16%,+8.11%,+0.20%,"$46,392,840",46392840,2021-05-18 08:54:27.983755
Kyber,Dexes,KNC,Ethereum,+8.48%,-15.46%,+0.11%,"$44,546,277",44546277,2021-05-18 08:54:27.983755
Opyn,Options,-,Ethereum,+2.43%,-2.72%,+0.07%,"$42,453,681",42453681,2021-05-18 08:54:27.983755
Wasabix,Yield,WASABI,Ethereum,-3.56%,-10.23%,-0.06%,"$40,482,771",40482771,2021-05-18 08:54:27.983755
dHEDGE,Protocols,DHT,Ethereum,+8.40%,+9.15%,+0.42%,"$40,335,502",40335502,2021-05-18 08:54:27.983755
Indexed Finance,Indexes,NDX,Ethereum,+4.43%,+0.20%,+0.76%,"$38,569,869",38569869,2021-05-18 08:54:27.983755
DerivaDEX,Dexes,DDX,Ethereum,-1.12%,-3.58%,-0.40%,"$36,879,394",36879394,2021-05-18 08:54:27.983755
Serum Swap,Dexes,SRM,Solana,+3.44%,+1.31%,0%,"$34,620,777",34620777,2021-05-18 08:54:27.983755
Bella Protocol,Yield,BEL,Ethereum,+0.11%,-15.16%,-0.00%,"$33,841,386",33841386,2021-05-18 08:54:27.983755
Gnosis,Dexes,GNO,Ethereum,+6.90%,-9.07%,+1.07%,"$32,709,716",32709716,2021-05-18 08:54:27.983755
Ribbon Finance,Options,-,Ethereum,-3.81%,"$32,053,945",+5.31%,"$32,053,945",32053945,2021-05-18 08:54:27.983755
Smoothy,Dexes,-,Ethereum,-0.30%,-12.39%,< 0.0001%,"$31,226,649",31226649,2021-05-18 08:54:27.983755
Enzyme Finance,Yield,MLN,Ethereum,+7.09%,-14.39%,+0.92%,"$30,639,439",30639439,2021-05-18 08:54:27.983755
Swerve,Dexes,SWRV,Ethereum,+0.89%,-5.94%,0%,"$28,500,163",28500163,2021-05-18 08:54:27.983755
PowerPool,Indexes,CVP,Ethereum,+7.10%,+3.27%,+0.34%,"$28,163,870",28163870,2021-05-18 08:54:27.983755
WePiggy,Lending,WPC,Ethereum,+5.77%,-6.86%,+0.14%,"$27,301,858",27301858,2021-05-18 08:54:27.983755
ViperSwap,Dexes,VIPER,Harmony,+6.44%,-,+0.30%,"$26,940,750",26940750,2021-05-18 08:54:27.983755
DeversiFi,Dexes,DVF,Ethereum,+6.30%,-4.72%,+0.68%,"$25,837,847",25837847,2021-05-18 08:54:27.983755
IDEX,Dexes,IDEX,Ethereum,+3.25%,-13.12%,-0.25%,"$24,963,223",24963223,2021-05-18 08:54:27.983755
Penguin Finance,Dexes,PEFI,Avalanche,+16.68%,+3.74%,-0.69%,"$22,908,887",22908887,2021-05-18 08:54:27.983755
PieDAO,Indexes,DOUGH,Ethereum,+8.03%,+42.31%,+0.88%,"$22,826,448",22826448,2021-05-18 08:54:27.983755
DefiDollar DAO,Protocols,DFD,Ethereum,+2.13%,+48.68%,-0.12%,"$22,779,405",22779405,2021-05-18 08:54:27.983755
Gondola Finance,Dexes,GDL,Avalanche,+13.27%,-,-0.19%,"$22,456,260",22456260,2021-05-18 08:54:27.983755
HyperSwap,Dexes,Token not found,Fantom,-,"$22,396,848",+2.93%,"$22,396,848",22396848,2021-05-18 08:54:27.983755
 Mushrooms Finan...,Yield,MM,Ethereum,+4.72%,-25.13%,-0.32%,"$21,701,643",21701643,2021-05-18 08:54:27.983755
Unagii,Yield,-,Ethereum,-2.78%,-2.96%,+0.07%,"$21,451,281",21451281,2021-05-18 08:54:27.983755
Erasure,Protocols,NMR,Ethereum,-16.53%,+36.22%,+5.77%,"$20,371,409",20371409,2021-05-18 08:54:27.983755
Mango Markets,Lending,-,Solana,+2.37%,-8.95%,-0.01%,"$20,061,645",20061645,2021-05-18 08:54:27.983755
Notional,Lending,-,Ethereum,+5.13%,-7.74%,+0.65%,"$19,454,038",19454038,2021-05-18 08:54:27.983755
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-18 08:54:27.983755
ACoconut,Yield,AC,Multi-Chain,-20.09%,-34.05%,-0.13%,"$17,865,250",17865250,2021-05-18 08:54:27.983755
Cryptex,Indexes,CTX,Ethereum,-24.72%,-43.68%,+0.28%,"$16,335,936",16335936,2021-05-18 08:54:27.983755
Stacker Ventures,Yield,STACK,Ethereum,-0.80%,-,+0.06%,"$16,046,251",16046251,2021-05-18 08:54:27.983755
Perlin,Dexes,PERL,Ethereum,+9.89%,-28.86%,-0.93%,"$14,034,492",14034492,2021-05-18 08:54:27.983755
Cometh,Dexes,MUST,Polygon,-,-10.42%,-0.33%,"$13,983,324",13983324,2021-05-18 08:54:27.983755
Energiswap,Dexes,NRG,Energi,-2.72%,-16.81%,+0.26%,"$12,269,496",12269496,2021-05-18 08:54:27.983755
DDEX,Dexes,-,Ethereum,+7.09%,-19.69%,+0.41%,"$11,090,899",11090899,2021-05-18 08:54:27.983755
Honeyswap,Dexes,HNY,xDai,-3.12%,-6.85%,+0.18%,"$11,076,632",11076632,2021-05-18 08:54:27.983755
Fuse,Protocols,FUSE,Multi-Chain,+1.19%,-19.60%,+0.08%,"$10,995,269",10995269,2021-05-18 08:54:27.983755
BondAppetit,Assets,BAG,Ethereum,+0.28%,+23.23%,+0.06%,"$10,349,893",10349893,2021-05-18 08:54:27.983755
Allinx,Yield,INX,Binance,+1.01%,-21.01%,+0.04%,"$9,680,925",9680925,2021-05-18 08:54:27.983755
Hakka Finance,Yield,HAKKA,Ethereum,+2.51%,-9.91%,+0.21%,"$9,093,810",9093810,2021-05-18 08:54:27.983755
Wheat Protocol,Yield,WHEAT,Binance,+2.37%,-7.61%,+0.05%,"$8,661,089",8661089,2021-05-18 08:54:27.983755
Oxygen,Lending,OXY,Solana,-5.41%,-4.16%,-0.08%,"$7,572,620",7572620,2021-05-18 08:54:27.983755
Governor DAO,Protocols,GDAO,Ethereum,-0.23%,-12.47%,+0.29%,"$7,312,907",7312907,2021-05-18 08:54:27.983755
Dev Protocol,Protocols,DEV,Ethereum,+12.47%,-9.22%,+3.65%,"$7,234,061",7234061,2021-05-18 08:54:27.983755
Lydia,Dexes,-,Avalanche,-8.23%,+2.13%,+0.06%,"$7,136,878",7136878,2021-05-18 08:54:27.983755
0.exchange,Dexes,ZERO,Multi-Chain,-9.87%,-34.58%,-0.16%,"$6,670,587",6670587,2021-05-18 08:54:27.983755
DEXTF Protocol,Protocols,DEXTF,Ethereum,+12.19%,-9.55%,+0.15%,"$6,140,450",6140450,2021-05-18 08:54:27.983755
ForTube,Lending,FOR,Ethereum,+5.39%,-22.15%,+0.39%,"$6,120,397",6120397,2021-05-18 08:54:27.983755
Cover Protocol,Insurance,COVER,Ethereum,< 0.0001%,-15.34%,< 0.0001%,"$6,029,284",6029284,2021-05-18 08:54:27.983755
Stafi,Staking,FIS,Ethereum,+3.51%,-9.11%,+0.11%,"$5,320,533",5320533,2021-05-18 08:54:27.983755
Opium,Insurance,OPIUM,Ethereum,-0.41%,-1.22%,< 0.0001%,"$4,860,165",4860165,2021-05-18 08:54:27.983755
Swapr,Dexes,-,Multi-Chain,-3.18%,-0.86%,+0.28%,"$4,600,421",4600421,2021-05-18 08:54:27.983755
Augur,Dexes,REP,Ethereum,+2.64%,-9.65%,+0.22%,"$4,585,476",4585476,2021-05-18 08:54:27.983755
YF Link,Dexes,YFL,Ethereum,+0.89%,-35.00%,0%,"$4,580,445",4580445,2021-05-18 08:54:27.983755
Growth DeFi,Yield,GRO,Ethereum,-5.51%,-29.01%,0%,"$4,506,598",4506598,2021-05-18 08:54:27.983755
zLot,Staking,zLot,Ethereum,+28.67%,+0.39%,-0.64%,"$4,440,821",4440821,2021-05-18 08:54:27.983755
cVault.finance,Assets,CORE,Ethereum,+11.00%,-9.41%,+0.45%,"$4,402,052",4402052,2021-05-18 08:54:27.983755
SnowSwap,Dexes,SNOW,Ethereum,+2.98%,-15.23%,+0.14%,"$4,402,018",4402018,2021-05-18 08:54:27.983755
CreamSwap,Dexes,CREAM,Ethereum,+6.38%,-1.74%,+2.23%,"$4,271,284",4271284,2021-05-18 08:54:27.983755
Auctus,Options,AUC,Ethereum,+8.93%,-23.69%,+0.06%,"$4,124,334",4124334,2021-05-18 08:54:27.983755
Yam Finance,Protocols,YAM,Ethereum,+2.02%,-8.39%,+0.06%,"$3,622,029",3622029,2021-05-18 08:54:27.983755
Olive Cash,Yield,OLIVE,Multi-Chain,+36.01%,+1.68%,+0.12%,"$3,568,831",3568831,2021-05-18 08:54:27.983755
Siren,Options,SI,Ethereum,-2.00%,-15.58%,-3.78%,"$3,427,711",3427711,2021-05-18 08:54:27.983755
XDeFi,Dexes,XDEX,Ethereum,-4.79%,-28.38%,-0.02%,"$2,918,776",2918776,2021-05-18 08:54:27.983755
N3RD Finance,Yield,N3RDz,Ethereum,+6.84%,-24.32%,+0.61%,"$2,859,685",2859685,2021-05-18 08:54:27.983755
Connext,Protocols,-,Ethereum,+1.68%,+43.67%,+0.32%,"$2,744,711",2744711,2021-05-18 08:54:27.983755
ForceDAO,Yield,-,Ethereum,-4.55%,-22.36%,+0.02%,"$2,717,658",2717658,2021-05-18 08:54:27.983755
MCDEX,Dexes,MCB,Ethereum,+8.77%,-9.34%,+0.53%,"$2,526,757",2526757,2021-05-18 08:54:27.983755
BT.Finance,Yield,BT,Ethereum,+5.41%,-14.31%,+0.31%,"$2,443,923",2443923,2021-05-18 08:54:27.983755
FinNexus,Options,FNX,Multi-Chain,-81.65%,-83.92%,-2.92%,"$2,143,235",2143235,2021-05-18 08:54:27.983755
 Robo-Advisor fo...,Yield,-,Ethereum,+7679%,+0.16%,0%,"$1,272,455",1272455,2021-05-18 08:54:27.983755
S Finance,Dexes,SFG,Ethereum,-1.52%,-0.48%,-0.00%,"$1,184,311",1184311,2021-05-18 08:54:27.983755
Jarvis Network,Protocols,JRT,Ethereum,0%,-0.03%,0%,"$1,058,738",1058738,2021-05-18 08:54:27.983755
Strudel Finance,Assets,TRDL,Ethereum,+6.33%,-17.63%,-0.38%,"$1,043,934",1043934,2021-05-18 08:54:27.983755
Primitive,Options,-,Ethereum,-3.67%,-15.77%,+0.18%,"$740,612",740612,2021-05-18 08:54:27.983755
Levinswap,Dexes,LEVIN,xDai,-7.66%,+1.38%,+1.42%,"$720,472",720472,2021-05-18 08:54:27.983755
PEAKDEFI,Yield,PEAK,Ethereum,-3.82%,"$669,802",+0.52%,"$669,802",669802,2021-05-18 08:54:27.983755
Dracula,Yield,DRC,Ethereum,+3.11%,-9.30%,+0.53%,"$538,423",538423,2021-05-18 08:54:27.983755
QIAN,Assets,KUN,Ethereum,+3.21%,-48.59%,-0.35%,"$500,069",500069,2021-05-18 08:54:27.983755
Basis Cash,Assets,BAC,Ethereum,0%,+0.30%,0%,"$404,974",404974,2021-05-18 08:54:27.983755
YetiSwap,Dexes,YTS,Avalanche,-50.54%,-17.49%,0%,"$396,860",396860,2021-05-18 08:54:27.983755
UniTrade,Dexes,TRADE,Ethereum,+5.05%,+0.06%,+0.19%,"$343,928",343928,2021-05-18 08:54:27.983755
YFII,Dexes,YFII,Ethereum,-0.44%,-3.03%,+0.15%,"$309,342",309342,2021-05-18 08:54:27.983755
CoFiX,Dexes,COFI,Ethereum,+2.15%,-12.48%,+0.01%,"$285,730",285730,2021-05-18 08:54:27.983755
DeFiner,Yield,FIN,Ethereum,+2.65%,-32.89%,+0.61%,"$262,796",262796,2021-05-18 08:54:27.983755
SynLev,Protocols,SYN,Ethereum,+8.75%,-9.36%,+0.55%,"$129,356",129356,2021-05-18 08:54:27.983755
Shell Protocol,Dexes,-,Ethereum,< 0.0001%,+0.01%,0%,"$113,665",113665,2021-05-18 08:54:27.983755
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-18 08:54:27.983755
