Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Synthetix,Dexes,SNX,Ethereum,+1.29%,+3.53%,+0.49%,$2.13b,2130000000,2021-05-10 08:04:36.968630
Autofarm,Yield,AUTO,Multi-Chain,-0.23%,+2.37%,+0.40%,$1.78b,1780000000,2021-05-10 08:04:36.968630
Alchemix,Yield,ALCX,Ethereum,+4.79%,+32.47%,+0.08%,$1.7b,1700000000,2021-05-10 08:04:36.968630
Vesper,Yield,VSP,Ethereum,+3.03%,-,-0.49%,$1.68b,1680000000,2021-05-10 08:04:36.968630
Flexa,Protocols,AMP,Ethereum,-0.36%,+22.53%,+0.19%,$1.67b,1670000000,2021-05-10 08:04:36.968630
hBTC,Assets,hBTC,Ethereum,+1.72%,+2.90%,+0.49%,$1.66b,1660000000,2021-05-10 08:04:36.968630
DefiSaver,Protocols,-,Ethereum,+2.44%,+42.37%,+0.32%,$1.48b,1480000000,2021-05-10 08:04:36.968630
Badger DAO,Yield,BADGER,Ethereum,+1.85%,+10.13%,-0.53%,$1.45b,1450000000,2021-05-10 08:04:36.968630
Alpha Finance,Yield,ALPHA,Multi-Chain,+4.43%,-,-2.30%,$1.37b,1370000000,2021-05-10 08:04:36.968630
Wault,Yield,WEX,Binance,+44.40%,-,+0.23%,$1.19b,1190000000,2021-05-10 08:04:36.968630
Nerve,Dexes,NRV,Binance,-2.28%,-,+0.15%,$965.05m,965050000,2021-05-10 08:04:36.968630
Raydium,Dexes,RAY,Solana,+2.08%,-7.09%,-0.66%,$911.95m,911950000,2021-05-10 08:04:36.968630
RenVM,Assets,REN,Multi-Chain,+0.85%,-0.15%,-0.36%,$887.99m,887990000,2021-05-10 08:04:36.968630
Anchor,Lending,ANC,Terra,+5.22%,-2.17%,-0.06%,$800.1m,800100000,2021-05-10 08:04:36.968630
Tornado Cash,Protocols,-,Ethereum,+5.33%,+43.57%,+1.08%,$760.4m,760400000,2021-05-10 08:04:36.968630
Thorchain,Dexes,RUNE,Binance,-5.93%,+13.90%,+0.17%,$672.06m,672060000,2021-05-10 08:04:36.968630
Nexus Mutual,Insurance,NXM,Ethereum,+4.82%,+35.11%,+1.08%,$670.84m,670840000,2021-05-10 08:04:36.968630
KeeperDAO,Yield,ROOK,Ethereum,+2.45%,+19.14%,+0.73%,$616.82m,616820000,2021-05-10 08:04:36.968630
Uniswap v3,Dexes,UNI,Ethereum,+14.82%,-,-0.46%,$601.65m,601650000,2021-05-10 08:04:36.968630
Serum,Dexes,SRM,Solana,-,-,+45.77%,$597.37m,597370000,2021-05-10 08:04:36.968630
bZx,Lending,BZRX,Ethereum,+0.73%,-5.02%,+0.08%,$590.88m,590880000,2021-05-10 08:04:36.968630
Harvest Finance,Yield,FARM,Ethereum,+3.04%,+9.67%,0%,$574.44m,574440000,2021-05-10 08:04:36.968630
Unit Protocol,Protocols,DUCK,Ethereum,+9.25%,+23.01%,-0.59%,$558.73m,558730000,2021-05-10 08:04:36.968630
Fantom,Protocols,FTM,Multi-Chain,+15.58%,-6.73%,-1.56%,$536.82m,536820000,2021-05-10 08:04:36.968630
Quickswap,Dexes,QUICK,Polygon,+3.77%,-,+0.42%,$530.48m,530480000,2021-05-10 08:04:36.968630
Stacks,Protocols,STX,Stacks,-20.76%,-28.31%,0%,$521.78m,521780000,2021-05-10 08:04:36.968630
Fei Protocol,Assets,FEI,Ethereum,+2.35%,-,-0.09%,$519.34m,519340000,2021-05-10 08:04:36.968630
ACryptoS,Yield,ACS,Binance,+5.35%,-,+0.39%,$457.99m,457990000,2021-05-10 08:04:36.968630
Integral,Dexes,-,Ethereum,+2.43%,-,+0.54%,$419.05m,419050000,2021-05-10 08:04:36.968630
KEEP Network,Assets,KEEP,Ethereum,+2.73%,+3.10%,+0.91%,$405.66m,405660000,2021-05-10 08:04:36.968630
DefiChain,Protocols,DFI,DefiChain,+3.85%,+16.01%,-0.16%,$395.39m,395390000,2021-05-10 08:04:36.968630
Wing Finance,Lending,WING,Ontology,+2.72%,+11.97%,+0.27%,$382.28m,382280000,2021-05-10 08:04:36.968630
Pangolin,Dexes,PNG,Avalanche,+8.84%,+27.89%,+0.74%,$377.86m,377860000,2021-05-10 08:04:36.968630
Reflexer,Assets,RAI,Ethereum,+12.88%,-,+0.74%,$377.75m,377750000,2021-05-10 08:04:36.968630
Set Protocol,Indexes,-,Ethereum,+5.50%,-,+0.52%,$370.18m,370180000,2021-05-10 08:04:36.968630
CREAM Finance,Lending,CREAM,Ethereum,+3.36%,+7.60%,+0.81%,$362.95m,362950000,2021-05-10 08:04:36.968630
Kava,Lending,KAVA,Multi-Chain,+7.72%,$351.5m,+4.86%,$351.5m,351500000,2021-05-10 08:04:36.968630
1inch,Dexes,1INCH,Ethereum,-3.08%,+3.05%,-0.14%,$348.87m,348870000,2021-05-10 08:04:36.968630
Flamingo Finance,Dexes,FLM,NEO,+2.83%,-,-0.09%,$339.1m,339100000,2021-05-10 08:04:36.968630
Index Coop,Indexes,INDEX,Ethereum,+5.15%,+21.48%,+0.59%,$309.49m,309490000,2021-05-10 08:04:36.968630
dYdX,Dexes,-,Ethereum,+2.09%,-,+0.47%,$297.46m,297460000,2021-05-10 08:04:36.968630
B.Protocol,Lending,BPRO,Ethereum,+0.07%,-,+0.85%,$267.24m,267240000,2021-05-10 08:04:36.968630
StakeHound,Staking,-,Ethereum,+5.11%,-,+0.74%,$261.46m,261460000,2021-05-10 08:04:36.968630
Loopring,Dexes,LRC,Ethereum,+2.75%,+10.24%,+0.31%,$250.42m,250420000,2021-05-10 08:04:36.968630
Sablier Finance,Protocols,-,Ethereum,+0.94%,-5.82%,-0.47%,$236.14m,236140000,2021-05-10 08:04:36.968630
ZilSwap,Dexes,ZWAP,Zilliqa,+10.69%,-,-0.21%,$232.92m,232920000,2021-05-10 08:04:36.968630
PoolTogether,Protocols,POOL,Ethereum,+4.53%,+6.63%,-0.36%,$226.78m,226780000,2021-05-10 08:04:36.968630
UMA Protocol,Protocols,UMA,Ethereum,+2.25%,+8.01%,+0.43%,$221.55m,221550000,2021-05-10 08:04:36.968630
Idle Finance,Yield,IDLE,Ethereum,+5.54%,+26.69%,-0.37%,$211.52m,211520000,2021-05-10 08:04:36.968630
yAxis,Yield,YAX,Ethereum,+0.97%,-12.80%,+0.16%,$186.91m,186910000,2021-05-10 08:04:36.968630
Ankr,Staking,ANKR,Ethereum,+5.31%,-,+0.74%,$182.6m,182600000,2021-05-10 08:04:36.968630
MANTRA DAO,Protocols,OM,Ethereum,+3.85%,+28.42%,+0.45%,$172.25m,172250000,2021-05-10 08:04:36.968630
DODO,Dexes,DODO,Ethereum,+2.78%,+8.41%,+0.27%,$171.28m,171280000,2021-05-10 08:04:36.968630
Unslashed,Insurance,USF,Ethereum,+4.65%,+33.74%,+0.59%,$166.08m,166080000,2021-05-10 08:04:36.968630
OnX.Finance,Lending,ONX,Ethereum,+3.71%,+18.31%,+0.66%,$147.95m,147950000,2021-05-10 08:04:36.968630
Secret Network,Protocols,SCRT,Secret,+4.20%,+26.36%,+0.43%,$143.96m,143960000,2021-05-10 08:04:36.968630
Secret Bridge,Assets,-,Secret,+4.20%,+26.36%,+0.43%,$143.96m,143960000,2021-05-10 08:04:36.968630
Goose Finance,Yield,EGG,Binance,+1.56%,-6.42%,+0.09%,$123.07m,123070000,2021-05-10 08:04:36.968630
Deus,Protocols,DEUS,Multi-Chain,+12.58%,+52.95%,+0.42%,$122.63m,122630000,2021-05-10 08:04:36.968630
Flamincome,Yield,FLAG,Ethereum,+1.64%,+7.78%,-0.33%,$108.67m,108670000,2021-05-10 08:04:36.968630
TrueFi,Lending,TRU,Ethereum,+4.13%,+10.13%,-0.16%,$105.63m,105630000,2021-05-10 08:04:36.968630
StakeWise,Staking,SWISE,Ethereum,+5.47%,+34.62%,+0.74%,$104.35m,104350000,2021-05-10 08:04:36.968630
Metronome,Assets,MET,Ethereum,+10.07%,+30.81%,-0.01%,$100.74m,100740000,2021-05-10 08:04:36.968630
Pickle,Yield,PICKLE,Ethereum,+3.04%,+134%,+0.38%,"$98,139,190",98139190,2021-05-10 08:04:36.968630
ValueDefi,Yield,VALUE,Multi-Chain,-26.86%,-90.07%,-6.32%,"$96,735,793",96735793,2021-05-10 08:04:36.968630
Saddle Finance,Dexes,-,Ethereum,+1.31%,-,-0.38%,"$94,563,452",94563452,2021-05-10 08:04:36.968630
xToken,Yield,XTK,Ethereum,-1.64%,-0.72%,+0.07%,"$93,390,668",93390668,2021-05-10 08:04:36.968630
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-10 08:04:36.968630
BarnBridge,Yield,BOND,Ethereum,+4.46%,+11.37%,+0.06%,"$89,948,065",89948065,2021-05-10 08:04:36.968630
xDAI Stake,Protocols,STAKE,Ethereum,+3.67%,+9.15%,+0.23%,"$89,295,812",89295812,2021-05-10 08:04:36.968630
StakeDAO,Yield,SDT,Ethereum,+0.83%,-0.72%,-0.04%,"$89,068,416",89068416,2021-05-10 08:04:36.968630
imToken,Assets,imBTC,Ethereum,+10.11%,+18.87%,+0.49%,"$82,854,624",82854624,2021-05-10 08:04:36.968630
SpookySwap,Dexes,BOO,Fantom,+28.39%,-,-0.02%,"$81,388,273",81388273,2021-05-10 08:04:36.968630
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-10 08:04:36.968630
mStable,Protocols,MTA,Ethereum,+1.64%,+2.17%,+0.08%,"$79,755,886",79755886,2021-05-10 08:04:36.968630
BoringDAO,Protocols,BOR,Ethereum,+2.18%,+7.28%,+0.21%,"$79,616,273",79616273,2021-05-10 08:04:36.968630
dForce,Lending,DF,Multi-Chain,+2.13%,+9.50%,+0.23%,"$76,203,699",76203699,2021-05-10 08:04:36.968630
Defi Swap,Dexes,CRO,Ethereum,+3.70%,+14.74%,-0.17%,"$75,319,064",75319064,2021-05-10 08:04:36.968630
 Lightning Netwo...,Protocols,-,Bitcoin,+1.55%,-,-0.54%,"$75,256,916",75256916,2021-05-10 08:04:36.968630
Hegic,Options,HEGIC,Ethereum,+3.82%,+22.40%,+0.88%,"$74,763,660",74763660,2021-05-10 08:04:36.968630
WanSwap Dex,Dexes,WASP,Wanchain,+14.87%,+29.87%,+0.31%,"$74,347,388",74347388,2021-05-10 08:04:36.968630
Zookeeper,Yield,ZOO,Wanchain,+35.38%,+45.90%,+39.01%,"$69,578,828",69578828,2021-05-10 08:04:36.968630
BasketDAO,Indexes,BASK,Ethereum,-6.22%,-22.74%,-0.03%,"$65,179,090",65179090,2021-05-10 08:04:36.968630
SharedStake,Staking,SGT,Ethereum,+4.37%,+30.47%,+0.02%,"$65,097,966",65097966,2021-05-10 08:04:36.968630
FutureSwap,Dexes,-,Ethereum,+1.85%,+8.43%,-0.17%,"$64,665,533",64665533,2021-05-10 08:04:36.968630
Kyber,Dexes,KNC,Ethereum,-0.03%,-,-0.14%,"$60,878,283",60878283,2021-05-10 08:04:36.968630
Mimo Defi,Lending,MIMO,Ethereum,+3.53%,+24.69%,-0.18%,"$59,255,441",59255441,2021-05-10 08:04:36.968630
Swipe,Dexes,SXP,Ethereum,+4.63%,+11.32%,-0.08%,"$59,073,781",59073781,2021-05-10 08:04:36.968630
BiFi,Lending,BiFi,Multi-Chain,+4.52%,+1.69%,+0.17%,"$57,651,605",57651605,2021-05-10 08:04:36.968630
Orca,Dexes,-,Solana,+0.81%,+0.35%,+0.21%,"$55,980,898",55980898,2021-05-10 08:04:36.968630
Hyper Finance,Yield,HYFI,Binance,-26.17%,-24.24%,-0.00%,"$50,891,343",50891343,2021-05-10 08:04:36.968630
Ruler,Lending,RULER,Ethereum,-2.18%,-,+0.14%,"$48,295,448",48295448,2021-05-10 08:04:36.968630
Wasabix,Yield,WASABI,Ethereum,+1.75%,-37.39%,-0.21%,"$45,955,434",45955434,2021-05-10 08:04:36.968630
Opyn,Options,-,Ethereum,+5.63%,-,+0.77%,"$45,913,028",45913028,2021-05-10 08:04:36.968630
88mph,Yield,MPH,Ethereum,-0.44%,-3.32%,+0.27%,"$45,154,892",45154892,2021-05-10 08:04:36.968630
Bella Protocol,Yield,BEL,Ethereum,+3.22%,-,-0.13%,"$42,249,584",42249584,2021-05-10 08:04:36.968630
Indexed Finance,Indexes,NDX,Ethereum,+4.67%,-,+1.28%,"$42,027,961",42027961,2021-05-10 08:04:36.968630
dHEDGE,Protocols,DHT,Ethereum,+3.24%,+13.55%,+0.19%,"$38,529,012",38529012,2021-05-10 08:04:36.968630
Gnosis,Dexes,GNO,Ethereum,+3.34%,+22.23%,-0.19%,"$38,079,770",38079770,2021-05-10 08:04:36.968630
DerivaDEX,Dexes,DDX,Ethereum,-0.30%,+2.41%,-0.12%,"$37,497,593",37497593,2021-05-10 08:04:36.968630
Enzyme Finance,Yield,MLN,Ethereum,+2.59%,+10.10%,-0.22%,"$37,383,271",37383271,2021-05-10 08:04:36.968630
Serum Swap,Dexes,SRM,Solana,+0.13%,+1.65%,0%,"$36,323,391",36323391,2021-05-10 08:04:36.968630
Smoothy,Dexes,-,Ethereum,-0.99%,-50.40%,-0.07%,"$35,836,057",35836057,2021-05-10 08:04:36.968630
Ribbon Finance,Options,-,Ethereum,+3.96%,+65.56%,+0.46%,"$35,203,791",35203791,2021-05-10 08:04:36.968630
 Mushrooms Finan...,Yield,MM,Ethereum,+1.84%,+39.89%,-0.06%,"$31,311,101",31311101,2021-05-10 08:04:36.968630
WePiggy,Lending,WPC,Ethereum,+2.28%,+11.37%,-0.70%,"$30,840,860",30840860,2021-05-10 08:04:36.968630
Cryptex,Indexes,CTX,Ethereum,+4.20%,+31.49%,+0.74%,"$30,495,808",30495808,2021-05-10 08:04:36.968630
Swerve,Dexes,SWRV,Ethereum,-0.13%,+15.00%,< 0.0001%,"$30,398,917",30398917,2021-05-10 08:04:36.968630
IDEX,Dexes,IDEX,Ethereum,+2.14%,+14.52%,-0.09%,"$30,137,600",30137600,2021-05-10 08:04:36.968630
ACoconut,Yield,AC,Multi-Chain,+0.58%,+5.16%,+0.26%,"$30,020,621",30020621,2021-05-10 08:04:36.968630
DeversiFi,Dexes,DVF,Ethereum,+3.63%,+22.05%,+0.55%,"$28,745,740",28745740,2021-05-10 08:04:36.968630
PowerPool,Indexes,CVP,Ethereum,+1.65%,-,+0.02%,"$28,552,036",28552036,2021-05-10 08:04:36.968630
Penguin Finance,Dexes,PEFI,Avalanche,+4.91%,+38.78%,+0.26%,"$24,624,763",24624763,2021-05-10 08:04:36.968630
Mango Markets,Lending,-,Solana,+3.67%,+13.25%,+0.53%,"$23,146,423",23146423,2021-05-10 08:04:36.968630
Unagii,Yield,-,Ethereum,+0.50%,+28.64%,+0.28%,"$22,545,025",22545025,2021-05-10 08:04:36.968630
Notional,Lending,-,Ethereum,+2.40%,-,-0.16%,"$21,749,261",21749261,2021-05-10 08:04:36.968630
Cometh,Dexes,MUST,Polygon,-10.30%,-,+0.16%,"$19,087,325",19087325,2021-05-10 08:04:36.968630
Perlin,Dexes,PERL,Ethereum,-0.01%,-,-0.07%,"$18,302,904",18302904,2021-05-10 08:04:36.968630
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-10 08:04:36.968630
Erasure,Protocols,NMR,Ethereum,+4.58%,-0.95%,-0.23%,"$17,733,109",17733109,2021-05-10 08:04:36.968630
PieDAO,Indexes,DOUGH,Ethereum,+2.29%,+2.72%,+0.13%,"$16,940,398",16940398,2021-05-10 08:04:36.968630
Energiswap,Protocols,NRG,Energi,+0.40%,-1.13%,+0.13%,"$15,294,825",15294825,2021-05-10 08:04:36.968630
DDEX,Dexes,-,Ethereum,+3.67%,+29.89%,-0.15%,"$14,527,969",14527969,2021-05-10 08:04:36.968630
Fuse,Protocols,FUSE,Multi-Chain,-4.73%,+7.85%,-0.00%,"$14,032,796",14032796,2021-05-10 08:04:36.968630
Allinx,Yield,INX,Binance,+4.04%,+9.96%,-0.31%,"$13,273,822",13273822,2021-05-10 08:04:36.968630
DefiDollar,Protocols,DFD,Ethereum,0%,+1.02%,0%,"$13,243,830",13243830,2021-05-10 08:04:36.968630
FinNexus,Options,FNX,Multi-Chain,+0.58%,+3.43%,-0.03%,"$13,023,913",13023913,2021-05-10 08:04:36.968630
Honeyswap,Dexes,HNY,xDai,+3.53%,+3.96%,-0.58%,"$12,256,678",12256678,2021-05-10 08:04:36.968630
0.exchange,Dexes,ZERO,Multi-Chain,-,-3.68%,+0.03%,"$11,611,898",11611898,2021-05-10 08:04:36.968630
Hakka Finance,Yield,HAKKA,Ethereum,+4.53%,+31.29%,+1.09%,"$10,540,721",10540721,2021-05-10 08:04:36.968630
Governor DAO,Protocols,GDAO,Ethereum,+11.57%,+8.79%,+0.01%,"$8,853,198",8853198,2021-05-10 08:04:36.968630
ForTube,Lending,FOR,Ethereum,+6.66%,+0.62%,-0.10%,"$8,345,655",8345655,2021-05-10 08:04:36.968630
Oxygen,Lending,OXY,Solana,+2.34%,+4.52%,+0.04%,"$8,285,297",8285297,2021-05-10 08:04:36.968630
YF Link,Dexes,YFL,Ethereum,+0.88%,+5.89%,+3.07%,"$8,169,378",8169378,2021-05-10 08:04:36.968630
BondAppetit,Assets,BAG,Ethereum,-0.07%,+2.70%,0%,"$8,025,616",8025616,2021-05-10 08:04:36.968630
Dev Protocol,Protocols,DEV,Ethereum,-3.16%,+76.34%,-0.51%,"$8,009,972",8009972,2021-05-10 08:04:36.968630
DEXTF Protocol,Protocols,DEXTF,Ethereum,+3.59%,+25.52%,-0.11%,"$7,606,292",7606292,2021-05-10 08:04:36.968630
Cover Protocol,Insurance,COVER,Ethereum,-3.09%,+4.46%,< 0.0001%,"$7,144,724",7144724,2021-05-10 08:04:36.968630
Lydia,Dexes,-,Avalanche,+4.48%,+28.41%,-0.12%,"$7,070,332",7070332,2021-05-10 08:04:36.968630
Auctus,Options,AUC,Ethereum,-2.41%,+25.69%,+0.19%,"$6,550,621",6550621,2021-05-10 08:04:36.968630
Stafi,Staking,FIS,Ethereum,+5.11%,+32.02%,+0.74%,"$6,123,946",6123946,2021-05-10 08:04:36.968630
Growth DeFi,Yield,GRO,Ethereum,+25.08%,-4.65%,0%,"$5,828,463",5828463,2021-05-10 08:04:36.968630
Yam Finance,Protocols,YAM,Ethereum,+3.12%,-,0%,"$5,715,142",5715142,2021-05-10 08:04:36.968630
zLot,Staking,zLot,Ethereum,+6.75%,+15.63%,+2.11%,"$5,380,797",5380797,2021-05-10 08:04:36.968630
SnowSwap,Dexes,SNOW,Ethereum,+3.49%,+17.99%,+0.65%,"$5,360,048",5360048,2021-05-10 08:04:36.968630
Augur,Dexes,REP,Ethereum,+4.75%,+6979%,+1.06%,"$5,309,899",5309899,2021-05-10 08:04:36.968630
cVault.finance,Assets,CORE,Ethereum,+1.09%,-82.25%,+0.01%,"$5,188,725",5188725,2021-05-10 08:04:36.968630
Opium,Insurance,OPIUM,Ethereum,-0.01%,+79.12%,-0.01%,"$4,979,853",4979853,2021-05-10 08:04:36.968630
Swapr,Dexes,-,Multi-Chain,+36.19%,+48.63%,+0.02%,"$4,740,081",4740081,2021-05-10 08:04:36.968630
CreamSwap,Dexes,CREAM,Ethereum,+3.51%,-,-0.07%,"$4,672,675",4672675,2021-05-10 08:04:36.968630
N3RD Finance,Yield,N3RDz,Ethereum,+8.94%,+43.76%,+0.89%,"$4,424,856",4424856,2021-05-10 08:04:36.968630
Siren,Options,SI,Ethereum,+0.14%,+9.07%,+0.18%,"$4,285,794",4285794,2021-05-10 08:04:36.968630
XDeFi,Dexes,XDEX,Ethereum,-9.24%,+32.69%,0%,"$3,994,623",3994623,2021-05-10 08:04:36.968630
Olive Cash,Yield,OLIVE,Multi-Chain,-1.18%,-16.07%,-0.12%,"$3,942,176",3942176,2021-05-10 08:04:36.968630
ForceDAO,Yield,-,Ethereum,-38.01%,-57.89%,-19.16%,"$3,431,086",3431086,2021-05-10 08:04:36.968630
MCDEX,Dexes,MCB,Ethereum,+4.54%,+33.36%,-0.14%,"$2,949,523",2949523,2021-05-10 08:04:36.968630
BT.Finance,Yield,BT,Ethereum,-0.52%,-11.53%,+0.43%,"$2,913,443",2913443,2021-05-10 08:04:36.968630
Connext,Protocols,-,Ethereum,+28.73%,-,-0.46%,"$1,958,302",1958302,2021-05-10 08:04:36.968630
Strudel Finance,Assets,TRDL,Ethereum,+0.98%,+2.21%,-0.87%,"$1,358,295",1358295,2021-05-10 08:04:36.968630
Jarvis Network,Protocols,JRT,Ethereum,-0.25%,-0.58%,-0.25%,"$1,056,474",1056474,2021-05-10 08:04:36.968630
QIAN,Assets,KUN,Ethereum,+0.78%,-4.00%,-0.19%,"$1,037,354",1037354,2021-05-10 08:04:36.968630
Primitive,Options,-,Ethereum,-1.87%,-,-0.05%,"$932,072",932072,2021-05-10 08:04:36.968630
S Finance,Dexes,SFG,Ethereum,-0.22%,+1.85%,+0.03%,"$896,328",896328,2021-05-10 08:04:36.968630
Levinswap,Dexes,LEVIN,xDai,+1.45%,-2.74%,0%,"$780,576",780576,2021-05-10 08:04:36.968630
PEAKDEFI,Yield,PEAK,Ethereum,-0.23%,+22.20%,-0.25%,"$673,227",673227,2021-05-10 08:04:36.968630
Dracula,Yield,DRC,Ethereum,+0.33%,-12.23%,+0.63%,"$626,373",626373,2021-05-10 08:04:36.968630
YetiSwap,Dexes,YTS,Avalanche,+1.17%,-7.21%,0%,"$592,544",592544,2021-05-10 08:04:36.968630
DeFiner,Yield,FIN,Ethereum,+4.00%,-,-0.23%,"$433,186",433186,2021-05-10 08:04:36.968630
Basis Cash,Assets,BAC,Ethereum,0%,"$403,782",0%,"$403,782",403782,2021-05-10 08:04:36.968630
UniTrade,Dexes,TRADE,Ethereum,+2.54%,+20.20%,+0.54%,"$355,297",355297,2021-05-10 08:04:36.968630
CoFiX,Dexes,COFI,Ethereum,+3.77%,+21.34%,+0.86%,"$345,154",345154,2021-05-10 08:04:36.968630
YFII,Dexes,YFII,Ethereum,-3.97%,-46.67%,+0.23%,"$314,956",314956,2021-05-10 08:04:36.968630
SynLev,Protocols,SYN,Ethereum,+4.63%,+33.71%,+0.41%,"$149,586",149586,2021-05-10 08:04:36.968630
Shell Protocol,Dexes,-,Ethereum,0%,"$113,656",< 0.0001%,"$113,656",113656,2021-05-10 08:04:36.968630
 Robo-Advisor fo...,Yield,-,Ethereum,+1.04%,-31.88%,+0.12%,"$30,919",30919,2021-05-10 08:04:36.968630
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-10 08:04:36.968630
