Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Lido,Staking,LDO,Multi-Chain,-0.43%,-1.36%,-0.66%,$2.12b,2120000000,2021-05-16 11:14:50.307883
Autofarm,Yield,AUTO,Multi-Chain,+3.75%,-5.76%,+0.57%,$1.7b,1700000000,2021-05-16 11:14:50.307883
hBTC,Assets,hBTC,Ethereum,-0.46%,-3.95%,-0.39%,$1.56b,1560000000,2021-05-16 11:14:50.307883
Alchemix,Yield,ALCX,Ethereum,-1.72%,-7.22%,-0.30%,$1.55b,1550000000,2021-05-16 11:14:50.307883
Flexa,Protocols,AMP,Ethereum,-3.41%,-11.86%,-0.06%,$1.45b,1450000000,2021-05-16 11:14:50.307883
DefiSaver,Protocols,-,Ethereum,-3.91%,-5.14%,-1.15%,$1.38b,1380000000,2021-05-16 11:14:50.307883
Vesper,Yield,VSP,Ethereum,-3.97%,-15.66%,-0.63%,$1.38b,1380000000,2021-05-16 11:14:50.307883
Alpha Finance,Yield,ALPHA,Multi-Chain,+4.43%,-,-2.30%,$1.37b,1370000000,2021-05-16 11:14:50.307883
Uniswap v3,Dexes,UNI,Ethereum,+4.78%,+92.94%,+0.02%,$1.02b,1020000000,2021-05-16 11:14:50.307883
Badger DAO,Yield,BADGER,Ethereum,-0.89%,-30.39%,-0.27%,$995.42m,995420000,2021-05-16 11:14:50.307883
Wault,Yield,WEX,Binance,+3.24%,-4.98%,+0.22%,$827.13m,827130000,2021-05-16 11:14:50.307883
Anchor,Lending,ANC,Terra,+3.44%,+0.15%,+0.90%,$782.62m,782620000,2021-05-16 11:14:50.307883
Raydium,Dexes,RAY,Solana,+3.07%,-13.55%,+0.10%,$775.51m,775510000,2021-05-16 11:14:50.307883
RenVM,Assets,REN,Multi-Chain,+0.39%,-13.34%,-0.34%,$757.51m,757510000,2021-05-16 11:14:50.307883
Nerve,Dexes,NRV,Binance,+1.86%,-30.25%,-0.12%,$684.68m,684680000,2021-05-16 11:14:50.307883
Quickswap,Dexes,QUICK,Polygon,+0.29%,+28.05%,-0.07%,$669.56m,669560000,2021-05-16 11:14:50.307883
Tornado Cash,Protocols,-,Ethereum,-4.57%,-7.86%,-0.48%,$666.83m,666830000,2021-05-16 11:14:50.307883
Thorchain,Dexes,RUNE,Binance,-2.48%,-12.10%,+0.11%,$619.79m,619790000,2021-05-16 11:14:50.307883
Nexus Mutual,Insurance,NXM,Ethereum,-3.28%,-3.55%,-1.29%,$618.81m,618810000,2021-05-16 11:14:50.307883
Serum,Dexes,SRM,Solana,+4.22%,-,+4.63%,$590.77m,590770000,2021-05-16 11:14:50.307883
Unit Protocol,Protocols,DUCK,Ethereum,-0.35%,+11.33%,-1.41%,$584.4m,584400000,2021-05-16 11:14:50.307883
Harvest Finance,Yield,FARM,Ethereum,-3.08%,-11.55%,+0.12%,$495.26m,495260000,2021-05-16 11:14:50.307883
Fei Protocol,Assets,FEI,Ethereum,-1.80%,-4.08%,-0.57%,$490.72m,490720000,2021-05-16 11:14:50.307883
ACryptoS,Yield,ACS,Binance,+12.91%,+10.43%,+3.08%,$483.43m,483430000,2021-05-16 11:14:50.307883
Stacks,Protocols,STX,Stacks,0%,-34.12%,+0.62%,$438.4m,438400000,2021-05-16 11:14:50.307883
bZx,Lending,BZRX,Ethereum,-7.66%,-,-1.41%,$416.51m,416510000,2021-05-16 11:14:50.307883
Fantom,Protocols,FTM,Multi-Chain,+0.09%,-13.94%,-2.68%,$416m,416000000,2021-05-16 11:14:50.307883
Set Protocol,Indexes,-,Ethereum,-2.50%,+8.00%,-0.76%,$382.88m,382880000,2021-05-16 11:14:50.307883
KEEP Network,Assets,KEEP,Ethereum,-2.76%,-8.50%,-0.89%,$359.84m,359840000,2021-05-16 11:14:50.307883
DefiChain,Protocols,DFI,DefiChain,-1.05%,-8.41%,-0.89%,$350.13m,350130000,2021-05-16 11:14:50.307883
Wing Finance,Lending,WING,Ontology,+0.16%,-9.54%,-0.04%,$342.42m,342420000,2021-05-16 11:14:50.307883
Integral,Dexes,-,Ethereum,-4.18%,-20.23%,-0.40%,$330.04m,330040000,2021-05-16 11:14:50.307883
Pangolin,Dexes,PNG,Avalanche,-4.19%,-6.21%,-0.44%,$328.46m,328460000,2021-05-16 11:14:50.307883
Index Coop,Indexes,INDEX,Ethereum,-2.73%,+8.80%,-0.66%,$327.84m,327840000,2021-05-16 11:14:50.307883
CREAM Finance,Lending,CREAM,Ethereum,-4.50%,-7.98%,-0.78%,$322.59m,322590000,2021-05-16 11:14:50.307883
Kava,Lending,KAVA,Multi-Chain,+1.40%,-10.37%,+0.14%,$304.8m,304800000,2021-05-16 11:14:50.307883
dYdX,Dexes,-,Ethereum,-5.18%,-3.99%,-0.46%,$281.01m,281010000,2021-05-16 11:14:50.307883
Flamingo Finance,Dexes,FLM,NEO,+1.51%,-20.75%,+0.39%,$263.3m,263300000,2021-05-16 11:14:50.307883
Idle Finance,Yield,IDLE,Ethereum,+22.25%,$248.38m,+5.30%,$248.38m,248380000,2021-05-16 11:14:50.307883
StakeHound,Staking,-,Ethereum,-3.13%,-3.62%,-0.52%,$243.94m,243940000,2021-05-16 11:14:50.307883
Loopring,Dexes,LRC,Ethereum,-2.47%,-0.29%,-0.79%,$243.8m,243800000,2021-05-16 11:14:50.307883
Reflexer,Assets,RAI,Ethereum,-6.85%,-35.95%,-0.52%,$238.54m,238540000,2021-05-16 11:14:50.307883
PoolTogether,Protocols,POOL,Ethereum,-0.27%,+5.33%,-0.22%,$231.98m,231980000,2021-05-16 11:14:50.307883
B.Protocol,Lending,BPRO,Ethereum,-7.44%,-13.71%,-1.60%,$231.05m,231050000,2021-05-16 11:14:50.307883
Dfyn Network,Dexes,DFYN,Polygon,-,-,-0.17%,$212.05m,212050000,2021-05-16 11:14:50.307883
UMA Protocol,Protocols,UMA,Ethereum,-2.30%,-4.90%,-0.30%,$208.29m,208290000,2021-05-16 11:14:50.307883
Sablier Finance,Protocols,-,Ethereum,+4.26%,-13.11%,-1.50%,$206.12m,206120000,2021-05-16 11:14:50.307883
ZilSwap,Dexes,ZWAP,Zilliqa,+2.75%,-15.37%,+0.33%,$181.49m,181490000,2021-05-16 11:14:50.307883
DODO,Dexes,DODO,Ethereum,+2.31%,+4.39%,-0.10%,$178.62m,178620000,2021-05-16 11:14:50.307883
Ankr,Staking,ANKR,Ethereum,-3.08%,-3.12%,-0.52%,$170.92m,170920000,2021-05-16 11:14:50.307883
MANTRA DAO,Protocols,OM,Ethereum,-2.93%,-7.00%,-0.81%,$156.03m,156030000,2021-05-16 11:14:50.307883
Unslashed,Insurance,USF,Ethereum,-2.98%,-3.62%,-1.29%,$154.79m,154790000,2021-05-16 11:14:50.307883
1inch,Dexes,1INCH,Ethereum,-19.40%,-57.63%,+0.53%,$153.98m,153980000,2021-05-16 11:14:50.307883
yAxis,Yield,YAX,Ethereum,-1.31%,-17.79%,-0.13%,$152.61m,152610000,2021-05-16 11:14:50.307883
KeeperDAO,Yield,ROOK,Ethereum,-8.44%,-76.56%,-0.38%,$139.94m,139940000,2021-05-16 11:14:50.307883
OnX.Finance,Lending,ONX,Ethereum,-3.35%,-9.26%,-0.76%,$130.9m,130900000,2021-05-16 11:14:50.307883
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-16 11:14:50.307883
Hyper Finance,Yield,HYFI,Binance,+15.83%,+77.07%,+0.15%,$121.12m,121120000,2021-05-16 11:14:50.307883
Secret Network,Protocols,SCRT,Secret,-1.80%,-15.12%,-0.74%,$118.19m,118190000,2021-05-16 11:14:50.307883
Secret Bridge,Assets,-,Secret,-1.80%,-15.12%,-0.57%,$118.19m,118190000,2021-05-16 11:14:50.307883
Goose Finance,Yield,EGG,Binance,+1.84%,-10.32%,-0.04%,$110.16m,110160000,2021-05-16 11:14:50.307883
TrueFi,Lending,TRU,Ethereum,-0.56%,+2.99%,-0.16%,$103.39m,103390000,2021-05-16 11:14:50.307883
StakeWise,Staking,SWISE,Ethereum,-2.69%,-1.38%,-0.52%,"$99,271,210",99271210,2021-05-16 11:14:50.307883
Flamincome,Yield,FLAG,Ethereum,-0.76%,-9.39%,-0.33%,"$96,686,506",96686506,2021-05-16 11:14:50.307883
SpiritSwap,Dexes,SPIRIT,Fantom,-0.28%,-,-0.41%,"$96,611,563",96611563,2021-05-16 11:14:50.307883
Pickle,Yield,PICKLE,Ethereum,-0.66%,+1.09%,-0.22%,"$96,429,722",96429722,2021-05-16 11:14:50.307883
SolFarm,Yield,Token not found,Solana,-,"$96,104,264",+3.85%,"$96,104,264",96104264,2021-05-16 11:14:50.307883
SpookySwap,Dexes,BOO,Fantom,+5.92%,-,-0.12%,"$95,288,997",95288997,2021-05-16 11:14:50.307883
Metronome,Assets,MET,Ethereum,-3.21%,+1.81%,-0.04%,"$93,382,189",93382189,2021-05-16 11:14:50.307883
BarnBridge,Yield,BOND,Ethereum,-0.05%,+6.17%,-0.03%,"$91,423,523",91423523,2021-05-16 11:14:50.307883
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-16 11:14:50.307883
xDAI Stake,Protocols,STAKE,Ethereum,-1.56%,-2.37%,+0.03%,"$84,140,202",84140202,2021-05-16 11:14:50.307883
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-16 11:14:50.307883
Saddle Finance,Dexes,-,Ethereum,-1.27%,-15.55%,-0.41%,"$78,896,693",78896693,2021-05-16 11:14:50.307883
StakeDAO,Yield,SDT,Ethereum,-10.46%,-19.56%,-3.70%,"$71,783,357",71783357,2021-05-16 11:14:50.307883
dForce,Lending,DF,Multi-Chain,-1.16%,-4.13%,-0.50%,"$71,621,517",71621517,2021-05-16 11:14:50.307883
mStable,Protocols,MTA,Ethereum,-0.71%,-9.22%,-0.09%,"$71,056,946",71056946,2021-05-16 11:14:50.307883
BoringDAO,Protocols,BOR,Ethereum,-0.73%,-10.25%,+0.30%,"$70,312,384",70312384,2021-05-16 11:14:50.307883
Defi Swap,Dexes,CRO,Ethereum,-1.62%,-6.90%,-0.87%,"$67,709,320",67709320,2021-05-16 11:14:50.307883
WanSwap Dex,Dexes,WASP,Wanchain,+0.02%,+1.49%,-0.19%,"$66,514,146",66514146,2021-05-16 11:14:50.307883
 Lightning Netwo...,Protocols,-,Bitcoin,+1.02%,-12.12%,-0.30%,"$64,862,916",64862916,2021-05-16 11:14:50.307883
Zookeeper,Yield,ZOO,Wanchain,+0.97%,+4.72%,-0.28%,"$63,786,028",63786028,2021-05-16 11:14:50.307883
Hegic,Options,HEGIC,Ethereum,-2.18%,-13.06%,-0.98%,"$62,681,396",62681396,2021-05-16 11:14:50.307883
SharedStake,Staking,SGT,Ethereum,-3.17%,-3.81%,-0.53%,"$61,059,403",61059403,2021-05-16 11:14:50.307883
FutureSwap,Dexes,-,Ethereum,-0.92%,-4.55%,-0.53%,"$60,910,716",60910716,2021-05-16 11:14:50.307883
BasketDAO,Indexes,BASK,Ethereum,-2.35%,-6.12%,-0.17%,"$59,684,756",59684756,2021-05-16 11:14:50.307883
ValueDefi,Yield,VALUE,Multi-Chain,+0.14%,-54.89%,+0.15%,"$59,400,316",59400316,2021-05-16 11:14:50.307883
Mimo Defi,Lending,MIMO,Ethereum,-2.30%,-2.42%,-0.47%,"$56,319,656",56319656,2021-05-16 11:14:50.307883
xToken,Yield,XTK,Ethereum,-4.51%,-43.23%,-0.70%,"$54,911,806",54911806,2021-05-16 11:14:50.307883
Orca,Dexes,-,Solana,+1.35%,-2.92%,-0.04%,"$53,732,419",53732419,2021-05-16 11:14:50.307883
imToken,Assets,imBTC,Ethereum,-4.83%,-34.33%,-35.52%,"$53,053,166",53053166,2021-05-16 11:14:50.307883
Swipe,Dexes,SXP,Ethereum,+0.55%,-10.80%,+0.48%,"$50,592,310",50592310,2021-05-16 11:14:50.307883
Ruler,Lending,RULER,Ethereum,-0.47%,+1.14%,-0.19%,"$50,007,002",50007002,2021-05-16 11:14:50.307883
SecretSwap,Dexes,SEFI,Secret,+0.57%,-,+0.09%,"$49,945,092",49945092,2021-05-16 11:14:50.307883
88mph,Yield,MPH,Ethereum,-0.87%,+7.40%,-0.19%,"$48,730,162",48730162,2021-05-16 11:14:50.307883
BiFi,Lending,BiFi,Multi-Chain,-1.26%,-14.60%,+0.07%,"$47,729,578",47729578,2021-05-16 11:14:50.307883
Kyber,Dexes,KNC,Ethereum,-7.33%,-23.12%,-3.49%,"$46,553,995",46553995,2021-05-16 11:14:50.307883
Opyn,Options,-,Ethereum,-1.15%,+2.87%,-0.34%,"$45,103,493",45103493,2021-05-16 11:14:50.307883
Wasabix,Yield,WASABI,Ethereum,-0.32%,-4.44%,-0.16%,"$43,185,764",43185764,2021-05-16 11:14:50.307883
dHEDGE,Protocols,DHT,Ethereum,-0.94%,+5.62%,-0.44%,"$39,586,783",39586783,2021-05-16 11:14:50.307883
Indexed Finance,Indexes,NDX,Ethereum,-3.76%,-2.73%,+1.19%,"$39,500,570",39500570,2021-05-16 11:14:50.307883
DerivaDEX,Dexes,DDX,Ethereum,+0.07%,-0.74%,+0.11%,"$37,366,686",37366686,2021-05-16 11:14:50.307883
Bella Protocol,Yield,BEL,Ethereum,-0.72%,-13.71%,-0.04%,"$35,487,930",35487930,2021-05-16 11:14:50.307883
Serum Swap,Dexes,SRM,Solana,+0.64%,-3.19%,0%,"$34,795,723",34795723,2021-05-16 11:14:50.307883
Gnosis,Dexes,GNO,Ethereum,-2.75%,-6.62%,-0.85%,"$34,692,227",34692227,2021-05-16 11:14:50.307883
Enzyme Finance,Yield,MLN,Ethereum,-1.04%,-10.14%,-0.45%,"$32,893,580",32893580,2021-05-16 11:14:50.307883
HyperSwap,Dexes,Token not found,Fantom,-,"$32,403,228",-,"$32,403,228",32403228,2021-05-16 11:14:50.307883
Smoothy,Dexes,-,Ethereum,-11.95%,"$31,831,240",-0.28%,"$31,831,240",31831240,2021-05-16 11:14:50.307883
Ribbon Finance,Options,-,Ethereum,+2.60%,-9.88%,-0.31%,"$30,803,832",30803832,2021-05-16 11:14:50.307883
WePiggy,Lending,WPC,Ethereum,+0.24%,-3.07%,-0.42%,"$29,325,615",29325615,2021-05-16 11:14:50.307883
Swerve,Dexes,SWRV,Ethereum,-6.74%,1d Change not found,0%,"$28,386,219",28386219,2021-05-16 11:14:50.307883
IDEX,Dexes,IDEX,Ethereum,+11.95%,-6.73%,-0.59%,"$27,545,075",27545075,2021-05-16 11:14:50.307883
DeversiFi,Dexes,DVF,Ethereum,-1.75%,-3.09%,-0.25%,"$26,879,779",26879779,2021-05-16 11:14:50.307883
ViperSwap,Dexes,VIPER,Harmony,+16.75%,-,-0.36%,"$25,763,275",25763275,2021-05-16 11:14:50.307883
PieDAO,Indexes,DOUGH,Ethereum,+51.40%,+46.12%,-0.86%,"$24,436,901",24436901,2021-05-16 11:14:50.307883
Cryptex,Indexes,CTX,Ethereum,-2.35%,-18.76%,-0.52%,"$24,187,037",24187037,2021-05-16 11:14:50.307883
 Mushrooms Finan...,Yield,MM,Ethereum,-1.23%,-23.95%,-0.40%,"$23,488,568",23488568,2021-05-16 11:14:50.307883
DefiDollar DAO,Protocols,DFD,Ethereum,+0.20%,+75.41%,-0.16%,"$23,231,564",23231564,2021-05-16 11:14:50.307883
Unagii,Yield,-,Ethereum,+0.77%,+1.17%,-0.66%,"$22,671,795",22671795,2021-05-16 11:14:50.307883
Penguin Finance,Dexes,PEFI,Avalanche,-0.32%,-8.63%,+0.68%,"$21,732,342",21732342,2021-05-16 11:14:50.307883
Gondola Finance,Dexes,GDL,Avalanche,+10.31%,-,-0.43%,"$21,031,980",21031980,2021-05-16 11:14:50.307883
Mango Markets,Lending,-,Solana,-1.66%,-6.89%,-0.27%,"$20,909,405",20909405,2021-05-16 11:14:50.307883
Notional,Lending,-,Ethereum,-1.84%,-5.22%,-0.67%,"$20,246,503",20246503,2021-05-16 11:14:50.307883
ACoconut,Yield,AC,Multi-Chain,-2.24%,-33.08%,-0.26%,"$19,967,081",19967081,2021-05-16 11:14:50.307883
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-16 11:14:50.307883
Stacker Ventures,Yield,STACK,Ethereum,-1.88%,-,-0.40%,"$17,650,537",17650537,2021-05-16 11:14:50.307883
Erasure,Protocols,NMR,Ethereum,+1.04%,-4.17%,+1.07%,"$16,484,957",16484957,2021-05-16 11:14:50.307883
Cometh,Dexes,MUST,Polygon,+1.79%,-16.81%,-0.90%,"$15,621,688",15621688,2021-05-16 11:14:50.307883
PowerPool,Indexes,CVP,Ethereum,-37.59%,-45.68%,-0.88%,"$15,348,591",15348591,2021-05-16 11:14:50.307883
Perlin,Dexes,PERL,Ethereum,+0.62%,-16.90%,+0.46%,"$15,207,663",15207663,2021-05-16 11:14:50.307883
Energiswap,Dexes,NRG,Energi,-2.49%,-11.83%,+0.08%,"$13,299,212",13299212,2021-05-16 11:14:50.307883
Fuse,Protocols,FUSE,Multi-Chain,-10.93%,-9.97%,-1.01%,"$12,671,274",12671274,2021-05-16 11:14:50.307883
FinNexus,Options,FNX,Multi-Chain,-1.78%,-6.05%,-0.04%,"$12,108,193",12108193,2021-05-16 11:14:50.307883
DDEX,Dexes,-,Ethereum,-2.62%,-15.68%,-1.00%,"$11,818,916",11818916,2021-05-16 11:14:50.307883
Honeyswap,Dexes,HNY,xDai,-1.30%,-4.02%,+0.02%,"$11,437,008",11437008,2021-05-16 11:14:50.307883
Allinx,Yield,INX,Binance,-0.73%,-16.04%,-0.21%,"$10,758,248",10758248,2021-05-16 11:14:50.307883
BondAppetit,Assets,BAG,Ethereum,-3.58%,+29.45%,-0.07%,"$10,394,757",10394757,2021-05-16 11:14:50.307883
Wheat Protocol,Yield,WHEAT,Binance,+1.51%,-,+0.32%,"$9,769,476",9769476,2021-05-16 11:14:50.307883
Hakka Finance,Yield,HAKKA,Ethereum,-3.57%,-3.85%,-0.47%,"$9,717,681",9717681,2021-05-16 11:14:50.307883
0.exchange,Dexes,ZERO,Multi-Chain,-5.46%,-,-0.02%,"$9,481,320",9481320,2021-05-16 11:14:50.307883
Governor DAO,Protocols,GDAO,Ethereum,-4.30%,-0.56%,-0.87%,"$8,003,504",8003504,2021-05-16 11:14:50.307883
Lydia,Dexes,-,Avalanche,-0.21%,+14.93%,+1.60%,"$7,887,147",7887147,2021-05-16 11:14:50.307883
Oxygen,Lending,OXY,Solana,-6.86%,"$7,558,727",+0.03%,"$7,558,727",7558727,2021-05-16 11:14:50.307883
ForTube,Lending,FOR,Ethereum,-1.66%,-12.98%,-0.80%,"$6,889,617",6889617,2021-05-16 11:14:50.307883
Dev Protocol,Protocols,DEV,Ethereum,-10.69%,-14.62%,+0.99%,"$6,753,911",6753911,2021-05-16 11:14:50.307883
DEXTF Protocol,Protocols,DEXTF,Ethereum,-9.52%,-18.84%,-6.78%,"$6,039,890",6039890,2021-05-16 11:14:50.307883
Cover Protocol,Insurance,COVER,Ethereum,-9.29%,-18.22%,< 0.0001%,"$6,029,284",6029284,2021-05-16 11:14:50.307883
Stafi,Staking,FIS,Ethereum,-3.13%,-3.58%,-0.52%,"$5,715,361",5715361,2021-05-16 11:14:50.307883
YF Link,Dexes,YFL,Ethereum,-9.19%,-30.51%,-0.12%,"$5,596,312",5596312,2021-05-16 11:14:50.307883
Growth DeFi,Yield,GRO,Ethereum,0%,+13.10%,0%,"$5,270,185",5270185,2021-05-16 11:14:50.307883
SnowSwap,Dexes,SNOW,Ethereum,-1.56%,-4.16%,-0.29%,"$4,968,169",4968169,2021-05-16 11:14:50.307883
Opium,Insurance,OPIUM,Ethereum,+0.01%,-1.20%,+0.01%,"$4,920,232",4920232,2021-05-16 11:14:50.307883
Augur,Dexes,REP,Ethereum,-3.23%,-3.52%,-0.48%,"$4,902,968",4902968,2021-05-16 11:14:50.307883
Swapr,Dexes,-,Multi-Chain,-0.94%,+35.31%,0%,"$4,720,253",4720253,2021-05-16 11:14:50.307883
Auctus,Options,AUC,Ethereum,-3.72%,-24.36%,-0.68%,"$4,689,657",4689657,2021-05-16 11:14:50.307883
cVault.finance,Assets,CORE,Ethereum,+4.14%,-10.83%,-0.96%,"$4,484,829",4484829,2021-05-16 11:14:50.307883
CreamSwap,Dexes,CREAM,Ethereum,-4.83%,-1.97%,-1.15%,"$4,472,486",4472486,2021-05-16 11:14:50.307883
zLot,Staking,zLot,Ethereum,-2.70%,-31.24%,+0.08%,"$3,804,525",3804525,2021-05-16 11:14:50.307883
Yam Finance,Protocols,YAM,Ethereum,-1.93%,-32.67%,-0.33%,"$3,778,883",3778883,2021-05-16 11:14:50.307883
Siren,Options,SI,Ethereum,-9.15%,-17.56%,-0.41%,"$3,532,269",3532269,2021-05-16 11:14:50.307883
N3RD Finance,Yield,N3RDz,Ethereum,-3.39%,-23.24%,-0.77%,"$3,198,496",3198496,2021-05-16 11:14:50.307883
ForceDAO,Yield,-,Ethereum,-5.69%,-44.91%,-0.09%,"$2,945,142",2945142,2021-05-16 11:14:50.307883
Connext,Protocols,-,Ethereum,-0.08%,+89.82%,+0.08%,"$2,884,103",2884103,2021-05-16 11:14:50.307883
XDeFi,Dexes,XDEX,Ethereum,+2.45%,-32.13%,0%,"$2,856,394",2856394,2021-05-16 11:14:50.307883
BT.Finance,Yield,BT,Ethereum,-2.95%,-6.67%,-0.75%,"$2,734,474",2734474,2021-05-16 11:14:50.307883
MCDEX,Dexes,MCB,Ethereum,-3.28%,-3.57%,-1.29%,"$2,723,492",2723492,2021-05-16 11:14:50.307883
Olive Cash,Yield,OLIVE,Multi-Chain,+15.62%,-34.62%,-0.12%,"$2,631,853",2631853,2021-05-16 11:14:50.307883
 Robo-Advisor fo...,Yield,-,Ethereum,+0.32%,+4049%,+0.01%,"$1,272,741",1272741,2021-05-16 11:14:50.307883
S Finance,Dexes,SFG,Ethereum,-0.28%,+32.02%,+0.03%,"$1,183,880",1183880,2021-05-16 11:14:50.307883
Strudel Finance,Assets,TRDL,Ethereum,-0.46%,-16.00%,-0.39%,"$1,125,908",1125908,2021-05-16 11:14:50.307883
Jarvis Network,Protocols,JRT,Ethereum,-0.06%,-0.06%,-0.03%,"$1,058,453",1058453,2021-05-16 11:14:50.307883
Primitive,Options,-,Ethereum,-2.70%,-0.51%,-0.57%,"$911,647",911647,2021-05-16 11:14:50.307883
Levinswap,Dexes,LEVIN,xDai,+10.78%,+2.08%,-0.04%,"$780,922",780922,2021-05-16 11:14:50.307883
YetiSwap,Dexes,YTS,Avalanche,+90.70%,+22.32%,-0.15%,"$733,757",733757,2021-05-16 11:14:50.307883
PEAKDEFI,Yield,PEAK,Ethereum,-0.11%,+4.36%,+21203%,"$704,222",704222,2021-05-16 11:14:50.307883
QIAN,Assets,KUN,Ethereum,-30.98%,-43.29%,+1.26%,"$586,708",586708,2021-05-16 11:14:50.307883
Dracula,Yield,DRC,Ethereum,-0.70%,-12.14%,+0.35%,"$554,185",554185,2021-05-16 11:14:50.307883
Basis Cash,Assets,BAC,Ethereum,0%,+0.30%,0%,"$404,974",404974,2021-05-16 11:14:50.307883
UniTrade,Dexes,TRADE,Ethereum,-4.94%,+11.17%,-0.37%,"$371,127",371127,2021-05-16 11:14:50.307883
YFII,Dexes,YFII,Ethereum,-0.74%,-6.11%,-0.11%,"$309,807",309807,2021-05-16 11:14:50.307883
CoFiX,Dexes,COFI,Ethereum,-2.35%,-8.05%,-0.34%,"$306,080",306080,2021-05-16 11:14:50.307883
DeFiner,Yield,FIN,Ethereum,-13.17%,-31.88%,+0.32%,"$277,826",277826,2021-05-16 11:14:50.307883
SynLev,Protocols,SYN,Ethereum,-2.98%,-3.62%,-1.29%,"$139,446",139446,2021-05-16 11:14:50.307883
Shell Protocol,Dexes,-,Ethereum,0%,< 0.0001%,0%,"$113,656",113656,2021-05-16 11:14:50.307883
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-16 11:14:50.307883
