Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Fantom,Protocols,FTM,Multi-Chain,+7.48%,-25.35%,-1.16%,$293.79m,293790000,2021-05-21 06:55:01.115806
DefiChain,Protocols,DFI,DefiChain,+8.50%,-18.65%,-1.20%,$283.17m,283170000,2021-05-21 06:55:01.115806
CREAM Finance,Lending,CREAM,Ethereum,+11.82%,-12.06%,-0.96%,$280.95m,280950000,2021-05-21 06:55:01.115806
Set Protocol,Indexes,-,Ethereum,+12.93%,-25.73%,-1.04%,$275.4m,275400000,2021-05-21 06:55:01.115806
Index Coop,Indexes,INDEX,Ethereum,+20.99%,-17.21%,-2.14%,$262.14m,262140000,2021-05-21 06:55:01.115806
Serum,Dexes,SRM,Solana,+14.82%,-56.15%,-2.60%,$258.27m,258270000,2021-05-21 06:55:01.115806
KEEP Network,Assets,KEEP,Ethereum,+5.74%,-31.04%,-1.69%,$249.12m,249120000,2021-05-21 06:55:01.115806
Convex Finance,Yield,CVX,Ethereum,+39.32%,-,+15.92%,$211.38m,211380000,2021-05-21 06:55:01.115806
PoolTogether,Protocols,POOL,Ethereum,+2.16%,-14.48%,-0.08%,$198.66m,198660000,2021-05-21 06:55:01.115806
Flamingo Finance,Dexes,FLM,NEO,+13.08%,-29.21%,-1.54%,$196.14m,196140000,2021-05-21 06:55:01.115806
Kava,Lending,KAVA,Multi-Chain,+5.12%,-35.07%,-0.31%,$194.03m,194030000,2021-05-21 06:55:01.115806
dYdX,Dexes,-,Ethereum,-1.31%,-36.48%,-0.30%,$188.06m,188060000,2021-05-21 06:55:01.115806
Loopring,Dexes,LRC,Ethereum,+11.85%,-26.03%,-1.96%,$181.42m,181420000,2021-05-21 06:55:01.115806
Wing Finance,Lending,WING,Ontology,+9.25%,-48.70%,-1.58%,$181.01m,181010000,2021-05-21 06:55:01.115806
Dfyn Network,Dexes,DFYN,Polygon,+16.89%,-,-1.13%,$179.07m,179070000,2021-05-21 06:55:01.115806
Idle Finance,Yield,IDLE,Ethereum,-27.60%,-23.52%,-0.00%,$178.21m,178210000,2021-05-21 06:55:01.115806
StakeHound,Staking,-,Ethereum,+7.79%,-27.58%,-0.44%,$177.59m,177590000,2021-05-21 06:55:01.115806
bZx,Lending,BZRX,Ethereum,-26.15%,-61.42%,-0.61%,$172.66m,172660000,2021-05-21 06:55:01.115806
B.Protocol,Lending,BPRO,Ethereum,+3.49%,-28.46%,-0.68%,$171.86m,171860000,2021-05-21 06:55:01.115806
Sablier Finance,Protocols,-,Ethereum,+3.76%,-23.35%,-1.29%,$148.39m,148390000,2021-05-21 06:55:01.115806
UMA Protocol,Protocols,UMA,Ethereum,+7.55%,-29.28%,-0.25%,$147.62m,147620000,2021-05-21 06:55:01.115806
xDAI Stake,Protocols,STAKE,Ethereum,+5.16%,+70.13%,-1.67%,$142.96m,142960000,2021-05-21 06:55:01.115806
Reflexer,Assets,RAI,Ethereum,+7.72%,-47.39%,-0.44%,$135.5m,135500000,2021-05-21 06:55:01.115806
DODO,Dexes,DODO,Ethereum,+7.33%,-17.69%,-0.04%,$134.75m,134750000,2021-05-21 06:55:01.115806
ZilSwap,Dexes,ZWAP,Zilliqa,+13.08%,-23.99%,-0.29%,$131.92m,131920000,2021-05-21 06:55:01.115806
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-21 06:55:01.115806
Integral,Dexes,-,Ethereum,-16.20%,-63.55%,-0.46%,$127.69m,127690000,2021-05-21 06:55:01.115806
Ankr,Staking,ANKR,Ethereum,+7.83%,-27.37%,-0.44%,$124.74m,124740000,2021-05-21 06:55:01.115806
MANTRA DAO,Protocols,OM,Ethereum,+14.17%,-23.58%,-1.45%,$114.16m,114160000,2021-05-21 06:55:01.115806
Unslashed,Insurance,USF,Ethereum,+13.90%,-26.20%,-1.67%,$114.16m,114160000,2021-05-21 06:55:01.115806
Pickle,Yield,PICKLE,Ethereum,-1.63%,-1.37%,+0.25%,"$94,569,654",94569654,2021-05-21 06:55:01.115806
OnX.Finance,Lending,ONX,Ethereum,+14.42%,-29.75%,-1.96%,"$94,156,789",94156789,2021-05-21 06:55:01.115806
TrueFi,Lending,TRU,Ethereum,+4.75%,-10.23%,+0.30%,"$92,728,881",92728881,2021-05-21 06:55:01.115806
1inch,Dexes,1INCH,Ethereum,+13.08%,-53.27%,-2.00%,"$92,647,895",92647895,2021-05-21 06:55:01.115806
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-21 06:55:01.115806
SolFarm,Yield,Token not found,Solana,-,"$86,089,823",+11.32%,"$86,089,823",86089823,2021-05-21 06:55:01.115806
BarnBridge,Yield,BOND,Ethereum,-0.87%,-7.19%,-0.71%,"$83,171,144",83171144,2021-05-21 06:55:01.115806
KeeperDAO,Yield,ROOK,Ethereum,-3.30%,-80.70%,-0.71%,"$81,814,173",81814173,2021-05-21 06:55:01.115806
Flamincome,Yield,FLAG,Ethereum,+2.22%,-16.33%,-0.43%,"$81,424,241",81424241,2021-05-21 06:55:01.115806
Secret Network,Protocols,SCRT,Secret,+4.59%,-31.47%,-0.24%,"$81,081,910",81081910,2021-05-21 06:55:01.115806
Secret Bridge,Assets,-,Secret,+5.07%,-31.47%,-0.24%,"$81,081,910",81081910,2021-05-21 06:55:01.115806
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-21 06:55:01.115806
yAxis,Yield,YAX,Ethereum,-17.33%,-49.80%,-0.31%,"$79,078,876",79078876,2021-05-21 06:55:01.115806
Goose Finance,Yield,EGG,Binance,+7.58%,-28.17%,-1.32%,"$78,308,106",78308106,2021-05-21 06:55:01.115806
StakeWise,Staking,SWISE,Ethereum,+8.24%,-25.71%,-0.40%,"$73,750,593",73750593,2021-05-21 06:55:01.115806
SpookySwap,Dexes,BOO,Fantom,+7.69%,-,+11.81%,"$73,625,416",73625416,2021-05-21 06:55:01.115806
SpiritSwap,Dexes,SPIRIT,Fantom,-0.71%,-20.93%,-1.01%,"$71,373,951",71373951,2021-05-21 06:55:01.115806
Metronome,Assets,MET,Ethereum,+14.53%,-23.85%,-1.42%,"$70,943,140",70943140,2021-05-21 06:55:01.115806
imToken,Assets,imBTC,Ethereum,+15.96%,-2.42%,-0.80%,"$67,944,628",67944628,2021-05-21 06:55:01.115806
mStable,Protocols,MTA,Ethereum,+0.93%,-10.21%,-0.32%,"$64,379,815",64379815,2021-05-21 06:55:01.115806
dForce,Lending,DF,Multi-Chain,+5.76%,-19.29%,-0.60%,"$57,828,845",57828845,2021-05-21 06:55:01.115806
BoringDAO,Protocols,BOR,Ethereum,+5.88%,-18.62%,-0.54%,"$57,810,620",57810620,2021-05-21 06:55:01.115806
Saddle Finance,Dexes,-,Ethereum,+3.69%,-31.59%,-1.00%,"$56,155,160",56155160,2021-05-21 06:55:01.115806
Defi Swap,Dexes,CRO,Ethereum,+9.87%,-19.36%,-0.84%,"$54,918,812",54918812,2021-05-21 06:55:01.115806
 Lightning Netwo...,Protocols,-,Bitcoin,+6.46%,-16.19%,-0.88%,"$54,246,833",54246833,2021-05-21 06:55:01.115806
Hyper Finance,Yield,HYFI,Binance,+10.10%,-50.99%,+0.46%,"$53,035,835",53035835,2021-05-21 06:55:01.115806
StakeDAO,Yield,SDT,Ethereum,+3.71%,-39.36%,-0.08%,"$50,832,698",50832698,2021-05-21 06:55:01.115806
Hegic,Options,HEGIC,Ethereum,+10.94%,-23.33%,-1.52%,"$48,114,907",48114907,2021-05-21 06:55:01.115806
FutureSwap,Dexes,FST,Ethereum,+5.65%,-22.71%,-0.96%,"$46,979,017",46979017,2021-05-21 06:55:01.115806
WanSwap Dex,Dexes,WASP,Wanchain,+9.95%,-30.20%,-0.39%,"$46,733,833",46733833,2021-05-21 06:55:01.115806
Zookeeper,Yield,ZOO,Wanchain,+11.84%,-27.55%,+1.35%,"$46,358,536",46358536,2021-05-21 06:55:01.115806
SharedStake,Staking,SGT,Ethereum,+7.85%,-27.66%,-0.40%,"$44,418,570",44418570,2021-05-21 06:55:01.115806
xToken,Yield,XTK,Ethereum,+15.06%,-20.55%,-1.68%,"$43,348,148",43348148,2021-05-21 06:55:01.115806
SecretSwap,Dexes,SEFI,Secret,+10.39%,-,-1.72%,"$42,143,864",42143864,2021-05-21 06:55:01.115806
Mimo Defi,Lending,MIMO,Ethereum,+5.81%,-26.29%,-0.49%,"$41,772,935",41772935,2021-05-21 06:55:01.115806
88mph,Yield,MPH,Ethereum,+3.15%,-16.50%,-0.92%,"$40,296,696",40296696,2021-05-21 06:55:01.115806
Ruler,Lending,RULER,Ethereum,-1.83%,-19.80%,-0.27%,"$40,037,875",40037875,2021-05-21 06:55:01.115806
Kyber,Dexes,KNC,Ethereum,+7.55%,-18.10%,-0.35%,"$39,849,076",39849076,2021-05-21 06:55:01.115806
BasketDAO,Indexes,BASK,Ethereum,+7.31%,-39.73%,-0.69%,"$36,786,658",36786658,2021-05-21 06:55:01.115806
Swipe,Dexes,SXP,Ethereum,+10.45%,-27.15%,+0.19%,"$36,363,195",36363195,2021-05-21 06:55:01.115806
ValueDefi,Yield,VALUE,Multi-Chain,-21.13%,-39.72%,+0.20%,"$35,787,131",35787131,2021-05-21 06:55:01.115806
Opyn,Options,-,Ethereum,+5.07%,-14.44%,-0.63%,"$35,466,693",35466693,2021-05-21 06:55:01.115806
DerivaDEX,Dexes,DDX,Ethereum,-2.45%,-7.65%,-0.19%,"$34,120,587",34120587,2021-05-21 06:55:01.115806
BiFi,Lending,BiFi,Multi-Chain,+3.48%,-25.79%,-0.62%,"$33,996,800",33996800,2021-05-21 06:55:01.115806
dHEDGE,Protocols,DHT,Ethereum,+13.51%,-14.35%,-1.68%,"$32,519,438",32519438,2021-05-21 06:55:01.115806
Smoothy,Dexes,SMTY,Ethereum,-0.11%,-12.55%,< 0.0001%,"$30,727,876",30727876,2021-05-21 06:55:01.115806
Serum Swap,Dexes,SRM,Solana,+10.02%,-9.84%,0%,"$30,545,186",30545186,2021-05-21 06:55:01.115806
Bella Protocol,Yield,BEL,Ethereum,+5.51%,-17.50%,-0.95%,"$29,673,704",29673704,2021-05-21 06:55:01.115806
Enzyme Finance,Yield,MLN,Ethereum,+11.03%,-11.70%,-1.47%,"$27,952,249",27952249,2021-05-21 06:55:01.115806
Gnosis,Dexes,GNO,Ethereum,+13.82%,-24.05%,-1.78%,"$26,279,561",26279561,2021-05-21 06:55:01.115806
WePiggy,Lending,WPC,Ethereum,+4.19%,-10.17%,-0.50%,"$26,014,107",26014107,2021-05-21 06:55:01.115806
DeversiFi,Dexes,DVF,Ethereum,+3.06%,-5.02%,-0.65%,"$25,477,226",25477226,2021-05-21 06:55:01.115806
Ribbon Finance,Options,-,Ethereum,+6.00%,-26.65%,-0.41%,"$23,790,250",23790250,2021-05-21 06:55:01.115806
ViperSwap,Dexes,VIPER,Harmony,+10.58%,-,-0.34%,"$23,580,156",23580156,2021-05-21 06:55:01.115806
PowerPool,Indexes,CVP,Ethereum,+1.37%,-16.37%,-0.35%,"$22,909,903",22909903,2021-05-21 06:55:01.115806
Swerve,Dexes,SWRV,Ethereum,-9.19%,-25.03%,-0.00%,"$21,754,489",21754489,2021-05-21 06:55:01.115806
IDEX,Dexes,IDEX,Ethereum,+11.68%,-25.28%,-1.30%,"$21,019,992",21019992,2021-05-21 06:55:01.115806
Unagii,Yield,-,Ethereum,+5.79%,-11.05%,-0.87%,"$19,203,090",19203090,2021-05-21 06:55:01.115806
 Mushrooms Finan...,Yield,MM,Ethereum,+7.15%,-19.05%,-1.16%,"$19,081,627",19081627,2021-05-21 06:55:01.115806
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-21 06:55:01.115806
Notional,Lending,-,Ethereum,+5.82%,-14.27%,-1.04%,"$17,325,683",17325683,2021-05-21 06:55:01.115806
HyperSwap,Dexes,Token not found,Fantom,-,"$16,155,141",+5.04%,"$16,155,141",16155141,2021-05-21 06:55:01.115806
Erasure,Protocols,NMR,Ethereum,+20.19%,-11.79%,-0.89%,"$14,430,707",14430707,2021-05-21 06:55:01.115806
DefiDollar DAO,Protocols,DFD,Ethereum,-35.29%,"$13,668,749",-36.00%,"$13,668,749",13668749,2021-05-21 06:55:01.115806
PieDAO,Indexes,DOUGH,Ethereum,-21.06%,-16.64%,-1.07%,"$13,234,184",13234184,2021-05-21 06:55:01.115806
Stacker Ventures,Yield,STACK,Ethereum,+4.46%,-27.28%,-0.41%,"$13,004,290",13004290,2021-05-21 06:55:01.115806
ACoconut,Yield,AC,Multi-Chain,+6.15%,-36.76%,-0.12%,"$12,493,211",12493211,2021-05-21 06:55:01.115806
Cryptex,Indexes,CTX,Ethereum,+1.56%,-52.53%,-0.40%,"$11,478,856",11478856,2021-05-21 06:55:01.115806
Cometh,Dexes,MUST,Polygon,+4.57%,-36.78%,-0.22%,"$10,057,766",10057766,2021-05-21 06:55:01.115806
BondAppetit,Assets,BAG,Ethereum,+2.09%,+13.78%,+0.08%,"$10,056,956",10056956,2021-05-21 06:55:01.115806
Energiswap,Dexes,NRG,Energi,-22.63%,"$9,969,938",+5.11%,"$9,969,938",9969938,2021-05-21 06:55:01.115806
Perlin,Dexes,PERL,Ethereum,+13.34%,-33.96%,-1.66%,"$9,873,876",9873876,2021-05-21 06:55:01.115806
DDEX,Dexes,-,Ethereum,+10.51%,-19.39%,-1.50%,"$9,361,343",9361343,2021-05-21 06:55:01.115806
Honeyswap,Dexes,HNY,xDai,+3.42%,-21.13%,-0.04%,"$9,110,761",9110761,2021-05-21 06:55:01.115806
Fuse,Protocols,FUSE,Multi-Chain,+5.99%,-35.49%,-1.36%,"$8,343,437",8343437,2021-05-21 06:55:01.115806
Allinx,Yield,INX,Binance,+5.82%,-27.53%,-0.33%,"$7,477,886",7477886,2021-05-21 06:55:01.115806
Hakka Finance,Yield,HAKKA,Ethereum,+6.29%,-28.47%,-0.79%,"$7,004,945",7004945,2021-05-21 06:55:01.115806
Wheat Protocol,Yield,WHEAT,Binance,+16.53%,-30.28%,-0.97%,"$6,464,758",6464758,2021-05-21 06:55:01.115806
Oxygen,Lending,OXY,Solana,+3.25%,-14.22%,-0.64%,"$6,428,876",6428876,2021-05-21 06:55:01.115806
Governor DAO,Protocols,GDAO,Ethereum,+9.14%,-36.22%,-1.25%,"$5,246,451",5246451,2021-05-21 06:55:01.115806
Cover Protocol,Insurance,COVER,Ethereum,-16.53%,-23.04%,< 0.0001%,"$5,237,385",5237385,2021-05-21 06:55:01.115806
ForTube,Lending,FOR,Ethereum,+14.71%,-21.90%,-1.61%,"$5,220,923",5220923,2021-05-21 06:55:01.115806
Lydia,Dexes,-,Avalanche,+3.41%,-30.44%,-0.66%,"$5,176,535",5176535,2021-05-21 06:55:01.115806
Dev Protocol,Protocols,DEV,Ethereum,+23.65%,-35.78%,-2.53%,"$4,979,573",4979573,2021-05-21 06:55:01.115806
Opium,Insurance,OPIUM,Ethereum,-0.23%,-1.43%,-0.00%,"$4,850,083",4850083,2021-05-21 06:55:01.115806
DEXTF Protocol,Protocols,DEXTF,Ethereum,+14.92%,-25.81%,-1.86%,"$4,723,423",4723423,2021-05-21 06:55:01.115806
Stafi,Staking,FIS,Ethereum,+9.22%,-26.61%,-0.44%,"$4,216,381",4216381,2021-05-21 06:55:01.115806
Swapr,Dexes,-,Multi-Chain,+3.98%,-11.58%,-0.16%,"$4,128,311",4128311,2021-05-21 06:55:01.115806
0.exchange,Dexes,ZERO,Multi-Chain,+11.43%,-54.87%,-0.13%,"$4,003,029",4003029,2021-05-21 06:55:01.115806
Growth DeFi,Yield,GRO,Ethereum,-0.22%,-25.88%,0%,"$3,957,581",3957581,2021-05-21 06:55:01.115806
cVault.finance,Assets,CORE,Ethereum,+12.80%,-11.28%,-1.41%,"$3,817,291",3817291,2021-05-21 06:55:01.115806
Auctus,Options,AUC,Ethereum,+17.55%,-30.73%,-0.29%,"$3,596,953",3596953,2021-05-21 06:55:01.115806
Augur,Dexes,REP,Ethereum,+6.95%,-26.77%,-0.80%,"$3,596,726",3596726,2021-05-21 06:55:01.115806
SnowSwap,Dexes,SNOW,Ethereum,+4.82%,-29.80%,+0.48%,"$3,527,342",3527342,2021-05-21 06:55:01.115806
CreamSwap,Dexes,CREAM,Ethereum,+13.75%,-19.04%,-1.11%,"$3,519,008",3519008,2021-05-21 06:55:01.115806
YF Link,Dexes,YFL,Ethereum,-1.48%,-45.37%,+1.22%,"$3,425,760",3425760,2021-05-21 06:55:01.115806
Siren,Options,SI,Ethereum,+2.86%,-14.98%,-0.79%,"$3,202,767",3202767,2021-05-21 06:55:01.115806
Yam Finance,Protocols,YAM,Ethereum,+3.26%,-17.63%,-0.15%,"$3,122,995",3122995,2021-05-21 06:55:01.115806
zLot,Staking,zLot,Ethereum,+4.88%,-25.84%,-0.11%,"$3,061,691",3061691,2021-05-21 06:55:01.115806
Olive Cash,Yield,OLIVE,Multi-Chain,+6.68%,+29.02%,-0.57%,"$3,057,730",3057730,2021-05-21 06:55:01.115806
XDeFi,Dexes,XDEX,Ethereum,-8.29%,-5.74%,0%,"$2,664,833",2664833,2021-05-21 06:55:01.115806
Jarvis Network,Protocols,JRT,Ethereum,+20.79%,+128%,+0.01%,"$2,411,224",2411224,2021-05-21 06:55:01.115806
N3RD Finance,Yield,N3RDz,Ethereum,+11.61%,-29.31%,-2.15%,"$2,269,338",2269338,2021-05-21 06:55:01.115806
ForceDAO,Yield,FORCE,Ethereum,-1.32%,-34.78%,-0.07%,"$2,092,744",2092744,2021-05-21 06:55:01.115806
MCDEX,Dexes,MCB,Ethereum,+13.90%,-26.11%,-1.91%,"$2,009,768",2009768,2021-05-21 06:55:01.115806
BT.Finance,Yield,BT,Ethereum,+10.55%,-38.77%,-1.11%,"$1,662,566",1662566,2021-05-21 06:55:01.115806
FinNexus,Options,FNX,Multi-Chain,-7.04%,-91.32%,+0.20%,"$1,069,738",1069738,2021-05-21 06:55:01.115806
S Finance,Dexes,SFG,Ethereum,-19.92%,-19.10%,-0.06%,"$956,864",956864,2021-05-21 06:55:01.115806
Strudel Finance,Assets,TRDL,Ethereum,+6.54%,-17.11%,-0.80%,"$942,646",942646,2021-05-21 06:55:01.115806
DeFiner,Yield,FIN,Ethereum,+24.69%,+100%,-1.15%,"$690,257",690257,2021-05-21 06:55:01.115806
PEAKDEFI,Yield,PEAK,Ethereum,-0.18%,-5.60%,-0.04%,"$667,838",667838,2021-05-21 06:55:01.115806
Primitive,Options,-,Ethereum,+5.80%,-34.06%,-0.61%,"$582,716",582716,2021-05-21 06:55:01.115806
Levinswap,Dexes,LEVIN,xDai,+3.80%,-28.03%,+0.34%,"$504,341",504341,2021-05-21 06:55:01.115806
Dracula,Yield,DRC,Ethereum,+4.40%,-22.64%,-0.54%,"$436,760",436760,2021-05-21 06:55:01.115806
Basis Cash,Assets,BAC,Ethereum,0%,"$404,974",0%,"$404,974",404974,2021-05-21 06:55:01.115806
QIAN,Assets,KUN,Ethereum,-0.56%,-59.19%,-0.77%,"$340,056",340056,2021-05-21 06:55:01.115806
YetiSwap,Dexes,YTS,Avalanche,+2.26%,-32.51%,0%,"$328,628",328628,2021-05-21 06:55:01.115806
YFII,Dexes,YFII,Ethereum,+1.19%,-10.08%,-0.65%,"$278,780",278780,2021-05-21 06:55:01.115806
UniTrade,Dexes,TRADE,Ethereum,+5.63%,-29.43%,-0.13%,"$262,675",262675,2021-05-21 06:55:01.115806
Connext,Protocols,-,Ethereum,-91.60%,-87.45%,+4.21%,"$242,388",242388,2021-05-21 06:55:01.115806
CoFiX,Dexes,COFI,Ethereum,+5.10%,-24.08%,-0.73%,"$233,497",233497,2021-05-21 06:55:01.115806
Shell Protocol,Dexes,-,Ethereum,< 0.0001%,+0.01%,< 0.0001%,"$113,671",113671,2021-05-21 06:55:01.115806
SynLev,Protocols,SYN,Ethereum,+13.90%,-26.16%,-1.67%,"$102,899",102899,2021-05-21 06:55:01.115806
 Robo-Advisor fo...,Yield,-,Ethereum,+62.32%,-98.28%,-0.11%,"$21,810",21810,2021-05-21 06:55:01.115806
Indexed Finance,Indexes,NDX,Ethereum,-99.96%,-99.97%,-99.96%,"$10,291",10291,2021-05-21 06:55:01.115806
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-21 06:55:01.115806
Bunny,Yield,BUNNY,Binance,-100.00%,-100.00%,-,$0,0,2021-05-21 06:55:01.115806
Wasabix,Yield,WASABI,Ethereum,-100.00%,-100.00%,-,$0,0,2021-05-21 06:55:01.115806
Orca,Dexes,-,Solana,-100.00%,-100.00%,-,$0,0,2021-05-21 06:55:01.115806
Penguin Finance,Dexes,PEFI,Avalanche,-100.00%,-100.00%,-,$0,0,2021-05-21 06:55:01.115806
Mango Markets,Lending,-,Solana,-100.00%,-100.00%,-,$0,0,2021-05-21 06:55:01.115806
Gondola Finance,Dexes,GDL,Avalanche,-100.00%,-,-,$0,0,2021-05-21 06:55:01.115806
Anchor,Lending,ANC,Terra,-100.00%,-100.00%,-,$0,0,2021-05-21 06:55:01.115806
