Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Secret Bridge,Assets,-,Secret,-0.69%,+13.60%,+0.11%,$107.34m,107340000,2021-05-02 08:10:45.644950
Flamincome,Yield,FLAG,Ethereum,-0.83%,+14.02%,+0.02%,"$98,763,331",98763331,2021-05-02 08:10:45.644950
xToken,Yield,XTK,Ethereum,+2.00%,+58.04%,+0.19%,"$91,612,399",91612399,2021-05-02 08:10:45.644950
TrueFi,Lending,TRU,Ethereum,+0.16%,+16.73%,+0.12%,"$91,130,050",91130050,2021-05-02 08:10:45.644950
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-02 08:10:45.644950
StakeDAO,Yield,SDT,Ethereum,-2.39%,+7.87%,+0.01%,"$88,764,201",88764201,2021-05-02 08:10:45.644950
BasketDAO,Indexes,BASK,Ethereum,-10.60%,+1.31%,-0.04%,"$86,141,267",86141267,2021-05-02 08:10:45.644950
Saddle Finance,Dexes,-,Ethereum,-2.18%,+9.09%,+0.98%,"$85,590,625",85590625,2021-05-02 08:10:45.644950
xDAI Stake,Protocols,STAKE,Ethereum,+0.26%,+14.19%,+0.06%,"$81,052,599",81052599,2021-05-02 08:10:45.644950
BarnBridge,Yield,BOND,Ethereum,+2825%,"$80,925,068",+8.23%,"$80,925,068",80925068,2021-05-02 08:10:45.644950
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-02 08:10:45.644950
Deus,Protocols,DEUS,Multi-Chain,-3.47%,+11.91%,-0.03%,"$80,138,890",80138890,2021-05-02 08:10:45.644950
Wasabix,Yield,WASABI,Ethereum,-17.30%,+4.56%,-0.00%,"$79,121,924",79121924,2021-05-02 08:10:45.644950
mStable,Protocols,MTA,Ethereum,-0.75%,+5.99%,+0.02%,"$76,222,590",76222590,2021-05-02 08:10:45.644950
BoringDAO,Protocols,BOR,Ethereum,-3.03%,+3.35%,-0.02%,"$74,191,609",74191609,2021-05-02 08:10:45.644950
Smoothy,Dexes,-,Ethereum,-4.06%,-38.68%,< 0.0001%,"$72,327,588",72327588,2021-05-02 08:10:45.644950
Metronome,Assets,MET,Ethereum,+2.21%,+29.54%,-0.04%,"$71,733,897",71733897,2021-05-02 08:10:45.644950
 Lightning Netwo...,Protocols,-,Bitcoin,-1.78%,+17.06%,+0.01%,"$70,191,943",70191943,2021-05-02 08:10:45.644950
Hyper Finance,Yield,HYFI,Binance,-1.85%,-,-0.02%,"$69,077,380",69077380,2021-05-02 08:10:45.644950
dForce,Lending,DF,Multi-Chain,-2.72%,+6.75%,+0.02%,"$68,347,039",68347039,2021-05-02 08:10:45.644950
imToken,Assets,imBTC,Ethereum,-1.61%,+22.91%,-0.03%,"$67,998,826",67998826,2021-05-02 08:10:45.644950
Defi Swap,Dexes,CRO,Ethereum,+0.58%,+20.67%,+0.10%,"$63,848,624",63848624,2021-05-02 08:10:45.644950
StakeWise,Staking,SWISE,Ethereum,+2.38%,+42.85%,+0.12%,"$62,645,764",62645764,2021-05-02 08:10:45.644950
Hegic,Options,HEGIC,Ethereum,-2.98%,+15.40%,-0.02%,"$59,101,618",59101618,2021-05-02 08:10:45.644950
FutureSwap,Dexes,-,Ethereum,+1.20%,+9.37%,+0.06%,"$57,854,237",57854237,2021-05-02 08:10:45.644950
WanSwap Dex,Dexes,WASP,Wanchain,-3.75%,+35.47%,-0.01%,"$56,065,715",56065715,2021-05-02 08:10:45.644950
Orca,Dexes,-,Solana,+3.90%,+63.33%,-0.01%,"$54,461,507",54461507,2021-05-02 08:10:45.644950
BiFi,Lending,BiFi,Multi-Chain,-3.25%,+32.53%,+0.72%,"$53,964,380",53964380,2021-05-02 08:10:45.644950
Swipe,Dexes,SXP,Ethereum,-1.66%,+21.10%,+0.13%,"$50,026,326",50026326,2021-05-02 08:10:45.644950
SharedStake,Staking,SGT,Ethereum,+2.17%,+26.75%,+0.14%,"$47,086,524",47086524,2021-05-02 08:10:45.644950
Kyber,Dexes,KNC,Ethereum,+3.30%,+20.85%,+1.51%,"$46,680,175",46680175,2021-05-02 08:10:45.644950
Mimo Defi,Lending,MIMO,Ethereum,+7.93%,+30.86%,+0.08%,"$45,645,225",45645225,2021-05-02 08:10:45.644950
88mph,Yield,MPH,Ethereum,-0.65%,+12.25%,-0.11%,"$45,087,969",45087969,2021-05-02 08:10:45.644950
Pickle,Yield,PICKLE,Ethereum,+0.81%,+23.44%,+0.04%,"$40,707,973",40707973,2021-05-02 08:10:45.644950
Zookeeper,Yield,ZOO,Wanchain,-0.56%,+33.61%,-10.70%,"$40,296,966",40296966,2021-05-02 08:10:45.644950
Bella Protocol,Yield,BEL,Ethereum,-2.63%,+22.49%,+0.22%,"$38,846,870",38846870,2021-05-02 08:10:45.644950
DerivaDEX,Dexes,DDX,Ethereum,+0.17%,+6.02%,+0.03%,"$38,185,150",38185150,2021-05-02 08:10:45.644950
Indexed Finance,Indexes,NDX,Ethereum,-0.50%,+47.34%,-0.01%,"$37,057,406",37057406,2021-05-02 08:10:45.644950
Serum Swap,Dexes,SRM,Solana,-0.96%,+5.63%,0%,"$33,506,236",33506236,2021-05-02 08:10:45.644950
dHEDGE,Protocols,DHT,Ethereum,+28.51%,"$33,003,910",+0.91%,"$33,003,910",33003910,2021-05-02 08:10:45.644950
Enzyme Finance,Yield,MLN,Ethereum,+1.44%,+34.40%,+0.07%,"$32,364,207",32364207,2021-05-02 08:10:45.644950
Opyn,Options,-,Ethereum,+0.84%,+149%,+0.07%,"$30,349,802",30349802,2021-05-02 08:10:45.644950
Gnosis,Dexes,GNO,Ethereum,+2.38%,+152%,+0.27%,"$29,445,711",29445711,2021-05-02 08:10:45.644950
ACoconut,Yield,AC,Multi-Chain,-3.03%,-20.38%,-0.02%,"$28,357,677",28357677,2021-05-02 08:10:45.644950
cVault.finance,Assets,CORE,Ethereum,-44.19%,-29.27%,+0.08%,"$27,931,822",27931822,2021-05-02 08:10:45.644950
PowerPool,Indexes,CVP,Ethereum,-0.12%,+15.06%,+0.08%,"$27,334,175",27334175,2021-05-02 08:10:45.644950
WePiggy,Lending,WPC,Ethereum,-0.13%,+31.57%,+0.08%,"$26,096,298",26096298,2021-05-02 08:10:45.644950
IDEX,Dexes,IDEX,Ethereum,-1.41%,+10.10%,+0.25%,"$25,770,198",25770198,2021-05-02 08:10:45.644950
Cryptex,Indexes,CTX,Ethereum,+0.93%,+21.50%,+0.11%,"$25,663,382",25663382,2021-05-02 08:10:45.644950
Swerve,Dexes,SWRV,Ethereum,+7.71%,+23.98%,+0.17%,"$24,638,413",24638413,2021-05-02 08:10:45.644950
Cometh,Dexes,MUST,Polygon,-8.74%,+41.00%,-0.36%,"$24,117,746",24117746,2021-05-02 08:10:45.644950
DeversiFi,Dexes,NEC,Ethereum,+2.33%,+20.28%,-0.24%,"$22,205,624",22205624,2021-05-02 08:10:45.644950
 Mushrooms Finan...,Yield,MM,Ethereum,+7.31%,+86.48%,0%,"$21,711,472",21711472,2021-05-02 08:10:45.644950
Ribbon Finance,Options,-,Ethereum,+1.00%,+829%,+0.17%,"$20,323,953",20323953,2021-05-02 08:10:45.644950
Mango Markets,Lending,-,Solana,-0.63%,+22.50%,-0.00%,"$19,716,044",19716044,2021-05-02 08:10:45.644950
Perlin,Dexes,PERL,Ethereum,-3.49%,+44.28%,+0.08%,"$19,369,784",19369784,2021-05-02 08:10:45.644950
Notional,Lending,-,Ethereum,+0.31%,+4.95%,+0.12%,"$18,155,614",18155614,2021-05-02 08:10:45.644950
Snowball,Yield,SNOB,Avalanche,-14.60%,+75.82%,-0.08%,"$17,962,367",17962367,2021-05-02 08:10:45.644950
Erasure,Protocols,NMR,Ethereum,-3.59%,+22.87%,+0.33%,"$16,959,251",16959251,2021-05-02 08:10:45.644950
Unagii,Yield,-,Ethereum,+2.00%,+20.59%,+0.04%,"$16,910,924",16910924,2021-05-02 08:10:45.644950
Penguin Finance,Dexes,PEFI,Avalanche,+15.45%,+201%,+0.83%,"$16,868,274",16868274,2021-05-02 08:10:45.644950
PieDAO,Indexes,DOUGH,Ethereum,-0.35%,+22.30%,+0.03%,"$16,240,818",16240818,2021-05-02 08:10:45.644950
Energiswap,Protocols,NRG,Energi,+2.74%,"$15,120,684",+6.66%,"$15,120,684",15120684,2021-05-02 08:10:45.644950
Fuse,Protocols,FUSE,Multi-Chain,+1.89%,+26.09%,-0.34%,"$13,620,333",13620333,2021-05-02 08:10:45.644950
DefiDollar,Protocols,DFD,Ethereum,+0.08%,+1.71%,0%,"$13,109,901",13109901,2021-05-02 08:10:45.644950
FinNexus,Options,FNX,Multi-Chain,-2.64%,-1.13%,+40.46%,"$12,631,229",12631229,2021-05-02 08:10:45.644950
0.exchange,Dexes,ZERO,Multi-Chain,-3.92%,+38.42%,+0.01%,"$11,977,177",11977177,2021-05-02 08:10:45.644950
Honeyswap,Dexes,HNY,xDai,+2.14%,+41.93%,-0.00%,"$11,942,812",11942812,2021-05-02 08:10:45.644950
Allinx,Yield,INX,Binance,-2.35%,+56.47%,-0.07%,"$11,728,428",11728428,2021-05-02 08:10:45.644950
DDEX,Dexes,-,Ethereum,+5.24%,+27.35%,-0.09%,"$10,708,670",10708670,2021-05-02 08:10:45.644950
ForceDAO,Yield,-,Ethereum,-8.03%,-50.02%,+0.04%,"$8,148,833",8148833,2021-05-02 08:10:45.644950
Governor DAO,Protocols,GDAO,Ethereum,-0.86%,+15.27%,+0.09%,"$8,017,861",8017861,2021-05-02 08:10:45.644950
BondAppetit,Assets,BAG,Ethereum,-1.38%,-,+0.07%,"$7,913,410",7913410,2021-05-02 08:10:45.644950
ForTube,Lending,FOR,Ethereum,-4.84%,+24.38%,+0.37%,"$7,897,929",7897929,2021-05-02 08:10:45.644950
Hakka Finance,Yield,HAKKA,Ethereum,+2.31%,+30.23%,+0.01%,"$7,700,424",7700424,2021-05-02 08:10:45.644950
Oxygen,Lending,OXY,Solana,+1.95%,+21.55%,+0.43%,"$7,488,392",7488392,2021-05-02 08:10:45.644950
YF Link,Dexes,YFL,Ethereum,-22.87%,+11.88%,+3.21%,"$7,359,139",7359139,2021-05-02 08:10:45.644950
Cover Protocol,Insurance,COVER,Ethereum,-0.73%,-28.13%,< 0.0001%,"$6,705,304",6705304,2021-05-02 08:10:45.644950
Growth DeFi,Yield,GRO,Ethereum,-0.32%,+10.18%,0%,"$6,186,065",6186065,2021-05-02 08:10:45.644950
DEXTF Protocol,Protocols,DEXTF,Ethereum,+4.05%,+83.65%,+0.14%,"$6,003,598",6003598,2021-05-02 08:10:45.644950
Yam Finance,Protocols,YAM,Ethereum,-3.41%,-9.08%,+0.08%,"$5,307,424",5307424,2021-05-02 08:10:45.644950
Auctus,Options,AUC,Ethereum,-9.47%,+12.20%,+1.49%,"$4,770,360",4770360,2021-05-02 08:10:45.644950
Dev Protocol,Protocols,DEV,Ethereum,-5.00%,+17.85%,0%,"$4,686,401",4686401,2021-05-02 08:10:45.644950
Siren,Options,SI,Ethereum,-5.46%,-10.29%,+0.08%,"$4,445,873",4445873,2021-05-02 08:10:45.644950
Stafi,Staking,FIS,Ethereum,+2.27%,+34.31%,+0.12%,"$4,374,096",4374096,2021-05-02 08:10:45.644950
SnowSwap,Dexes,SNOW,Ethereum,+2.13%,+13.50%,-0.02%,"$4,331,244",4331244,2021-05-02 08:10:45.644950
Olive Cash,Yield,OLIVE,Multi-Chain,+5.75%,+64.99%,-0.37%,"$4,323,805",4323805,2021-05-02 08:10:45.644950
zLot,Staking,zLot,Ethereum,-3.89%,+38.13%,-0.11%,"$4,244,498",4244498,2021-05-02 08:10:45.644950
CreamSwap,Dexes,CREAM,Ethereum,+2.27%,+39.43%,+0.44%,"$3,916,246",3916246,2021-05-02 08:10:45.644950
XDeFi,Dexes,XDEX,Ethereum,-6.99%,-36.95%,+0.24%,"$3,421,017",3421017,2021-05-02 08:10:45.644950
Lydia,Dexes,-,Avalanche,+39.03%,-15.00%,-0.93%,"$3,352,980",3352980,2021-05-02 08:10:45.644950
BT.Finance,Yield,BT,Ethereum,+0.60%,+16.91%,+0.17%,"$3,206,907",3206907,2021-05-02 08:10:45.644950
Swapr,Dexes,-,Multi-Chain,+1.20%,+19.27%,0%,"$3,106,525",3106525,2021-05-02 08:10:45.644950
N3RD Finance,Yield,N3RDz,Ethereum,-11.88%,-27.46%,-0.04%,"$2,984,427",2984427,2021-05-02 08:10:45.644950
Opium,Insurance,OPIUM,Ethereum,+0.05%,"$2,780,586",+0.01%,"$2,780,586",2780586,2021-05-02 08:10:45.644950
MCDEX,Dexes,MCB,Ethereum,+2.20%,+31.90%,-0.19%,"$2,091,231",2091231,2021-05-02 08:10:45.644950
Connext,Protocols,-,Ethereum,-1.36%,-18.28%,-0.20%,"$1,523,096",1523096,2021-05-02 08:10:45.644950
Strudel Finance,Assets,TRDL,Ethereum,-2.17%,+16.67%,-0.24%,"$1,307,056",1307056,2021-05-02 08:10:45.644950
Jarvis Network,Protocols,JRT,Ethereum,+0.20%,+0.88%,0%,"$1,062,636",1062636,2021-05-02 08:10:45.644950
QIAN,Assets,KUN,Ethereum,-6.47%,-37.13%,+0.54%,"$1,009,499",1009499,2021-05-02 08:10:45.644950
S Finance,Dexes,SFG,Ethereum,+8.50%,+9.19%,-0.03%,"$880,099",880099,2021-05-02 08:10:45.644950
Primitive,Options,-,Ethereum,+0.10%,+24.71%,+0.13%,"$791,660",791660,2021-05-02 08:10:45.644950
Levinswap,Dexes,LEVIN,xDai,-1.12%,-,-0.11%,"$728,629",728629,2021-05-02 08:10:45.644950
Dracula,Yield,DRC,Ethereum,-39.14%,-59.83%,-0.13%,"$719,907",719907,2021-05-02 08:10:45.644950
YetiSwap,Dexes,YTS,Avalanche,-15.25%,+20.82%,-0.28%,"$652,556",652556,2021-05-02 08:10:45.644950
YFII,Dexes,YFII,Ethereum,-11.40%,+2.28%,+0.06%,"$582,040",582040,2021-05-02 08:10:45.644950
PEAKDEFI,Yield,PEAK,Ethereum,+2.10%,-12.08%,+0.02%,"$543,580",543580,2021-05-02 08:10:45.644950
DeFiner,Yield,FIN,Ethereum,+10.04%,+154%,-2.67%,"$511,714",511714,2021-05-02 08:10:45.644950
Basis Cash,Assets,BAC,Ethereum,0%,"$403,782",0%,"$403,782",403782,2021-05-02 08:10:45.644950
UniTrade,Dexes,TRADE,Ethereum,+7.92%,+6.56%,+0.87%,"$306,260",306260,2021-05-02 08:10:45.644950
CoFiX,Dexes,COFI,Ethereum,+0.20%,+18.53%,-0.02%,"$275,247",275247,2021-05-02 08:10:45.644950
Shell Protocol,Dexes,-,Ethereum,-0.89%,-3.07%,0%,"$113,654",113654,2021-05-02 08:10:45.644950
SynLev,Protocols,SYN,Ethereum,+2.11%,+33.12%,+0.01%,"$106,780",106780,2021-05-02 08:10:45.644950
Augur,Dexes,REP,Ethereum,0%,"$75,013",0%,"$75,013",75013,2021-05-02 08:10:45.644950
 Robo-Advisor fo...,Yield,-,Ethereum,-1.97%,+4.54%,+0.01%,"$45,049",45049,2021-05-02 08:10:45.644950
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-02 08:10:45.644950
