Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Badger DAO,Yield,BADGER,Ethereum,-1.21%,+40.11%,+0.46%,$1.4b,1400000000,2021-05-07 09:03:18.662121
Alpha Finance,Yield,ALPHA,Multi-Chain,+3.61%,-,-0.48%,$1.31b,1310000000,2021-05-07 09:03:18.662121
DefiSaver,Protocols,-,Ethereum,+2.84%,+33.55%,+0.88%,$1.25b,1250000000,2021-05-07 09:03:18.662121
Nerve,Dexes,NRV,Binance,+0.46%,+60.77%,+0.09%,$917.34m,917340000,2021-05-07 09:03:18.662121
RenVM,Assets,REN,Multi-Chain,+0.40%,+10.51%,+0.12%,$896.2m,896200000,2021-05-07 09:03:18.662121
Raydium,Dexes,RAY,Solana,-1.99%,+18.31%,+0.73%,$869.48m,869480000,2021-05-07 09:03:18.662121
ValueDefi,Yield,VALUE,Multi-Chain,+1.11%,-7.83%,+0.44%,$852.51m,852510000,2021-05-07 09:03:18.662121
Anchor,Lending,ANC,Terra,-3.05%,+1.88%,+0.17%,$742m,742000000,2021-05-07 09:03:18.662121
Stacks,Protocols,STX,Stacks,-3.43%,-6.64%,+0.51%,$682.77m,682770000,2021-05-07 09:03:18.662121
Thorchain,Dexes,RUNE,Binance,-3.48%,+9.47%,+0.49%,$657.43m,657430000,2021-05-07 09:03:18.662121
Tornado Cash,Protocols,-,Ethereum,+2.41%,+34.32%,+0.43%,$625.24m,625240000,2021-05-07 09:03:18.662121
bZx,Lending,BZRX,Ethereum,-0.22%,-7.90%,+1.16%,$567.07m,567070000,2021-05-07 09:03:18.662121
Nexus Mutual,Insurance,NXM,Ethereum,+1.10%,+24.12%,+0.35%,$560.68m,560680000,2021-05-07 09:03:18.662121
KeeperDAO,Yield,ROOK,Ethereum,-1.69%,+13.13%,+0.29%,$548.18m,548180000,2021-05-07 09:03:18.662121
Harvest Finance,Yield,FARM,Ethereum,+1.29%,-1.62%,+0.26%,$535.43m,535430000,2021-05-07 09:03:18.662121
Unit Protocol,Protocols,DUCK,Ethereum,+1.60%,+32.46%,+0.79%,$491.77m,491770000,2021-05-07 09:03:18.662121
Fei Protocol,Assets,FEI,Ethereum,+0.73%,+11.26%,+0.43%,$470.18m,470180000,2021-05-07 09:03:18.662121
Fantom,Protocols,FTM,Multi-Chain,-18.08%,-11.48%,-14.28%,$439.75m,439750000,2021-05-07 09:03:18.662121
ACryptoS,Yield,ACS,Binance,-2.56%,+6.79%,+1.59%,$418.14m,418140000,2021-05-07 09:03:18.662121
Serum,Dexes,SRM,Solana,-4.06%,+7.34%,+6.02%,$409.82m,409820000,2021-05-07 09:03:18.662121
Integral,Dexes,-,Ethereum,-8.37%,-16.18%,+0.33%,$401.98m,401980000,2021-05-07 09:03:18.662121
Wing Finance,Lending,WING,Ontology,+5.78%,+16.57%,+1.12%,$376.63m,376630000,2021-05-07 09:03:18.662121
1inch,Dexes,1INCH,Ethereum,-7.76%,+13.17%,+0.72%,$368.26m,368260000,2021-05-07 09:03:18.662121
DefiChain,Protocols,DFI,DefiChain,+0.94%,+15.10%,+0.80%,$358.8m,358800000,2021-05-07 09:03:18.662121
KEEP Network,Assets,KEEP,Ethereum,-10.07%,-2.60%,+0.45%,$355.96m,355960000,2021-05-07 09:03:18.662121
Flamingo Finance,Dexes,FLM,NEO,-,-,+0.84%,$353.17m,353170000,2021-05-07 09:03:18.662121
Pangolin,Dexes,PNG,Avalanche,+5.18%,+43.00%,+0.97%,$345.33m,345330000,2021-05-07 09:03:18.662121
CREAM Finance,Lending,CREAM,Ethereum,-0.58%,+3.16%,+0.63%,$330.91m,330910000,2021-05-07 09:03:18.662121
Kava,Lending,KAVA,Multi-Chain,-1.22%,+3.59%,+0.28%,$328.2m,328200000,2021-05-07 09:03:18.662121
Set Protocol,Indexes,-,Ethereum,+1.53%,+22.32%,+0.67%,$328.09m,328090000,2021-05-07 09:03:18.662121
Reflexer,Assets,RAI,Ethereum,-0.25%,-6.03%,+0.42%,$298.24m,298240000,2021-05-07 09:03:18.662121
Index Coop,Indexes,INDEX,Ethereum,+0.37%,+26.19%,+2.16%,$274.6m,274600000,2021-05-07 09:03:18.662121
dYdX,Dexes,-,Ethereum,+9.94%,+17.39%,+0.33%,$263.48m,263480000,2021-05-07 09:03:18.662121
B.Protocol,Lending,BPRO,Ethereum,+1.45%,-,+0.31%,$261.96m,261960000,2021-05-07 09:03:18.662121
Sablier Finance,Protocols,-,Ethereum,-5.07%,-7.44%,+0.26%,$235.62m,235620000,2021-05-07 09:03:18.662121
Loopring,Dexes,LRC,Ethereum,+1.60%,+9.66%,+0.62%,$234.04m,234040000,2021-05-07 09:03:18.662121
ZilSwap,Dexes,ZWAP,Ziliqa,-,-,+1.51%,$221.34m,221340000,2021-05-07 09:03:18.662121
StakeHound,Staking,-,Ethereum,+0.79%,+23.27%,+0.42%,$220.46m,220460000,2021-05-07 09:03:18.662121
PoolTogether,Protocols,POOL,Ethereum,-1.25%,+1.36%,+0.20%,$212.45m,212450000,2021-05-07 09:03:18.662121
UMA Protocol,Protocols,UMA,Ethereum,-1.48%,+2.07%,-0.56%,$203.34m,203340000,2021-05-07 09:03:18.662121
yAxis,Yield,YAX,Ethereum,-10.39%,-21.22%,+0.14%,$201.55m,201550000,2021-05-07 09:03:18.662121
Idle Finance,Yield,IDLE,Ethereum,+3.43%,+2.67%,+0.01%,$188.64m,188640000,2021-05-07 09:03:18.662121
MANTRA DAO,Protocols,OM,Ethereum,+0.73%,+29.24%,+1.72%,$163.95m,163950000,2021-05-07 09:03:18.662121
DODO,Dexes,DODO,Ethereum,-0.61%,+11.50%,+0.22%,$155.57m,155570000,2021-05-07 09:03:18.662121
Ankr,Staking,ANKR,Ethereum,+0.82%,+24.02%,+0.42%,$153.54m,153540000,2021-05-07 09:03:18.662121
Unslashed,Insurance,USF,Ethereum,+0.96%,+23.95%,+0.76%,$140.05m,140050000,2021-05-07 09:03:18.662121
OnX.Finance,Lending,ONX,Ethereum,+0.58%,+15.99%,+0.86%,$137.46m,137460000,2021-05-07 09:03:18.662121
Secret Network,Protocols,SCRT,Secret,-0.66%,+22.02%,+0.26%,$126.1m,126100000,2021-05-07 09:03:18.662121
Secret Bridge,Assets,-,Secret,-0.66%,+22.02%,+0.26%,$126.1m,126100000,2021-05-07 09:03:18.662121
Goose Finance,Yield,EGG,Binance,-5.04%,+25.03%,+0.50%,$119.2m,119200000,2021-05-07 09:03:18.662121
Deus,Protocols,DEUS,Multi-Chain,+5.91%,+31.05%,+0.29%,$104m,104000000,2021-05-07 09:03:18.662121
Flamincome,Yield,FLAG,Ethereum,-0.26%,+6.15%,+0.22%,$101.42m,101420000,2021-05-07 09:03:18.662121
xToken,Yield,XTK,Ethereum,-1.77%,+9.32%,+1.09%,"$97,375,810",97375810,2021-05-07 09:03:18.662121
TrueFi,Lending,TRU,Ethereum,-1.87%,+8.94%,+0.04%,"$94,783,467",94783467,2021-05-07 09:03:18.662121
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-07 09:03:18.662121
Pickle,Yield,PICKLE,Ethereum,+2.08%,+141%,+0.10%,"$88,601,556",88601556,2021-05-07 09:03:18.662121
StakeWise,Staking,SWISE,Ethereum,+1.21%,+46.03%,+0.42%,"$87,306,800",87306800,2021-05-07 09:03:18.662121
Saddle Finance,Dexes,-,Ethereum,-3.96%,+4.41%,+0.40%,"$85,972,346",85972346,2021-05-07 09:03:18.662121
StakeDAO,Yield,SDT,Ethereum,-2.79%,-5.71%,+0.82%,"$85,369,409",85369409,2021-05-07 09:03:18.662121
Metronome,Assets,MET,Ethereum,-1.04%,+22.84%,+0.29%,"$84,806,513",84806513,2021-05-07 09:03:18.662121
xDAI Stake,Protocols,STAKE,Ethereum,-1.80%,+1.51%,+0.14%,"$80,992,439",80992439,2021-05-07 09:03:18.662121
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-07 09:03:18.662121
mStable,Protocols,MTA,Ethereum,+2.47%,+3.36%,+0.05%,"$77,850,007",77850007,2021-05-07 09:03:18.662121
BarnBridge,Yield,BOND,Ethereum,+3.27%,"$77,584,137",+0.68%,"$77,584,137",77584137,2021-05-07 09:03:18.662121
BoringDAO,Protocols,BOR,Ethereum,-1.48%,+0.74%,+0.31%,"$75,481,727",75481727,2021-05-07 09:03:18.662121
dForce,Lending,DF,Multi-Chain,+0.68%,+3.52%,+0.14%,"$71,854,165",71854165,2021-05-07 09:03:18.662121
 Lightning Netwo...,Protocols,-,Bitcoin,-0.96%,+5.57%,+0.25%,"$70,796,791",70796791,2021-05-07 09:03:18.662121
Kyber,Dexes,KNC,Ethereum,+36.44%,+51.24%,+0.69%,"$68,645,860",68645860,2021-05-07 09:03:18.662121
Defi Swap,Dexes,CRO,Ethereum,+0.66%,+10.44%,+0.31%,"$68,280,336",68280336,2021-05-07 09:03:18.662121
BasketDAO,Indexes,BASK,Ethereum,-12.51%,-30.18%,+1.71%,"$66,995,529",66995529,2021-05-07 09:03:18.662121
Hyper Finance,Yield,HYFI,Binance,-2.83%,-0.57%,+0.01%,"$66,730,151",66730151,2021-05-07 09:03:18.662121
Hegic,Options,HEGIC,Ethereum,+0.25%,+11.06%,+0.31%,"$65,160,928",65160928,2021-05-07 09:03:18.662121
imToken,Assets,imBTC,Ethereum,+14.85%,-6.62%,+0.24%,"$64,390,566",64390566,2021-05-07 09:03:18.662121
WanSwap Dex,Dexes,WASP,Wanchain,+3.63%,+10.90%,+1.66%,"$61,535,365",61535365,2021-05-07 09:03:18.662121
FutureSwap,Dexes,-,Ethereum,+1.15%,+7.67%,+0.20%,"$60,733,762",60733762,2021-05-07 09:03:18.662121
SpookySwap,Dexes,BOO,Fantom,+16.50%,-,+1.11%,"$55,422,248",55422248,2021-05-07 09:03:18.662121
SharedStake,Staking,SGT,Ethereum,+0.74%,+22.16%,+0.43%,"$55,290,227",55290227,2021-05-07 09:03:18.662121
Orca,Dexes,-,Solana,+1.15%,+7.32%,+0.20%,"$55,105,666",55105666,2021-05-07 09:03:18.662121
Zookeeper,Yield,ZOO,Wanchain,+1.91%,+33.14%,+12.59%,"$54,727,468",54727468,2021-05-07 09:03:18.662121
Mimo Defi,Lending,MIMO,Ethereum,+0.38%,+26.03%,+0.36%,"$51,833,338",51833338,2021-05-07 09:03:18.662121
Swipe,Dexes,SXP,Ethereum,-,+5.06%,+0.11%,"$50,646,966",50646966,2021-05-07 09:03:18.662121
BiFi,Lending,BiFi,Multi-Chain,-3.71%,-14.85%,+1.30%,"$49,344,293",49344293,2021-05-07 09:03:18.662121
Wasabix,Yield,WASABI,Ethereum,-0.61%,-47.42%,+0.10%,"$46,476,287",46476287,2021-05-07 09:03:18.662121
88mph,Yield,MPH,Ethereum,-1.18%,+0.53%,+0.28%,"$44,842,768",44842768,2021-05-07 09:03:18.662121
Bella Protocol,Yield,BEL,Ethereum,+1.27%,+9.36%,+0.33%,"$40,908,567",40908567,2021-05-07 09:03:18.662121
Indexed Finance,Indexes,NDX,Ethereum,-3.39%,+12.00%,+1.17%,"$38,749,954",38749954,2021-05-07 09:03:18.662121
DerivaDEX,Dexes,DDX,Ethereum,-0.38%,-1.94%,-0.08%,"$37,343,584",37343584,2021-05-07 09:03:18.662121
Smoothy,Dexes,-,Ethereum,-2.97%,-57.90%,-0.03%,"$36,759,533",36759533,2021-05-07 09:03:18.662121
dHEDGE,Protocols,DHT,Ethereum,+0.83%,+12.29%,+0.39%,"$35,239,654",35239654,2021-05-07 09:03:18.662121
Serum Swap,Dexes,SRM,Solana,-3.05%,+5.25%,0%,"$34,798,462",34798462,2021-05-07 09:03:18.662121
Opyn,Options,-,Ethereum,+0.82%,+134%,+0.35%,"$34,749,549",34749549,2021-05-07 09:03:18.662121
Enzyme Finance,Yield,MLN,Ethereum,-0.40%,+15.95%,+0.57%,"$34,539,540",34539540,2021-05-07 09:03:18.662121
Gnosis,Dexes,GNO,Ethereum,+0.50%,+18.80%,+0.44%,"$33,578,908",33578908,2021-05-07 09:03:18.662121
Swerve,Dexes,SWRV,Ethereum,+1.96%,+42.46%,0%,"$30,171,462",30171462,2021-05-07 09:03:18.662121
ACoconut,Yield,AC,Multi-Chain,-0.91%,+4.07%,+0.37%,"$29,675,043",29675043,2021-05-07 09:03:18.662121
 Mushrooms Finan...,Yield,MM,Ethereum,-0.43%,+52.85%,+0.65%,"$29,599,728",29599728,2021-05-07 09:03:18.662121
Ribbon Finance,Options,-,Ethereum,+34.34%,+46.62%,+0.29%,"$28,486,362",28486362,2021-05-07 09:03:18.662121
WePiggy,Lending,WPC,Ethereum,+0.41%,+9.75%,+0.44%,"$28,309,084",28309084,2021-05-07 09:03:18.662121
PowerPool,Indexes,CVP,Ethereum,-0.14%,+2.86%,+0.36%,"$27,617,301",27617301,2021-05-07 09:03:18.662121
IDEX,Dexes,IDEX,Ethereum,-0.77%,+7.55%,+0.31%,"$27,239,527",27239527,2021-05-07 09:03:18.662121
Cryptex,Indexes,CTX,Ethereum,+0.65%,+6.50%,+0.42%,"$26,886,477",26886477,2021-05-07 09:03:18.662121
DeversiFi,Dexes,DVF,Ethereum,+4.04%,+11.83%,+0.24%,"$25,289,752",25289752,2021-05-07 09:03:18.662121
Penguin Finance,Dexes,PEFI,Avalanche,+2.42%,+192%,+0.55%,"$21,673,593",21673593,2021-05-07 09:03:18.662121
Mango Markets,Lending,-,Solana,+0.29%,+10.71%,+0.55%,"$20,973,370",20973370,2021-05-07 09:03:18.662121
Notional,Lending,-,Ethereum,+0.47%,+10.81%,+0.24%,"$19,758,404",19758404,2021-05-07 09:03:18.662121
Unagii,Yield,-,Ethereum,+2.62%,+21.72%,+0.48%,"$19,197,133",19197133,2021-05-07 09:03:18.662121
Perlin,Dexes,PERL,Ethereum,-4.11%,-6.38%,+0.29%,"$18,419,373",18419373,2021-05-07 09:03:18.662121
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-07 09:03:18.662121
Erasure,Protocols,NMR,Ethereum,-0.72%,+2.28%,+0.57%,"$17,795,233",17795233,2021-05-07 09:03:18.662121
Cometh,Dexes,MUST,Polygon,-,-18.64%,-0.06%,"$17,103,012",17103012,2021-05-07 09:03:18.662121
PieDAO,Indexes,DOUGH,Ethereum,-0.35%,+1.21%,+0.80%,"$16,021,331",16021331,2021-05-07 09:03:18.662121
Energiswap,Protocols,NRG,Energi,+7.97%,"$15,140,740",-1.05%,"$15,140,740",15140740,2021-05-07 09:03:18.662121
0.exchange,Dexes,ZERO,Multi-Chain,+16.16%,+13.02%,+2.82%,"$13,489,270",13489270,2021-05-07 09:03:18.662121
Fuse,Protocols,FUSE,Multi-Chain,-5.76%,+2.00%,+1.27%,"$13,319,876",13319876,2021-05-07 09:03:18.662121
DefiDollar,Protocols,DFD,Ethereum,+0.71%,+1.52%,0%,"$13,299,306",13299306,2021-05-07 09:03:18.662121
FinNexus,Options,FNX,Multi-Chain,+0.58%,-1.45%,-0.64%,"$12,643,444",12643444,2021-05-07 09:03:18.662121
DDEX,Dexes,-,Ethereum,+0.83%,+19.12%,+0.32%,"$12,174,358",12174358,2021-05-07 09:03:18.662121
Allinx,Yield,INX,Binance,-1.25%,+0.69%,+0.26%,"$12,010,750",12010750,2021-05-07 09:03:18.662121
Honeyswap,Dexes,HNY,xDai,-4.15%,+1.24%,+0.02%,"$11,424,142",11424142,2021-05-07 09:03:18.662121
Hakka Finance,Yield,HAKKA,Ethereum,+1.03%,+21.54%,+0.34%,"$8,929,641",8929641,2021-05-07 09:03:18.662121
BondAppetit,Assets,BAG,Ethereum,+0.27%,"$7,981,303",+0.18%,"$7,981,303",7981303,2021-05-07 09:03:18.662121
ForTube,Lending,FOR,Ethereum,+1.78%,-12.23%,+0.67%,"$7,809,757",7809757,2021-05-07 09:03:18.662121
Oxygen,Lending,OXY,Solana,-0.03%,+7.04%,+0.59%,"$7,787,765",7787765,2021-05-07 09:03:18.662121
Governor DAO,Protocols,GDAO,Ethereum,-1.68%,-6.62%,+0.74%,"$7,631,467",7631467,2021-05-07 09:03:18.662121
YF Link,Dexes,YFL,Ethereum,+3.46%,-11.40%,+2.17%,"$7,536,561",7536561,2021-05-07 09:03:18.662121
DEXTF Protocol,Protocols,DEXTF,Ethereum,-0.57%,+43.28%,-1.24%,"$7,459,088",7459088,2021-05-07 09:03:18.662121
Cover Protocol,Insurance,COVER,Ethereum,+6.25%,+9.15%,< 0.0001%,"$7,372,886",7372886,2021-05-07 09:03:18.662121
Dev Protocol,Protocols,DEV,Ethereum,-8.52%,+39.13%,+1.12%,"$6,482,042",6482042,2021-05-07 09:03:18.662121
Auctus,Options,AUC,Ethereum,-8.46%,+33.77%,+0.06%,"$6,255,336",6255336,2021-05-07 09:03:18.662121
Lydia,Dexes,-,Avalanche,+9.88%,+217%,+1.56%,"$5,754,682",5754682,2021-05-07 09:03:18.662121
ForceDAO,Yield,-,Ethereum,-2.70%,-47.07%,-0.08%,"$5,608,443",5608443,2021-05-07 09:03:18.662121
Stafi,Staking,FIS,Ethereum,+0.79%,+23.33%,+0.42%,"$5,163,661",5163661,2021-05-07 09:03:18.662121
Growth DeFi,Yield,GRO,Ethereum,-1.76%,-13.41%,0%,"$5,114,711",5114711,2021-05-07 09:03:18.662121
Yam Finance,Protocols,YAM,Ethereum,-0.13%,-3.61%,+0.30%,"$5,104,583",5104583,2021-05-07 09:03:18.662121
Opium,Insurance,OPIUM,Ethereum,-2.92%,+79.13%,-2.92%,"$4,980,339",4980339,2021-05-07 09:03:18.662121
XDeFi,Dexes,XDEX,Ethereum,+0.75%,+20.61%,-0.01%,"$4,715,857",4715857,2021-05-07 09:03:18.662121
SnowSwap,Dexes,SNOW,Ethereum,-0.29%,+13.26%,+0.21%,"$4,650,374",4650374,2021-05-07 09:03:18.662121
cVault.finance,Assets,CORE,Ethereum,-0.12%,-90.92%,+0.32%,"$4,488,115",4488115,2021-05-07 09:03:18.662121
Augur,Dexes,REP,Ethereum,+1.08%,+5831%,+0.35%,"$4,449,348",4449348,2021-05-07 09:03:18.662121
CreamSwap,Dexes,CREAM,Ethereum,-1.18%,+10.04%,+0.44%,"$4,149,719",4149719,2021-05-07 09:03:18.662121
zLot,Staking,zLot,Ethereum,-3.83%,-8.23%,-0.45%,"$4,066,120",4066120,2021-05-07 09:03:18.662121
Siren,Options,SI,Ethereum,+7.02%,-27.58%,+0.55%,"$3,919,910",3919910,2021-05-07 09:03:18.662121
Olive Cash,Yield,OLIVE,Multi-Chain,+8.52%,+22.03%,+1.89%,"$3,863,746",3863746,2021-05-07 09:03:18.662121
Swapr,Dexes,-,Multi-Chain,+0.02%,+10.14%,-0.16%,"$3,280,915",3280915,2021-05-07 09:03:18.662121
N3RD Finance,Yield,N3RDz,Ethereum,-1.14%,-4.53%,+1.01%,"$3,262,028",3262028,2021-05-07 09:03:18.662121
BT.Finance,Yield,BT,Ethereum,-5.76%,-12.08%,-2.07%,"$2,705,273",2705273,2021-05-07 09:03:18.662121
MCDEX,Dexes,MCB,Ethereum,+1.10%,+22.92%,+0.37%,"$2,471,798",2471798,2021-05-07 09:03:18.662121
Connext,Protocols,-,Ethereum,+2.41%,-5.00%,+0.40%,"$1,536,319",1536319,2021-05-07 09:03:18.662121
Strudel Finance,Assets,TRDL,Ethereum,-1.00%,+3.61%,+0.24%,"$1,293,701",1293701,2021-05-07 09:03:18.662121
Jarvis Network,Protocols,JRT,Ethereum,+0.14%,-0.36%,0%,"$1,059,102",1059102,2021-05-07 09:03:18.662121
QIAN,Assets,KUN,Ethereum,+0.45%,-53.08%,+0.25%,"$955,261",955261,2021-05-07 09:03:18.662121
S Finance,Dexes,SFG,Ethereum,+0.32%,+10.11%,< 0.0001%,"$892,790",892790,2021-05-07 09:03:18.662121
Primitive,Options,-,Ethereum,+4.50%,+14.57%,+0.62%,"$890,278",890278,2021-05-07 09:03:18.662121
Levinswap,Dexes,LEVIN,xDai,-4.68%,-6.31%,-0.01%,"$727,108",727108,2021-05-07 09:03:18.662121
YetiSwap,Dexes,YTS,Avalanche,-0.31%,-19.90%,+1.53%,"$689,734",689734,2021-05-07 09:03:18.662121
PEAKDEFI,Yield,PEAK,Ethereum,+12.37%,"$663,921",+4.03%,"$663,921",663921,2021-05-07 09:03:18.662121
Dracula,Yield,DRC,Ethereum,-6.94%,-68.76%,+0.67%,"$617,284",617284,2021-05-07 09:03:18.662121
DeFiner,Yield,FIN,Ethereum,+0.25%,-0.61%,+2.68%,"$406,407",406407,2021-05-07 09:03:18.662121
Basis Cash,Assets,BAC,Ethereum,0%,"$403,782",0%,"$403,782",403782,2021-05-07 09:03:18.662121
UniTrade,Dexes,TRADE,Ethereum,-10.42%,+14.20%,+1.04%,"$324,033",324033,2021-05-07 09:03:18.662121
YFII,Dexes,YFII,Ethereum,+0.26%,-51.44%,+0.19%,"$317,538",317538,2021-05-07 09:03:18.662121
CoFiX,Dexes,COFI,Ethereum,+0.31%,+15.11%,+0.34%,"$302,215",302215,2021-05-07 09:03:18.662121
SynLev,Protocols,SYN,Ethereum,+1.13%,+24.16%,+0.93%,"$126,386",126386,2021-05-07 09:03:18.662121
Shell Protocol,Dexes,-,Ethereum,0%,-0.89%,0%,"$113,654",113654,2021-05-07 09:03:18.662121
 Robo-Advisor fo...,Yield,-,Ethereum,-35.05%,-34.97%,+0.04%,"$29,868",29868,2021-05-07 09:03:18.662121
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-07 09:03:18.662121
