Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Secret Network,Protocols,SCRT,Secret,+8.34%,+19.28%,-0.25%,$146.61m,146610000,2021-05-12 06:53:43.089380
Secret Bridge,Assets,-,Secret,+8.34%,+19.27%,-0.25%,$146.61m,146610000,2021-05-12 06:53:43.089380
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-12 06:53:43.089380
Goose Finance,Yield,EGG,Binance,-,-9.75%,+0.43%,$118.79m,118790000,2021-05-12 06:53:43.089380
StakeWise,Staking,SWISE,Ethereum,-,+32.63%,-0.38%,$110.82m,110820000,2021-05-12 06:53:43.089380
Flamincome,Yield,FLAG,Ethereum,+4.97%,+9.21%,-0.01%,$108.25m,108250000,2021-05-12 06:53:43.089380
TrueFi,Lending,TRU,Ethereum,-,+8.51%,+0.06%,$103.2m,103200000,2021-05-12 06:53:43.089380
Metronome,Assets,MET,Ethereum,+7.51%,+24.65%,-0.74%,$101.49m,101490000,2021-05-12 06:53:43.089380
imToken,Assets,imBTC,Ethereum,+7.30%,+76.23%,-0.13%,"$99,808,844",99808844,2021-05-12 06:53:43.089380
Pickle,Yield,PICKLE,Ethereum,+4.52%,+19.10%,-0.01%,"$98,135,976",98135976,2021-05-12 06:53:43.089380
Saddle Finance,Dexes,-,Ethereum,-,+11.71%,+1.03%,"$93,642,541",93642541,2021-05-12 06:53:43.089380
xToken,Yield,XTK,Ethereum,-,-2.46%,+1.65%,"$91,243,796",91243796,2021-05-12 06:53:43.089380
Rari Capital,Yield,RGT,Ethereum,+3.11%,+13.90%,+0.11%,"$89,949,301",89949301,2021-05-12 06:53:43.089380
StakeDAO,Yield,SDT,Ethereum,+3.74%,+2.49%,+0.56%,"$89,515,743",89515743,2021-05-12 06:53:43.089380
BarnBridge,Yield,BOND,Ethereum,-0.59%,+10.91%,-0.31%,"$89,449,516",89449516,2021-05-12 06:53:43.089380
xDAI Stake,Protocols,STAKE,Ethereum,+3.55%,+8.34%,-0.01%,"$88,253,246",88253246,2021-05-12 06:53:43.089380
SpookySwap,Dexes,BOO,Fantom,+28.39%,-,-0.02%,"$81,388,273",81388273,2021-05-12 06:53:43.089380
Hard Protocol,Protocols,HARD,Multi-Chain,+1.26%,+12.89%,+0.35%,"$80,820,347",80820347,2021-05-12 06:53:43.089380
BoringDAO,Protocols,BOR,Ethereum,-,+6.30%,+1.02%,"$78,685,129",78685129,2021-05-12 06:53:43.089380
Hyper Finance,Yield,HYFI,Binance,-,+12.76%,+3.18%,"$78,593,228",78593228,2021-05-12 06:53:43.089380
WanSwap Dex,Dexes,WASP,Wanchain,-,+44.49%,+0.54%,"$78,276,348",78276348,2021-05-12 06:53:43.089380
dForce,Lending,DF,Multi-Chain,+4.15%,+8.70%,-0.16%,"$76,735,054",76735054,2021-05-12 06:53:43.089380
Hegic,Options,HEGIC,Ethereum,+8.58%,+20.64%,-0.11%,"$76,015,350",76015350,2021-05-12 06:53:43.089380
Defi Swap,Dexes,CRO,Ethereum,+8.27%,+15.75%,-0.09%,"$76,013,273",76013273,2021-05-12 06:53:43.089380
mStable,Protocols,MTA,Ethereum,+1.67%,+0.49%,-0.12%,"$75,244,659",75244659,2021-05-12 06:53:43.089380
 Lightning Netwo...,Protocols,-,Bitcoin,+5.78%,+8.65%,+0.01%,"$74,486,030",74486030,2021-05-12 06:53:43.089380
Zookeeper,Yield,ZOO,Wanchain,-,+47.96%,+3.69%,"$73,555,713",73555713,2021-05-12 06:53:43.089380
ValueDefi,Yield,VALUE,Multi-Chain,-,-92.52%,-0.31%,"$69,378,875",69378875,2021-05-12 06:53:43.089380
SharedStake,Staking,SGT,Ethereum,-,+28.63%,-0.38%,"$68,678,128",68678128,2021-05-12 06:53:43.089380
BasketDAO,Indexes,BASK,Ethereum,+14.17%,-12.36%,-0.04%,"$67,168,432",67168432,2021-05-12 06:53:43.089380
FutureSwap,Dexes,-,Ethereum,+4.05%,+11.12%,-0.21%,"$65,865,583",65865583,2021-05-12 06:53:43.089380
Mimo Defi,Lending,MIMO,Ethereum,+8.50%,+23.59%,-0.11%,"$61,127,404",61127404,2021-05-12 06:53:43.089380
Swipe,Dexes,SXP,Ethereum,+1.23%,+9.32%,+0.01%,"$56,618,238",56618238,2021-05-12 06:53:43.089380
BiFi,Lending,BiFi,Multi-Chain,+5.87%,+5.55%,+0.27%,"$54,895,995",54895995,2021-05-12 06:53:43.089380
Ruler,Lending,RULER,Ethereum,-,-,+0.15%,"$53,671,751",53671751,2021-05-12 06:53:43.089380
Kyber,Dexes,KNC,Ethereum,+1.72%,+6.85%,-0.41%,"$53,599,767",53599767,2021-05-12 06:53:43.089380
Orca,Dexes,-,Solana,-,-6.57%,-0.21%,"$51,885,392",51885392,2021-05-12 06:53:43.089380
Opyn,Options,-,Ethereum,-,+39.80%,-0.16%,"$46,879,215",46879215,2021-05-12 06:53:43.089380
Wasabix,Yield,WASABI,Ethereum,+3.02%,-9.48%,-0.05%,"$46,359,833",46359833,2021-05-12 06:53:43.089380
88mph,Yield,MPH,Ethereum,+7.25%,+1.29%,-0.59%,"$45,830,007",45830007,2021-05-12 06:53:43.089380
Indexed Finance,Indexes,NDX,Ethereum,-,+12.03%,+2.17%,"$43,494,512",43494512,2021-05-12 06:53:43.089380
Bella Protocol,Yield,BEL,Ethereum,-,+5.80%,+1.40%,"$41,930,787",41930787,2021-05-12 06:53:43.089380
dHEDGE,Protocols,DHT,Ethereum,-,+21.94%,+1.20%,"$41,382,673",41382673,2021-05-12 06:53:43.089380
Enzyme Finance,Yield,MLN,Ethereum,+9.55%,+16.53%,-0.12%,"$39,209,574",39209574,2021-05-12 06:53:43.089380
Gnosis,Dexes,GNO,Ethereum,+8.21%,+18.88%,+0.03%,"$38,925,013",38925013,2021-05-12 06:53:43.089380
Ribbon Finance,Options,-,Ethereum,-,+84.48%,-0.25%,"$38,064,859",38064859,2021-05-12 06:53:43.089380
DerivaDEX,Dexes,DDX,Ethereum,-0.79%,+1.51%,-0.18%,"$37,946,230",37946230,2021-05-12 06:53:43.089380
Serum Swap,Dexes,SRM,Solana,-,+7.06%,+2.58%,"$37,586,059",37586059,2021-05-12 06:53:43.089380
Smoothy,Dexes,-,Ethereum,-14.82%,"$35,208,182",-,"$35,208,182",35208182,2021-05-12 06:53:43.089380
WePiggy,Lending,WPC,Ethereum,+12.81%,+20.40%,-0.14%,"$32,806,204",32806204,2021-05-12 06:53:43.089380
Cryptex,Indexes,CTX,Ethereum,-,+26.32%,-0.38%,"$31,808,348",31808348,2021-05-12 06:53:43.089380
Swerve,Dexes,SWRV,Ethereum,+3.30%,+6.10%,-0.00%,"$31,300,280",31300280,2021-05-12 06:53:43.089380
IDEX,Dexes,IDEX,Ethereum,+8.25%,+16.26%,+0.10%,"$31,102,627",31102627,2021-05-12 06:53:43.089380
 Mushrooms Finan...,Yield,MM,Ethereum,-,+5.46%,+1.39%,"$30,641,629",30641629,2021-05-12 06:53:43.089380
PowerPool,Indexes,CVP,Ethereum,+12.13%,+11.43%,-0.00%,"$30,325,037",30325037,2021-05-12 06:53:43.089380
DeversiFi,Dexes,DVF,Ethereum,+6.27%,+19.32%,< 0.0001%,"$28,517,166",28517166,2021-05-12 06:53:43.089380
ACoconut,Yield,AC,Multi-Chain,-,+1.02%,< 0.0001%,"$28,044,662",28044662,2021-05-12 06:53:43.089380
Penguin Finance,Dexes,PEFI,Avalanche,-,+32.12%,-0.99%,"$24,057,253",24057253,2021-05-12 06:53:43.089380
Unagii,Yield,-,Ethereum,-,+26.37%,+1.28%,"$23,321,601",23321601,2021-05-12 06:53:43.089380
Mango Markets,Lending,-,Solana,-,+12.95%,-0.08%,"$23,305,858",23305858,2021-05-12 06:53:43.089380
Notional,Lending,-,Ethereum,+4.48%,+13.51%,-0.18%,"$22,030,053",22030053,2021-05-12 06:53:43.089380
Perlin,Dexes,PERL,Ethereum,-5.69%,-2.57%,-0.08%,"$18,603,664",18603664,2021-05-12 06:53:43.089380
Snowball,Yield,SNOB,Avalanche,+2.04%,+33.91%,-1.23%,"$17,995,190",17995190,2021-05-12 06:53:43.089380
Cometh,Dexes,MUST,Polygon,+15.86%,-25.80%,-0.57%,"$17,828,389",17828389,2021-05-12 06:53:43.089380
PieDAO,Indexes,DOUGH,Ethereum,-,+11.86%,+1.05%,"$17,735,826",17735826,2021-05-12 06:53:43.089380
Erasure,Protocols,NMR,Ethereum,+17.23%,-0.92%,+0.10%,"$17,532,460",17532460,2021-05-12 06:53:43.089380
DefiDollar,Protocols,DFD,Ethereum,-,+21.14%,+0.19%,"$15,796,774",15796774,2021-05-12 06:53:43.089380
DDEX,Dexes,-,Ethereum,+8.69%,+27.63%,-0.09%,"$15,011,428",15011428,2021-05-12 06:53:43.089380
Fuse,Protocols,FUSE,Multi-Chain,-,+8.60%,+0.49%,"$14,894,491",14894491,2021-05-12 06:53:43.089380
Energiswap,Dexes,NRG,Energi,-2.64%,-3.83%,+0.33%,"$14,359,606",14359606,2021-05-12 06:53:43.089380
FinNexus,Options,FNX,Multi-Chain,-,+12.59%,+2.24%,"$13,806,410",13806410,2021-05-12 06:53:43.089380
Allinx,Yield,INX,Binance,+4.18%,+5.50%,-0.13%,"$12,674,649",12674649,2021-05-12 06:53:43.089380
Honeyswap,Dexes,HNY,xDai,-,+2.61%,+0.03%,"$12,128,397",12128397,2021-05-12 06:53:43.089380
Hakka Finance,Yield,HAKKA,Ethereum,+9.65%,+27.50%,-0.10%,"$10,947,340",10947340,2021-05-12 06:53:43.089380
0.exchange,Dexes,ZERO,Multi-Chain,-,-,+0.42%,"$10,069,098",10069098,2021-05-12 06:53:43.089380
Wheat Protocol,Yield,WHEAT,Binance,-,-,-0.78%,"$9,963,705",9963705,2021-05-12 06:53:43.089380
Governor DAO,Protocols,GDAO,Ethereum,-,+13.91%,+1.50%,"$9,108,507",9108507,2021-05-12 06:53:43.089380
BondAppetit,Assets,BAG,Ethereum,-,+6.30%,0%,"$8,411,529",8411529,2021-05-12 06:53:43.089380
ForTube,Lending,FOR,Ethereum,-,+13.53%,+3.78%,"$8,356,550",8356550,2021-05-12 06:53:43.089380
Oxygen,Lending,OXY,Solana,-,+7.04%,-0.05%,"$8,300,067",8300067,2021-05-12 06:53:43.089380
Dev Protocol,Protocols,DEV,Ethereum,-,+68.01%,+2.18%,"$7,971,899",7971899,2021-05-12 06:53:43.089380
Lydia,Dexes,-,Avalanche,-,+69.21%,-0.43%,"$7,937,689",7937689,2021-05-12 06:53:43.089380
DEXTF Protocol,Protocols,DEXTF,Ethereum,+6.84%,+14.97%,-0.22%,"$7,253,094",7253094,2021-05-12 06:53:43.089380
Cover Protocol,Insurance,COVER,Ethereum,-,+2.38%,< 0.0001%,"$7,105,615",7105615,2021-05-12 06:53:43.089380
YF Link,Dexes,YFL,Ethereum,-,-10.52%,-0.15%,"$6,991,434",6991434,2021-05-12 06:53:43.089380
Stafi,Staking,FIS,Ethereum,-,+28.88%,-0.38%,"$6,421,267",6421267,2021-05-12 06:53:43.089380
Growth DeFi,Yield,GRO,Ethereum,-1.40%,+17.91%,0%,"$6,259,751",6259751,2021-05-12 06:53:43.089380
Auctus,Options,AUC,Ethereum,+5.06%,-10.09%,-0.01%,"$5,678,134",5678134,2021-05-12 06:53:43.089380
Augur,Dexes,REP,Ethereum,+10.34%,+7279%,-0.05%,"$5,535,191",5535191,2021-05-12 06:53:43.089380
SnowSwap,Dexes,SNOW,Ethereum,+6.28%,+18.66%,-0.09%,"$5,479,391",5479391,2021-05-12 06:53:43.089380
cVault.finance,Assets,CORE,Ethereum,+4.25%,-83.47%,-0.05%,"$5,066,056",5066056,2021-05-12 06:53:43.089380
zLot,Staking,zLot,Ethereum,+12.60%,+15.60%,-0.14%,"$4,965,675",4965675,2021-05-12 06:53:43.089380
Opium,Insurance,OPIUM,Ethereum,-4.12%,"$4,920,271",-,"$4,920,271",4920271,2021-05-12 06:53:43.089380
CreamSwap,Dexes,CREAM,Ethereum,+12.34%,+20.36%,-0.11%,"$4,883,442",4883442,2021-05-12 06:53:43.089380
Swapr,Dexes,-,Multi-Chain,-,+45.69%,+0.02%,"$4,776,359",4776359,2021-05-12 06:53:43.089380
Siren,Options,SI,Ethereum,-,+16.39%,+0.13%,"$4,314,841",4314841,2021-05-12 06:53:43.089380
Yam Finance,Protocols,YAM,Ethereum,-,-16.39%,-0.33%,"$4,206,038",4206038,2021-05-12 06:53:43.089380
N3RD Finance,Yield,N3RDz,Ethereum,-,+28.54%,+2.51%,"$4,174,857",4174857,2021-05-12 06:53:43.089380
Olive Cash,Yield,OLIVE,Multi-Chain,-,+5.11%,+0.03%,"$3,550,958",3550958,2021-05-12 06:53:43.089380
ForceDAO,Yield,-,Ethereum,+1.71%,-49.88%,-0.16%,"$3,549,567",3549567,2021-05-12 06:53:43.089380
MCDEX,Dexes,MCB,Ethereum,+10.50%,+29.93%,-0.05%,"$3,079,668",3079668,2021-05-12 06:53:43.089380
BT.Finance,Yield,BT,Ethereum,-,-1.52%,+1.89%,"$3,053,113",3053113,2021-05-12 06:53:43.089380
XDeFi,Dexes,XDEX,Ethereum,-27.19%,+6.33%,0%,"$2,967,168",2967168,2021-05-12 06:53:43.089380
Connext,Protocols,-,Ethereum,+0.08%,+29.55%,-0.12%,"$1,912,012",1912012,2021-05-12 06:53:43.089380
Strudel Finance,Assets,TRDL,Ethereum,+4.84%,+5.32%,-0.13%,"$1,328,737",1328737,2021-05-12 06:53:43.089380
 Robo-Advisor fo...,Yield,-,Ethereum,-,+2687%,+0.34%,"$1,271,070",1271070,2021-05-12 06:53:43.089380
S Finance,Dexes,SFG,Ethereum,-,+34.84%,-0.00%,"$1,186,279",1186279,2021-05-12 06:53:43.089380
Jarvis Network,Protocols,JRT,Ethereum,-0.42%,-0.41%,-0.30%,"$1,053,629",1053629,2021-05-12 06:53:43.089380
QIAN,Assets,KUN,Ethereum,+4.26%,+7.31%,-0.11%,"$1,008,622",1008622,2021-05-12 06:53:43.089380
Primitive,Options,-,Ethereum,+11.29%,+18.49%,-0.25%,"$973,102",973102,2021-05-12 06:53:43.089380
PEAKDEFI,Yield,PEAK,Ethereum,+1.19%,+27.21%,-0.31%,"$704,745",704745,2021-05-12 06:53:43.089380
Levinswap,Dexes,LEVIN,xDai,-11.42%,"$700,362",-,"$700,362",700362,2021-05-12 06:53:43.089380
Dracula,Yield,DRC,Ethereum,+6.75%,-2.91%,-0.32%,"$629,548",629548,2021-05-12 06:53:43.089380
YetiSwap,Dexes,YTS,Avalanche,-,-16.46%,-0.82%,"$534,680",534680,2021-05-12 06:53:43.089380
Basis Cash,Assets,BAC,Ethereum,-,"$403,782",0%,"$403,782",403782,2021-05-12 06:53:43.089380
DeFiner,Yield,FIN,Ethereum,+0.24%,+2.06%,+0.27%,"$392,511",392511,2021-05-12 06:53:43.089380
UniTrade,Dexes,TRADE,Ethereum,-,+5.64%,-1.03%,"$361,345",361345,2021-05-12 06:53:43.089380
CoFiX,Dexes,COFI,Ethereum,+8.40%,+20.32%,-0.36%,"$350,759",350759,2021-05-12 06:53:43.089380
YFII,Dexes,YFII,Ethereum,-,-5.29%,-0.13%,"$327,910",327910,2021-05-12 06:53:43.089380
SynLev,Protocols,SYN,Ethereum,-,+31.45%,+2.07%,"$158,247",158247,2021-05-12 06:53:43.089380
Shell Protocol,Dexes,-,Ethereum,< 0.0001%,"$113,656",< 0.0001%,"$113,656",113656,2021-05-12 06:53:43.089380
Prosper,Dexes,PROS,Multi-Chain,-5.42%,-35.12%,+1.67%,"$4,172",4172,2021-05-12 06:53:43.089380
