Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Quickswap,Dexes,QUICK,Polygon,-4.88%,+13.65%,-0.04%,$869.97m,869970000,2021-05-30 07:58:19.769876
Autofarm,Yield,AUTO,Multi-Chain,-18.78%,-,+0.35%,$819.78m,819780000,2021-05-30 07:58:19.769876
Convex Finance,Yield,CVX,Ethereum,+11.50%,+242%,+0.09%,$765.29m,765290000,2021-05-30 07:58:19.769876
Alpha Finance,Yield,ALPHA,Multi-Chain,-6.08%,+16.33%,-0.69%,$675.59m,675590000,2021-05-30 07:58:19.769876
Vesper,Yield,VSP,Ethereum,-6.00%,-21.96%,-0.12%,$662.78m,662780000,2021-05-30 07:58:19.769876
Badger DAO,Yield,BADGER,Ethereum,-4.55%,-9.03%,+0.11%,$636.84m,636840000,2021-05-30 07:58:19.769876
RenVM,Assets,REN,Multi-Chain,-14.33%,$484.93m,-12.37%,$484.93m,484930000,2021-05-30 07:58:19.769876
Anchor,Lending,ANC,Terra,-2.68%,-4.57%,+0.62%,$475.3m,475300000,2021-05-30 07:58:19.769876
Beefy Finance,Yield,BIFI,Multi-Chain,-15.84%,-,+4.02%,$453.64m,453640000,2021-05-30 07:58:19.769876
CREAM Finance,Lending,CREAM,Ethereum,+97.37%,+105%,+0.02%,$442.71m,442710000,2021-05-30 07:58:19.769876
DefiSaver,Protocols,-,Ethereum,-21.44%,-,-9.31%,$429.08m,429080000,2021-05-30 07:58:19.769876
Raydium,Dexes,RAY,Solana,-2.88%,-3.47%,+0.42%,$423.29m,423290000,2021-05-30 07:58:19.769876
Nerve,Dexes,NRV,Binance,-5.31%,-9.91%,-1.25%,$421.76m,421760000,2021-05-30 07:58:19.769876
Tornado Cash,Protocols,-,Ethereum,-8.67%,-1.33%,-0.59%,$403.15m,403150000,2021-05-30 07:58:19.769876
Pangolin,Dexes,PNG,Avalanche,+1.18%,+5.40%,-0.01%,$372.59m,372590000,2021-05-30 07:58:19.769876
Nexus Mutual,Insurance,NXM,Ethereum,-9.31%,-0.40%,-0.22%,$371.19m,371190000,2021-05-30 07:58:19.769876
Wault,Yield,WEX,Binance,-3.81%,-2.19%,+0.75%,$345.01m,345010000,2021-05-30 07:58:19.769876
Fei Protocol,Assets,FEI,Ethereum,-7.84%,-10.04%,-0.45%,$337.09m,337090000,2021-05-30 07:58:19.769876
Thorchain,Dexes,RUNE,Binance,-10.35%,-3.52%,+0.18%,$293.67m,293670000,2021-05-30 07:58:19.769876
Harvest Finance,Yield,FARM,Ethereum,-7.93%,-13.00%,+1.02%,$287.72m,287720000,2021-05-30 07:58:19.769876
Unit Protocol,Protocols,DUCK,Ethereum,-6.84%,-9.96%,-0.06%,$285.51m,285510000,2021-05-30 07:58:19.769876
Serum,Dexes,SRM,Solana,+16.90%,+17.80%,+12.25%,$285.08m,285080000,2021-05-30 07:58:19.769876
DefiChain,Dexes,DFI,DefiChain,+1.92%,+8.72%,+4.25%,$279.51m,279510000,2021-05-30 07:58:19.769876
ACryptoS,Yield,ACS,Binance,-10.89%,-12.76%,+1.08%,$244.17m,244170000,2021-05-30 07:58:19.769876
Wing Finance,Lending,WING,Ontology,-2.60%,-0.34%,+0.36%,$217.28m,217280000,2021-05-30 07:58:19.769876
Set Protocol,Indexes,-,Ethereum,-8.99%,+4.95%,+0.34%,$216.83m,216830000,2021-05-30 07:58:19.769876
Idle Finance,Yield,IDLE,Ethereum,-3.82%,+0.82%,+0.01%,$188.44m,188440000,2021-05-30 07:58:19.769876
PoolTogether,Protocols,POOL,Ethereum,-3.18%,+4.82%,-1.27%,$187.4m,187400000,2021-05-30 07:58:19.769876
Depth,Dexes,DEP,Heco,-9.32%,-39.05%,+0.01%,$185.31m,185310000,2021-05-30 07:58:19.769876
Index Coop,Indexes,INDEX,Ethereum,-9.77%,-4.74%,+0.08%,$183.25m,183250000,2021-05-30 07:58:19.769876
Flamingo Finance,Dexes,FLM,NEO,-6.38%,-4.41%,+0.28%,$170.8m,170800000,2021-05-30 07:58:19.769876
KEEP Network,Assets,KEEP,Ethereum,-8.10%,-6.88%,-0.45%,$168.82m,168820000,2021-05-30 07:58:19.769876
B.Protocol,Lending,BPRO,Ethereum,-9.20%,+30.88%,-0.04%,$163.95m,163950000,2021-05-30 07:58:19.769876
Dfyn Network,Dexes,DFYN,Polygon,-3.36%,+17.66%,+0.22%,$159.65m,159650000,2021-05-30 07:58:19.769876
Kava,Lending,KAVA,Multi-Chain,-7.68%,-2.30%,+0.12%,$149.3m,149300000,2021-05-30 07:58:19.769876
StakeHound,Staking,-,Ethereum,-9.34%,-0.34%,-0.27%,$146.52m,146520000,2021-05-30 07:58:19.769876
dYdX,Dexes,-,Ethereum,-6.18%,-7.04%,-0.22%,$140.33m,140330000,2021-05-30 07:58:19.769876
Loopring,Dexes,LRC,Ethereum,-9.11%,-12.51%,+0.32%,$133.23m,133230000,2021-05-30 07:58:19.769876
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-30 07:58:19.769876
TrueFi,Lending,TRU,Ethereum,-2.16%,+12.92%,+0.04%,$127.59m,127590000,2021-05-30 07:58:19.769876
bZx,Lending,BZRX,Ethereum,-12.28%,-17.89%,+0.01%,$120.02m,120020000,2021-05-30 07:58:19.769876
UMA Protocol,Protocols,UMA,Ethereum,-5.74%,-5.91%,+0.15%,$111.49m,111490000,2021-05-30 07:58:19.769876
SolFarm,Yield,TULIP,Solana,+23.35%,+59.08%,+0.47%,$111.38m,111380000,2021-05-30 07:58:19.769876
Ankr,Staking,ANKR,Ethereum,-9.27%,+6.61%,-0.27%,$110.11m,110110000,2021-05-30 07:58:19.769876
Sablier Finance,Protocols,-,Ethereum,-5.87%,-9.50%,+0.24%,$106.71m,106710000,2021-05-30 07:58:19.769876
DODO,Dexes,DODO,Ethereum,+3.26%,-24.13%,+0.55%,$100.31m,100310000,2021-05-30 07:58:19.769876
Reflexer,Assets,RAI,Ethereum,-10.64%,-3.64%,-0.27%,"$99,960,262",99960262,2021-05-30 07:58:19.769876
ZilSwap,Dexes,ZWAP,Zilliqa,-8.51%,-12.39%,+2.25%,"$95,771,129",95771129,2021-05-30 07:58:19.769876
Unslashed,Insurance,USF,Ethereum,-8.29%,+0.26%,-0.59%,"$93,190,334",93190334,2021-05-30 07:58:19.769876
MANTRA DAO,Protocols,OM,Ethereum,-5.95%,+3.66%,+0.70%,"$86,513,118",86513118,2021-05-30 07:58:19.769876
Flamincome,Yield,FLAG,Ethereum,-3.82%,-3.09%,-0.21%,"$72,953,840",72953840,2021-05-30 07:58:19.769876
BarnBridge,Yield,BOND,Ethereum,-6.41%,-14.14%,-0.97%,"$72,001,024",72001024,2021-05-30 07:58:19.769876
Pickle,Yield,PICKLE,Ethereum,-4.42%,-,+0.52%,"$71,666,032",71666032,2021-05-30 07:58:19.769876
Integral,Dexes,-,Ethereum,-8.66%,-31.17%,-0.16%,"$71,419,310",71419310,2021-05-30 07:58:19.769876
yAxis,Yield,YAX,Ethereum,-0.32%,+7.20%,+0.21%,"$70,909,827",70909827,2021-05-30 07:58:19.769876
OnX.Finance,Lending,ONX,Ethereum,-7.25%,-12.30%,+0.27%,"$66,578,529",66578529,2021-05-30 07:58:19.769876
Secret Bridge,Assets,-,Secret,-7.35%,-4.79%,+1.16%,"$64,257,667",64257667,2021-05-30 07:58:19.769876
StakeWise,Staking,SWISE,Ethereum,-9.26%,+2.41%,-0.27%,"$62,740,077",62740077,2021-05-30 07:58:19.769876
mStable,Protocols,MTA,Ethereum,-1.61%,+0.43%,-0.20%,"$61,846,271",61846271,2021-05-30 07:58:19.769876
WePiggy,Lending,WPC,Multi-Chain,-0.04%,+195%,+1.24%,"$60,917,063",60917063,2021-05-30 07:58:19.769876
Metronome,Assets,MET,Ethereum,-7.38%,+0.49%,-0.04%,"$56,643,664",56643664,2021-05-30 07:58:19.769876
1inch,Dexes,1INCH,Ethereum,-9.53%,-21.36%,+0.72%,"$56,624,937",56624937,2021-05-30 07:58:19.769876
dForce,Lending,DF,Multi-Chain,-3.18%,+3.19%,-0.25%,"$54,697,393",54697393,2021-05-30 07:58:19.769876
Goose Finance,Yield,EGG,Binance,-5.14%,-19.40%,+0.07%,"$51,837,343",51837343,2021-05-30 07:58:19.769876
imToken,Assets,imBTC,Ethereum,-27.47%,-1.50%,-0.52%,"$50,972,550",50972550,2021-05-30 07:58:19.769876
Hard Protocol,Protocols,HARD,Multi-Chain,-5.68%,-4.43%,-0.49%,"$48,883,822",48883822,2021-05-30 07:58:19.769876
BoringDAO,Protocols,BOR,Ethereum,-4.83%,-3.02%,+0.05%,"$48,482,510",48482510,2021-05-30 07:58:19.769876
Unicly,Dexes,UNIC,Ethereum,-0.20%,-,+0.03%,"$48,321,711",48321711,2021-05-30 07:58:19.769876
Rari Capital,Yield,RGT,Ethereum,-5.74%,+0.75%,+0.64%,"$48,307,023",48307023,2021-05-30 07:58:19.769876
 Lightning Netwo...,Protocols,-,Bitcoin,-3.88%,-4.12%,+0.40%,"$48,030,704",48030704,2021-05-30 07:58:19.769876
Saddle Finance,Dexes,-,Ethereum,-3.10%,-9.07%,+0.22%,"$47,893,541",47893541,2021-05-30 07:58:19.769876
Defi Swap,Dexes,CRO,Ethereum,-6.44%,-1.60%,-0.18%,"$46,669,640",46669640,2021-05-30 07:58:19.769876
Sovryn,Dexes,SOV,RSK,-3.31%,-,+0.53%,"$45,101,693",45101693,2021-05-30 07:58:19.769876
StakeDAO,Yield,SDT,Ethereum,-3.19%,-3.92%,-0.00%,"$44,958,320",44958320,2021-05-30 07:58:19.769876
SpiritSwap,Dexes,SPIRIT,Fantom,+41.84%,-10.67%,+0.46%,"$44,253,154",44253154,2021-05-30 07:58:19.769876
Zookeeper,Yield,ZOO,Wanchain,0%,+6.53%,0%,"$43,397,935",43397935,2021-05-30 07:58:19.769876
Hegic,Options,HEGIC,Ethereum,-6.89%,-3.97%,-0.57%,"$39,907,316",39907316,2021-05-30 07:58:19.769876
WanSwap Dex,Dexes,WASP,Wanchain,-4.87%,-2.14%,-0.04%,"$39,425,558",39425558,2021-05-30 07:58:19.769876
FutureSwap,Dexes,FST,Ethereum,-11.06%,-7.23%,-0.20%,"$38,939,363",38939363,2021-05-30 07:58:19.769876
88mph,Yield,MPH,Ethereum,-5.56%,+1.29%,-0.17%,"$36,622,257",36622257,2021-05-30 07:58:19.769876
SharedStake,Staking,SGT,Ethereum,-9.35%,-0.42%,-0.27%,"$36,600,489",36600489,2021-05-30 07:58:19.769876
SecretSwap,Dexes,SEFI,Secret,-6.99%,-5.52%,+0.62%,"$34,627,088",34627088,2021-05-30 07:58:19.769876
DefiDollar DAO,Protocols,DFD,Ethereum,-0.28%,+3.73%,-0.03%,"$34,506,061",34506061,2021-05-30 07:58:19.769876
SpookySwap,Dexes,BOO,Fantom,-5.53%,-,+1.05%,"$34,079,498",34079498,2021-05-30 07:58:19.769876
Kyber,Dexes,KNC,Ethereum,-5.71%,-6.42%,+0.30%,"$33,918,925",33918925,2021-05-30 07:58:19.769876
Orca,Dexes,-,Solana,-2.25%,-18.18%,-0.45%,"$32,053,487",32053487,2021-05-30 07:58:19.769876
DerivaDEX,Dexes,DDX,Ethereum,-0.54%,-6.88%,-0.24%,"$31,598,940",31598940,2021-05-30 07:58:19.769876
Ruler,Lending,RULER,Ethereum,-7.64%,-14.65%,-0.03%,"$29,318,158",29318158,2021-05-30 07:58:19.769876
KeeperDAO,Yield,ROOK,Ethereum,-6.15%,-57.56%,-0.47%,"$28,795,730",28795730,2021-05-30 07:58:19.769876
Hyper Finance,Yield,HYFI,Binance,-8.20%,-31.12%,+0.10%,"$28,077,251",28077251,2021-05-30 07:58:19.769876
Opyn,Options,-,Ethereum,-12.89%,-,-0.01%,"$27,936,012",27936012,2021-05-30 07:58:19.769876
BiFi,Lending,BiFi,Multi-Chain,-5.78%,-6.44%,-0.16%,"$27,645,304",27645304,2021-05-30 07:58:19.769876
dHEDGE,Protocols,DHT,Ethereum,-6.96%,-1.15%,+1.03%,"$25,960,854",25960854,2021-05-30 07:58:19.769876
Mimo Defi,Lending,MIMO,Ethereum,-7.28%,-24.93%,-0.09%,"$25,474,383",25474383,2021-05-30 07:58:19.769876
Serum Swap,Dexes,SRM,Solana,-5.24%,-4.10%,-0.35%,"$24,864,738",24864738,2021-05-30 07:58:19.769876
Ribbon Finance,Options,-,Ethereum,-3.04%,+17.30%,+0.15%,"$24,507,726",24507726,2021-05-30 07:58:19.769876
Bella Protocol,Yield,BEL,Ethereum,-5.19%,-8.04%,-0.04%,"$24,487,798",24487798,2021-05-30 07:58:19.769876
BasketDAO,Indexes,BASK,Ethereum,-10.25%,-11.57%,-0.06%,"$23,810,474",23810474,2021-05-30 07:58:19.769876
DeversiFi,Dexes,DVF,Ethereum,-10.74%,-14.27%,-0.19%,"$22,287,663",22287663,2021-05-30 07:58:19.769876
ValueDefi,Yield,VALUE,Multi-Chain,-4.99%,-29.33%,+0.71%,"$22,129,136",22129136,2021-05-30 07:58:19.769876
Enzyme Finance,Yield,MLN,Ethereum,-6.02%,-4.99%,+0.11%,"$22,129,016",22129016,2021-05-30 07:58:19.769876
ViperSwap,Dexes,VIPER,Harmony,-,+19.24%,+1.58%,"$21,735,861",21735861,2021-05-30 07:58:19.769876
Indexed Finance,Indexes,NDX,Ethereum,-10.52%,-2.82%,+0.46%,"$21,359,793",21359793,2021-05-30 07:58:19.769876
Gnosis,Dexes,GNO,Ethereum,-8.86%,-0.23%,-0.21%,"$21,326,100",21326100,2021-05-30 07:58:19.769876
Swerve,Dexes,SWRV,Ethereum,+8.87%,"$20,122,276",-0.00%,"$20,122,276",20122276,2021-05-30 07:58:19.769876
Unagii,Yield,-,Ethereum,+0.47%,"$17,794,274",-0.51%,"$17,794,274",17794274,2021-05-30 07:58:19.769876
Erasure,Protocols,NMR,Ethereum,+27.99%,+41.23%,-1.23%,"$16,978,416",16978416,2021-05-30 07:58:19.769876
Notional,Lending,-,Ethereum,-4.12%,+0.25%,-0.16%,"$16,796,290",16796290,2021-05-30 07:58:19.769876
PowerPool,Indexes,CVP,Ethereum,-5.09%,-9.96%,+0.01%,"$16,255,182",16255182,2021-05-30 07:58:19.769876
Mango Markets,Lending,-,Solana,-4.44%,-0.25%,-0.38%,"$15,627,334",15627334,2021-05-30 07:58:19.769876
xToken,Yield,XTK,Ethereum,-8.88%,-49.64%,-0.16%,"$15,068,585",15068585,2021-05-30 07:58:19.769876
IDEX,Dexes,IDEX,Ethereum,-10.49%,-6.59%,-0.22%,"$13,744,961",13744961,2021-05-30 07:58:19.769876
PieDAO,Indexes,DOUGH,Ethereum,-9.43%,-8.41%,+0.45%,"$13,389,407",13389407,2021-05-30 07:58:19.769876
Stacker Ventures,Yield,STACK,Ethereum,-7.39%,+8.97%,-0.13%,"$12,938,398",12938398,2021-05-30 07:58:19.769876
Smoothy,Dexes,SMTY,Ethereum,-1.10%,-59.24%,-0.05%,"$12,518,560",12518560,2021-05-30 07:58:19.769876
Penguin Finance,Dexes,PEFI,Avalanche,-6.10%,-14.11%,-0.51%,"$12,063,027",12063027,2021-05-30 07:58:19.769876
 Mushrooms Finan...,Yield,MM,Ethereum,-36.42%,-39.18%,-32.43%,"$10,224,485",10224485,2021-05-30 07:58:19.769876
Wasabix,Yield,WASABI,Ethereum,+6.49%,+15.68%,-0.24%,"$10,070,299",10070299,2021-05-30 07:58:19.769876
ACoconut,Yield,AC,Multi-Chain,-6.05%,-3.31%,+0.46%,"$9,915,604",9915604,2021-05-30 07:58:19.769876
HyperSwap,Dexes,Token not found,Fantom,-57.08%,"$9,869,056",+6.09%,"$9,869,056",9869056,2021-05-30 07:58:19.769876
BondAppetit,Assets,BAG,Ethereum,-1.89%,"$9,620,560",-1.10%,"$9,620,560",9620560,2021-05-30 07:58:19.769876
Cryptex,Indexes,CTX,Ethereum,-9.33%,-2.58%,-0.27%,"$9,142,649",9142649,2021-05-30 07:58:19.769876
Snowball,Yield,SNOB,Avalanche,-7.51%,-,-0.37%,"$8,335,796",8335796,2021-05-30 07:58:19.769876
Energiswap,Dexes,NRG,Energi,-3.98%,-6.10%,+0.68%,"$8,277,019",8277019,2021-05-30 07:58:19.769876
YouSwap,Dexes,YOU,Multi-Chain,+5.14%,-,-0.06%,"$7,902,173",7902173,2021-05-30 07:58:19.769876
Cometh,Dexes,MUST,Polygon,-10.78%,-5.25%,+0.77%,"$7,657,768",7657768,2021-05-30 07:58:19.769876
DDEX,Dexes,-,Ethereum,-6.89%,-0.83%,-0.16%,"$7,240,061",7240061,2021-05-30 07:58:19.769876
Fuse,Protocols,FUSE,Multi-Chain,-8.52%,+0.37%,+0.42%,"$7,069,649",7069649,2021-05-30 07:58:19.769876
Gondola Finance,Dexes,GDL,Avalanche,-10.29%,-47.78%,-0.29%,"$7,066,494",7066494,2021-05-30 07:58:19.769876
Honeyswap,Dexes,HNY,xDai,-6.06%,-9.63%,+0.16%,"$7,056,641",7056641,2021-05-30 07:58:19.769876
Swipe,Dexes,SXP,Ethereum,-23.02%,-77.31%,+0.32%,"$6,884,532",6884532,2021-05-30 07:58:19.769876
Fluity,Protocols,FLTY,Binance,-7.39%,-,+1.60%,"$6,711,778",6711778,2021-05-30 07:58:19.769876
Perlin,Dexes,PERL,Ethereum,-11.16%,-10.94%,+0.38%,"$6,366,359",6366359,2021-05-30 07:58:19.769876
Hakka Finance,Yield,HAKKA,Ethereum,-7.55%,+4.01%,-0.50%,"$6,022,943",6022943,2021-05-30 07:58:19.769876
Aquarius Finance,Protocols,AQU,Fantom,-,-,+2.00%,"$5,877,154",5877154,2021-05-30 07:58:19.769876
Yogi Finance,Dexes,YOGI,MultiChain,-0.32%,+43.39%,+0.13%,"$5,652,902",5652902,2021-05-30 07:58:19.769876
Oxygen,Lending,OXY,Solana,-3.05%,-2.46%,+0.14%,"$5,632,394",5632394,2021-05-30 07:58:19.769876
 SteakBank Finan...,Staking,SBF,Binance,-9.71%,-,+1.60%,"$5,351,237",5351237,2021-05-30 07:58:19.769876
Wheat Protocol,Yield,WHEAT,Binance,-6.30%,+5.04%,-0.82%,"$4,785,608",4785608,2021-05-30 07:58:19.769876
Opium,Insurance,OPIUM,Ethereum,-0.00%,-4.12%,+0.01%,"$4,650,658",4650658,2021-05-30 07:58:19.769876
Stafi,Staking,FIS,Ethereum,-5.94%,+22.36%,-0.27%,"$4,270,938",4270938,2021-05-30 07:58:19.769876
Governor DAO,Protocols,GDAO,Ethereum,-7.49%,-1.85%,-0.15%,"$4,005,642",4005642,2021-05-30 07:58:19.769876
Lydia,Dexes,-,Avalanche,-1.18%,+5.53%,+0.85%,"$3,733,333",3733333,2021-05-30 07:58:19.769876
Allinx,Yield,INX,Binance,-16.99%,-43.09%,-0.33%,"$3,561,275",3561275,2021-05-30 07:58:19.769876
Swapr,Dexes,-,Multi-Chain,-4.53%,-4.99%,+0.08%,"$3,499,944",3499944,2021-05-30 07:58:19.769876
cVault.finance,Assets,CORE,Ethereum,-7.93%,+2.20%,+0.23%,"$3,359,649",3359649,2021-05-30 07:58:19.769876
DEXTF Protocol,Protocols,DEXTF,Ethereum,-3.96%,+2.45%,+0.29%,"$3,276,489",3276489,2021-05-30 07:58:19.769876
Cover Protocol,Insurance,COVER,Ethereum,< 0.0001%,-34.83%,< 0.0001%,"$3,182,075",3182075,2021-05-30 07:58:19.769876
CreamSwap,Dexes,CREAM,Ethereum,-7.43%,+0.56%,-0.22%,"$3,007,204",3007204,2021-05-30 07:58:19.769876
Augur,Dexes,REP,Ethereum,-9.13%,-0.49%,-0.27%,"$2,948,036",2948036,2021-05-30 07:58:19.769876
SnowSwap,Dexes,SNOW,Ethereum,-5.80%,-5.32%,+0.12%,"$2,918,714",2918714,2021-05-30 07:58:19.769876
Yam Finance,Protocols,YAM,Ethereum,-4.91%,+1.99%,-0.21%,"$2,898,492",2898492,2021-05-30 07:58:19.769876
ForTube,Lending,FOR,Ethereum,-5.00%,-63.84%,-0.06%,"$2,829,955",2829955,2021-05-30 07:58:19.769876
Jarvis Network,Protocols,JRT,Ethereum,-0.26%,-3.17%,-0.15%,"$2,777,300",2777300,2021-05-30 07:58:19.769876
Growth DeFi,Yield,GRO,Ethereum,0%,+10.07%,0%,"$2,772,424",2772424,2021-05-30 07:58:19.769876
zLot,Staking,zLot,Ethereum,-8.79%,+11.59%,-0.05%,"$2,759,158",2759158,2021-05-30 07:58:19.769876
Auctus,Options,AUC,Ethereum,-8.80%,-4.04%,+2.07%,"$2,504,685",2504685,2021-05-30 07:58:19.769876
0.exchange,Dexes,ZERO,Multi-Chain,-8.93%,-23.68%,-0.00%,"$2,270,235",2270235,2021-05-30 07:58:19.769876
Dev Protocol,Protocols,DEV,Ethereum,-6.87%,-39.26%,-1.46%,"$2,219,218",2219218,2021-05-30 07:58:19.769876
YF Link,Dexes,YFL,Ethereum,-11.52%,-19.28%,-0.19%,"$1,959,724",1959724,2021-05-30 07:58:19.769876
MCDEX,Dexes,MCB,Ethereum,-9.35%,-0.34%,-0.27%,"$1,634,585",1634585,2021-05-30 07:58:19.769876
XDeFi,Dexes,XDEX,Ethereum,+5.49%,-10.55%,-0.03%,"$1,629,797",1629797,2021-05-30 07:58:19.769876
Olive Cash,Yield,OLIVE,Multi-Chain,-8.00%,-33.20%,+0.83%,"$1,620,816",1620816,2021-05-30 07:58:19.769876
Ram Protocol,Lending,RAM,ThunderCore,-1.68%,-1.13%,+0.17%,"$1,527,569",1527569,2021-05-30 07:58:19.769876
N3RD Finance,Yield,N3RDz,Ethereum,-7.77%,-15.87%,+0.19%,"$1,504,071",1504071,2021-05-30 07:58:19.769876
ForceDAO,Yield,FORCE,Ethereum,-12.48%,-32.32%,-0.09%,"$1,284,476",1284476,2021-05-30 07:58:19.769876
BT.Finance,Yield,BT,Ethereum,-8.86%,+4.52%,+0.25%,"$1,179,245",1179245,2021-05-30 07:58:19.769876
Connext,Protocols,-,Ethereum,-53.68%,-50.54%,-45.49%,"$1,146,292",1146292,2021-05-30 07:58:19.769876
Siren,Options,SI,Ethereum,-5.19%,-59.13%,-0.28%,"$1,141,345",1141345,2021-05-30 07:58:19.769876
S Finance,Dexes,SFG,Ethereum,+0.30%,+0.87%,-0.04%,"$967,791",967791,2021-05-30 07:58:19.769876
Strudel Finance,Assets,TRDL,Ethereum,-3.80%,-5.44%,-0.52%,"$811,402",811402,2021-05-30 07:58:19.769876
MochiSwap,Dexes,MOCHI,Binance,-6.68%,-,+1.21%,"$728,509",728509,2021-05-30 07:58:19.769876
PEAKDEFI,Yield,PEAK,Ethereum,-0.18%,+0.03%,-0.15%,"$667,852",667852,2021-05-30 07:58:19.769876
FinNexus,Options,FNX,Multi-Chain,-0.10%,-10.43%,-0.09%,"$664,961",664961,2021-05-30 07:58:19.769876
DeFiner,Yield,FIN,Ethereum,-15.16%,+4.02%,+1.57%,"$519,032",519032,2021-05-30 07:58:19.769876
Primitive,Options,-,Ethereum,-8.43%,-0.40%,-0.27%,"$455,434",455434,2021-05-30 07:58:19.769876
Levinswap,Dexes,LEVIN,xDai,-11.77%,"$423,866",-5.62%,"$423,866",423866,2021-05-30 07:58:19.769876
YFII,Dexes,YFII,Ethereum,-1.12%,-92.45%,-0.10%,"$397,495",397495,2021-05-30 07:58:19.769876
Dracula,Yield,DRC,Ethereum,0%,"$389,247",0%,"$389,247",389247,2021-05-30 07:58:19.769876
Basis Cash,Assets,BAC,Ethereum,0%,-5.48%,0%,"$382,774",382774,2021-05-30 07:58:19.769876
YetiSwap,Dexes,YTS,Avalanche,-6.16%,+22.49%,0%,"$339,458",339458,2021-05-30 07:58:19.769876
QIAN,Assets,KUN,Ethereum,-21.73%,-23.19%,+0.01%,"$238,302",238302,2021-05-30 07:58:19.769876
UniTrade,Dexes,TRADE,Ethereum,-8.11%,-14.93%,+0.22%,"$203,013",203013,2021-05-30 07:58:19.769876
Shell Protocol,Dexes,-,Ethereum,+0.02%,"$113,714",0%,"$113,714",113714,2021-05-30 07:58:19.769876
SynLev,Protocols,SYN,Ethereum,-8.37%,+0.68%,-0.59%,"$84,091",84091,2021-05-30 07:58:19.769876
CoFiX,Dexes,COFI,Ethereum,-12.59%,-47.82%,-0.59%,"$39,440",39440,2021-05-30 07:58:19.769876
 Robo-Advisor fo...,Yield,-,Ethereum,-2.98%,-36.48%,+0.73%,"$14,043",14043,2021-05-30 07:58:19.769876
