Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Idle Finance,Yield,IDLE,Ethereum,-1.10%,+15.80%,-0.00%,$186.34m,186340000,2021-05-31 06:59:37.558442
Depth,Dexes,DEP,Heco,-4.33%,-32.08%,+0.91%,$177.27m,177270000,2021-05-31 06:59:37.558442
Flamingo Finance,Dexes,FLM,NEO,-0.54%,+20.57%,-0.09%,$169.89m,169890000,2021-05-31 06:59:37.558442
KEEP Network,Assets,KEEP,Ethereum,-1.69%,+0.71%,-0.85%,$166.71m,166710000,2021-05-31 06:59:37.558442
B.Protocol,Lending,BPRO,Ethereum,-1.11%,+11.42%,-0.10%,$162.2m,162200000,2021-05-31 06:59:37.558442
Dfyn Network,Dexes,DFYN,Polygon,+0.85%,+43.03%,-0.83%,$160.66m,160660000,2021-05-31 06:59:37.558442
Kava,Lending,KAVA,Multi-Chain,+1.02%,+12.47%,-1.58%,$150.65m,150650000,2021-05-31 06:59:37.558442
StakeHound,Staking,-,Ethereum,+0.02%,+6.09%,-0.24%,$146.95m,146950000,2021-05-31 06:59:37.558442
dYdX,Dexes,-,Ethereum,-0.25%,-7.89%,-0.01%,$140.28m,140280000,2021-05-31 06:59:37.558442
TrueFi,Lending,TRU,Ethereum,+7.77%,+21.29%,+2.54%,$137.46m,137460000,2021-05-31 06:59:37.558442
Loopring,Dexes,LRC,Ethereum,-0.13%,-6.51%,-0.77%,$132.64m,132640000,2021-05-31 06:59:37.558442
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-31 06:59:37.558442
bZx,Lending,BZRX,Ethereum,+4.42%,-9.88%,-1.03%,$125.31m,125310000,2021-05-31 06:59:37.558442
SolFarm,Yield,TULIP,Solana,+2.03%,+74.41%,-0.16%,$113.65m,113650000,2021-05-31 06:59:37.558442
UMA Protocol,Protocols,UMA,Ethereum,-0.29%,+5.67%,-0.17%,$111m,111000000,2021-05-31 06:59:37.558442
Ankr,Staking,ANKR,Ethereum,+0.18%,+13.64%,-0.24%,$110.6m,110600000,2021-05-31 06:59:37.558442
Sablier Finance,Protocols,-,Ethereum,+0.05%,-0.01%,-0.64%,$106.51m,106510000,2021-05-31 06:59:37.558442
DODO,Dexes,DODO,Ethereum,+3.26%,-24.13%,+0.55%,$100.31m,100310000,2021-05-31 06:59:37.558442
ZilSwap,Dexes,ZWAP,Zilliqa,+3.07%,+15.14%,+0.13%,"$98,706,942",98706942,2021-05-31 06:59:37.558442
Reflexer,Assets,RAI,Ethereum,-2.58%,+3.47%,-0.25%,"$97,651,370",97651370,2021-05-31 06:59:37.558442
Unslashed,Insurance,USF,Ethereum,-1.01%,+6.27%,-1.33%,"$92,793,609",92793609,2021-05-31 06:59:37.558442
MANTRA DAO,Protocols,OM,Ethereum,+0.39%,+15.22%,-1.36%,"$86,242,613",86242613,2021-05-31 06:59:37.558442
BarnBridge,Yield,BOND,Ethereum,+7.23%,-6.07%,+0.52%,"$77,968,017",77968017,2021-05-31 06:59:37.558442
Flamincome,Yield,FLAG,Ethereum,-0.78%,+0.20%,-0.62%,"$72,537,921",72537921,2021-05-31 06:59:37.558442
yAxis,Yield,YAX,Ethereum,+2.51%,+15.90%,-0.18%,"$72,533,982",72533982,2021-05-31 06:59:37.558442
Pickle,Yield,PICKLE,Ethereum,+0.46%,-,-0.67%,"$71,618,382",71618382,2021-05-31 06:59:37.558442
OnX.Finance,Lending,ONX,Ethereum,+0.27%,-0.10%,-0.85%,"$66,577,559",66577559,2021-05-31 06:59:37.558442
Integral,Dexes,-,Ethereum,-6.93%,-29.37%,-0.09%,"$66,472,796",66472796,2021-05-31 06:59:37.558442
Secret Bridge,Assets,-,Secret,+0.73%,+4.66%,-0.32%,"$63,978,769",63978769,2021-05-31 06:59:37.558442
StakeWise,Staking,SWISE,Ethereum,+0.29%,+8.73%,-0.24%,"$63,093,407",63093407,2021-05-31 06:59:37.558442
mStable,Protocols,MTA,Ethereum,-0.57%,+2.30%,-0.01%,"$61,618,851",61618851,2021-05-31 06:59:37.558442
WePiggy,Lending,WPC,Multi-Chain,-1.42%,+221%,-0.73%,"$60,053,438",60053438,2021-05-31 06:59:37.558442
1inch,Dexes,1INCH,Ethereum,+5.31%,-7.90%,-0.03%,"$59,206,071",59206071,2021-05-31 06:59:37.558442
Metronome,Assets,MET,Ethereum,-0.10%,+8.68%,-0.39%,"$56,605,303",56605303,2021-05-31 06:59:37.558442
dForce,Lending,DF,Multi-Chain,+0.99%,+8.60%,+14.18%,"$55,378,555",55378555,2021-05-31 06:59:37.558442
imToken,Assets,imBTC,Ethereum,-1.07%,+36.34%,-0.67%,"$50,689,781",50689781,2021-05-31 06:59:37.558442
Hard Protocol,Protocols,HARD,Multi-Chain,+2.50%,+7.21%,-1.11%,"$50,352,900",50352900,2021-05-31 06:59:37.558442
Rari Capital,Yield,RGT,Ethereum,+2.25%,+8.52%,-0.18%,"$49,080,124",49080124,2021-05-31 06:59:37.558442
Unicly,Dexes,UNIC,Ethereum,+0.54%,-,-0.16%,"$48,572,640",48572640,2021-05-31 06:59:37.558442
 Lightning Netwo...,Protocols,-,Bitcoin,+0.57%,-0.39%,-0.35%,"$48,110,895",48110895,2021-05-31 06:59:37.558442
BoringDAO,Protocols,BOR,Ethereum,-1.65%,+1.23%,-0.71%,"$47,657,182",47657182,2021-05-31 06:59:37.558442
Saddle Finance,Dexes,-,Ethereum,-1.46%,-5.85%,-0.33%,"$47,088,750",47088750,2021-05-31 06:59:37.558442
Defi Swap,Dexes,CRO,Ethereum,-0.34%,+4.46%,+0.11%,"$46,591,884",46591884,2021-05-31 06:59:37.558442
Goose Finance,Yield,EGG,Binance,-12.86%,-20.96%,-0.93%,"$45,138,817",45138817,2021-05-31 06:59:37.558442
Sovryn,Dexes,SOV,RSK,+0.59%,-,-0.90%,"$45,130,354",45130354,2021-05-31 06:59:37.558442
StakeDAO,Yield,SDT,Ethereum,+0.03%,-0.55%,-0.12%,"$44,974,505",44974505,2021-05-31 06:59:37.558442
SpiritSwap,Dexes,SPIRIT,Fantom,-0.16%,+20.75%,+0.41%,"$44,180,401",44180401,2021-05-31 06:59:37.558442
Zookeeper,Yield,ZOO,Wanchain,0%,+19.98%,0%,"$43,397,935",43397935,2021-05-31 06:59:37.558442
WanSwap Dex,Dexes,WASP,Wanchain,+0.76%,+9.14%,-0.83%,"$39,742,344",39742344,2021-05-31 06:59:37.558442
Hegic,Options,HEGIC,Ethereum,-1.82%,+0.97%,-1.15%,"$39,403,514",39403514,2021-05-31 06:59:37.558442
FutureSwap,Dexes,FST,Ethereum,-3.95%,-8.76%,+0.34%,"$37,476,123",37476123,2021-05-31 06:59:37.558442
88mph,Yield,MPH,Ethereum,+0.21%,+8.01%,-0.78%,"$36,762,766",36762766,2021-05-31 06:59:37.558442
SharedStake,Staking,SGT,Ethereum,+0.02%,+7.85%,-0.24%,"$36,706,603",36706603,2021-05-31 06:59:37.558442
SecretSwap,Dexes,SEFI,Secret,+2.02%,+8.43%,-1.21%,"$35,105,908",35105908,2021-05-31 06:59:37.558442
DefiDollar DAO,Protocols,DFD,Ethereum,+0.19%,+7.67%,-0.74%,"$34,581,476",34581476,2021-05-31 06:59:37.558442
Kyber,Dexes,KNC,Ethereum,-0.12%,-3.61%,-0.36%,"$33,774,382",33774382,2021-05-31 06:59:37.558442
SpookySwap,Dexes,BOO,Fantom,-3.01%,-,+0.46%,"$33,053,133",33053133,2021-05-31 06:59:37.558442
Orca,Dexes,-,Solana,-0.58%,-11.96%,-0.20%,"$32,009,592",32009592,2021-05-31 06:59:37.558442
DerivaDEX,Dexes,DDX,Ethereum,+0.23%,+1.03%,+0.69%,"$31,747,548",31747548,2021-05-31 06:59:37.558442
Ruler,Lending,RULER,Ethereum,+5.35%,-0.51%,-0.03%,"$30,886,362",30886362,2021-05-31 06:59:37.558442
Opyn,Options,-,Ethereum,-0.09%,+1.57%,-1.80%,"$27,913,550",27913550,2021-05-31 06:59:37.558442
BiFi,Lending,BiFi,Multi-Chain,-1.89%,-0.14%,-0.64%,"$27,165,779",27165779,2021-05-31 06:59:37.558442
dHEDGE,Protocols,DHT,Ethereum,+3.54%,+8.56%,-0.61%,"$26,604,145",26604145,2021-05-31 06:59:37.558442
Hyper Finance,Yield,HYFI,Binance,-5.26%,-25.60%,-0.50%,"$26,599,122",26599122,2021-05-31 06:59:37.558442
KeeperDAO,Yield,ROOK,Ethereum,-9.41%,-55.01%,-2.41%,"$26,211,036",26211036,2021-05-31 06:59:37.558442
Serum Swap,Dexes,SRM,Solana,+2.90%,+7.49%,0%,"$25,673,967",25673967,2021-05-31 06:59:37.558442
Mimo Defi,Lending,MIMO,Ethereum,-0.05%,+5.02%,-0.18%,"$25,483,315",25483315,2021-05-31 06:59:37.558442
Ribbon Finance,Options,-,Ethereum,+2.93%,+26.52%,-0.02%,"$25,188,269",25188269,2021-05-31 06:59:37.558442
BasketDAO,Indexes,BASK,Ethereum,+3.07%,+9.26%,-3.39%,"$24,553,967",24553967,2021-05-31 06:59:37.558442
Bella Protocol,Yield,BEL,Ethereum,+0.05%,-3.98%,-0.53%,"$24,510,737",24510737,2021-05-31 06:59:37.558442
ValueDefi,Yield,VALUE,Multi-Chain,+3.81%,-20.53%,-0.44%,"$22,811,032",22811032,2021-05-31 06:59:37.558442
Enzyme Finance,Yield,MLN,Ethereum,+2.81%,+5.93%,-0.05%,"$22,725,934",22725934,2021-05-31 06:59:37.558442
DeversiFi,Dexes,DVF,Ethereum,+0.75%,-16.71%,-0.74%,"$22,498,572",22498572,2021-05-31 06:59:37.558442
Indexed Finance,Indexes,NDX,Ethereum,+2.96%,+12.82%,-0.64%,"$21,890,115",21890115,2021-05-31 06:59:37.558442
ViperSwap,Dexes,VIPER,Harmony,+0.32%,+12.91%,-0.79%,"$21,805,386",21805386,2021-05-31 06:59:37.558442
Gnosis,Dexes,GNO,Ethereum,+0.18%,+7.05%,-0.35%,"$21,408,275",21408275,2021-05-31 06:59:37.558442
Swerve,Dexes,SWRV,Ethereum,+1.57%,+5.07%,0%,"$20,437,325",20437325,2021-05-31 06:59:37.558442
Unagii,Yield,-,Ethereum,-0.52%,+5.94%,-0.61%,"$17,793,528",17793528,2021-05-31 06:59:37.558442
Notional,Lending,-,Ethereum,+0.07%,+3.62%,+0.24%,"$16,834,950",16834950,2021-05-31 06:59:37.558442
PowerPool,Indexes,CVP,Ethereum,+0.90%,-3.57%,+0.26%,"$16,398,539",16398539,2021-05-31 06:59:37.558442
Erasure,Protocols,NMR,Ethereum,-5.32%,+55.05%,+1.50%,"$16,276,206",16276206,2021-05-31 06:59:37.558442
Mango Markets,Lending,-,Solana,-1.03%,+2.51%,-0.72%,"$15,525,982",15525982,2021-05-31 06:59:37.558442
xToken,Yield,XTK,Ethereum,+2.01%,-41.06%,-1.55%,"$15,395,894",15395894,2021-05-31 06:59:37.558442
IDEX,Dexes,IDEX,Ethereum,-0.74%,-0.40%,+0.02%,"$13,673,024",13673024,2021-05-31 06:59:37.558442
PieDAO,Indexes,DOUGH,Ethereum,+2.55%,+3.32%,-0.95%,"$13,669,010",13669010,2021-05-31 06:59:37.558442
Stacker Ventures,Yield,STACK,Ethereum,+0.22%,+14.05%,-0.14%,"$12,967,077",12967077,2021-05-31 06:59:37.558442
Penguin Finance,Dexes,PEFI,Avalanche,-4.95%,-2.95%,-0.44%,"$11,466,006",11466006,2021-05-31 06:59:37.558442
Smoothy,Dexes,SMTY,Ethereum,-11.10%,-63.74%,-0.00%,"$11,133,950",11133950,2021-05-31 06:59:37.558442
 Mushrooms Finan...,Yield,MM,Ethereum,-32.72%,-34.52%,-0.98%,"$10,180,285",10180285,2021-05-31 06:59:37.558442
Wasabix,Yield,WASABI,Ethereum,-0.67%,+25.19%,-0.42%,"$10,026,242",10026242,2021-05-31 06:59:37.558442
HyperSwap,Dexes,Token not found,Fantom,-57.08%,"$9,869,056",+6.09%,"$9,869,056",9869056,2021-05-31 06:59:37.558442
BondAppetit,Assets,BAG,Ethereum,-0.01%,+2.08%,+0.03%,"$9,619,295",9619295,2021-05-31 06:59:37.558442
Cryptex,Indexes,CTX,Ethereum,+3.16%,+10.13%,-0.24%,"$9,457,478",9457478,2021-05-31 06:59:37.558442
ACoconut,Yield,AC,Multi-Chain,-4.64%,-11.16%,-1.25%,"$9,412,065",9412065,2021-05-31 06:59:37.558442
Energiswap,Dexes,NRG,Energi,+3.80%,+10.41%,+0.02%,"$8,532,977",8532977,2021-05-31 06:59:37.558442
Snowball,Yield,SNOB,Avalanche,-1.02%,-,-0.58%,"$8,281,718",8281718,2021-05-31 06:59:37.558442
Cometh,Dexes,MUST,Polygon,+5.28%,+5.97%,-0.75%,"$8,000,592",8000592,2021-05-31 06:59:37.558442
YouSwap,Dexes,YOU,Multi-Chain,-1.31%,-,-0.06%,"$7,802,970",7802970,2021-05-31 06:59:37.558442
DDEX,Dexes,-,Ethereum,-0.08%,+3.68%,-0.10%,"$7,245,728",7245728,2021-05-31 06:59:37.558442
Fluity,Protocols,FLTY,Binance,+7.38%,-,+0.64%,"$7,094,056",7094056,2021-05-31 06:59:37.558442
Fuse,Protocols,FUSE,Multi-Chain,-0.12%,+8.40%,-0.63%,"$7,031,990",7031990,2021-05-31 06:59:37.558442
Honeyswap,Dexes,HNY,xDai,-0.91%,+0.41%,-0.63%,"$6,964,904",6964904,2021-05-31 06:59:37.558442
Gondola Finance,Dexes,GDL,Avalanche,-2.33%,-22.48%,-0.03%,"$6,901,970",6901970,2021-05-31 06:59:37.558442
Perlin,Dexes,PERL,Ethereum,-0.16%,+6.69%,-1.28%,"$6,332,127",6332127,2021-05-31 06:59:37.558442
Swipe,Dexes,SXP,Ethereum,-10.07%,-78.02%,-0.85%,"$6,171,378",6171378,2021-05-31 06:59:37.558442
Hakka Finance,Yield,HAKKA,Ethereum,-0.89%,+9.76%,-1.04%,"$5,999,650",5999650,2021-05-31 06:59:37.558442
Oxygen,Lending,OXY,Solana,-0.04%,+1.87%,< 0.0001%,"$5,622,472",5622472,2021-05-31 06:59:37.558442
Yogi Finance,Dexes,YOGI,MultiChain,-4.29%,+37.43%,+0.09%,"$5,403,399",5403399,2021-05-31 06:59:37.558442
Aquarius Finance,Protocols,AQU,Fantom,-6.96%,-,-1.13%,"$5,361,273",5361273,2021-05-31 06:59:37.558442
 SteakBank Finan...,Staking,SBF,Binance,+0.13%,-,+0.27%,"$5,273,709",5273709,2021-05-31 06:59:37.558442
Stafi,Staking,FIS,Ethereum,+12.50%,+46.50%,-0.24%,"$4,818,007",4818007,2021-05-31 06:59:37.558442
Opium,Insurance,OPIUM,Ethereum,+0.01%,-2.11%,+0.02%,"$4,650,621",4650621,2021-05-31 06:59:37.558442
Wheat Protocol,Yield,WHEAT,Binance,-6.84%,+9.80%,+0.26%,"$4,458,467",4458467,2021-05-31 06:59:37.558442
Governor DAO,Protocols,GDAO,Ethereum,+0.80%,+15.89%,-1.86%,"$4,043,496",4043496,2021-05-31 06:59:37.558442
Lydia,Dexes,-,Avalanche,+0.56%,+28.57%,-0.03%,"$3,754,086",3754086,2021-05-31 06:59:37.558442
Allinx,Yield,INX,Binance,-1.21%,-39.90%,-1.00%,"$3,530,063",3530063,2021-05-31 06:59:37.558442
Swapr,Dexes,-,Multi-Chain,+0.30%,+7.72%,-0.01%,"$3,507,482",3507482,2021-05-31 06:59:37.558442
cVault.finance,Assets,CORE,Ethereum,-2.34%,-7.36%,-0.52%,"$3,273,426",3273426,2021-05-31 06:59:37.558442
DEXTF Protocol,Protocols,DEXTF,Ethereum,-0.13%,+13.46%,-0.55%,"$3,262,939",3262939,2021-05-31 06:59:37.558442
Cover Protocol,Insurance,COVER,Ethereum,-0.96%,-31.43%,< 0.0001%,"$3,151,518",3151518,2021-05-31 06:59:37.558442
CreamSwap,Dexes,CREAM,Ethereum,+1.38%,+8.03%,-0.16%,"$3,055,326",3055326,2021-05-31 06:59:37.558442
Augur,Dexes,REP,Ethereum,+0.11%,+5.86%,-0.23%,"$2,959,196",2959196,2021-05-31 06:59:37.558442
Yam Finance,Protocols,YAM,Ethereum,+0.15%,+5.25%,+0.28%,"$2,909,063",2909063,2021-05-31 06:59:37.558442
ForTube,Lending,FOR,Ethereum,+1.70%,-61.42%,-0.59%,"$2,879,864",2879864,2021-05-31 06:59:37.558442
zLot,Staking,zLot,Ethereum,+2.43%,+20.74%,-0.91%,"$2,827,584",2827584,2021-05-31 06:59:37.558442
SnowSwap,Dexes,SNOW,Ethereum,-3.03%,-3.05%,-0.43%,"$2,826,838",2826838,2021-05-31 06:59:37.558442
Jarvis Network,Protocols,JRT,Ethereum,-0.19%,-3.19%,+0.79%,"$2,776,327",2776327,2021-05-31 06:59:37.558442
Auctus,Options,AUC,Ethereum,+6.04%,+3.41%,-1.22%,"$2,601,922",2601922,2021-05-31 06:59:37.558442
Connext,Protocols,-,Ethereum,+12.29%,+25.04%,-0.25%,"$2,361,223",2361223,2021-05-31 06:59:37.558442
Dev Protocol,Protocols,DEV,Ethereum,+1.08%,-15.58%,+2.34%,"$2,276,452",2276452,2021-05-31 06:59:37.558442
Growth DeFi,Yield,GRO,Ethereum,-19.31%,-11.18%,0%,"$2,237,197",2237197,2021-05-31 06:59:37.558442
0.exchange,Dexes,ZERO,Multi-Chain,-4.62%,-11.95%,-2.32%,"$2,165,472",2165472,2021-05-31 06:59:37.558442
YF Link,Dexes,YFL,Ethereum,+2.31%,+11.03%,-3.69%,"$2,008,671",2008671,2021-05-31 06:59:37.558442
MCDEX,Dexes,MCB,Ethereum,+0.02%,+6.10%,-0.24%,"$1,639,447",1639447,2021-05-31 06:59:37.558442
Olive Cash,Yield,OLIVE,Multi-Chain,-1.86%,-17.90%,-0.46%,"$1,577,499",1577499,2021-05-31 06:59:37.558442
XDeFi,Dexes,XDEX,Ethereum,-3.72%,-12.86%,0%,"$1,569,692",1569692,2021-05-31 06:59:37.558442
Ram Protocol,Lending,RAM,ThunderCore,-0.05%,+1.54%,-0.10%,"$1,524,276",1524276,2021-05-31 06:59:37.558442
N3RD Finance,Yield,N3RDz,Ethereum,-0.11%,-6.92%,-1.15%,"$1,499,565",1499565,2021-05-31 06:59:37.558442
ForceDAO,Yield,FORCE,Ethereum,-4.94%,-33.88%,+0.27%,"$1,222,076",1222076,2021-05-31 06:59:37.558442
Siren,Options,SI,Ethereum,+3.66%,-49.48%,-0.98%,"$1,186,379",1186379,2021-05-31 06:59:37.558442
BT.Finance,Yield,BT,Ethereum,-0.97%,+11.01%,-0.63%,"$1,164,849",1164849,2021-05-31 06:59:37.558442
S Finance,Dexes,SFG,Ethereum,-0.37%,+0.35%,+0.30%,"$964,621",964621,2021-05-31 06:59:37.558442
Strudel Finance,Assets,TRDL,Ethereum,-1.49%,-1.11%,-1.04%,"$803,536",803536,2021-05-31 06:59:37.558442
MochiSwap,Dexes,MOCHI,Binance,-3.89%,-,-1.33%,"$691,792",691792,2021-05-31 06:59:37.558442
PEAKDEFI,Yield,PEAK,Ethereum,-0.12%,-0.01%,+0.79%,"$668,073",668073,2021-05-31 06:59:37.558442
FinNexus,Options,FNX,Multi-Chain,-4.32%,-10.20%,+0.29%,"$636,797",636797,2021-05-31 06:59:37.558442
DeFiner,Yield,FIN,Ethereum,+10.64%,+2.24%,-1.29%,"$565,399",565399,2021-05-31 06:59:37.558442
Primitive,Options,-,Ethereum,-0.16%,+8.28%,-0.09%,"$455,959",455959,2021-05-31 06:59:37.558442
Levinswap,Dexes,LEVIN,xDai,+0.38%,-1.62%,-0.01%,"$425,484",425484,2021-05-31 06:59:37.558442
YFII,Dexes,YFII,Ethereum,+5.19%,-92.05%,-0.06%,"$418,538",418538,2021-05-31 06:59:37.558442
Basis Cash,Assets,BAC,Ethereum,0%,-5.48%,0%,"$382,774",382774,2021-05-31 06:59:37.558442
YetiSwap,Dexes,YTS,Avalanche,-0.61%,+27.30%,+0.18%,"$337,402",337402,2021-05-31 06:59:37.558442
QIAN,Assets,KUN,Ethereum,+0.23%,-17.25%,+0.11%,"$238,835",238835,2021-05-31 06:59:37.558442
UniTrade,Dexes,TRADE,Ethereum,-9.51%,-4.67%,-0.14%,"$183,303",183303,2021-05-31 06:59:37.558442
Dracula,Yield,DRC,Ethereum,-57.91%,-57.91%,-1.73%,"$163,818",163818,2021-05-31 06:59:37.558442
Shell Protocol,Dexes,-,Ethereum,0%,+0.02%,< 0.0001%,"$113,714",113714,2021-05-31 06:59:37.558442
SynLev,Protocols,SYN,Ethereum,-1.01%,+6.71%,-1.33%,"$83,733",83733,2021-05-31 06:59:37.558442
CoFiX,Dexes,COFI,Ethereum,-1.01%,-44.69%,-1.24%,"$39,271",39271,2021-05-31 06:59:37.558442
 Robo-Advisor fo...,Yield,-,Ethereum,-7.92%,-41.44%,-0.78%,"$12,838",12838,2021-05-31 06:59:37.558442
