Protocol,Category,Symbol,Chain,1h Change,1d Change,7d Change,TVL,TVL_converted,Snapshot_taken
Belt Finance,Yield,BELT,Binance,-0.45%,+1.03%,-1.12%,$1.2b,1200000000,2021-05-27 06:39:06.532247
hBTC,Assets,hBTC,Ethereum,-4.90%,-2.18%,-0.34%,$1.2b,1200000000,2021-05-27 06:39:06.532247
Alchemix,Yield,ALCX,Ethereum,-1.01%,+9.60%,-0.60%,$1.15b,1150000000,2021-05-27 06:39:06.532247
Flexa,Protocols,AMP,Ethereum,-0.64%,+3.31%,-2.57%,$1.05b,1050000000,2021-05-27 06:39:06.532247
Autofarm,Yield,AUTO,Multi-Chain,-2.73%,-2.32%,-0.49%,$1b,1000000000,2021-05-27 06:39:06.532247
Quickswap,Dexes,QUICK,Polygon,-2.96%,+49.31%,-2.35%,$945.86m,945860000,2021-05-27 06:39:06.532247
Vesper,Yield,VSP,Ethereum,+1.39%,-22.19%,-1.88%,$725.71m,725710000,2021-05-27 06:39:06.532247
Badger DAO,Yield,BADGER,Ethereum,-5.22%,-3.78%,-0.64%,$686.61m,686610000,2021-05-27 06:39:06.532247
DefiSaver,Protocols,-,Ethereum,-5.30%,-,-1.36%,$613.62m,613620000,2021-05-27 06:39:06.532247
RenVM,Assets,REN,Multi-Chain,-0.33%,-6.03%,-1.60%,$572.95m,572950000,2021-05-27 06:39:06.532247
Alpha Finance,Yield,ALPHA,Multi-Chain,-6.58%,-,-1.20%,$560.39m,560390000,2021-05-27 06:39:06.532247
Beefy Finance,Yield,BIFI,Multi-Chain,+3.95%,-,0%,$528.64m,528640000,2021-05-27 06:39:06.532247
Anchor,Lending,ANC,Terra,-9.21%,-8.73%,+0.08%,$505.64m,505640000,2021-05-27 06:39:06.532247
Convex Finance,Yield,CVX,Ethereum,+16.29%,+230%,-0.87%,$500.75m,500750000,2021-05-27 06:39:06.532247
Tornado Cash,Protocols,-,Ethereum,-5.88%,+9.35%,-1.02%,$469.78m,469780000,2021-05-27 06:39:06.532247
Nerve,Dexes,NRV,Binance,+3.43%,-0.25%,-0.40%,$456.69m,456690000,2021-05-27 06:39:06.532247
Raydium,Dexes,RAY,Solana,+6.08%,-15.67%,-0.61%,$452.71m,452710000,2021-05-27 06:39:06.532247
Stacks,Protocols,STX,Stacks,+17.65%,+73.38%,+4.35%,$434.65m,434650000,2021-05-27 06:39:06.532247
Nexus Mutual,Insurance,NXM,Ethereum,-4.48%,+7.81%,-1.80%,$432.08m,432080000,2021-05-27 06:39:06.532247
Fei Protocol,Assets,FEI,Ethereum,-3.30%,+0.47%,-1.04%,$388.09m,388090000,2021-05-27 06:39:06.532247
Wault,Yield,WEX,Binance,-1.90%,+1.57%,-1.20%,$378.16m,378160000,2021-05-27 06:39:06.532247
Pangolin,Dexes,PNG,Avalanche,-0.77%,+8.12%,-1.63%,$364.23m,364230000,2021-05-27 06:39:06.532247
Thorchain,Dexes,RUNE,Binance,-11.87%,-13.00%,+0.06%,$348.63m,348630000,2021-05-27 06:39:06.532247
Unit Protocol,Protocols,DUCK,Ethereum,-5.28%,-11.78%,-1.48%,$340.89m,340890000,2021-05-27 06:39:06.532247
Harvest Finance,Yield,FARM,Ethereum,-3.37%,-21.12%,-0.79%,$317.18m,317180000,2021-05-27 06:39:06.532247
ACryptoS,Yield,ACS,Binance,+5.11%,+3.61%,0%,$297.87m,297870000,2021-05-27 06:39:06.532247
DefiChain,Protocols,DFI,DefiChain,-1.76%,+5.77%,+0.06%,$276.04m,276040000,2021-05-27 06:39:06.532247
Serum,Dexes,SRM,Solana,-4.06%,+27.50%,+82.21%,$269.03m,269030000,2021-05-27 06:39:06.532247
Set Protocol,Indexes,-,Ethereum,+0.19%,+7.55%,-1.71%,$253m,253000000,2021-05-27 06:39:06.532247
CREAM Finance,Lending,CREAM,Ethereum,-7.35%,-6.45%,-1.04%,$235.05m,235050000,2021-05-27 06:39:06.532247
Wing Finance,Lending,WING,Ontology,+2.41%,+36.56%,-0.75%,$226.26m,226260000,2021-05-27 06:39:06.532247
Depth,Dexes,DEP,Heco,-2.92%,-,-0.13%,$224.13m,224130000,2021-05-27 06:39:06.532247
Index Coop,Indexes,INDEX,Ethereum,-2.62%,+0.26%,-2.24%,$217.22m,217220000,2021-05-27 06:39:06.532247
Fantom,Protocols,FTM,Multi-Chain,-5.66%,-21.38%,-1.42%,$214.88m,214880000,2021-05-27 06:39:06.532247
Flamingo Finance,Dexes,FLM,NEO,+0.47%,+18.56%,-0.60%,$198.89m,198890000,2021-05-27 06:39:06.532247
KEEP Network,Assets,KEEP,Ethereum,-4.27%,-18.13%,-0.87%,$192.89m,192890000,2021-05-27 06:39:06.532247
B.Protocol,Lending,BPRO,Ethereum,-4.36%,+16.75%,-1.61%,$187.05m,187050000,2021-05-27 06:39:06.532247
Idle Finance,Yield,IDLE,Ethereum,+7.37%,-25.64%,-0.00%,$184.51m,184510000,2021-05-27 06:39:06.532247
PoolTogether,Protocols,POOL,Ethereum,-3.01%,-8.28%,-1.89%,$178.37m,178370000,2021-05-27 06:39:06.532247
StakeHound,Staking,-,Ethereum,-4.49%,+8.40%,-1.80%,$170.61m,170610000,2021-05-27 06:39:06.532247
Loopring,Dexes,LRC,Ethereum,-7.68%,+4.93%,-0.85%,$170.19m,170190000,2021-05-27 06:39:06.532247
Dfyn Network,Dexes,DFYN,Polygon,+19.80%,+7.54%,-0.87%,$164.74m,164740000,2021-05-27 06:39:06.532247
Kava,Lending,KAVA,Multi-Chain,-3.58%,-6.93%,-0.18%,$163.42m,163420000,2021-05-27 06:39:06.532247
dYdX,Dexes,-,Ethereum,-9.47%,-15.11%,-1.45%,$156.56m,156560000,2021-05-27 06:39:06.532247
bZx,Lending,BZRX,Ethereum,-3.22%,-39.07%,-0.90%,$142.47m,142470000,2021-05-27 06:39:06.532247
xDAI Stake,Protocols,STAKE,Ethereum,-0.95%,-3.87%,-1.24%,$130.68m,130680000,2021-05-27 06:39:06.532247
Deus,Protocols,DEUS,Multi-Chain,+13.47%,+41.82%,+0.25%,$129.69m,129690000,2021-05-27 06:39:06.532247
Ankr,Staking,ANKR,Ethereum,-4.37%,+15.82%,-1.80%,$127.99m,127990000,2021-05-27 06:39:06.532247
UMA Protocol,Protocols,UMA,Ethereum,-0.97%,-7.82%,-1.12%,$122.07m,122070000,2021-05-27 06:39:06.532247
Sablier Finance,Protocols,-,Ethereum,-5.22%,-15.99%,-1.50%,$120.15m,120150000,2021-05-27 06:39:06.532247
TrueFi,Lending,TRU,Ethereum,+2.22%,+35.30%,-0.90%,$119.78m,119780000,2021-05-27 06:39:06.532247
Reflexer,Assets,RAI,Ethereum,-7.38%,-2.03%,-2.17%,$117.73m,117730000,2021-05-27 06:39:06.532247
Unslashed,Insurance,USF,Ethereum,-6.11%,+7.79%,-1.12%,$108.04m,108040000,2021-05-27 06:39:06.532247
ZilSwap,Dexes,ZWAP,Zilliqa,-2.24%,-4.76%,-1.17%,$106.41m,106410000,2021-05-27 06:39:06.532247
Integral,Dexes,-,Ethereum,-9.78%,-28.81%,-2.96%,$104.33m,104330000,2021-05-27 06:39:06.532247
MANTRA DAO,Protocols,OM,Ethereum,-5.92%,-0.17%,-1.03%,"$99,825,426",99825426,2021-05-27 06:39:06.532247
DODO,Dexes,DODO,Ethereum,+3.57%,-21.64%,-1.16%,"$99,171,042",99171042,2021-05-27 06:39:06.532247
SolFarm,Yield,Token not found,Solana,+23.99%,"$92,384,331",+13.85%,"$92,384,331",92384331,2021-05-27 06:39:06.532247
Pickle,Yield,PICKLE,Ethereum,-,-,-0.89%,"$80,621,039",80621039,2021-05-27 06:39:06.532247
imToken,Assets,imBTC,Ethereum,+35.91%,+35.81%,-2.49%,"$79,576,640",79576640,2021-05-27 06:39:06.532247
Flamincome,Yield,FLAG,Ethereum,-4.13%,+0.52%,-0.71%,"$77,779,326",77779326,2021-05-27 06:39:06.532247
BarnBridge,Yield,BOND,Ethereum,-1.16%,-7.52%,-0.14%,"$77,591,423",77591423,2021-05-27 06:39:06.532247
OnX.Finance,Lending,ONX,Ethereum,-6.18%,-6.86%,-1.35%,"$76,645,826",76645826,2021-05-27 06:39:06.532247
Secret Network,Protocols,SCRT,Secret,-3.79%,+0.14%,-0.85%,"$73,761,011",73761011,2021-05-27 06:39:06.532247
Secret Bridge,Assets,-,Secret,-3.79%,+0.14%,-0.85%,"$73,761,011",73761011,2021-05-27 06:39:06.532247
StakeWise,Staking,SWISE,Ethereum,-4.27%,+11.53%,-1.80%,"$72,594,950",72594950,2021-05-27 06:39:06.532247
yAxis,Yield,YAX,Ethereum,+3.06%,-29.38%,+0.55%,"$67,554,117",67554117,2021-05-27 06:39:06.532247
1inch,Dexes,1INCH,Ethereum,-5.35%,-17.92%,-1.54%,"$67,253,053",67253053,2021-05-27 06:39:06.532247
Metronome,Assets,MET,Ethereum,-4.14%,+5.59%,-1.72%,"$65,405,633",65405633,2021-05-27 06:39:06.532247
mStable,Protocols,MTA,Ethereum,-1.67%,-0.37%,-0.84%,"$63,552,964",63552964,2021-05-27 06:39:06.532247
Goose Finance,Yield,EGG,Binance,-4.67%,-15.54%,-0.91%,"$61,478,903",61478903,2021-05-27 06:39:06.532247
dForce,Lending,DF,Multi-Chain,-3.03%,+5.82%,-0.57%,"$57,860,701",57860701,2021-05-27 06:39:06.532247
Hard Protocol,Protocols,HARD,Multi-Chain,-0.68%,-,-0.07%,"$52,970,023",52970023,2021-05-27 06:39:06.532247
Defi Swap,Dexes,CRO,Ethereum,-3.26%,+4.10%,-1.69%,"$52,035,258",52035258,2021-05-27 06:39:06.532247
Saddle Finance,Dexes,-,Ethereum,-4.77%,-5.37%,-1.09%,"$51,249,829",51249829,2021-05-27 06:39:06.532247
BoringDAO,Protocols,BOR,Ethereum,-1.69%,-6.15%,-1.09%,"$51,243,846",51243846,2021-05-27 06:39:06.532247
Rari Capital,Yield,RGT,Ethereum,-3.25%,-,-0.87%,"$50,997,911",50997911,2021-05-27 06:39:06.532247
 Lightning Netwo...,Protocols,-,Bitcoin,-4.97%,-0.33%,-1.30%,"$50,787,140",50787140,2021-05-27 06:39:06.532247
StakeDAO,Yield,SDT,Ethereum,-5.72%,-3.04%,-0.71%,"$47,176,178",47176178,2021-05-27 06:39:06.532247
SpiritSwap,Dexes,SPIRIT,Fantom,-0.95%,-31.24%,-0.93%,"$45,983,563",45983563,2021-05-27 06:39:06.532247
FutureSwap,Dexes,FST,Ethereum,-2.47%,+2.90%,-1.57%,"$45,759,241",45759241,2021-05-27 06:39:06.532247
Unicly,Dexes,UNIC,Ethereum,-0.93%,-,-0.56%,"$45,437,635",45437635,2021-05-27 06:39:06.532247
Hegic,Options,HEGIC,Ethereum,-5.23%,+4.37%,-0.87%,"$45,268,596",45268596,2021-05-27 06:39:06.532247
Zookeeper,Yield,ZOO,Wanchain,0%,+4.88%,0%,"$43,397,935",43397935,2021-05-27 06:39:06.532247
SharedStake,Staking,SGT,Ethereum,-4.49%,+8.34%,-1.80%,"$42,624,479",42624479,2021-05-27 06:39:06.532247
WanSwap Dex,Dexes,WASP,Wanchain,-1.74%,-0.76%,-1.40%,"$42,183,981",42183981,2021-05-27 06:39:06.532247
SpookySwap,Dexes,BOO,Fantom,-,-38.17%,-0.90%,"$40,716,922",40716922,2021-05-27 06:39:06.532247
SecretSwap,Dexes,SEFI,Secret,+3.85%,+2.61%,-0.76%,"$39,174,537",39174537,2021-05-27 06:39:06.532247
Orca,Dexes,-,Solana,-1.25%,-4.11%,-0.63%,"$38,363,416",38363416,2021-05-27 06:39:06.532247
88mph,Yield,MPH,Ethereum,-3.84%,-0.04%,-0.81%,"$38,187,499",38187499,2021-05-27 06:39:06.532247
Hyper Finance,Yield,HYFI,Binance,-11.81%,-24.79%,-1.75%,"$35,399,083",35399083,2021-05-27 06:39:06.532247
Kyber,Dexes,KNC,Ethereum,-4.05%,-4.58%,-4.55%,"$35,355,064",35355064,2021-05-27 06:39:06.532247
Ruler,Lending,RULER,Ethereum,-2.89%,-17.94%,-0.78%,"$32,912,498",32912498,2021-05-27 06:39:06.532247
KeeperDAO,Yield,ROOK,Ethereum,-9.62%,-59.62%,-0.74%,"$32,851,559",32851559,2021-05-27 06:39:06.532247
Opyn,Options,-,Ethereum,-4.08%,-2.09%,-4.40%,"$31,786,460",31786460,2021-05-27 06:39:06.532247
Smoothy,Dexes,SMTY,Ethereum,+1.41%,+1.18%,< 0.0001%,"$31,124,601",31124601,2021-05-27 06:39:06.532247
DefiDollar DAO,Protocols,DFD,Ethereum,-3.16%,+44.47%,-0.22%,"$30,854,913",30854913,2021-05-27 06:39:06.532247
DerivaDEX,Dexes,DDX,Ethereum,-0.41%,-11.83%,-1.03%,"$30,840,560",30840560,2021-05-27 06:39:06.532247
BiFi,Lending,BiFi,Multi-Chain,-6.83%,-0.91%,-1.92%,"$30,766,289",30766289,2021-05-27 06:39:06.532247
dHEDGE,Protocols,DHT,Ethereum,-3.81%,+2.39%,-1.24%,"$29,332,958",29332958,2021-05-27 06:39:06.532247
Serum Swap,Dexes,SRM,Solana,+7.32%,+2.15%,0%,"$28,773,930",28773930,2021-05-27 06:39:06.532247
BasketDAO,Indexes,BASK,Ethereum,-1.12%,-9.47%,-0.65%,"$28,684,228",28684228,2021-05-27 06:39:06.532247
Mimo Defi,Lending,MIMO,Ethereum,-4.63%,-24.54%,-1.63%,"$28,598,771",28598771,2021-05-27 06:39:06.532247
Bella Protocol,Yield,BEL,Ethereum,-3.73%,-4.02%,-0.74%,"$26,991,449",26991449,2021-05-27 06:39:06.532247
DeversiFi,Dexes,DVF,Ethereum,-8.17%,+7.78%,-0.48%,"$25,880,596",25880596,2021-05-27 06:39:06.532247
Enzyme Finance,Yield,MLN,Ethereum,-1.66%,+0.91%,-1.77%,"$25,403,928",25403928,2021-05-27 06:39:06.532247
Indexed Finance,Indexes,NDX,Ethereum,-2.83%,+0.77%,-2.47%,"$25,046,383",25046383,2021-05-27 06:39:06.532247
Gnosis,Dexes,GNO,Ethereum,-3.97%,+7.10%,-1.64%,"$24,729,017",24729017,2021-05-27 06:39:06.532247
ValueDefi,Yield,VALUE,Multi-Chain,-20.10%,-47.46%,-0.97%,"$23,839,639",23839639,2021-05-27 06:39:06.532247
Ribbon Finance,Options,-,Ethereum,-2.85%,+6.15%,-1.38%,"$23,243,227",23243227,2021-05-27 06:39:06.532247
ViperSwap,Dexes,VIPER,Harmony,-6.88%,+14.03%,-2.78%,"$22,299,396",22299396,2021-05-27 06:39:06.532247
WePiggy,Lending,WPC,Ethereum,-5.35%,-9.86%,-1.05%,"$21,587,953",21587953,2021-05-27 06:39:06.532247
Swerve,Dexes,SWRV,Ethereum,+4.42%,-18.03%,-0.56%,"$19,636,643",19636643,2021-05-27 06:39:06.532247
Unagii,Yield,-,Ethereum,-5.64%,+0.34%,-1.21%,"$18,212,418",18212418,2021-05-27 06:39:06.532247
Notional,Lending,-,Ethereum,-2.56%,+9.01%,-1.51%,"$17,849,269",17849269,2021-05-27 06:39:06.532247
Swipe,Dexes,SXP,Ethereum,-25.65%,-45.84%,+0.09%,"$17,832,905",17832905,2021-05-27 06:39:06.532247
PowerPool,Indexes,CVP,Ethereum,-8.69%,-19.43%,-1.79%,"$17,720,051",17720051,2021-05-27 06:39:06.532247
Mango Markets,Lending,-,Solana,-3.91%,+4.65%,-0.76%,"$16,881,429",16881429,2021-05-27 06:39:06.532247
IDEX,Dexes,IDEX,Ethereum,-2.36%,-11.50%,-1.26%,"$16,658,709",16658709,2021-05-27 06:39:06.532247
 Mushrooms Finan...,Yield,MM,Ethereum,-3.98%,-6.48%,-0.52%,"$16,652,996",16652996,2021-05-27 06:39:06.532247
PieDAO,Indexes,DOUGH,Ethereum,-0.30%,-4.44%,-1.02%,"$16,020,076",16020076,2021-05-27 06:39:06.532247
xToken,Yield,XTK,Ethereum,-33.20%,-60.75%,-2.16%,"$14,788,733",14788733,2021-05-27 06:39:06.532247
Penguin Finance,Dexes,PEFI,Avalanche,-7.39%,-12.95%,-1.49%,"$14,596,753",14596753,2021-05-27 06:39:06.532247
Erasure,Protocols,NMR,Ethereum,+11.62%,+20.23%,-4.96%,"$14,436,340",14436340,2021-05-27 06:39:06.532247
Stacker Ventures,Yield,STACK,Ethereum,-3.89%,+7.29%,-1.64%,"$12,865,674",12865674,2021-05-27 06:39:06.532247
ACoconut,Yield,AC,Multi-Chain,-2.36%,-3.43%,-1.43%,"$11,113,056",11113056,2021-05-27 06:39:06.532247
Cryptex,Indexes,CTX,Ethereum,-2.88%,-0.65%,-1.79%,"$10,748,018",10748018,2021-05-27 06:39:06.532247
Snowball,Yield,SNOB,Avalanche,-2.12%,-,-1.84%,"$9,998,842",9998842,2021-05-27 06:39:06.532247
HyperSwap,Dexes,Token not found,Fantom,-57.08%,"$9,869,056",+6.09%,"$9,869,056",9869056,2021-05-27 06:39:06.532247
BondAppetit,Assets,BAG,Ethereum,-0.41%,-1.05%,-0.31%,"$9,723,985",9723985,2021-05-27 06:39:06.532247
Cometh,Dexes,MUST,Polygon,-9.93%,+5.76%,-1.44%,"$9,502,717",9502717,2021-05-27 06:39:06.532247
Energiswap,Dexes,NRG,Energi,+0.93%,-2.03%,+0.01%,"$9,292,758",9292758,2021-05-27 06:39:06.532247
Wasabix,Yield,WASABI,Ethereum,-2.87%,-70.94%,-0.65%,"$9,191,966",9191966,2021-05-27 06:39:06.532247
DDEX,Dexes,-,Ethereum,-3.79%,-4.56%,-1.57%,"$8,085,174",8085174,2021-05-27 06:39:06.532247
Gondola Finance,Dexes,GDL,Avalanche,-11.79%,-50.77%,-0.85%,"$7,751,677",7751677,2021-05-27 06:39:06.532247
Honeyswap,Dexes,HNY,xDai,-0.40%,-11.01%,-1.08%,"$7,690,882",7690882,2021-05-27 06:39:06.532247
Fuse,Protocols,FUSE,Multi-Chain,-4.17%,-3.87%,-1.52%,"$7,567,378",7567378,2021-05-27 06:39:06.532247
Perlin,Dexes,PERL,Ethereum,-5.84%,-14.84%,-3.14%,"$7,419,040",7419040,2021-05-27 06:39:06.532247
Hakka Finance,Yield,HAKKA,Ethereum,-5.57%,+9.46%,-1.06%,"$6,888,011",6888011,2021-05-27 06:39:06.532247
Fluity,Protocols,FLTY,Binance,+7.13%,-,-0.82%,"$6,804,768",6804768,2021-05-27 06:39:06.532247
Oxygen,Lending,OXY,Solana,-1.96%,+0.49%,-1.12%,"$6,011,957",6011957,2021-05-27 06:39:06.532247
Yogi Finance,Dexes,YOGI,MultiChain,+23.55%,-,-0.68%,"$5,509,156",5509156,2021-05-27 06:39:06.532247
Wheat Protocol,Yield,WHEAT,Binance,+1.37%,-5.84%,-1.22%,"$4,998,398",4998398,2021-05-27 06:39:06.532247
Governor DAO,Protocols,GDAO,Ethereum,-1.94%,+0.59%,-1.21%,"$4,835,397",4835397,2021-05-27 06:39:06.532247
Opium,Insurance,OPIUM,Ethereum,-2.18%,-4.34%,-0.01%,"$4,650,484",4650484,2021-05-27 06:39:06.532247
Allinx,Yield,INX,Binance,-18.01%,-32.59%,-0.56%,"$4,563,849",4563849,2021-05-27 06:39:06.532247
Stafi,Staking,FIS,Ethereum,-4.37%,+10.27%,-1.80%,"$4,066,411",4066411,2021-05-27 06:39:06.532247
Lydia,Dexes,-,Avalanche,+0.86%,-17.65%,-2.93%,"$3,895,046",3895046,2021-05-27 06:39:06.532247
cVault.finance,Assets,CORE,Ethereum,-8.61%,+11.52%,-3.07%,"$3,773,992",3773992,2021-05-27 06:39:06.532247
DEXTF Protocol,Protocols,DEXTF,Ethereum,+7.24%,-10.56%,-1.50%,"$3,676,179",3676179,2021-05-27 06:39:06.532247
Swapr,Dexes,-,Multi-Chain,-2.17%,-5.57%,-1.20%,"$3,654,642",3654642,2021-05-27 06:39:06.532247
Cover Protocol,Insurance,COVER,Ethereum,-22.30%,-43.51%,< 0.0001%,"$3,544,372",3544372,2021-05-27 06:39:06.532247
Augur,Dexes,REP,Ethereum,-4.41%,+6.91%,-1.77%,"$3,425,881",3425881,2021-05-27 06:39:06.532247
CreamSwap,Dexes,CREAM,Ethereum,-2.26%,+9.91%,-1.51%,"$3,400,203",3400203,2021-05-27 06:39:06.532247
zLot,Staking,zLot,Ethereum,-2.89%,+17.72%,-0.70%,"$3,386,601",3386601,2021-05-27 06:39:06.532247
SnowSwap,Dexes,SNOW,Ethereum,-11.20%,-2.76%,-0.66%,"$3,282,949",3282949,2021-05-27 06:39:06.532247
Dev Protocol,Protocols,DEV,Ethereum,-11.74%,-22.07%,-3.65%,"$3,138,326",3138326,2021-05-27 06:39:06.532247
Yam Finance,Protocols,YAM,Ethereum,-2.52%,+6.43%,-1.59%,"$3,130,245",3130245,2021-05-27 06:39:06.532247
ForTube,Lending,FOR,Ethereum,-0.91%,-33.52%,-1.97%,"$3,025,514",3025514,2021-05-27 06:39:06.532247
Auctus,Options,AUC,Ethereum,-5.19%,-5.66%,-0.24%,"$2,886,640",2886640,2021-05-27 06:39:06.532247
Growth DeFi,Yield,GRO,Ethereum,+10.07%,-30.10%,0%,"$2,772,424",2772424,2021-05-27 06:39:06.532247
0.exchange,Dexes,ZERO,Multi-Chain,-4.46%,-26.95%,+2.43%,"$2,745,915",2745915,2021-05-27 06:39:06.532247
Siren,Options,SI,Ethereum,-2.39%,-15.03%,-0.34%,"$2,645,499",2645499,2021-05-27 06:39:06.532247
Jarvis Network,Protocols,JRT,Ethereum,-2.40%,+29.83%,-1.35%,"$2,565,999",2565999,2021-05-27 06:39:06.532247
YF Link,Dexes,YFL,Ethereum,+3.28%,-30.69%,+0.03%,"$2,410,070",2410070,2021-05-27 06:39:06.532247
Olive Cash,Yield,OLIVE,Multi-Chain,-3.43%,-20.97%,-1.59%,"$2,161,184",2161184,2021-05-27 06:39:06.532247
MCDEX,Dexes,MCB,Ethereum,-4.48%,+7.87%,-1.81%,"$1,903,479",1903479,2021-05-27 06:39:06.532247
N3RD Finance,Yield,N3RDz,Ethereum,-9.37%,-8.92%,-1.41%,"$1,851,938",1851938,2021-05-27 06:39:06.532247
Ram Protocol,Lending,RAM,ThunderCore,+12.02%,-,-0.16%,"$1,755,242",1755242,2021-05-27 06:39:06.532247
ForceDAO,Yield,FORCE,Ethereum,-3.20%,-23.76%,-0.95%,"$1,596,177",1596177,2021-05-27 06:39:06.532247
XDeFi,Dexes,XDEX,Ethereum,-0.57%,-51.47%,-0.03%,"$1,440,019",1440019,2021-05-27 06:39:06.532247
Connext,Protocols,-,Ethereum,-12.25%,-51.58%,-0.63%,"$1,397,880",1397880,2021-05-27 06:39:06.532247
BT.Finance,Yield,BT,Ethereum,-7.08%,-18.22%,-0.85%,"$1,229,909",1229909,2021-05-27 06:39:06.532247
S Finance,Dexes,SFG,Ethereum,-0.47%,-19.09%,-0.63%,"$961,516",961516,2021-05-27 06:39:06.532247
Strudel Finance,Assets,TRDL,Ethereum,-4.90%,-1.11%,-0.34%,"$874,952",874952,2021-05-27 06:39:06.532247
MochiSwap,Dexes,MOCHI,Binance,-6.81%,-,-1.29%,"$866,260",866260,2021-05-27 06:39:06.532247
FinNexus,Options,FNX,Multi-Chain,-13.84%,-40.69%,-1.56%,"$682,551",682551,2021-05-27 06:39:06.532247
PEAKDEFI,Yield,PEAK,Ethereum,-0.38%,-0.35%,-1.35%,"$666,675",666675,2021-05-27 06:39:06.532247
DeFiner,Yield,FIN,Ethereum,-14.91%,+10.15%,-0.87%,"$609,741",609741,2021-05-27 06:39:06.532247
Primitive,Options,-,Ethereum,-6.31%,-0.23%,-2.47%,"$525,069",525069,2021-05-27 06:39:06.532247
Levinswap,Dexes,LEVIN,xDai,+1.45%,-3.82%,-0.56%,"$461,892",461892,2021-05-27 06:39:06.532247
YFII,Dexes,YFII,Ethereum,+44.12%,+49.18%,-0.59%,"$404,387",404387,2021-05-27 06:39:06.532247
Dracula,Yield,DRC,Ethereum,0%,-4.31%,0%,"$389,247",389247,2021-05-27 06:39:06.532247
Basis Cash,Assets,BAC,Ethereum,0%,-5.48%,0%,"$382,774",382774,2021-05-27 06:39:06.532247
YetiSwap,Dexes,YTS,Avalanche,+12.42%,+21.81%,-1.77%,"$371,761",371761,2021-05-27 06:39:06.532247
QIAN,Assets,KUN,Ethereum,-2.93%,-8.54%,-1.41%,"$307,463",307463,2021-05-27 06:39:06.532247
UniTrade,Dexes,TRADE,Ethereum,-1.15%,-7.60%,-1.76%,"$223,270",223270,2021-05-27 06:39:06.532247
Shell Protocol,Dexes,-,Ethereum,+0.01%,+0.03%,+0.01%,"$113,701",113701,2021-05-27 06:39:06.532247
SynLev,Protocols,SYN,Ethereum,-5.65%,+8.00%,-1.12%,"$97,572",97572,2021-05-27 06:39:06.532247
CoFiX,Dexes,COFI,Ethereum,-48.88%,-77.47%,-1.12%,"$47,971",47971,2021-05-27 06:39:06.532247
 Robo-Advisor fo...,Yield,-,Ethereum,-0.44%,+72.06%,-0.36%,"$22,960",22960,2021-05-27 06:39:06.532247
